month,formation_month,gross_return,portfolio_excess_return,benchmark_excess_return,traded_notional,formation_universe,finite_signal_count,n_holdings,n_bought,n_sold,gross_exposure,missing_forward_return_gross_weight,missing_total_return_gross_weight,path_status,missing_return_policy
2014-04-30,2014-03-31,0.004272245786648395,0.005836213304594795,0.0015639675179464,0.17011434372092057,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-05-31,2014-04-30,0.020557361163315885,0.042380686474739186,0.0218233253114233,0.17040142711333095,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-06-30,2014-05-31,0.015669404549846257,0.03968657928096186,0.0240171747311156,0.1592998943673396,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-07-31,2014-06-30,-0.005403568256415452,-0.022382955390166853,-0.0169793871337514,0.1570883969011898,1000,1000,50,5,5,1.0,0.017141396132897484,0.017141396132897484,ok,zero
2014-08-31,2014-07-31,0.03320433879539681,0.07513015499852431,0.0419258162031275,0.16917742659458318,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-09-30,2014-08-31,-0.03987675838438358,-0.05685213753495678,-0.0169753791505732,0.15544104407795845,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-10-31,2014-09-30,-0.015768858068545524,0.007163554452956176,0.0229324125215017,0.1498358669762805,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-11-30,2014-10-31,-0.019326744512510735,0.008506895967484863,0.0278336404799956,0.2015671095040856,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2014-12-31,2014-11-30,0.013430752201592453,0.010653532229805954,-0.0027772199717865,0.15182824730870892,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-01-31,2014-12-31,0.006092850267158709,-0.02340695525192479,-0.0294998055190835,0.1601190279479664,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-02-28,2015-01-31,0.010032557009112764,0.07017736130020466,0.0601448042910919,0.1662101945053196,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-03-31,2015-02-28,0.01844605491197686,0.00563902559440326,-0.0128070293175736,0.16155405445908322,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-04-30,2015-03-31,-0.008642978255377057,-0.0009705972840430579,0.007672380971334,0.160570874529852,1000,1000,50,5,5,1.0,0.06012880665407545,0.06012880665407545,ok,zero
2015-05-31,2015-04-30,0.013367202200669089,0.02657361617383259,0.0132064139731635,0.2208413485284615,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-06-30,2015-05-31,-0.006554753389924742,-0.02373569826659964,-0.0171809448766749,0.17017662718567747,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-07-31,2015-06-30,-0.0185159041261712,0.00024911098898139865,0.0187650151151526,0.19756830540758663,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-08-31,2015-07-31,-0.0037596210683455006,-0.0636133237288624,-0.0598537026605169,0.1557162678760628,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-09-30,2015-08-31,-0.046155558737857844,-0.07412154365780654,-0.0279659849199487,0.17111161668840863,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-10-31,2015-09-30,-0.016400399149636764,0.06243423626326714,0.0788346354129039,0.15153267580502133,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-11-30,2015-10-31,-0.022987833100446074,-0.019609050551557174,0.0033787825488889,0.23016589005067173,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2015-12-31,2015-11-30,-0.002307069888638217,-0.021714636418609018,-0.0194075665299708,0.14024962154867857,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-01-31,2015-12-31,-0.08210024710368785,-0.13606950897885756,-0.0539692618751697,0.14641283886410858,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-02-29,2016-01-31,-0.01903981054409393,-0.01995182045390733,-0.0009120099098134,0.1709645946652531,1000,1000,50,5,5,1.0,0.01785468392189443,0.01785468392189443,ok,zero
2016-03-31,2016-02-29,-0.01965544858875342,0.048563241635397984,0.0682186902241514,0.14727056745088649,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-04-30,2016-03-31,-0.009461734874407003,-0.0020978825544389025,0.0073638523199681,0.15801368544364225,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-05-31,2016-04-30,0.014542041806355235,0.032779835681881635,0.0182377938755264,0.22090284378766242,1000,1000,50,5,5,1.0,0.02071062980914293,0.02071062980914293,ok,zero
2016-06-30,2016-05-31,-0.031616239544179824,-0.03167413826132156,-5.7898717141733984e-05,0.197321841886773,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-07-31,2016-06-30,0.041225205425480346,0.07909121203572005,0.0378660066102397,0.14429844589127855,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-08-31,2016-07-31,0.0002528032432755202,0.0038601682900274202,0.0036073650467519,0.17938542305368982,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-09-30,2016-08-31,0.021578233886287372,0.02309298082411457,0.0015147469378272,0.18361445509502405,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-10-31,2016-09-30,-0.016636471016076713,-0.03427704266120411,-0.0176405716451274,0.18172689893605964,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-11-30,2016-10-31,0.05551285754325621,0.09971467827572131,0.0442018207324651,0.18612892870499043,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2016-12-31,2016-11-30,-0.00739867393195452,0.01043425926396688,0.0178329331959214,0.16043993493823078,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-01-31,2016-12-31,0.011241442048304271,0.03164262155853327,0.020401179510229,0.18066506593856343,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-02-28,2017-01-31,-0.023103545801153744,0.013914786111671858,0.0370183319128256,0.20800565756765624,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-03-31,2017-02-28,-0.00971980010567584,-0.00826852817041534,0.0014512719352605,0.15097628302969113,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-04-30,2017-03-31,-0.02102244423018486,-0.01011272693183696,0.0109097172983479,0.16421633258798776,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-05-31,2017-04-30,0.016548391092404004,0.029352118673060004,0.012803727580656,0.15415031055056927,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-06-30,2017-05-31,0.00615160377547228,0.01211024854888708,0.0059586447734148,0.22228749043060902,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-07-31,2017-06-30,0.01883917843173736,0.03845256872253236,0.019613390290795,0.17032987730330562,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-08-31,2017-07-31,-0.025836262775055567,-0.022885650753082666,0.0029506120219729,0.18659175195150995,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-09-30,2017-08-31,0.025545191670857826,0.047422104388872226,0.0218769127180144,0.1955651363788763,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-10-31,2017-09-30,0.008252533011079602,0.0323363447562777,0.0240838117451981,0.17292893658721906,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-11-30,2017-10-31,-0.00612419700232382,0.02494375360772038,0.0310679506100442,0.1864088580356964,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2017-12-31,2017-11-30,-0.003575961892340174,0.007366464381312326,0.0109424262736525,0.19087120735755203,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-01-31,2017-12-31,0.024015271504218297,0.0818387286763045,0.0578234571720862,0.20593563167368908,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-02-28,2018-01-31,0.013624728354401795,-0.022765298381957406,-0.0363900267363592,0.1658554120183369,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-03-31,2018-02-28,0.006152010169147987,-0.018383349877189314,-0.0245353600463373,0.15655273191319072,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-04-30,2018-03-31,-0.016115565368043455,-0.013852628778443756,0.0022629365895997,0.1639595591052638,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-05-31,2018-04-30,0.03650487517159423,0.06071875531898453,0.0242138801473903,0.16223222070507137,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-06-30,2018-05-31,-0.011350455267259583,-0.006977188808376883,0.0043732664588827,0.20199766854512732,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-07-31,2018-06-30,-0.00507235930667,0.0281860942890673,0.0332584535957373,0.16319346617301927,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-08-31,2018-07-31,0.0316781762479836,0.0654822058690807,0.0338040296210971,0.18033521000015112,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-09-30,2018-08-31,2.7093189852978126e-05,0.002432459031151378,0.0024053658412984,0.15700515551002206,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-10-31,2018-09-30,-0.08159703884494127,-0.15554696747863517,-0.0739499286336939,0.14499573680707922,1000,1000,50,5,5,1.0,0.014499573680707922,0.014499573680707922,ok,zero
2018-11-30,2018-10-31,-0.028855349256805683,-0.011406896144092082,0.0174484531127136,0.17819940377863908,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2018-12-31,2018-11-30,-0.022681091443294624,-0.11565792202019402,-0.0929768305768994,0.14942267795109446,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-01-31,2018-12-31,0.05829243394567089,0.140207518989383,0.0819150850437121,0.1278383536748709,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-02-28,2019-01-31,0.03690878063947322,0.06961132529819032,0.0327025446587171,0.1777719691659007,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-03-31,2019-02-28,0.004501025429761881,0.017919361424449682,0.0134183359946878,0.17146836907104662,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-04-30,2019-03-31,0.006013859026908153,0.046272447486349955,0.0402585884594418,0.14379990845913931,1000,1000,50,5,5,1.0,0.021657965068018765,0.021657965068018765,ok,zero
2019-05-31,2019-04-30,-0.014917305287219393,-0.0830254083618517,-0.0681081030746323,0.15876114235558542,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-06-30,2019-05-31,0.0007195538586356742,0.06974956596988227,0.0690300121112466,0.12170440968968976,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-07-31,2019-06-30,-0.005263574527912648,0.008042597289551453,0.0133061718174641,0.21348288006102592,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-08-31,2019-07-31,-0.038452801265761505,-0.06236980724436811,-0.0239170059786066,0.17704193180781772,1000,1000,50,5,5,1.0,0.03540838636156354,0.03540838636156354,ok,zero
2019-09-30,2019-08-31,-0.024693722797428215,-0.010880962496493415,0.0138127603009348,0.19198983007719686,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-10-31,2019-09-30,0.006220826466708504,0.026951160851930604,0.0207303343852221,0.20676540605079508,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-11-30,2019-10-31,0.06671056075475087,0.10480783303786428,0.0380972722831134,0.21565147498821635,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2019-12-31,2019-11-30,-0.0013395436017372142,0.025271373552691087,0.0266109171544283,0.19154263652142092,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-01-31,2019-12-31,0.010438520970500076,0.011567694553750276,0.0011291735832502,0.167249919958488,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-02-29,2020-01-31,0.006437688297074418,-0.07468576322168519,-0.0811234515187596,0.14779453219168437,1000,1000,50,5,5,1.0,0.014779453219168437,0.014779453219168437,ok,zero
2020-03-31,2020-02-29,-0.01615847532769124,-0.14479674275687873,-0.1286382674291875,0.15504396050230368,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-04-30,2020-03-31,0.05092825199326351,0.18456700858710912,0.1336387565938456,0.12010646792989026,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-05-31,2020-04-30,0.09100582051540176,0.14613483932254906,0.0551290188071473,0.12207801082007541,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-06-30,2020-05-31,0.063753441618634,0.0873460396897551,0.0235925980711211,0.2256026966590487,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-07-31,2020-06-30,0.03713775078029551,0.09655619252127871,0.0594184417409832,0.18047677263997802,1000,1000,50,5,5,1.0,0.01424274328146804,0.01424274328146804,ok,zero
2020-08-31,2020-07-31,-0.0430778474486624,0.033878571710336106,0.0769564191589985,0.14881500597194017,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-09-30,2020-08-31,0.027758474569946446,-0.00845752541085375,-0.0362159999808002,0.1535181520875903,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-10-31,2020-09-30,0.0388215307578584,0.0153059600900711,-0.0235155706677873,0.10876242805424104,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-11-30,2020-10-31,0.053347472619237044,0.17358751889639734,0.1202400462771603,0.19251265120056038,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2020-12-31,2020-11-30,-0.01304230612400711,0.03070699748892489,0.043749303612932,0.13127878955946548,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-01-31,2020-12-31,0.04482529262066085,0.04008377688406775,-0.0047415157365931,0.17213965304702245,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-02-28,2021-01-31,-0.007531766062678191,0.01646606462670001,0.0239978306893782,0.12419448216351767,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-03-31,2021-02-28,-0.07341279862618888,-0.04125459225078918,0.0321582063753997,0.12347207904073974,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-04-30,2021-03-31,0.006785825322015479,0.05839262070835808,0.0516067953863426,0.12131144101551754,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-05-31,2021-04-30,-0.020991858830182612,-0.018291160021812213,0.0027006988083704,0.2055834896868619,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-06-30,2021-05-31,0.011254952025312744,0.038947705890215144,0.0276927538649024,0.17681497554217565,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-07-31,2021-06-30,-0.015636297023019365,0.0010705464177427348,0.0167068434407621,0.3106681028260069,1000,1000,50,5,5,1.0,0.013989271647770652,0.013989271647770652,ok,zero
2021-08-31,2021-07-31,0.025183465162287522,0.054813714078479424,0.0296302489161919,0.15984123431646996,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-09-30,2021-08-31,0.014570674794545355,-0.029763048827780445,-0.0443337236223258,0.20474702616161708,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-10-31,2021-09-30,-0.04601383312062718,0.023242426047352924,0.0692562591679801,0.2278857380725338,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-11-30,2021-10-31,-0.007586430265244646,-0.020884839488091146,-0.0132984092228465,0.18423506844648113,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2021-12-31,2021-11-30,-0.021511993004129808,0.011017198321252497,0.0325291913253823,0.1796791933692596,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-01-31,2021-12-31,-0.025438887391455133,-0.08541766651151493,-0.0599787791200598,0.16546575303965647,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-02-28,2022-01-31,0.08451861683437628,0.05999365036878219,-0.0245249664655941,0.1355212398189659,1000,1000,50,5,5,1.0,0.013552123981896591,0.013552123981896591,ok,zero
2022-03-31,2022-02-28,-0.0010903259957193295,0.03114329231878297,0.0322336183145023,0.18089391006161787,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-04-30,2022-03-31,0.001062212499626708,-0.0927163876645598,-0.0937786001641865,0.14665881492277322,1000,1000,50,5,5,1.0,0.018472964934322968,0.018472964934322968,ok,zero
2022-05-31,2022-04-30,-0.0045479815073278945,-0.0073150943955080944,-0.0027671128881802,0.1458971150736829,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-06-30,2022-05-31,-0.050595677400232186,-0.13472342431170278,-0.0841277469114706,0.2408834844232777,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-07-31,2022-06-30,0.03790373444524259,0.13289892192464559,0.094995187479403,0.18900268802796866,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-08-31,2022-07-31,0.03652639964672347,-0.002547270665981531,-0.039073670312705,0.1865871183668208,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-09-30,2022-08-31,-0.016505995341706423,-0.10959938956951533,-0.0930933942278089,0.1810044166289349,1000,1000,50,5,5,1.0,0.025259781364203454,0.025259781364203454,ok,zero
2022-10-31,2022-09-30,0.017506868223800334,0.09477375540968523,0.0772668871858849,0.17217415818501136,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2022-11-30,2022-10-31,-0.03212239942386808,0.015954965265819014,0.0480773646896871,0.15980026916331838,1000,1000,50,5,5,1.0,0.015980026916331838,0.015980026916331838,ok,zero
2022-12-31,2022-11-30,-0.02934992409151549,-0.0935449673885703,-0.0641950432970548,0.13230062251411423,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-01-31,2022-12-31,0.039025932474806194,0.10262422398315699,0.0635982915083508,0.14276140588225672,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-02-28,2023-01-31,0.006374609675554348,-0.019284925727640453,-0.0256595354031948,0.22469690211945006,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-03-31,2023-02-28,-0.04339506766009084,-0.01419380898146444,0.0292012586786264,0.1842128985118903,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-04-30,2023-03-31,-0.04746961274161987,-0.039734974788581075,0.0077346379530388,0.1861071778260953,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-05-31,2023-04-30,0.01230936430385255,0.01621529394407465,0.0039059296402221,0.23156213250529675,1000,1000,50,5,5,1.0,0.023156213250529675,0.023156213250529675,ok,zero
2023-06-30,2023-05-31,0.04945415953907252,0.11352434111801903,0.0640701815789465,0.19179681728998743,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-07-31,2023-06-30,-0.009606230188531125,0.021125776757981975,0.0307320069465131,0.18428013749030941,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-08-31,2023-07-31,-0.03031157204728155,-0.05213052181084675,-0.0218189497635652,0.19503720573948224,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-09-30,2023-08-31,-0.022326150638189365,-0.07378417487572467,-0.0514580242375353,0.19053133458560925,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-10-31,2023-09-30,-0.06599863487732943,-0.09567506119740074,-0.0296764263200713,0.15675339759681653,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-11-30,2023-10-31,0.02891364129946264,0.11810549299036144,0.0891918516908988,0.21635645388123248,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2023-12-31,2023-11-30,0.06425706213367133,0.10916239991269802,0.0449053377790267,0.19746382140097932,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-01-31,2023-12-31,-0.0008384605336724527,0.008910404293650948,0.0097488648273234,0.16945738892167322,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-02-29,2024-01-31,0.09325953446666962,0.14423405332962821,0.0509745188629586,0.16966181182415357,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-03-31,2024-02-29,0.051284224956082355,0.08000303504119226,0.0287188100851099,0.17456159724407344,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-04-30,2024-03-31,-0.026483593307167992,-0.07190434639806939,-0.0454207530909014,0.12466125392550222,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-05-31,2024-04-30,-0.00032396597944207156,0.04294511087892093,0.043269076858363,0.1383124561017331,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-06-30,2024-05-31,-0.033070315615035865,-0.0032794017942341645,0.0297909138208017,0.17219983725465338,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-07-31,2024-06-30,-0.0014712612892877081,0.007391941872550992,0.0088632031618387,0.13932959775104595,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-08-31,2024-07-31,-0.060573462614586404,-0.04236737124219791,0.0182060913723885,0.20245247008328807,1000,1000,50,5,5,1.0,0.015462313726057464,0.015462313726057464,ok,zero
2024-09-30,2024-08-31,0.03596380331201274,0.05351986600757214,0.0175560626955594,0.2582554844789741,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-10-31,2024-09-30,0.0019530471232574696,-0.00789523964225803,-0.0098482867655155,0.1532526094635001,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-11-30,2024-10-31,0.10590190533228126,0.16912088509537246,0.0632189797630912,0.13839916306782252,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
2024-12-31,2024-11-30,-0.038078039667464,-0.0680492604276149,-0.0299712207601509,0.28365345747642196,1000,1000,50,5,5,1.0,0.0,0.0,ok,zero
1999-08-31,1999-07-31,0.0,0.0,-0.0107377056419379,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
1999-09-30,1999-08-31,0.0,0.0,-0.0300026803446738,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
1999-10-31,1999-09-30,0.0,0.0,0.0668211859521041,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
1999-11-30,1999-10-31,0.0,0.0,0.0293943433086729,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
1999-12-31,1999-11-30,0.0,0.0,0.0755133274288461,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-01-31,1999-12-31,0.0,0.0,-0.0517736904904565,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-02-29,2000-01-31,0.0,0.0,0.0156964487266137,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-03-31,2000-02-29,0.0,0.0,0.0576486197300692,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-04-30,2000-03-31,0.0,0.0,-0.0582038042342276,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-05-31,2000-04-30,0.0,0.0,-0.0415378476678897,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-06-30,2000-05-31,0.0,0.0,0.0411915948532834,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-07-31,2000-06-30,0.0,0.0,-0.023592198465219,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-08-31,2000-07-31,0.0,0.0,0.070161930929197,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-09-30,2000-08-31,0.0,0.0,-0.0550417949435069,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-10-31,2000-09-30,0.0,0.0,-0.0231850452538787,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-11-30,2000-10-31,0.0,0.0,-0.1037128535805943,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2000-12-31,2000-11-30,0.0,0.0,0.0094801124388953,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-01-31,2000-12-31,0.0,0.0,0.0253329499359869,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-02-28,2001-01-31,0.0,0.0,-0.099534138694381,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-03-31,2001-02-28,0.0,0.0,-0.0724861718923589,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-04-30,2001-03-31,0.0,0.0,0.0778867538312512,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-05-31,2001-04-30,0.0,0.0,0.003117538610991,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-06-30,2001-05-31,0.0,0.0,-0.0244282101617113,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-07-31,2001-06-30,0.0,0.0,-0.0183992629116355,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-08-31,2001-07-31,0.0,0.0,-0.065277943468867,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-09-30,2001-08-31,0.0,0.0,-0.085800763704595,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-10-31,2001-09-30,0.0,0.0,0.0195581417658952,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-11-30,2001-10-31,0.0,0.0,0.0735978870143612,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2001-12-31,2001-11-30,0.0,0.0,0.011486992863829,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-01-31,2001-12-31,0.0,0.0,-0.0139474292308761,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-02-28,2002-01-31,0.0,0.0,-0.0211269317166761,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-03-31,2002-02-28,0.0,0.0,0.0383262724521529,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-04-30,2002-03-31,0.0,0.0,-0.0560968461680117,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-05-31,2002-04-30,0.0,0.0,-0.0104115810566789,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-06-30,2002-05-31,0.0,0.0,-0.0739415913135466,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-07-31,2002-06-30,0.0,0.0,-0.0759766715869197,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-08-31,2002-07-31,0.0,0.0,0.0053012478831807,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-09-30,2002-08-31,0.0,0.0,-0.1053521096729549,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-10-31,2002-09-30,0.0,0.0,0.0815027466718472,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-11-30,2002-10-31,0.0,0.0,0.05544365221497,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2002-12-31,2002-11-30,0.0,0.0,-0.0575609037398604,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-01-31,2002-12-31,0.0,0.0,-0.0259853692928785,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-02-28,2003-01-31,0.0,0.0,-0.0174572214161865,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
