case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.06449836410784793,-0.061105659800434066,-0.0033927043074138616,1000.0
zero_cost_0,2009-09-30,-0.011677623648989935,-0.01352537985334955,0.001847756204359615,1000.0
zero_cost_0,2009-10-31,0.07062840989028984,0.04465967651457486,0.025968733375714988,1000.0
zero_cost_0,2009-11-30,0.004065153331156772,-0.007705919922679483,0.011771073253836254,1000.0
zero_cost_0,2009-12-31,0.016406282284060505,0.008425960843195975,0.007980321440864531,1000.0
zero_cost_0,2010-01-31,-0.08674790044697597,-0.014444665102426658,-0.07230323534454931,1000.0
zero_cost_0,2010-02-28,0.0035943147321463014,0.0016426881801097437,0.0019516265520365577,1000.0
zero_cost_0,2010-03-31,-0.004221643387827581,-0.017275288376584923,0.013053644988757341,1000.0
zero_cost_0,2010-04-30,0.003000226941913506,0.002253237103337201,0.0007469898385763047,1000.0
zero_cost_0,2010-05-31,0.047648968616245936,0.03161584754205878,0.016033121074187154,1000.0
zero_cost_0,2010-06-30,0.025669238782269153,0.016159708262060462,0.00950953052020869,1000.0
zero_cost_0,2010-07-31,-0.04196662424047621,-0.020243840738510505,-0.021722783501965704,1000.0
zero_cost_0,2010-08-31,0.006905495057727762,0.02146640967956663,-0.01456091462183887,1000.0
zero_cost_0,2010-09-30,0.03172281388925746,-0.004466095555069564,0.036188909444327025,1000.0
zero_cost_0,2010-10-31,0.04375201488324091,0.012978490216336333,0.030773524666904577,100.0
zero_cost_0,2010-11-30,0.03924524247178225,0.03342905432988663,0.00581618814189562,100.0
zero_cost_0,2010-12-31,-0.07764036033220274,-0.06911747005696581,-0.008522890275236936,100.0
zero_cost_0,2011-01-31,-0.03219588977134008,-0.021913162061240117,-0.010282727710099963,100.0
zero_cost_0,2011-02-28,0.03948203631200417,0.003913451714711001,0.03556858459729317,100.0
zero_cost_0,2011-03-31,0.01545588318455574,0.01867600279453671,-0.0032201196099809707,100.0
zero_cost_0,2011-04-30,0.021284965237297452,0.026435611092505036,-0.005150645855207584,100.0
zero_cost_0,2011-05-31,0.020760253826573476,0.01388880841772426,0.006871445408849215,100.0
zero_cost_0,2011-06-30,0.007567900884476336,0.013704034281173711,-0.006136133396697376,100.0
zero_cost_0,2011-07-31,0.029200339910766305,0.016433806381818326,0.01276653352894798,100.0
zero_cost_0,2011-08-31,0.03685612942364894,0.04749818653230369,-0.010642057108654755,100.0
zero_cost_0,2011-09-30,0.0507483734087965,0.0315261072918516,0.0192222661169449,100.0
zero_cost_0,2011-10-31,-0.04303847637372192,-0.03438008786410819,-0.00865838850961373,100.0
zero_cost_0,2011-11-30,0.020854208467043257,0.045079715114177764,-0.024225506647134507,100.0
zero_cost_0,2011-12-31,0.02526679288785117,0.0006424365774265135,0.024624356310424658,100.0
zero_cost_0,2012-01-31,-0.04333257839599127,-0.039348331087087865,-0.003984247308903406,100.0
zero_cost_0,2012-02-29,0.04105614239185413,0.006623144602810304,0.03443299778904382,100.0
zero_cost_0,2012-03-31,0.029189185581551425,0.0021927529416471115,0.026996432639904314,100.0
zero_cost_0,2012-04-30,-0.007986471071741658,0.030843050069760014,-0.03882952114150167,100.0
zero_cost_0,2012-05-31,0.04071163599711046,0.04829924549629952,-0.00758760949918906,100.0
zero_cost_0,2012-06-30,-0.018716252519859807,-0.0029581528915368195,-0.01575809962832299,100.0
zero_cost_0,2012-07-31,0.01991730100864554,0.008272060527330156,0.011645240481315385,100.0
zero_cost_0,2012-08-31,0.007578722526488258,0.00493493549937612,0.002643787027112138,100.0
zero_cost_0,2012-09-30,-0.014923976553494492,-0.01367509700310655,-0.0012488795503879414,100.0
zero_cost_0,2012-10-31,-0.09020083861842025,-0.053002445507808624,-0.03719839311061163,100.0
zero_cost_0,2012-11-30,-0.0029526707260032177,0.014526120080618432,-0.01747879080662165,100.0
zero_cost_0,2012-12-31,-0.05134996245713158,-0.060761694281297046,0.009411731824165465,100.0
zero_cost_0,2013-01-31,-0.010704121690941051,-0.037318489867266415,0.026614368176325363,100.0
zero_cost_0,2013-02-28,0.010780916601588428,0.004741808250240355,0.0060391083513480735,100.0
zero_cost_0,2013-03-31,-0.01845815663403157,0.002037503033553856,-0.020495659667585427,100.0
zero_cost_0,2013-04-30,0.004931907287592685,-0.006918887530861621,0.011850794818454306,100.0
zero_cost_0,2013-05-31,-0.04470722857357149,-0.02335109875461596,-0.02135612981895553,100.0
zero_cost_0,2013-06-30,-0.012777641515675906,-0.00327916015753803,-0.009498481358137877,100.0
zero_cost_0,2013-07-31,-0.01883318028768368,-0.006974477653628797,-0.011858702634054884,100.0
zero_cost_0,2013-08-31,0.0035445764093650534,-0.005909093048021196,0.00945366945738625,100.0
zero_cost_0,2013-09-30,0.01511977176827168,0.011458999327188352,0.0036607724410833275,100.0
zero_cost_0,2013-10-31,0.022284061657015602,0.003961238872833377,0.018322822784182225,100.0
zero_cost_0,2013-11-30,0.009709601487800928,-0.009704808689488864,0.019414410177289794,10.0
zero_cost_0,2013-12-31,-0.020990233168863847,-0.035656310337706255,0.014666077168842408,10.0
zero_cost_0,2014-01-31,0.008910456581221788,0.008536305804036899,0.00037415077718488954,10.0
zero_cost_0,2014-02-28,0.02473880152592449,0.01606901283521635,0.008669788690708138,10.0
zero_cost_0,2014-03-31,-0.035164838512030096,-0.03670228067757246,0.0015374421655423645,10.0
zero_cost_0,2014-04-30,0.0029823227121993762,0.006292861775271072,-0.0033105390630716954,100.0
zero_cost_0,2014-05-31,0.006424953359603783,0.012367994480174208,-0.005943041120570425,100.0
zero_cost_0,2014-06-30,-0.01040211083569864,-0.01607064179318742,0.005668530957488779,100.0
zero_cost_0,2014-07-31,0.009248602194065779,0.004251387259900367,0.0049972149341654115,100.0
zero_cost_0,2014-08-31,0.004768887360066082,-0.004191616135486975,0.008960503495553059,10.0
zero_cost_0,2014-09-30,0.021619885527410822,0.0239593969175576,-0.0023395113901467784,10.0
zero_cost_0,2014-10-31,-0.016242280410294706,0.010727977450810588,-0.026970257861105296,100.0
zero_cost_0,2014-11-30,0.013173327137867603,0.020310991059510845,-0.007137663921643242,100.0
zero_cost_0,2014-12-31,0.007163881454153988,-0.007738105087003768,0.014901986541157757,1000.0
zero_cost_0,2015-01-31,0.04126212646078291,0.035025860079109905,0.006236266381673003,1000.0
zero_cost_0,2015-02-28,-0.03677431234432283,-0.04148902281964133,0.004714710475318497,100.0
zero_cost_0,2015-03-31,0.006683129215505382,-0.004473443003676985,0.011156572219182367,100.0
zero_cost_0,2015-04-30,-0.044442877577585777,-0.04695467604190762,0.0025117984643218405,100.0
zero_cost_0,2015-05-31,0.02093397477372525,0.016717883679440385,0.004216091094284866,100.0
zero_cost_0,2015-06-30,0.009336312877825576,0.004784339508872203,0.004551973368953372,100.0
zero_cost_0,2015-07-31,-0.0009810059194074894,0.02953103511737571,-0.030512041036783198,100.0
zero_cost_0,2015-08-31,0.011441944837532704,0.008780950361380293,0.0026609944761524108,100.0
zero_cost_0,2015-09-30,0.05720453978164674,0.04342971371883412,0.01377482606281262,100.0
zero_cost_0,2015-10-31,0.0017869774678274095,-8.901001147728726e-05,0.0018759874793046968,100.0
zero_cost_0,2015-11-30,0.007360726863986219,0.008029878543025082,-0.0006691516790388631,100.0
zero_cost_0,2015-12-31,0.023080188671000278,0.018377819149064143,0.004702369521936135,100.0
zero_cost_0,2016-01-31,0.046973264953628455,0.03485233576563682,0.012120929187991632,100.0
zero_cost_0,2016-02-29,-0.0021136620559690216,-0.005259697286909981,0.003146035230940959,100.0
zero_cost_0,2016-03-31,-0.01666091722507166,-0.026702960548673164,0.010042043323601504,100.0
zero_cost_0,2016-04-30,-0.09163517174469295,-0.06551307772082213,-0.02612209402387082,100.0
zero_cost_0,2016-05-31,0.01441059994927254,0.009040317349583955,0.005370282599688586,100.0
zero_cost_0,2016-06-30,0.012213166659291052,-0.0027217802522822,0.014934946911573252,100.0
zero_cost_0,2016-07-31,0.017797272736939852,0.0032337818746670495,0.014563490862272804,100.0
zero_cost_0,2016-08-31,-0.030487419426456278,-0.02456598307221201,-0.005921436354244268,100.0
zero_cost_0,2016-09-30,0.008658765862973285,0.0047345231533464675,0.003924242709626818,100.0
zero_cost_0,2016-10-31,-0.024000340217509897,0.0011163728223328685,-0.025116713039842767,100.0
