missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.07493746421067109,0.07493746421067106,2.0,1000,766,0.0,0.0,76,76,0.1922418985682167,0.11662016841499254,2.0
zero,1999-08-31,1999-09-30,ok,0.03531960566630041,0.035319605666300415,1.1806523136915426,1000,757,0.0,0.0,75,75,0.20332835595887278,0.1350046462166706,2.0
zero,1999-09-30,1999-10-31,ok,0.020405687069834887,0.020405687069834883,1.0960051192384204,1000,749,0.0,0.0,74,74,0.22935375894127608,0.13363933983340287,2.0
zero,1999-10-31,1999-11-30,ok,0.060692087706181744,0.06069208770618173,1.6756174439818767,1000,739,0.0,0.0,73,73,0.11706540101199009,0.09492895589788887,1.9999999999999998
zero,1999-11-30,1999-12-31,ok,0.10633609149018018,0.10633609149018017,1.6713317589668701,1000,720,0.0,0.0,72,72,0.293693476043039,0.16608272353113757,2.0
zero,1999-12-31,2000-01-31,ok,-0.031920828393831896,-0.0319208283938319,0.7418782515108904,1000,720,0.0,0.0,72,72,0.27809268022488165,0.16215376695794861,2.0
zero,2000-01-31,2000-02-29,ok,0.11251648733257352,0.11251648733257352,1.7327769713453454,1000,734,0.0,0.0,73,73,0.22160099564188168,0.11531282308111038,1.9999999999999998
zero,2000-02-29,2000-03-31,ok,-0.014776844236459804,-0.01477684423645981,1.4620237871909592,1000,721,0.0,0.0,72,72,0.2878622363684045,0.2051431353374722,2.0
zero,2000-03-31,2000-04-30,ok,0.05851968594453584,0.05851968594453584,0.995072218577179,1000,724,0.0,0.0,72,72,0.32596920912237215,0.2019499215571639,2.0
zero,2000-04-30,2000-05-31,ok,-0.017034546767286773,-0.017034546767286777,1.8293587829503406,1000,745,0.0,0.0,74,74,0.21830028350703704,0.16195286393820194,2.0000000000000004
