formation_month,reliability_start,reliability_end,reliability_months,finite_scores,buy_count,sell_count,hold_count,average_active_position_size,agent_rankic__news_summary,reliability_weight__news_summary,agent_rankic__technical_chart,reliability_weight__technical_chart,agent_rankic__short_reflection,reliability_weight__short_reflection,agent_rankic__medium_reflection,reliability_weight__medium_reflection
2000-05-31,1995-05-31,2000-04-30,60,961,394,372,195,4.12532637075718,-0.004551980052289234,0.21339089869570682,0.01358828691716128,0.25583388793541306,-0.004650612100584804,0.2131805306436606,0.0352130497738775,0.31759468272521946
2000-06-30,1995-06-30,2000-05-31,60,963,385,407,171,4.232323232323233,-0.005648450680375083,0.2139105746321666,0.010699101282991721,0.2519003497412288,-0.010734513171793532,0.20330298987141193,0.03797316054055809,0.33088608575519257
2000-07-31,1995-07-31,2000-06-30,60,964,408,384,172,4.429292929292929,-0.014936479202814905,0.20029223679657493,0.01454303313160728,0.26896267286360287,-0.01247060672223863,0.20529258568768527,0.033607425988627884,0.325452504652137
2000-08-31,1995-08-31,2000-07-31,60,968,411,401,156,4.401477832512315,-0.009928728440546758,0.20736750963172484,0.012946406873695642,0.26066706527951766,-0.012051497163275976,0.20301196957184686,0.036213635581981755,0.3289534555169107
2000-09-30,1995-09-30,2000-08-31,60,957,406,417,134,4.612393681652491,-0.011196313934065893,0.20420264440568547,0.01731744209101036,0.271578278379352,-0.011352644036891795,0.2038836635981884,0.033829261933795235,0.32033541361677415
2000-10-31,1995-10-31,2000-09-30,60,962,386,406,170,4.41919191919192,-0.014708561432810494,0.20292234626755187,0.017009959228975066,0.2786645090587273,-0.013417617070134728,0.20555894273759814,0.02858282840222325,0.3128542019361227
2000-11-30,1995-11-30,2000-10-31,60,944,394,386,164,4.505128205128205,-0.01765916987602096,0.19321251423235755,0.024744774879546256,0.2952522691875277,-0.009336687556482133,0.20998067786875793,0.026856849915634744,0.3015545387113568
2000-12-31,1995-12-31,2000-11-30,60,961,409,373,179,4.4028132992327365,-0.014139110374710185,0.20019431031103554,0.022679337230262223,0.2893025199644403,-0.011057907877124547,0.20645871631641152,0.027649436883249577,0.3040444534081127
2001-01-31,1996-01-31,2000-12-31,60,977,385,378,214,4.0,-0.015580276340647011,0.20774549530619107,0.015822726299446685,0.2843892153950004,-0.015562718736066796,0.20778197364105735,0.021194364129504928,0.3000833156577512
2001-02-28,1996-02-29,2001-01-31,60,963,412,396,155,4.475247524752476,-0.022666031335064847,0.18728864346930685,0.027674777413652644,0.30984093790375383,-0.011477678023869448,0.2094603597562431,0.02222598608103533,0.2934100588706961
2001-03-31,1996-03-31,2001-02-28,60,959,392,390,177,4.4961636828644505,-0.023501536581346193,0.17864115921110169,0.03326278451848303,0.31514167751535793,-0.007934064646339705,0.2087325601295305,0.027496800709394156,0.2974846031440098
2001-04-30,1996-04-30,2001-03-31,60,984,397,419,168,4.382352941176471,-0.023984912897907544,0.18246445044782567,0.02989692147144282,0.3127404788864746,-0.01047095483320872,0.2088664270504537,0.024371386543440392,0.295928643615246
2001-05-31,1996-05-31,2001-04-30,60,975,420,411,144,4.35740072202166,-0.027905048766461212,0.17636297374318693,0.03163697089289521,0.31988591567728863,-0.010637335328215586,0.20960427673487025,0.023248436771807365,0.2941468338446541
2001-06-30,1996-06-30,2001-05-31,60,968,386,399,183,4.321019108280255,-0.027938901771119663,0.17484333732619836,0.03118935806934091,0.3158201658264675,-0.006995682852342339,0.21557794694106963,0.023947879568733413,0.2937585499062646
2001-07-31,1996-07-31,2001-06-30,60,972,400,414,158,4.732186732186732,-0.03013650104252805,0.16923676542805505,0.033644063560617776,0.32025077455331286,-0.007065313410362274,0.2131530792814566,0.02622777196937777,0.2973593807371754
2001-08-31,1996-08-31,2001-07-31,60,972,408,416,148,4.87378640776699,-0.031594540181889494,0.16086901443263038,0.039592623047687694,0.3278191522371696,-0.003536244532914789,0.21297470768370394,0.030168828047114883,0.29833712564649617
2001-09-30,1996-09-30,2001-08-31,60,959,412,425,122,4.951015531660693,-0.03194635685281409,0.15249374116819236,0.047368887147753655,0.3370650686260574,0.002346906659576366,0.21487494093217732,0.03423058833243409,0.2955662492735729
2001-10-31,1996-10-31,2001-09-30,60,975,407,396,172,4.63387297633873,-0.03232662743467436,0.16118183662750152,0.03867482328740235,0.3278472028702175,-0.003589261115548477,0.2148428457615698,0.028499275869164443,0.2961281147407112
2001-11-30,1996-11-30,2001-10-31,60,982,397,404,181,4.252184769038702,-0.032368987056926514,0.16930700305674393,0.03186148847418459,0.3218283755841274,-0.010426638897612552,0.2108479240783525,0.024174599244941978,0.2980166972807762
2001-12-31,1996-12-31,2001-11-30,60,980,388,382,210,4.310389610389611,-0.030359530046335414,0.17270302191032175,0.030539251809148325,0.3175265070398199,-0.010861069688180881,0.20988464843083957,0.02482330274469953,0.29988582261901875
2002-01-31,1997-01-31,2001-12-31,60,976,401,410,165,4.616522811344019,-0.030719765846526765,0.17029021538222966,0.03241219079802345,0.32016090491574684,-0.010396104586126267,0.20866722193074663,0.026201523458956856,0.3008816577712768
2002-02-28,1997-02-28,2002-01-31,60,970,418,408,144,4.786924939467313,-0.026784501730873166,0.17303118292381028,0.033106009666507334,0.3149383610096074,-0.010285280271357892,0.20407019768754284,0.030865389973316174,0.30796025837903934
2002-03-31,1997-03-31,2002-02-28,60,982,414,383,185,4.47176913425345,-0.027334164644839388,0.1770441022037939,0.027878744183453825,0.30751625720656767,-0.011570789617124797,0.20727214020622559,0.028090295458502935,0.3081675003834128
2002-04-30,1997-04-30,2002-03-31,60,974,428,406,140,4.779376498800959,-0.025518869148381022,0.17593067820208938,0.03251239926360717,0.3143172190558507,-0.008417787861174685,0.20874237924833294,0.028186383311146646,0.3010097234937269
2002-05-31,1997-05-31,2002-04-30,60,985,421,426,138,4.74616292798111,-0.026320629351568533,0.16847549817293578,0.037720120157853504,0.31964078643380167,-0.004802865836279722,0.20892345961167233,0.03236050065700512,0.30296025578159
2002-06-30,1997-06-30,2002-05-31,60,977,413,427,137,5.036904761904762,-0.025858336606373707,0.16384201900403236,0.04262077961898769,0.32495731233825503,-0.00198405459204483,0.20802234148966273,0.03568351400353083,0.30317832716804993
2002-07-31,1997-07-31,2002-06-30,60,977,423,419,135,4.821852731591449,-0.02611113458923675,0.1629231978873685,0.04474426783143958,0.33090553284029445,-0.0014123600406475627,0.20856831900338146,0.03413699593934459,0.29760295026895545
2002-08-31,1997-08-31,2002-07-31,60,984,422,415,147,4.847072879330944,-0.027771885034379034,0.15745746552604503,0.04799927653521079,0.3359179646536991,-0.0005019909755992825,0.206821127683282,0.036625285506222176,0.2998034421369739
2002-09-30,1997-09-30,2002-08-31,60,971,418,417,136,4.834730538922155,-0.02658610907334015,0.15398937399609508,0.05266684138701132,0.3401589827386159,0.00377647119885454,0.20861895429107044,0.03917706058731441,0.2972326889742185
2002-10-31,1997-10-31,2002-09-30,60,975,418,402,155,4.626829268292683,-0.026923488362860182,0.15702290111611816,0.04848722477211488,0.3337855740813848,0.0020607711471042236,0.20981669252612845,0.037606986259807205,0.29937483227636863
2002-11-30,1997-11-30,2002-10-31,60,979,395,389,195,4.201530612244898,-0.023920388496524825,0.17047994620552,0.03860764268279529,0.3185877617132035,-0.0010364686756775237,0.21431713782164874,0.03146139644458729,0.29661515425962764
2002-12-31,1997-12-31,2002-11-30,60,991,402,408,181,4.387654320987655,-0.028405471081738472,0.1676530138865885,0.03806360083452492,0.3258988865070311,-0.01135141185710926,0.1988273861941602,0.03229164133339199,0.3076207134122202
2003-01-31,1998-01-31,2002-12-31,60,986,405,418,163,4.426488456865128,-0.02676777671446425,0.16765413448118432,0.040358846147045484,0.32805109136422944,-0.009918764670988792,0.19842144017847768,0.03335901738627747,0.3058733339761086
2003-02-28,1998-02-28,2003-01-31,60,986,428,406,152,4.92326139088729,-0.02790113724433783,0.1618257880918458,0.044820063065710056,0.33486664486606704,-0.007519826570909862,0.19840958023887634,0.03544455042739407,0.30489798680321084
2003-03-31,1998-03-31,2003-02-28,60,987,406,429,152,4.879041916167664,-0.026094174887168375,0.16389698432766114,0.04450866173232805,0.3320436553566668,-0.006024373455937993,0.20032400894730493,0.03559769325570467,0.30373535136836716
2003-04-30,1998-04-30,2003-03-31,60,982,409,415,158,4.58252427184466,-0.026891854815314625,0.1678812069042659,0.04172156619661124,0.3334159593501651,-0.00835716346909236,0.20206785179825595,0.0300327190247781,0.296634981947313
2003-05-31,1998-05-31,2003-04-30,60,980,392,421,167,4.382533825338253,-0.022555040240569167,0.18042954218373305,0.03466041981365079,0.31973577580214635,-0.008606429388541918,0.20743674754150648,0.025722490784307474,0.2923979344726141
2003-06-30,1998-06-30,2003-05-31,60,984,405,421,158,4.5157384987893465,-0.025503886185223743,0.18349570533296627,0.030467170707313956,0.3211479216081624,-0.011859523480360913,0.21032099053964848,0.018538319686007335,0.2850353825192229
2003-07-31,1998-07-31,2003-06-30,60,980,393,437,150,4.575903614457832,-0.024626263708515492,0.19164516072026966,0.025748740743110097,0.31715657691317123,-0.014837748705296154,0.2113532049178334,0.013232790576985917,0.2798450574487257
2003-08-31,1998-08-31,2003-07-31,60,977,395,422,160,4.608323133414933,-0.018453918925391683,0.20593483809888483,0.01995692828212985,0.30237509131320717,-0.016445545542740598,0.2101125905813165,0.012830866142301252,0.28157748000659155
2003-09-30,1998-09-30,2003-08-31,60,987,401,418,168,4.412698412698413,-0.02048332677107814,0.20591862815826614,0.018508105090179392,0.30411180105505414,-0.020794647542127006,0.2052785575506929,0.011909007853006274,0.2846910132359868
2003-10-31,1998-10-31,2003-09-30,60,980,413,405,162,4.764058679706602,-0.019031412337527507,0.19574872936183518,0.026037602371570642,0.30720706246787854,-0.011767265719466187,0.21049740176838178,0.019075592884357322,0.2865468064019045
2003-11-30,1998-11-30,2003-10-31,60,986,421,420,145,4.803804994054697,-0.020737491459030557,0.18953317167405198,0.029012881819423086,0.31170829246066073,-0.008711562208015272,0.21375347182162902,0.02005679764795459,0.2850050640436583
2003-12-31,1998-12-31,2003-11-30,60,982,399,405,178,4.492537313432836,-0.02601106829884449,0.19610090175812342,0.020650019917253175,0.3126987333641564,-0.016636004876503088,0.21537484299763665,0.008102848407335812,0.2758255218800835
2004-01-31,1999-01-31,2003-12-31,60,987,404,398,185,4.231920199501247,-0.02887658574546533,0.1971911487549409,0.018073022792141624,0.3153457455843814,-0.02209541703733605,0.21102682194767408,0.00490409417503322,0.27643628371300377
2004-02-29,1999-02-28,2004-01-31,60,982,394,408,180,4.360349127182045,-0.02773162164664305,0.19673657827866345,0.02103308266322076,0.320381576164801,-0.02049985813884673,0.2114911815701819,0.004437746304642776,0.27139066398635353
2004-03-31,1999-03-31,2004-02-29,60,983,401,410,172,4.5376078914919855,-0.02910480395326585,0.19562081747125468,0.021391154999699583,0.3241277636305488,-0.02230822401513526,0.20937857563820683,0.003442327744215737,0.27087284325998967
2004-04-30,1999-04-30,2004-03-31,60,979,402,425,152,4.379685610640871,-0.03092409281119706,0.189885833492534,0.024664852892787043,0.33106425229923236,-0.021582680106159897,0.20847875514476344,0.0044871185301847034,0.2705711590634701
2004-05-31,1999-05-31,2004-04-30,60,989,391,436,162,4.344619105199516,-0.029124067049081593,0.18935862534855719,0.024846909150805528,0.32484640405748294,-0.019493867767156312,0.2085011795502326,0.009019418540669512,0.2772937910437273
2004-06-30,1999-06-30,2004-05-31,60,983,414,422,147,4.547846889952153,-0.029167103221300218,0.18630807417225542,0.028199985112672823,0.330653996099054,-0.016137047455262055,0.21223670269149034,0.00823124236773843,0.2708012270372001
2004-07-31,1999-07-31,2004-06-30,60,974,391,409,174,4.84375,-0.03014607110437927,0.18619546537031464,0.02788970606610151,0.3326712558566047,-0.01658383791364852,0.21324022410603397,0.006233012907217012,0.26789305466704666
2004-08-31,1999-08-31,2004-07-31,60,983,429,404,150,4.7154861944777915,-0.03482515487089608,0.18251134992202658,0.027373104436149768,0.3399487787455201,-0.018828487404415357,0.2141719157430788,0.0018488213921024775,0.26336795558937454
2004-09-30,1999-09-30,2004-08-31,60,982,417,409,156,4.654963680387409,-0.03384970961790812,0.18441758918395543,0.026570960469176445,0.337447314679789,-0.01911753181355103,0.21368959484176384,0.0021935397030347233,0.2644455012944918
2004-10-31,1999-10-31,2004-09-30,60,987,418,433,136,4.626321974148061,-0.0341997324889797,0.18782336057536006,0.02491270139970951,0.33921234192071725,-0.02196584627728809,0.2122661287843046,-0.0014135978197448672,0.26069816871961804
2004-11-30,1999-11-30,2004-10-31,60,984,388,442,154,4.696385542168675,-0.03766988055602931,0.186485415163668,0.023679945279137197,0.34441636591459585,-0.02602365632379035,0.20951917769281772,-0.004599059200517538,0.25957904122891845
2004-12-31,1999-12-31,2004-11-30,60,984,396,437,151,4.498199279711884,-0.042999527650874086,0.18789596851873597,0.018617634901837935,0.34795044710342504,-0.03182850962699799,0.21010315638023336,-0.012835094449960064,0.2540504279976057
2005-01-31,2000-01-31,2004-12-31,60,987,409,436,142,4.744378698224852,-0.044001851916747124,0.1842928107595573,0.020133605897963616,0.34998154821348326,-0.032415478490736865,0.2069318661016961,-0.010051286599841789,0.2587937749252633
2005-02-28,2000-02-29,2005-01-31,60,980,396,440,144,4.8433014354066986,-0.0465175499482066,0.1867527065838115,0.015881594973571226,0.34854828314427094,-0.03747279823917991,0.20443147506738193,-0.013325073294317879,0.26026753520453555
2005-03-31,2000-03-31,2005-02-28,60,977,411,415,151,4.916464891041162,-0.04218140733983412,0.18434158909197493,0.02077616819005814,0.3459749087164615,-0.030844080569341206,0.2064717845850852,-0.006564585412541968,0.26321171760647827
2005-04-30,2000-04-30,2005-03-31,60,987,417,435,135,4.807511737089202,-0.04452608131557425,0.1772443840501166,0.02265505579048404,0.34700557711373087,-0.029314169035540395,0.20636544540766827,-0.002665022040723671,0.26938459342848425
2005-05-31,2000-05-31,2005-04-30,60,979,409,419,151,4.513285024154589,-0.041758394499892014,0.18061601540621713,0.020919812807817552,0.3380370108386272,-0.030347938925290006,0.20244694893987591,0.0016896122676211271,0.27890002481527976
2005-06-30,2000-06-30,2005-05-31,60,987,429,434,124,4.76361529548088,-0.04244835563256894,0.17353253922266532,0.026789526229513885,0.3467985092725745,-0.022561016622975036,0.21171446801085503,0.0009968444297469643,0.26795448349390516
2005-07-31,2000-07-31,2005-06-30,60,987,425,432,130,4.745624270711786,-0.034864846015702514,0.18634075990184393,0.021884394444540187,0.32867500791220217,-0.02232320364868116,0.2112396907205208,0.0035969840869317115,0.27374454146543314
2005-08-31,2000-08-31,2005-07-31,60,976,392,433,151,4.936969696969697,-0.03816279266647635,0.18033169204502858,0.02432126508540092,0.3368502488767183,-0.021998975384877092,0.21196815720747605,0.0025138984415025373,0.27084990187077707
2005-09-30,2000-09-30,2005-08-31,60,975,402,446,127,4.938679245283019,-0.03337138188340275,0.18453313898821164,0.022678487192690146,0.3232182375845359,-0.017927749682418524,0.21535016645995053,0.007210797633648723,0.276898456967302
2005-10-31,2000-10-31,2005-09-30,60,981,396,433,152,4.813027744270205,-0.031650258815366775,0.1890703842556933,0.019456901824022012,0.3151948300103713,-0.01946758080223969,0.21356604505153892,0.008388332584198811,0.28216874068239645
2005-11-30,2000-11-30,2005-10-31,60,990,408,416,166,4.736650485436893,-0.027338518601052266,0.2000814626927457,0.012244800123733468,0.2972453179805225,-0.023609270791082958,0.2076838715373061,0.011482946340680273,0.29498934778942565
2005-12-31,2000-12-31,2005-11-30,60,986,399,414,173,4.557195571955719,-0.02719832588838845,0.20112064044326303,0.010396586572610922,0.2929066781952346,-0.025066450584766142,0.2054543118094877,0.012962069395917247,0.30051836955201466
2006-01-31,2001-01-31,2005-12-31,60,970,397,431,142,4.932367149758454,-0.02339998629626444,0.19363523808492794,0.018080615210514534,0.2931786611635064,-0.018075674013259695,0.20422438095072323,0.023324134893989698,0.3089617198008424
2006-02-28,2001-02-28,2006-01-31,60,986,421,424,141,4.772781065088758,-0.019197331004018294,0.21112034297019402,0.008537171453967842,0.27859896359743525,-0.02426728428510947,0.20068344857375847,0.019087061587929884,0.30959724485861234
2006-03-31,2001-03-31,2006-02-28,60,979,409,424,146,4.745498199279712,-0.017180628919827197,0.21970436466629345,0.004023205847256697,0.27159750065661536,-0.0257083495051517,0.20174522517324672,0.01626052117091716,0.3069529095038446
2006-04-30,2001-04-30,2006-03-31,60,979,427,419,133,4.569739952718676,-0.01777958585554991,0.2106284843743159,0.01001980731968245,0.27813031858657533,-0.022773097090552422,0.20036901302741283,0.021149014126823962,0.31087218401169603
2006-05-31,2001-05-31,2006-04-30,60,974,426,402,146,4.557971014492754,-0.017354033400915878,0.21550255628777162,0.007875299593715497,0.27734607692385227,-0.023437288083095545,0.20278376713003998,0.0171723074696946,0.3043675996583361
2006-06-30,2001-06-30,2006-05-31,60,979,415,398,166,4.493234932349323,-0.013313195088192299,0.2201899179182457,0.009176306569478494,0.2757198885481924,-0.02235088395918984,0.2011626024651823,0.01858714154773902,0.3029275910683795
2006-07-31,2001-07-31,2006-06-30,60,977,415,390,172,4.591304347826087,-0.01148889310223296,0.22532110630348534,0.00844613200269158,0.2750290627982035,-0.019477262103076657,0.20802179002030405,0.014306370268613582,0.29162804087800714
2006-08-31,2001-08-31,2006-07-31,60,984,413,400,171,4.312423124231242,-0.012777845497128563,0.23422368582832703,0.0016559803246556121,0.27059272733829914,-0.023828620603194992,0.20971906094581716,0.00700627327236215,0.2854645258875568
2006-09-30,2001-09-30,2006-08-31,60,985,394,386,205,4.196153846153846,-0.014780003901469833,0.2448235936163518,-0.007843508328226811,0.26240861310864394,-0.03130191242255663,0.20753890995250862,0.0004953993173616483,0.2852288833224957
2006-10-31,2001-10-31,2006-09-30,60,986,387,426,173,4.239852398523985,-0.012671820114236078,0.24208005217507553,-0.005155755217159485,0.26097617367106507,-0.027815448758700685,0.2080611816761442,0.00500336844557662,0.2888825924777152
2006-11-30,2001-11-30,2006-10-31,60,981,385,409,187,4.426952141057934,-0.009555598477284426,0.23945163866242464,-0.001362084915272473,0.2598973137344905,-0.021881265753563788,0.21168404250823095,0.00924050573916325,0.2889670050948539
2006-12-31,2001-12-31,2006-11-30,60,989,407,435,147,4.459619952494061,-0.013583999886076214,0.2282941907652135,0.003410276866807185,0.270582725281079,-0.02053532745607747,0.2129637219869028,0.009703856080834234,0.28815936196680464
2007-01-31,2002-01-31,2006-12-31,60,988,398,431,159,4.53437876960193,-0.011190303001619455,0.23758735579075782,-0.0008982604455799981,0.2633425866266079,-0.021186593068748545,0.2149859052565199,0.006683210555743583,0.2840841523261144
2007-02-28,2002-02-28,2007-01-31,60,980,403,408,169,4.475955610357583,-0.011192976355993364,0.24231412239551284,-0.004334030706712959,0.25951755960014666,-0.021505805394465973,0.2185700636322046,0.0031189092599581214,0.2795982543721359
2007-03-31,2002-03-31,2007-02-28,60,988,416,422,150,4.712410501193317,-0.008403480928514439,0.23478846749045623,0.003038310574294107,0.2632496668446695,-0.01517562959378878,0.21941468623762914,0.010112576374148686,0.28254717942724517
2007-04-30,2002-04-30,2007-03-31,60,983,412,424,147,4.520334928229665,-0.008446105021750824,0.24342694256996486,-0.003853728244025964,0.25486669270742496,-0.019119031067951923,0.21878458301585482,0.006589255250327559,0.2829217817067554
2007-05-31,2002-05-31,2007-04-30,60,980,411,407,162,4.677261613691932,-0.007430116160520515,0.2465690474846249,-0.004743801355835562,0.2532824359758008,-0.017809799326463985,0.22225941464381055,0.00452788926957071,0.2778891018957637
2007-06-30,2002-06-30,2007-05-31,60,986,398,425,163,4.702308626974483,-0.005293766923525823,0.2552996280579026,-0.008950665291324166,0.24613222306907623,-0.01713841674229961,0.2267824911086322,0.0009638196118525454,0.27178565776438895
2007-07-31,2002-07-31,2007-06-30,60,978,398,429,151,4.835550181378476,-0.0032397396377181237,0.2594177232275053,-0.009141508721038053,0.24455051738521214,-0.016826873878234137,0.22645998237859558,0.0005997699016653639,0.269571777008687
2007-08-31,2002-08-31,2007-07-31,60,976,406,434,136,4.79047619047619,-0.0007166299448194503,0.2625621344928388,-0.008025650626633083,0.2440559616531343,-0.015102064284759536,0.2273824527047808,0.0005840189130831705,0.26599945114924617
2007-09-30,2002-09-30,2007-08-31,60,985,416,437,132,4.862837045720985,-0.0003534728472337707,0.26772127616607777,-0.010727483236625278,0.2413399018894372,-0.01670641990412299,0.22733323905157943,-0.0019027171671672093,0.26360558289290564
2007-10-31,2002-10-31,2007-09-30,60,970,406,435,129,5.008323424494649,0.003751824189712859,0.26420333686656844,-0.004355858922015498,0.24362793159168963,-0.010492303094561362,0.2291273011331095,0.003311076965286232,0.2630414304086324
2007-11-30,2002-11-30,2007-10-31,60,960,410,420,130,5.056626506024096,0.00225134388854244,0.24169945043228694,0.01123635931917234,0.26442169762720474,-0.0034660959705659967,0.22826805434884498,0.011685049529725954,0.26561079759166334
2007-12-31,2002-12-31,2007-11-30,60,971,415,434,122,4.868080094228504,0.00945334515429506,0.24842848066968287,0.011131840949446914,0.2526335343710927,0.006737431221246404,0.24177217585080998,0.012909950006552406,0.2571658091084144
2008-01-31,2003-01-31,2007-12-31,60,977,388,415,174,4.409713574097136,0.0047789733614786,0.24789272157091943,0.007468878654145792,0.2546512930810895,0.003617200146885886,0.24502943498424323,0.006591397209816071,0.2524265503637479
2008-02-29,2003-02-28,2008-01-31,60,975,397,414,164,4.668310727496918,0.0033445167066962333,0.2414289330310348,0.010095769784716973,0.2582912146691986,0.003862789866825256,0.24268344247651116,0.009826406755614917,0.2575964098232555
2008-03-31,2003-03-31,2008-02-29,60,985,408,395,182,4.677459526774595,0.0025243017619499047,0.23879612149544424,0.011633342455318258,0.26156963708980263,0.004623289237756504,0.24386139594852932,0.009392260605526765,0.2557728454662238
2008-04-30,2003-04-30,2008-03-31,60,981,420,404,157,4.862864077669903,0.003095327903801844,0.23254430004911658,0.01480936505798897,0.2614442627076171,0.006381782264165038,0.24031373247626733,0.016423174860533865,0.2656977047669989
2008-05-31,2003-05-31,2008-04-30,60,982,422,424,136,4.819148936170213,0.003986120001295346,0.2252071770617454,0.019921311459121703,0.26411184799152926,0.010366881633244838,0.24004547433771742,0.022361333386227863,0.2706355006090078
2008-06-30,2003-06-30,2008-05-31,60,971,413,411,147,5.129854368932039,0.007831579380840493,0.21988417656182965,0.027030635023442887,0.26642465787422787,0.015251548332239798,0.23682006350470308,0.030876691862257843,0.27687110205923937
2008-07-31,2003-07-31,2008-06-30,60,968,433,396,139,4.805790108564535,0.0045147496306795435,0.2177848029520588,0.02601582360361094,0.27002597890886826,0.011274289887779747,0.2330150014485224,0.02934760830124929,0.2791742166905505
2008-08-31,2003-08-31,2008-07-31,60,983,416,408,159,4.595873786407767,-0.00011266696525321246,0.21765669466699972,0.023342569085756812,0.27519264698576573,0.006836724126900588,0.23332047490619726,0.022846244974589442,0.2738301834410373
2008-09-30,2003-09-30,2008-08-31,60,961,375,417,169,4.627525252525253,0.0004672064647086661,0.21170240454648281,0.028285846785910115,0.2796022170136948,0.014429553935142765,0.24342405653259772,0.023024368675392735,0.2652713219072246
2008-10-31,2003-10-31,2008-09-30,60,951,374,420,157,4.726700251889169,0.001412324456316113,0.20965162462942083,0.031463948657662624,0.2831462262830369,0.016615185364377724,0.24407506756036296,0.024131313692791565,0.26312708152717934
2008-11-30,2003-11-30,2008-10-31,60,967,413,416,138,4.759951749095295,0.0007676363439795881,0.20323413914283936,0.035572879956244426,0.28784183501629423,0.02022764120232615,0.24689391680896539,0.02617770713818411,0.26203010903190094
2008-12-31,2003-12-31,2008-11-30,60,981,417,409,155,4.589588377723971,0.0016104982423440308,0.2018892634917986,0.03753422566106757,0.2891531911150928,0.021354190548615253,0.2459568882631748,0.028054216664228516,0.26300065712993376
2009-01-31,2004-01-31,2008-12-31,60,971,413,403,155,4.567401960784314,0.0017196179043247667,0.2017940694113716,0.039017797348136006,0.29301667348163823,0.02177249713775224,0.2466021998407636,0.026518087584676157,0.25858705726622666
2009-02-28,2004-02-29,2009-01-31,60,968,398,408,162,4.598014888337469,0.0047479693799884985,0.20300901332253043,0.03970200823323963,0.28795112681952967,0.024347652279508504,0.2469651436033335,0.030285895479047153,0.2620747162546064
2009-03-31,2004-03-31,2009-02-28,60,979,403,418,158,4.552984165651645,0.004163314654453004,0.207619311864588,0.03420180365908986,0.2803646455407114,0.02328772823954405,0.25137612091359385,0.026906681955023885,0.26063992168110683
2009-04-30,2004-04-30,2009-03-31,60,969,380,393,196,4.169469598965071,0.008046151247954072,0.22306567444103684,0.024930583708642453,0.2640954410463645,0.021092674048233215,0.25415173240210726,0.022861470484007516,0.25868715211049154
2009-05-31,2004-05-31,2009-04-30,60,982,366,402,214,3.9817708333333335,0.00965419863262823,0.23041979290973627,0.023031046463499197,0.2633993469947486,0.02185610942256466,0.2603226803432012,0.016139401908555503,0.245858179752314
2009-06-30,2004-06-30,2009-05-31,60,983,362,398,223,4.0855263157894735,0.006344998630797518,0.22896604058448072,0.022238139735223948,0.2684071674797268,0.01515345602221743,0.2500493434235508,0.016159421660687713,0.2525774485122417
2009-07-31,2004-07-31,2009-06-30,60,987,392,407,188,4.322903629536921,0.00665606885127509,0.23048431478049064,0.019329272010315684,0.2616256965175431,0.017681510223136368,0.25735005122976257,0.014999621591003038,0.25053993747220377
