missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.09282962138584175,0.09282182686813022,2.0000000000000004,1000,1000,0.0010054847409079427,0.0010054847409079427,100,100,0.24342714788925623,0.16659195583729747,2.0000000000000004
zero,1999-08-31,1999-09-30,ok,0.09817593707184684,0.09818748761423418,0.9912278705831863,1000,1000,0.002731847254761586,0.002731847254761586,100,100,0.2516263537197431,0.1272031552321346,2.0
zero,1999-09-30,1999-10-31,ok,0.034733882566636336,0.03473388256663633,0.6307948349447322,1000,1000,0.0,0.0,100,100,0.2465254733016864,0.13253440883147,2.0
zero,1999-10-31,1999-11-30,ok,0.17506025606572528,0.17505098147711526,0.7588403940316425,1000,1000,0.001216818237996534,0.001216818237996534,100,100,0.2324326341711545,0.13825695929673534,2.0
zero,1999-11-30,1999-12-31,ok,0.3096367158759018,0.30963069857455827,0.9117033730341899,1000,1000,0.0007993227076905139,0.0007993227076905139,100,100,0.2298325142278973,0.11982677719426843,2.0
zero,1999-12-31,2000-01-31,ok,0.002504022712513533,0.0025040227125135237,1.2252939909169343,1000,1000,0.0,0.0,100,100,0.19107055188791566,0.10149403290566639,2.0
zero,2000-01-31,2000-02-29,ok,0.382134581918166,0.3821016136489486,0.6973347227059259,1000,1000,0.0038379824467393024,0.0038379824467393024,100,100,0.2046888681811602,0.10190197905992311,2.0
zero,2000-02-29,2000-03-31,ok,-0.15668483082976425,-0.1566980855154661,1.0734820073164348,1000,1000,0.0015141290497940878,0.0015141290497940878,100,100,0.23587091418702633,0.10807620629932413,2.0
zero,2000-03-31,2000-04-30,ok,-0.12118545311065491,-0.12119385211105503,1.3529868014567614,1000,1000,0.0009139282263467941,0.0009139282263467941,100,100,0.24400128283382555,0.1430520098690734,2.0
zero,2000-04-30,2000-05-31,ok,-0.1702968571476939,-0.17029685714769385,0.7976273243701111,1000,1000,0.0,0.0,100,100,0.24865399763677468,0.12307200031046962,2.0
zero,2000-05-31,2000-06-30,ok,0.2510617266243761,0.25106172662437615,0.7584531857194985,1000,1000,0.0,0.0,100,100,0.22880881438304457,0.1141738588100128,2.0
zero,2000-06-30,2000-07-31,ok,-0.050244131755330323,-0.050348910376952015,1.0678568545660982,1000,1000,0.010978480890790362,0.010978480890790362,100,100,0.25054268749611636,0.127701240369332,1.9999999999999996
zero,2000-07-31,2000-08-31,ok,0.1169560253522264,0.1169560253522264,0.8526927807220881,1000,1000,0.0,0.0,100,100,0.21969802060657825,0.11898247395202868,2.0
zero,2000-08-31,2000-09-30,ok,-0.11620837776887237,-0.11621438175630139,0.773214495952603,1000,1000,0.0005894352473015484,0.0005894352473015484,100,100,0.24634125295944198,0.12220763352059189,2.0
zero,2000-09-30,2000-10-31,ok,-0.12502043483691197,-0.12502043483691197,1.2938171047825868,1000,1000,0.0,0.0,100,100,0.1308396504730318,0.09158033094982554,2.0
zero,2000-10-31,2000-11-30,ok,-0.21559498373182,-0.21560413190096547,1.140375255582279,1000,1000,0.0009210802603180692,0.0009210802603180692,100,100,0.1314555326718116,0.08444326401584754,2.0
zero,2000-11-30,2000-12-31,ok,-0.0017814942398185773,-0.001810732631850868,1.0956875131533872,1000,1000,0.002978039522538242,0.002978039522538242,100,100,0.18323053950832913,0.10786129252679408,2.0
zero,2000-12-31,2001-01-31,ok,-0.13265920599733022,-0.13265920599733014,2.005295377095356,1000,1000,0.0,0.0,100,100,0.20887475735306416,0.1116078899778126,2.0000000000000004
zero,2001-01-31,2001-02-28,ok,-0.05590412569420511,-0.05570385337691983,2.0821351436177125,1000,1000,0.027412033573126965,0.027412033573126965,100,100,0.18076558788706018,0.08937439572892,2.0
zero,2001-02-28,2001-03-31,ok,-0.007223348857696859,-0.007229489801672908,2.2647934324493533,1000,1000,0.0007107574046367636,0.0007107574046367636,100,100,0.33450885668132624,0.22535258581865034,1.9999999999999996
zero,2001-03-31,2001-04-30,ok,-0.04723749142624394,-0.047237491426243935,1.3608050824653617,1000,1000,0.0,0.0,100,100,0.25146199892224,0.1744011396589175,2.0
zero,2001-04-30,2001-05-31,ok,0.029194741963169863,0.029197142146890634,1.6555144959772599,1000,1000,0.0003770316872090851,0.0003770316872090851,100,100,0.26209640898687625,0.15181548821265095,1.9999999999999998
zero,2001-05-31,2001-06-30,ok,-0.003124191370100253,-0.0031209144711800527,1.3954844617835713,1000,1000,0.0005897946220652455,0.0005897946220652455,100,100,0.32108930053054435,0.17149113206835367,2.0
zero,2001-06-30,2001-07-31,ok,0.05467829310526133,0.05461554950218107,1.2230060413992463,1000,1000,0.01125610783213196,0.01125610783213196,100,100,0.23490935281972544,0.11642892852706112,2.0
zero,2001-07-31,2001-08-31,ok,0.051896242395569565,0.051915323374493734,1.057724889807586,1000,1000,0.0073381030958863105,0.0073381030958863105,100,100,0.22821790952386126,0.11161043123582641,1.9999999999999998
zero,2001-08-31,2001-09-30,ok,0.03609155338438817,0.035988392903778,0.6609613786412794,1000,1000,0.018893860917610875,0.018893860917610875,100,100,0.2250839809278176,0.11315809822704209,2.0
zero,2001-09-30,2001-10-31,ok,0.018063177240188372,0.018063177240188383,1.0194405300328864,1000,1000,0.0,0.0,100,100,0.2104652131247116,0.10394562581297045,2.0
zero,2001-10-31,2001-11-30,ok,-0.02227276152166872,-0.02227276152166873,1.5243268294984067,1000,1000,0.0,0.0,100,100,0.27655640451897223,0.19824076953050845,2.0
zero,2001-11-30,2001-12-31,ok,0.004589974343913855,0.004589974343913858,0.981011672511291,1000,1000,0.0,0.0,100,100,0.26673095998913904,0.18551591119749344,1.9999999999999998
zero,2001-12-31,2002-01-31,ok,0.06583330262000829,0.06583341684466446,1.8821969219795422,1000,1000,0.0011795383190787321,0.0011795383190787321,100,100,0.3130525026733449,0.26251364879445205,1.9999999999999996
zero,2002-01-31,2002-02-28,ok,0.04971256936121629,0.049709568568095434,2.2043764590417627,1000,1000,0.001167623782433392,0.001167623782433392,100,100,0.28254771772767223,0.17318495878974127,1.9999999999999998
zero,2002-02-28,2002-03-31,ok,-0.000675043269042077,-0.0006736113109866246,1.4480891369214954,1000,1000,0.0005339142637799761,0.0005339142637799761,100,100,0.251848468469006,0.2079841475683676,2.0
zero,2002-03-31,2002-04-30,ok,0.05646788116214533,0.056467881162145336,1.4944036682032784,1000,1000,0.0,0.0,100,100,0.30099168341981325,0.15996696126867724,2.0
zero,2002-04-30,2002-05-31,ok,0.0029781044128669005,0.002978104412866896,0.977041093151626,1000,1000,0.0,0.0,100,100,0.3154340426968892,0.17306355164638906,2.0
zero,2002-05-31,2002-06-30,ok,0.03789968642490962,0.03789968642490962,0.9409409520465988,1000,1000,0.0,0.0,100,100,0.23849204874625077,0.16584967253961805,1.9999999999999996
zero,2002-06-30,2002-07-31,ok,0.009723269197282195,0.009719952077923142,0.7136751370766973,1000,1000,0.001100570457546,0.001100570457546,100,100,0.18602226394157825,0.15768072190459168,2.0
zero,2002-07-31,2002-08-31,ok,-0.009292804173410748,-0.009311258701881047,0.9043695719994496,1000,1000,0.006581500880991439,0.006581500880991439,100,100,0.20720060118755965,0.1490830752615875,2.0
zero,2002-08-31,2002-09-30,ok,0.09182857306131724,0.09182857306131727,1.4783075460048556,1000,1000,0.0,0.0,100,100,0.21895770448305563,0.1297716182602908,2.0000000000000004
zero,2002-09-30,2002-10-31,ok,-0.02615651989312932,-0.026156519893129327,1.0035392942253551,1000,1000,0.0,0.0,100,100,0.1867069325183383,0.11819265330806505,2.0
zero,2002-10-31,2002-11-30,ok,-0.09809920286242857,-0.09809920286242857,1.7170876841824414,1000,1000,0.0,0.0,100,100,0.18441684398526675,0.1281312913060201,1.9999999999999998
zero,2002-11-30,2002-12-31,ok,0.07830282969531586,0.07830282969531588,1.399686845357671,1000,1000,0.0,0.0,100,100,0.20698102639214813,0.12365987040064413,2.0
zero,2002-12-31,2003-01-31,ok,0.023899174538927696,0.023899174538927682,0.8224377956693144,1000,1000,0.0,0.0,100,100,0.19481560355996713,0.11111715809900413,2.0
zero,2003-01-31,2003-02-28,ok,0.03179235828184086,0.03179235828184087,0.9325302128142132,1000,1000,0.0,0.0,100,100,0.20043626189784114,0.14025522428917592,2.0
zero,2003-02-28,2003-03-31,ok,0.01662960433744866,0.016837457008292863,1.1467323927143496,1000,1000,0.001175653918752567,0.0028188478224964414,100,100,0.2745302085542146,0.1457778278732754,2.0
zero,2003-03-31,2003-04-30,ok,-0.11694749061283062,-0.1169356762246596,1.0539689190036523,1000,1000,0.0062909415181244,0.0062909415181244,100,100,0.2384291247376032,0.14800335814433307,1.9999999999999998
zero,2003-04-30,2003-05-31,ok,-0.05881037554466905,-0.05885234186009219,2.3744652661013608,1000,1000,0.023237162471281277,0.023237162471281277,100,100,0.2560178121372774,0.16299735327881254,2.0
zero,2003-05-31,2003-06-30,ok,-0.005047126663846701,-0.005048182224539061,1.0834356074658262,1000,1000,0.0005363621404295709,0.0005363621404295709,100,100,0.2512809313529501,0.12047845977066692,2.0
zero,2003-06-30,2003-07-31,ok,0.03235458237665935,0.032353534657620885,1.6832014638409913,1000,1000,0.0007772396427841941,0.0007772396427841941,100,100,0.19955466719945872,0.10857921743848298,2.0
zero,2003-07-31,2003-08-31,ok,0.007872998181575936,0.00787299818157594,1.7563250790344922,1000,1000,0.0,0.0,100,100,0.2513896694050001,0.15066360585583524,2.0
zero,2003-08-31,2003-09-30,ok,-0.021554767006961437,-0.021557761050783865,1.0633670897837557,1000,1000,0.0017306611690268967,0.0017306611690268967,100,100,0.22628288425378876,0.14435648931278774,2.0000000000000004
zero,2003-09-30,2003-10-31,ok,0.07265770712682416,0.07265618848677258,1.1679578296235371,1000,1000,0.0010847428940073468,0.0010847428940073468,100,100,0.16357047723766538,0.10954360450397915,2.0
zero,2003-10-31,2003-11-30,ok,0.017534274775436277,0.017533369558381577,1.2857723601006557,1000,1000,0.0006242876239303593,0.0006242876239303593,100,100,0.19753177727917462,0.11068042490813239,2.0
zero,2003-11-30,2003-12-31,ok,-0.099637538136233,-0.09963753813623298,1.1213815521075192,1000,1000,0.0,0.0,100,100,0.20938668322633505,0.1419320650204213,2.0
zero,2003-12-31,2004-01-31,ok,0.0004177031897341847,0.0004177031897341827,1.0082307902468426,1000,1000,0.0,0.0,100,100,0.18486690384363347,0.10887107423744044,2.0
zero,2004-01-31,2004-02-29,ok,-0.02917597574303527,-0.029177704166779072,0.6388521719999374,1000,1000,0.0013871779645408808,0.0013871779645408808,100,100,0.16772607538938256,0.10391994360026305,2.0
zero,2004-02-29,2004-03-31,ok,0.0037535360861182974,0.0037500411536881832,0.9114296662603928,1000,1000,0.00207045760078043,0.00207045760078043,100,100,0.16306777697572072,0.08762965307426175,1.9999999999999998
zero,2004-03-31,2004-04-30,ok,-0.0414128826937563,-0.0414169445596247,0.8830426331971004,1000,1000,0.0025546326216220223,0.0025546326216220223,100,100,0.219058269103651,0.12806951617556928,2.0
zero,2004-04-30,2004-05-31,ok,0.05916606974338225,0.05916696542281075,1.0568796556173665,1000,1000,0.004101642917524896,0.004101642917524896,100,100,0.1731102649948149,0.12322144201780438,2.0
zero,2004-05-31,2004-06-30,ok,0.009418155350463244,0.009418155350463248,1.4529416628138174,1000,1000,0.0,0.0,100,100,0.21070112820289064,0.0980359476262058,2.0
zero,2004-06-30,2004-07-31,ok,-0.08752554942751965,-0.08752554942751965,1.3650791578111494,1000,1000,0.0,0.0,100,100,0.19075702169481673,0.12829762334031009,2.0
zero,2004-07-31,2004-08-31,ok,-0.025111740423146844,-0.0251108264442452,1.4227471061918848,1000,1000,0.0004094887552178776,0.0004094887552178776,100,100,0.18323344117473384,0.09749716217109441,2.0
zero,2004-08-31,2004-09-30,ok,0.07155022002429386,0.0715474902004309,1.1906855499645412,1000,1000,0.001151824414739882,0.001151824414739882,100,100,0.18690096954571261,0.08732280461940725,2.0
zero,2004-09-30,2004-10-31,ok,-0.013766101843317082,-0.013766101843317082,0.9412785946697004,1000,1000,0.0,0.0,100,100,0.2135994647130116,0.10869154669706041,2.0
zero,2004-10-31,2004-11-30,ok,0.012360760768261937,0.012360760768261937,1.4330464849485334,1000,1000,0.0,0.0,100,100,0.24839510536426146,0.130516744208694,2.0
zero,2004-11-30,2004-12-31,ok,-0.04053347133021455,-0.04053347133021454,0.634871331413285,1000,1000,0.0,0.0,100,100,0.2604800693879184,0.14041660567134434,2.0000000000000004
zero,2004-12-31,2005-01-31,ok,-0.037955421446937254,-0.0379350140704405,1.201999639856456,1000,1000,0.006143099487282432,0.006143099487282432,100,100,0.1457220124306476,0.08082430170109775,2.0
