case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.0869221712702609,-0.1012910443120418,0.014368873041780902,100.0
zero_cost_0,2009-09-30,-0.02711390840478334,-0.023111189540347434,-0.004002718864435907,100.0
zero_cost_0,2009-10-31,0.09618548471823385,0.06411217267256343,0.03207331204567042,100.0
zero_cost_0,2009-11-30,0.007072916328686726,-0.004251447604789546,0.011324363933476272,100.0
zero_cost_0,2009-12-31,0.0330957081796191,0.04283836596431088,-0.009742657784691779,100.0
zero_cost_0,2010-01-31,-0.07349259580909344,-0.05871023484033852,-0.014782360968754918,100.0
zero_cost_0,2010-02-28,0.03322848453908122,0.024506226831338976,0.008722257707742244,10.0
zero_cost_0,2010-03-31,0.05438779015940399,0.029964228729470337,0.02442356142993365,10.0
zero_cost_0,2010-04-30,0.001798214111096168,0.04698390831536389,-0.045185694204267726,10.0
zero_cost_0,2010-05-31,0.006652590975335705,0.007846490973108994,-0.0011938999977732885,10.0
zero_cost_0,2010-06-30,-0.017095503340138405,-0.017958231437225095,0.0008627280970866895,10.0
zero_cost_0,2010-07-31,-0.03075929880623696,0.03911635312881158,-0.06987565193504854,10.0
zero_cost_0,2010-08-31,-0.022703868960070737,0.017918729463639916,-0.04062259842371065,100.0
zero_cost_0,2010-09-30,0.06700922370410624,0.04685098308319114,0.020158240620915098,100.0
zero_cost_0,2010-10-31,0.020537675574676985,0.03787529170423641,-0.017337616129559426,100.0
zero_cost_0,2010-11-30,0.061878249267309275,0.0497274447234117,0.012150804543897574,100.0
zero_cost_0,2010-12-31,-0.07031220784497715,-0.07817332415805646,0.007861116313079314,100.0
zero_cost_0,2011-01-31,-0.02624595751126075,-0.030582507483270144,0.004336549972009395,100.0
zero_cost_0,2011-02-28,-0.009988876875005603,-0.0014704949571267242,-0.008518381917878879,100.0
zero_cost_0,2011-03-31,0.028180961097454056,0.026427985706220045,0.0017529753912340108,100.0
zero_cost_0,2011-04-30,0.0006034996418285433,0.021046524494642508,-0.020443024852813966,100.0
zero_cost_0,2011-05-31,0.013737185584234148,-0.0009750896985407325,0.01471227528277488,100.0
zero_cost_0,2011-06-30,0.005933833248281086,0.020709507201464677,-0.01477567395318359,100.0
zero_cost_0,2011-07-31,0.02164473547809461,0.03651954140796611,-0.014874805929871497,100.0
zero_cost_0,2011-08-31,0.005996705155970295,0.028275338918861918,-0.022278633762891624,100.0
zero_cost_0,2011-09-30,0.009219094282374284,-0.007668875307642653,0.016887969590016937,100.0
zero_cost_0,2011-10-31,-0.04987329105444309,-0.0401181864123207,-0.00975510464212239,100.0
zero_cost_0,2011-11-30,0.015698416776347777,0.03476383890136327,-0.01906542212501549,100.0
zero_cost_0,2011-12-31,0.02365937401408831,-0.010664167505248146,0.034323541519336455,100.0
zero_cost_0,2012-01-31,-0.0364401775598586,-0.0666404769956395,0.030200299435780904,1000.0
zero_cost_0,2012-02-29,0.039351831240190906,0.015464570281432161,0.023887260958758746,100.0
zero_cost_0,2012-03-31,0.034599104514909475,0.009560923668154201,0.025038180846755274,100.0
zero_cost_0,2012-04-30,0.03502411718738967,0.047164060528205175,-0.012139943340815508,100.0
zero_cost_0,2012-05-31,0.07844043469269228,0.06984219206007151,0.008598242632620767,100.0
zero_cost_0,2012-06-30,-0.0091177866351297,-0.017302700598847226,0.008184913963717526,100.0
zero_cost_0,2012-07-31,0.026450283189584377,0.015105033458523875,0.011345249731060502,100.0
zero_cost_0,2012-08-31,-0.0029817194572453014,0.025994828432361342,-0.028976547889606644,100.0
zero_cost_0,2012-09-30,-0.035205775365452344,-0.024269203542465482,-0.010936571822986862,100.0
zero_cost_0,2012-10-31,-0.09563526219174567,-0.06739978672746129,-0.028235475464284385,100.0
zero_cost_0,2012-11-30,0.05383765642016157,0.04125156656823036,0.012586089851931208,100.0
zero_cost_0,2012-12-31,-0.07408301713777826,-0.06687029919616826,-0.007212717941610006,100.0
zero_cost_0,2013-01-31,-0.07366690308147462,-0.05026965282043172,-0.023397250261042904,100.0
zero_cost_0,2013-02-28,0.008063442292295104,0.008714366623308024,-0.0006509243310129208,100.0
zero_cost_0,2013-03-31,-0.01384734943568273,-0.0028635923397361076,-0.010983757095946622,100.0
zero_cost_0,2013-04-30,-0.0062860905025322105,0.0019454281549980497,-0.00823151865753026,100.0
zero_cost_0,2013-05-31,0.018942786147988104,-0.0017852528653945733,0.020728039013382677,100.0
zero_cost_0,2013-06-30,-0.022067239479978035,-0.011400257387195523,-0.010666982092782513,100.0
zero_cost_0,2013-07-31,0.031670066445950835,0.020064990901955366,0.01160507554399547,100.0
zero_cost_0,2013-08-31,0.003891426213562566,0.00807957405157085,-0.004188147838008285,100.0
zero_cost_0,2013-09-30,0.0659336174837013,0.04309880840725743,0.02283480907644387,100.0
zero_cost_0,2013-10-31,-0.0277991795926596,-0.025102573334477723,-0.002696606258181876,10.0
zero_cost_0,2013-11-30,0.039408730449407445,0.007811913731180681,0.03159681671822676,100.0
zero_cost_0,2013-12-31,0.0115923179412922,-0.013301092893005925,0.024893410834298125,10.0
zero_cost_0,2014-01-31,0.014773093496196172,0.06063685430239958,-0.04586376080620341,10.0
zero_cost_0,2014-02-28,0.04424214717247668,0.019316422982993377,0.024925724189483304,100.0
zero_cost_0,2014-03-31,-0.10581295391815797,-0.09919348170863686,-0.00661947220952111,100.0
zero_cost_0,2014-04-30,-0.05883915843969693,-0.05798783035432721,-0.0008513280853697167,100.0
zero_cost_0,2014-05-31,0.034330100872117596,0.03077187128272688,0.0035582295893907163,100.0
zero_cost_0,2014-06-30,0.002448329565875312,0.013117748803159319,-0.010669419237284008,100.0
zero_cost_0,2014-07-31,0.008486972501873516,0.004317156732333892,0.004169815769539623,100.0
zero_cost_0,2014-08-31,0.023948741829721256,0.012452301508603271,0.011496440321117985,100.0
zero_cost_0,2014-09-30,0.0173719743069898,0.02073060398113097,-0.0033586296741411684,100.0
zero_cost_0,2014-10-31,0.004353806195386918,0.017675894959769654,-0.013322088764382737,100.0
zero_cost_0,2014-11-30,0.04376205518475901,0.02225498026498861,0.021507074919770396,100.0
zero_cost_0,2014-12-31,-0.009580063246446622,-0.00775659972574868,-0.0018234635206979414,100.0
zero_cost_0,2015-01-31,0.08580916294446726,0.044005233122977105,0.04180392982149016,100.0
zero_cost_0,2015-02-28,-0.01997763640122723,-0.022657956862380105,0.0026803204611528762,100.0
zero_cost_0,2015-03-31,0.010947357360727534,0.006089454083681723,0.004857903277045811,100.0
zero_cost_0,2015-04-30,-0.07041161811666329,-0.06657875869368976,-0.0038328594229735252,100.0
zero_cost_0,2015-05-31,0.058181805826123804,0.07083514313865867,-0.012653337312534867,100.0
zero_cost_0,2015-06-30,0.025820009780022447,0.01855748828756904,0.007262521492453409,100.0
zero_cost_0,2015-07-31,0.08429106843941753,0.0879578945248758,-0.0036668260854582774,100.0
zero_cost_0,2015-08-31,-0.015599475131771408,-0.006986932487533669,-0.008612542644237739,100.0
zero_cost_0,2015-09-30,0.06125807675996153,0.052535313979079686,0.008722762780881847,100.0
zero_cost_0,2015-10-31,0.013877947785319278,-0.01507080225017471,0.02894875003549399,100.0
zero_cost_0,2015-11-30,0.03912721893070385,0.030740737504129107,0.008386481426574745,100.0
zero_cost_0,2015-12-31,0.07266435745992093,0.0439021373399979,0.028762220119923035,100.0
zero_cost_0,2016-01-31,0.01992010562759505,-0.023599493033838098,0.04351959866143315,100.0
zero_cost_0,2016-02-29,-0.04736592143309293,-0.029221739107376354,-0.018144182325716574,100.0
zero_cost_0,2016-03-31,-0.03868118695405603,-0.038986799949517335,0.0003056129954613074,100.0
zero_cost_0,2016-04-30,-0.09527455337160476,-0.11614761667431794,0.020873063302713185,100.0
zero_cost_0,2016-05-31,0.03122043824782046,0.025061290808418166,0.006159147439402296,100.0
zero_cost_0,2016-06-30,0.04790918686706791,0.00907634057472613,0.03883284629234178,100.0
zero_cost_0,2016-07-31,-0.005917954665693976,-0.014659973888796892,0.008742019223102915,1000.0
zero_cost_0,2016-08-31,-0.05071636324869868,-0.042569302731754605,-0.008147060516944075,1000.0
zero_cost_0,2016-09-30,-0.0018813991429240862,0.004281021731549583,-0.00616242087447367,1000.0
zero_cost_0,2016-10-31,-0.02431164550689053,-0.005383312606741164,-0.018928332900149364,1000.0
zero_cost_0,2016-11-30,-0.1307956645649361,-0.060114700030467524,-0.07068096453446858,1000.0
zero_cost_0,2016-12-31,-0.027025922150518616,-0.017217069793961613,-0.009808852356557003,100.0
zero_cost_0,2017-01-31,0.009072339772344024,0.03268279472298042,-0.023610454950636395,100.0
zero_cost_0,2017-02-28,-0.005571681156679585,-0.0090971537753485,0.0035254726186689156,100.0
zero_cost_0,2017-03-31,0.05117077988165288,0.029963775056302426,0.021207004825350456,100.0
zero_cost_0,2017-04-30,0.03616757894397254,0.02553376259711329,0.010633816346859247,100.0
zero_cost_0,2017-05-31,0.06587988276090988,0.06923037525763857,-0.0033504924967286964,100.0
zero_cost_0,2017-06-30,-0.021283777419360373,-0.03875551282304639,0.017471735403686014,100.0
zero_cost_0,2017-07-31,0.022441876651686257,0.03309350282426093,-0.01065162617257467,100.0
zero_cost_0,2017-08-31,0.03883182685466406,0.03395344665157801,0.00487838020308605,100.0
zero_cost_0,2017-09-30,-0.005182477476484773,-0.025524659106612425,0.020342181630127652,100.0
zero_cost_0,2017-10-31,0.09542484555220918,0.06302343726896886,0.03240140828324031,100.0
zero_cost_0,2017-11-30,-0.017383467567282963,-0.016609455787071917,-0.0007740117802110466,100.0
zero_cost_0,2017-12-31,-0.03505059052597529,-0.029321904576962703,-0.005728685949012588,100.0
zero_cost_0,2018-01-31,0.11770829612976917,0.10433887545314109,0.01336942067662808,100.0
zero_cost_0,2018-02-28,0.0403387299221952,0.04281054557856311,-0.0024718156563679136,100.0
zero_cost_0,2018-03-31,-0.0319029166114163,-0.028762432442021087,-0.0031404841693952155,100.0
zero_cost_0,2018-04-30,0.0010238007058640424,0.007694263117157736,-0.006670462411293693,100.0
zero_cost_0,2018-05-31,0.07910758292409344,0.09073493878652718,-0.011627355862433741,100.0
zero_cost_0,2018-06-30,-0.01857778567666139,-0.022851541036128107,0.004273755359466717,100.0
zero_cost_0,2018-07-31,-0.03236540452318463,-0.04008313661990046,0.007717732096715835,100.0
zero_cost_0,2018-08-31,0.1063802590542735,0.06353898448388286,0.042841274570390636,10.0
zero_cost_0,2018-09-30,0.007907716205420365,0.006749768637676756,0.0011579475677436094,100.0
zero_cost_0,2018-10-31,-0.11430432121612284,-0.09730283634015274,-0.0170014848759701,100.0
zero_cost_0,2018-11-30,0.002771567599401429,-0.0025854861526310663,0.005357053752032496,100.0
zero_cost_0,2018-12-31,0.017155654961964424,0.028498536902978388,-0.011342881941013964,1000.0
zero_cost_0,2019-01-31,0.006828236401689887,-0.02154325324503513,0.028371489646725017,1000.0
zero_cost_0,2019-02-28,0.04911029812736332,0.015153624470933165,0.03395667365643015,1000.0
zero_cost_0,2019-03-31,0.02214463464617826,0.03803869304002738,-0.015894058393849123,1000.0
zero_cost_0,2019-04-30,-0.0519315540985418,-0.041904300590913254,-0.010027253507628543,1000.0
zero_cost_0,2019-05-31,0.06953800353765933,0.06560658104335083,0.003931422494308501,1000.0
zero_cost_0,2019-06-30,-0.02838936870139251,-0.03523198883630899,0.006842620134916481,1000.0
zero_cost_0,2019-07-31,0.022963649054901412,0.008697637504243563,0.01426601155065785,1000.0
zero_cost_0,2019-08-31,0.08611932846489881,0.07091519141003735,0.015204137054861455,1000.0
zero_cost_0,2019-09-30,-0.09953474903621987,-0.1030289166816999,0.003494167645480037,1000.0
zero_cost_0,2019-10-31,-0.005687141431966994,-0.02509301682727359,0.019405875395306596,1000.0
zero_cost_0,2019-11-30,-0.023215613209393755,0.018140558803926204,-0.04135617201331996,1000.0
zero_cost_0,2019-12-31,-0.030173484596896134,-0.03221840910998213,0.0020449245130859973,1000.0
zero_cost_0,2020-01-31,0.040400555483495845,0.10545200189542765,-0.06505144641193181,1000.0
zero_cost_0,2020-02-29,0.03354936860868657,0.016726977831449417,0.016822390777237153,1000.0
zero_cost_0,2020-03-31,0.2359476409459954,0.17612817494275151,0.05981946600324389,1000.0
zero_cost_0,2020-04-30,-1.6230532928398326e-05,0.017214341857518356,-0.017230572390446754,1000.0
