asset,method,strategy_index,variant,record_path,record_sha256,paper_metric,paper_value,released_record_value_at_paper_unit,released_record_display_value,display_precision_match,absolute_difference,status,paper_result_credit
AAPL,B&H,0,trained,res/strategy_record/trading/AAPL/0/exp001/trained/best_result.json,dc791d6778690e0f019ed78eaa7dbe652d15c3a7816f5c1a474480905b7f0727,CR,0.9589,0.807667816025552,0.8077,False,0.15123218397444793,released_rule_record_does_not_match_appendix_table,False
AAPL,B&H,0,trained,res/strategy_record/trading/AAPL/0/exp001/trained/best_result.json,dc791d6778690e0f019ed78eaa7dbe652d15c3a7816f5c1a474480905b7f0727,VOL,0.0114,0.01940294801650576,0.0194,False,0.008002948016505758,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,default,res/strategy_record/trading/AAPL/1/exp001/default/best_result.json,411ce64ed8d5f2d0793e064898ebfb3b9c3970e483f60724f9d165500d2c1377,ARR_pct,11.8642,8.677120200000177,8.6771,False,3.1870797999998235,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,default,res/strategy_record/trading/AAPL/1/exp001/default/best_result.json,411ce64ed8d5f2d0793e064898ebfb3b9c3970e483f60724f9d165500d2c1377,SR,0.7221,0.5238271184759674,0.5238,False,0.19827288152403255,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,default,res/strategy_record/trading/AAPL/1/exp001/default/best_result.json,411ce64ed8d5f2d0793e064898ebfb3b9c3970e483f60724f9d165500d2c1377,MDD_pct,10.3799,20.32762032849588,20.3276,False,9.94772032849588,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,default,res/strategy_record/trading/AAPL/1/exp001/default/best_result.json,411ce64ed8d5f2d0793e064898ebfb3b9c3970e483f60724f9d165500d2c1377,SOR,13.7755,8.712556168297716,8.7126,False,5.062943831702283,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,default,res/strategy_record/trading/AAPL/1/exp001/default/best_result.json,411ce64ed8d5f2d0793e064898ebfb3b9c3970e483f60724f9d165500d2c1377,CR,1.1877,0.5030292381181785,0.5030,False,0.6846707618818215,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,default,res/strategy_record/trading/AAPL/1/exp001/default/best_result.json,411ce64ed8d5f2d0793e064898ebfb3b9c3970e483f60724f9d165500d2c1377,VOL,0.0082,0.012296783331162688,0.0123,False,0.004096783331162687,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,trained,res/strategy_record/trading/AAPL/1/exp001/trained/best_result.json,60d660ea083c3b4801ce9ea2d28caea1d02eec0eabe404606600fe7c187f9ae0,ARR_pct,11.8642,22.90352220000016,22.9035,False,11.03932220000016,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,trained,res/strategy_record/trading/AAPL/1/exp001/trained/best_result.json,60d660ea083c3b4801ce9ea2d28caea1d02eec0eabe404606600fe7c187f9ae0,SR,0.7221,1.1109408743520903,1.1109,False,0.38884087435209036,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,trained,res/strategy_record/trading/AAPL/1/exp001/trained/best_result.json,60d660ea083c3b4801ce9ea2d28caea1d02eec0eabe404606600fe7c187f9ae0,MDD_pct,10.3799,17.01707303276391,17.0171,False,6.637173032763911,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,trained,res/strategy_record/trading/AAPL/1/exp001/trained/best_result.json,60d660ea083c3b4801ce9ea2d28caea1d02eec0eabe404606600fe7c187f9ae0,SOR,13.7755,20.12957789828514,20.1296,False,6.3540778982851425,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,trained,res/strategy_record/trading/AAPL/1/exp001/trained/best_result.json,60d660ea083c3b4801ce9ea2d28caea1d02eec0eabe404606600fe7c187f9ae0,CR,1.1877,1.3347443929790472,1.3347,False,0.14704439297904726,released_rule_record_does_not_match_appendix_table,False
AAPL,MACD,1,trained,res/strategy_record/trading/AAPL/1/exp001/trained/best_result.json,60d660ea083c3b4801ce9ea2d28caea1d02eec0eabe404606600fe7c187f9ae0,VOL,0.0082,0.012879284940874038,0.0129,False,0.004679284940874037,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,default,res/strategy_record/trading/AAPL/2/exp001/default/best_result.json,9b7e4f0981e6905e6a422658f8785aa9dae842313c80c6f58d19dd1d1049ab12,ARR_pct,2.1737,7.546430800000126,7.5464,False,5.3727308000001255,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,default,res/strategy_record/trading/AAPL/2/exp001/default/best_result.json,9b7e4f0981e6905e6a422658f8785aa9dae842313c80c6f58d19dd1d1049ab12,SR,0.1746,0.48023388952276724,0.4802,False,0.30563388952276727,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,default,res/strategy_record/trading/AAPL/2/exp001/default/best_result.json,9b7e4f0981e6905e6a422658f8785aa9dae842313c80c6f58d19dd1d1049ab12,MDD_pct,11.8789,15.748529677180715,15.7485,False,3.869629677180715,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,default,res/strategy_record/trading/AAPL/2/exp001/default/best_result.json,9b7e4f0981e6905e6a422658f8785aa9dae842313c80c6f58d19dd1d1049ab12,SOR,3.3994,6.727126157865184,6.7271,False,3.327726157865184,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,default,res/strategy_record/trading/AAPL/2/exp001/default/best_result.json,9b7e4f0981e6905e6a422658f8785aa9dae842313c80c6f58d19dd1d1049ab12,CR,0.2578,0.5757559659008609,0.5758,False,0.3179559659008609,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,default,res/strategy_record/trading/AAPL/2/exp001/default/best_result.json,9b7e4f0981e6905e6a422658f8785aa9dae842313c80c6f58d19dd1d1049ab12,VOL,0.0084,0.011893930189390755,0.0119,False,0.003493930189390756,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,trained,res/strategy_record/trading/AAPL/2/exp001/trained/best_result.json,a5d68b4f558a1b3ab74dde71b1e88ee30e71d060ed09847e40a9583f09cd2bcf,ARR_pct,2.1737,31.754347099999936,31.7543,False,29.580647099999936,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,trained,res/strategy_record/trading/AAPL/2/exp001/trained/best_result.json,a5d68b4f558a1b3ab74dde71b1e88ee30e71d060ed09847e40a9583f09cd2bcf,SR,0.1746,1.1169266339076411,1.1169,False,0.9423266339076412,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,trained,res/strategy_record/trading/AAPL/2/exp001/trained/best_result.json,a5d68b4f558a1b3ab74dde71b1e88ee30e71d060ed09847e40a9583f09cd2bcf,MDD_pct,11.8789,23.24652934819879,23.2465,False,11.367629348198792,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,trained,res/strategy_record/trading/AAPL/2/exp001/trained/best_result.json,a5d68b4f558a1b3ab74dde71b1e88ee30e71d060ed09847e40a9583f09cd2bcf,SOR,3.3994,26.181601477070448,26.1816,False,22.782201477070448,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,trained,res/strategy_record/trading/AAPL/2/exp001/trained/best_result.json,a5d68b4f558a1b3ab74dde71b1e88ee30e71d060ed09847e40a9583f09cd2bcf,CR,0.2578,1.3575539877481215,1.3576,False,1.0997539877481215,released_rule_record_does_not_match_appendix_table,False
AAPL,KDJ&RSI,2,trained,res/strategy_record/trading/AAPL/2/exp001/trained/best_result.json,a5d68b4f558a1b3ab74dde71b1e88ee30e71d060ed09847e40a9583f09cd2bcf,VOL,0.0084,0.017798783285952698,0.0178,False,0.009398783285952698,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,default,res/strategy_record/trading/AAPL/4/exp001/default/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,ARR_pct,-3.9084,0.26302960000006426,0.2630,False,4.171429600000064,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,default,res/strategy_record/trading/AAPL/4/exp001/default/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,SR,-0.2186,0.1244829447802548,0.1245,False,0.3430829447802548,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,default,res/strategy_record/trading/AAPL/4/exp001/default/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,MDD_pct,8.8819,15.673516786907928,15.6735,False,6.7916167869079285,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,default,res/strategy_record/trading/AAPL/4/exp001/default/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,SOR,-2.9977,2.0431022337751426,2.0431,False,5.040802233775143,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,default,res/strategy_record/trading/AAPL/4/exp001/default/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,CR,-0.37,0.18001436489702,0.18,False,0.5500143648970199,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,default,res/strategy_record/trading/AAPL/4/exp001/default/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,VOL,0.0072,0.014277872258741551,0.0143,False,0.007077872258741551,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,trained,res/strategy_record/trading/AAPL/4/exp001/trained/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,ARR_pct,-3.9084,0.26302960000006426,0.2630,False,4.171429600000064,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,trained,res/strategy_record/trading/AAPL/4/exp001/trained/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,SR,-0.2186,0.1244829447802548,0.1245,False,0.3430829447802548,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,trained,res/strategy_record/trading/AAPL/4/exp001/trained/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,MDD_pct,8.8819,15.673516786907928,15.6735,False,6.7916167869079285,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,trained,res/strategy_record/trading/AAPL/4/exp001/trained/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,SOR,-2.9977,2.0431022337751426,2.0431,False,5.040802233775143,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,trained,res/strategy_record/trading/AAPL/4/exp001/trained/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,CR,-0.37,0.18001436489702,0.18,False,0.5500143648970199,released_rule_record_does_not_match_appendix_table,False
AAPL,ZMR,4,trained,res/strategy_record/trading/AAPL/4/exp001/trained/best_result.json,b7ce776dcfc2504d735b49efe4ef55793aca748db49db949426e5d8d6a743a7e,VOL,0.0072,0.014277872258741551,0.0143,False,0.007077872258741551,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,default,res/strategy_record/trading/AMZN/0/exp001/default/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,ARR_pct,42.3337,-1.0017776000000311,-1.0018,False,43.33547760000003,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,default,res/strategy_record/trading/AMZN/0/exp001/default/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,SR,1.0834,0.19194607451767393,0.1919,False,0.8914539254823259,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,default,res/strategy_record/trading/AMZN/0/exp001/default/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,MDD_pct,17.3848,43.441799519898595,43.4418,False,26.056999519898596,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,default,res/strategy_record/trading/AMZN/0/exp001/default/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,SOR,35.1804,5.188576749170929,5.1886,False,29.99182325082907,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,default,res/strategy_record/trading/AMZN/0/exp001/default/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,CR,2.4319,0.19127772365029633,0.1913,False,2.2406222763497037,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,default,res/strategy_record/trading/AMZN/0/exp001/default/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,VOL,0.0188,0.02727047462028751,0.0273,False,0.008470474620287508,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,trained,res/strategy_record/trading/AMZN/0/exp001/trained/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,ARR_pct,42.3337,-1.0017776000000311,-1.0018,False,43.33547760000003,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,trained,res/strategy_record/trading/AMZN/0/exp001/trained/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,SR,1.0834,0.19194607451767393,0.1919,False,0.8914539254823259,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,trained,res/strategy_record/trading/AMZN/0/exp001/trained/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,MDD_pct,17.3848,43.441799519898595,43.4418,False,26.056999519898596,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,trained,res/strategy_record/trading/AMZN/0/exp001/trained/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,SOR,35.1804,5.188576749170929,5.1886,False,29.99182325082907,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,trained,res/strategy_record/trading/AMZN/0/exp001/trained/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,CR,2.4319,0.19127772365029633,0.1913,False,2.2406222763497037,released_rule_record_does_not_match_appendix_table,False
AMZN,B&H,0,trained,res/strategy_record/trading/AMZN/0/exp001/trained/best_result.json,3a922f9f11d075d9d609e58846d941e1f9a9d2f8f30ff20b79127de229c929e3,VOL,0.0188,0.02727047462028751,0.0273,False,0.008470474620287508,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,default,res/strategy_record/trading/AMZN/1/exp001/default/best_result.json,124d74c6e9f61b184d7146761e1060656982643ba647193a7e3b22f5b98b3a73,ARR_pct,14.2748,10.396131300000144,10.3961,False,3.8786686999998565,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,default,res/strategy_record/trading/AMZN/1/exp001/default/best_result.json,124d74c6e9f61b184d7146761e1060656982643ba647193a7e3b22f5b98b3a73,SR,0.7056,0.49970186367388475,0.4997,False,0.20589813632611526,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,default,res/strategy_record/trading/AMZN/1/exp001/default/best_result.json,124d74c6e9f61b184d7146761e1060656982643ba647193a7e3b22f5b98b3a73,MDD_pct,7.841,23.93430117275034,23.934,False,16.09330117275034,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,default,res/strategy_record/trading/AMZN/1/exp001/default/best_result.json,124d74c6e9f61b184d7146761e1060656982643ba647193a7e3b22f5b98b3a73,SOR,19.2452,9.567052431528367,9.5671,False,9.678147568471633,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,default,res/strategy_record/trading/AMZN/1/exp001/default/best_result.json,124d74c6e9f61b184d7146761e1060656982643ba647193a7e3b22f5b98b3a73,CR,1.9176,0.565365209226734,0.5654,False,1.3522347907732661,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,default,res/strategy_record/trading/AMZN/1/exp001/default/best_result.json,124d74c6e9f61b184d7146761e1060656982643ba647193a7e3b22f5b98b3a73,VOL,0.0103,0.017058411704806365,0.0171,False,0.006758411704806365,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,trained,res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,ee6feaff8531d97cdc4aec8f2b7bf1f7a04407ff6384489014c1f255dfc340c9,ARR_pct,14.2748,18.951141900000223,18.9511,False,4.676341900000223,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,trained,res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,ee6feaff8531d97cdc4aec8f2b7bf1f7a04407ff6384489014c1f255dfc340c9,SR,0.7056,0.7537750106030996,0.7538,False,0.04817501060309959,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,trained,res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,ee6feaff8531d97cdc4aec8f2b7bf1f7a04407ff6384489014c1f255dfc340c9,MDD_pct,7.841,22.301349456026927,22.301,False,14.460349456026925,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,trained,res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,ee6feaff8531d97cdc4aec8f2b7bf1f7a04407ff6384489014c1f255dfc340c9,SOR,19.2452,15.24932831407933,15.2493,False,3.9958716859206707,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,trained,res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,ee6feaff8531d97cdc4aec8f2b7bf1f7a04407ff6384489014c1f255dfc340c9,CR,1.9176,0.9565649463559576,0.9566,False,0.9610350536440424,released_rule_record_does_not_match_appendix_table,False
AMZN,MACD,1,trained,res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,ee6feaff8531d97cdc4aec8f2b7bf1f7a04407ff6384489014c1f255dfc340c9,VOL,0.0103,0.017828039971133,0.0178,False,0.007528039971133001,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,default,res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,421ad6cffc2c70e618a096f9c9f9cbe547609decd0b9622206037b118a670ebb,ARR_pct,19.3757,-23.631971999999944,-23.6320,False,43.00767199999994,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,default,res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,421ad6cffc2c70e618a096f9c9f9cbe547609decd0b9622206037b118a670ebb,SR,0.6495,-0.7661143458598791,-0.7661,False,1.415614345859879,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,default,res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,421ad6cffc2c70e618a096f9c9f9cbe547609decd0b9622206037b118a670ebb,MDD_pct,17.2746,39.96128715959218,39.9613,False,22.686687159592182,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,default,res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,421ad6cffc2c70e618a096f9c9f9cbe547609decd0b9622206037b118a670ebb,SOR,16.6915,-14.116278137061627,-14.1163,False,30.80777813706163,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,default,res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,421ad6cffc2c70e618a096f9c9f9cbe547609decd0b9622206037b118a670ebb,CR,1.2471,-0.5660554529394799,-0.5661,False,1.81315545293948,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,default,res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,421ad6cffc2c70e618a096f9c9f9cbe547609decd0b9622206037b118a670ebb,VOL,0.016,0.0185996418529663,0.019,False,0.002599641852966298,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,trained,res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,fd754da3ba977de3d0f4d9ec28c29581b4f5cb09b7152c7d5ab1e467bfea4a61,ARR_pct,19.3757,11.858117500000098,11.8581,False,7.5175824999999,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,trained,res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,fd754da3ba977de3d0f4d9ec28c29581b4f5cb09b7152c7d5ab1e467bfea4a61,SR,0.6495,0.4832810470071436,0.4833,False,0.16621895299285638,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,trained,res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,fd754da3ba977de3d0f4d9ec28c29581b4f5cb09b7152c7d5ab1e467bfea4a61,MDD_pct,17.2746,41.72094526177237,41.7209,False,24.44634526177237,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,trained,res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,fd754da3ba977de3d0f4d9ec28c29581b4f5cb09b7152c7d5ab1e467bfea4a61,SOR,16.6915,11.869315963983494,11.8693,False,4.822184036016507,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,trained,res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,fd754da3ba977de3d0f4d9ec28c29581b4f5cb09b7152c7d5ab1e467bfea4a61,CR,1.2471,0.4400417188178145,0.4400,False,0.8070582811821856,released_rule_record_does_not_match_appendix_table,False
AMZN,KDJ&RSI,2,trained,res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,fd754da3ba977de3d0f4d9ec28c29581b4f5cb09b7152c7d5ab1e467bfea4a61,VOL,0.016,0.02393028979642213,0.024,False,0.00793028979642213,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,default,res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,ef37c72d1c25599405bc111e83bf9702271fdb790f9e45922106328db8ffc0bb,ARR_pct,18.7289,-5.51738309999995,-5.5174,False,24.24628309999995,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,default,res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,ef37c72d1c25599405bc111e83bf9702271fdb790f9e45922106328db8ffc0bb,SR,0.8412,-0.04805080484103191,-0.0481,False,0.8892508048410319,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,default,res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,ef37c72d1c25599405bc111e83bf9702271fdb790f9e45922106328db8ffc0bb,MDD_pct,7.8938,24.403487956627735,24.4035,False,16.509687956627737,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,default,res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,ef37c72d1c25599405bc111e83bf9702271fdb790f9e45922106328db8ffc0bb,SOR,9.5853,-0.9808370221396661,-0.9808,False,10.566137022139666,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,default,res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,ef37c72d1c25599405bc111e83bf9702271fdb790f9e45922106328db8ffc0bb,CR,2.4473,-0.05783450148357124,-0.0578,False,2.505134501483571,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,default,res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,ef37c72d1c25599405bc111e83bf9702271fdb790f9e45922106328db8ffc0bb,VOL,0.011,0.018502821687305222,0.019,False,0.007502821687305223,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,trained,res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,7eb156c3264760406c041361f61d8344293d87f977fa5765ba259d93a2ff3f98,ARR_pct,18.7289,-0.1472003000000499,-0.1472,False,18.87610030000005,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,trained,res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,7eb156c3264760406c041361f61d8344293d87f977fa5765ba259d93a2ff3f98,SR,0.8412,0.1401724282057447,0.1402,False,0.7010275717942552,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,trained,res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,7eb156c3264760406c041361f61d8344293d87f977fa5765ba259d93a2ff3f98,MDD_pct,7.8938,23.48799639868219,23.4880,False,15.59419639868219,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,trained,res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,7eb156c3264760406c041361f61d8344293d87f977fa5765ba259d93a2ff3f98,SOR,9.5853,2.8453874745813126,2.8454,False,6.739912525418688,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,trained,res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,7eb156c3264760406c041361f61d8344293d87f977fa5765ba259d93a2ff3f98,CR,2.4473,0.17536110586033982,0.1754,False,2.27193889413966,released_rule_record_does_not_match_appendix_table,False
AMZN,ZMR,4,trained,res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,7eb156c3264760406c041361f61d8344293d87f977fa5765ba259d93a2ff3f98,VOL,0.011,0.018510424567106755,0.019,False,0.007510424567106756,released_rule_record_does_not_match_appendix_table,False
