formation_month,factor_profile_cutoff,factor_profile_history_start,factor_profile_history_end,factor_profile_history_months,linear_beta_cutoff,linear_beta_history_start,linear_beta_history_end,linear_beta_history_months,selected_factor_count,selected_factors,selected_families,mean_selected_gate_score,minimum_selected_gate_score,mean_absolute_selected_beta,linear_beta_ridge_penalty,unavailable_selected_values,finite_scores,state__price_trend,state__volatility,state__price_breadth,state__earnings_news
2019-11-30,2019-10-31,2014-11-30,2019-10-31,60,2019-10-31,2015-11-30,2019-10-31,48,10,beta_60m|rmax5_21d|rvol_21d|ivol_capm_252d|rmax1_21d|o_score|eqnetis_at|chcsho_12m|ppeinv_gr1a|ret_1_0,conservative_investment|issuance|low_risk|reversal,0.6435897435897436,0.3717948717948718,0.0018141339155766298,153.92001323284663,301,1000,0.23142762214103166,0.5272170906663418,0.32569116220679967,-0.5013351830746205
2019-12-31,2019-11-30,2014-12-31,2019-11-30,60,2019-11-30,2015-12-31,2019-11-30,48,10,rmax5_21d|beta_60m|rvol_21d|o_score|ret_9_1|saleq_su|eqnetis_at|chcsho_12m|ivol_capm_252d|ni_inc8q,earnings_growth|issuance|low_risk|momentum,0.4794871794871794,0.28205128205128205,0.001262828974990406,153.91383419007937,294,1000,0.8645407325921268,0.1827791800126453,0.19701374365887558,-0.4913554921086629
2020-01-31,2019-12-31,2015-01-31,2019-12-31,60,2019-12-31,2016-01-31,2019-12-31,48,10,rmax5_21d|beta_60m|eqnetis_at|rvol_21d|ivol_capm_252d|o_score|chcsho_12m|rmax1_21d|ret_1_0|ret_12_1,issuance|low_risk|momentum|reversal,0.6871794871794872,0.4871794871794872,0.0018805719649098082,153.91746626535553,223,1000,0.3931597565415755,0.0166620030626853,-0.20481069702420715,-0.5043970611533717
2020-02-29,2020-01-31,2015-02-28,2020-01-31,60,2020-01-31,2016-02-29,2020-01-31,48,10,chcsho_12m|rmax5_21d|eqnetis_at|ret_1_0|rmax1_21d|rvol_21d|netis_at|o_score|ebitda_mev|ivol_capm_252d,issuance|low_risk|reversal|value,0.667948717948718,0.46153846153846156,0.0016613067580358467,153.9181186848739,144,1000,-0.13782347053780872,0.2550468346495165,-0.773569599887015,-0.468876536504782
2020-03-31,2020-02-29,2015-03-31,2020-02-29,60,2020-02-29,2016-03-31,2020-02-29,48,10,ocf_me|ebitda_mev|sale_me|be_me|ret_1_0|at_gr1|at_me|noa_gr1a|rmax5_21d|chcsho_12m,conservative_investment|issuance|low_risk|reversal|value,0.7076923076923076,0.4487179487179488,0.0028263883109059884,153.91243557268362,208,1000,-0.6567307550375127,0.5627367435999833,-0.7501395296444254,-0.44951463151026877
2020-04-30,2020-03-31,2015-04-30,2020-03-31,60,2020-03-31,2016-04-30,2020-03-31,48,10,capx_gr1|inv_gr1a|ivol_capm_252d|ppeinv_gr1a|ret_1_0|beta_60m|rmax5_21d|noa_gr1a|at_gr1|qmj_prof,conservative_investment|low_risk|quality|reversal,0.5820512820512821,0.21794871794871795,0.0019700354271291434,153.88710800757255,346,1000,-0.2989763831803888,0.8731867512642295,0.5795306040110302,-0.29419024994837223
2020-05-31,2020-04-30,2015-05-31,2020-04-30,60,2020-04-30,2016-05-31,2020-04-30,48,10,beta_60m|rmax5_21d|ivol_capm_252d|rvol_21d|gp_at|op_at|ret_1_0|qmj_prof|ocf_at|inv_gr1a,conservative_investment|low_risk|quality|reversal,0.5551282051282052,0.30769230769230765,0.0037315374651102316,153.88662204499823,137,1000,0.21286726082362353,0.7579291649873406,0.3617026768338181,-0.2570781463457129
2020-06-30,2020-05-31,2015-06-30,2020-05-31,60,2020-05-31,2016-06-30,2020-05-31,48,10,rmax5_21d|ret_1_0|beta_60m|rmax1_21d|gp_at|rvol_21d|taccruals_at|op_at|qmj_prof|ivol_capm_252d,accrual_quality|low_risk|quality|reversal,0.5653846153846154,0.3846153846153846,0.003243967276339102,153.88912947796732,133,1000,0.03705445710304086,0.6635221138153219,-0.007648757958233052,-0.2507982665344207
2020-07-31,2020-06-30,2015-07-31,2020-06-30,60,2020-06-30,2016-07-31,2020-06-30,48,10,beta_60m|rmax5_21d|rvol_21d|rmax1_21d|ivol_capm_252d|gp_at|ret_1_0|capx_gr1|o_score|qmj_prof,conservative_investment|low_risk|quality|reversal,0.5128205128205128,0.2692307692307692,0.0032230604401050494,153.8858301303608,241,1000,0.2348503566711728,0.6716724780389471,0.2458004047843789,-0.5247417148711695
2020-08-31,2020-07-31,2015-08-31,2020-07-31,60,2020-07-31,2016-08-31,2020-07-31,48,10,beta_60m|ret_9_1|ret_12_1|rmax5_21d|rvol_21d|gp_at|ret_6_1|ivol_capm_252d|resff3_12_1|qmj_prof,low_risk|momentum|quality,0.6564102564102564,0.47435897435897434,0.0032791521943231145,153.84949672509003,275,1000,0.6930367759982885,0.677208797627077,0.24244881311811414,-0.5260224749820469
2020-09-30,2020-08-31,2015-09-30,2020-08-31,60,2020-08-31,2016-09-30,2020-08-31,48,10,rmax5_21d|rvol_21d|beta_60m|rmax1_21d|o_score|ret_1_0|gp_at|ivol_capm_252d|qmj_prof|op_at,low_risk|quality|reversal,0.573076923076923,0.32051282051282054,0.0034774541729578412,153.83083883327433,258,1000,0.42984887226113705,0.688882694431027,-0.358470544446355,-0.5155331437759079
2020-10-31,2020-09-30,2015-10-31,2020-09-30,60,2020-09-30,2016-10-31,2020-09-30,48,10,rmax5_21d|rvol_21d|beta_60m|rmax1_21d|ret_1_0|o_score|ivol_capm_252d|gp_at|qmj_prof|eqnetis_at,issuance|low_risk|quality|reversal,0.5935897435897435,0.29487179487179493,0.003129086793863537,153.81174170979523,270,1000,0.2221440292011249,0.6746860005074892,-0.14397790040401784,-0.5240441831644598
2020-11-30,2020-10-31,2015-11-30,2020-10-31,60,2020-10-31,2016-11-30,2020-10-31,48,10,beta_60m|ret_12_1|ret_9_1|ret_6_1|rvol_21d|resff3_12_1|rmax5_21d|ivol_capm_252d|gp_at|qmj_prof,low_risk|momentum|quality,0.7051282051282051,0.47435897435897434,0.0022120259064641232,153.74476672908236,342,1000,0.593496482270715,0.7893598721781268,0.5700193828896878,-0.47996123931064266
2020-12-31,2020-11-30,2015-12-31,2020-11-30,60,2020-11-30,2016-12-31,2020-11-30,48,10,beta_60m|rmax5_21d|rvol_21d|taccruals_at|gp_at|cowc_gr1a|ret_9_1|ret_12_1|ret_6_1|qmj_prof,accrual_quality|low_risk|momentum|quality,0.6461538461538462,0.5256410256410255,0.0023414311888432008,153.7170654333449,351,1000,0.6583134055408307,0.7477915929753505,0.3266239000159068,-0.45472506908862936
2021-01-31,2020-12-31,2016-01-31,2020-12-31,60,2020-12-31,2017-01-31,2020-12-31,48,10,gp_at|qmj_prof|rmax5_21d|op_at|rvol_21d|taccruals_at|cowc_gr1a|ret_9_1|ret_1_0|ret_12_1,accrual_quality|low_risk|momentum|quality|reversal,0.558974358974359,0.33333333333333337,0.0024077377741062176,153.6787404587543,249,1000,0.6553565652514868,0.7041755685986818,-0.2000556226762441,-0.0034049963793796826
2021-02-28,2021-01-31,2016-02-29,2021-01-31,60,2021-01-31,2017-02-28,2021-01-31,48,10,ret_9_1|ret_6_1|ret_12_1|resff3_12_1|gp_at|qmj_prof|cowc_gr1a|ocf_at|op_at|rvol_21d,accrual_quality|low_risk|momentum|quality,0.6512820512820513,0.3846153846153847,0.0023866292640312573,153.60247182364165,325,1000,1.0,0.5353631468660253,0.15144729975694168,0.0007756711920510747
2021-03-31,2021-02-28,2016-03-31,2021-02-28,60,2021-02-28,2017-03-31,2021-02-28,48,10,resff3_12_1|ret_9_1|rvol_21d|ocf_at|rmax5_21d|ret_6_1|ope_be|cowc_gr1a|rmax1_21d|qmj_prof,accrual_quality|low_risk|momentum|quality|reversal,0.39999999999999997,0.16666666666666669,0.002439829323584565,153.56266434342663,422,1000,1.0,0.20853825068336262,0.15326614900252136,-0.002220639968596107
2021-04-30,2021-03-31,2016-04-30,2021-03-31,60,2021-03-31,2017-04-30,2021-03-31,48,10,resff3_12_1|rvol_21d|ret_9_1|ocf_at|rmax5_21d|ivol_capm_252d|ret_6_1|cowc_gr1a|ope_be|qmj_prof,accrual_quality|low_risk|momentum|quality,0.40897435897435896,0.2435897435897436,0.0025222225230830068,153.5155903506121,452,1000,1.0,0.05585494535280766,0.28660685585970447,0.2106443152259333
2021-05-31,2021-04-30,2016-05-31,2021-04-30,60,2021-04-30,2017-05-31,2021-04-30,48,10,resff3_12_1|rvol_21d|ope_be|rmax5_21d|niq_su|ret_9_1|ocf_at|ivol_capm_252d|niq_be_chg1|ret_6_1,earnings_growth|low_risk|momentum|quality,0.2435897435897436,0.10256410256410253,0.002536081931104074,153.45477524194715,548,1000,0.8399126855974298,0.0701444455353077,-0.06796691910945915,0.23611362777363734
2021-06-30,2021-05-31,2016-06-30,2021-05-31,60,2021-05-31,2017-06-30,2021-05-31,48,10,rmax5_21d|ocf_at|rvol_21d|resff3_12_1|niq_su|ope_be|qmj_prof|ivol_capm_252d|op_at|rmax1_21d,earnings_growth|low_risk|momentum|quality|reversal,0.29615384615384616,0.14102564102564108,0.002432131137253958,153.39866375179292,385,1000,0.7977884661104361,0.06869380692856976,-0.14873588270197297,0.22397952400640553
2021-07-31,2021-06-30,2016-07-31,2021-06-30,60,2021-06-30,2017-07-31,2021-06-30,48,10,ocf_at|rmax5_21d|rvol_21d|ivol_capm_252d|niq_su|ope_be|qmj_prof|op_at|ni_inc8q|niq_be_chg1,earnings_growth|low_risk|quality,0.382051282051282,0.282051282051282,0.0020261160712976367,153.35033996441393,493,1000,0.59860969305516,0.0569214183142179,-0.15608914465061297,0.5916126073945972
2021-08-31,2021-07-31,2016-08-31,2021-07-31,60,2021-07-31,2017-08-31,2021-07-31,48,10,ocf_at|qmj_prof|saleq_su|op_at|ope_be|ret_6_1|niq_su|gp_at|niq_be_chg1|ivol_capm_252d,earnings_growth|low_risk|momentum|quality,0.4576923076923077,0.3333333333333333,0.0021197316478176477,153.30730411673437,483,1000,0.4106139834306197,0.0016115239013263308,0.11908906168337187,0.6002261049670999
2021-09-30,2021-08-31,2016-09-30,2021-08-31,60,2021-08-31,2017-09-30,2021-08-31,48,10,ope_be|ocf_at|f_score|op_at|qmj_prof|niq_su|gp_at|at_gr1|ebitda_mev|cowc_gr1a,accrual_quality|conservative_investment|earnings_growth|quality|value,0.3230769230769231,0.1538461538461538,0.002622965010497953,153.26030287316667,485,1000,0.36617781439127167,0.024657555775372524,-0.5001094584249749,0.5816664131516849
2021-10-31,2021-09-30,2016-10-31,2021-09-30,60,2021-09-30,2017-10-31,2021-09-30,48,10,ocf_at|ret_6_1|qmj_prof|resff3_12_1|ret_9_1|ope_be|niq_su|op_at|ivol_capm_252d|rmax5_21d,earnings_growth|low_risk|momentum|quality,0.43589743589743585,0.30769230769230765,0.0024555341797360846,153.22064225722735,411,1000,0.6553924692397147,0.008443193652844287,0.2908588393280597,0.66814060412484
2021-11-30,2021-10-31,2016-11-30,2021-10-31,60,2021-10-31,2017-11-30,2021-10-31,48,10,op_at|ocf_at|qmj_prof|ni_inc8q|niq_su|ope_be|niq_be_chg1|saleq_su|f_score|ocf_at_chg1,earnings_growth|quality,0.4987179487179486,0.3333333333333333,0.0016573822836611035,153.1761313262866,657,1000,0.22929147132203906,-0.19208944316847018,-0.4100803485763422,0.6284652169116619
2021-12-31,2021-11-30,2016-12-31,2021-11-30,60,2021-11-30,2017-12-31,2021-11-30,48,10,ret_9_1|ret_6_1|qmj_prof|op_at|ret_12_1|saleq_su|gp_at|ocf_at|niq_be_chg1|resff3_12_1,earnings_growth|momentum|quality,0.617948717948718,0.4358974358974359,0.0037404709204101453,153.1399568925362,392,1000,0.19195110980751195,-0.20192564608372401,0.2996475465426214,0.5917014488027611
2022-01-31,2021-12-31,2017-01-31,2021-12-31,60,2021-12-31,2018-01-31,2021-12-31,48,10,op_at|qmj_prof|gp_at|ocf_at|ope_be|ret_1_0|ebitda_mev|taccruals_at|rmax1_21d|f_score,accrual_quality|quality|reversal|value,0.5256410256410255,0.2948717948717948,0.003051190446801309,153.10838493983462,299,1000,0.0025377818045251425,-0.07287970728412894,-0.5370885435781625,0.3800876529736448
2022-02-28,2022-01-31,2017-02-28,2022-01-31,60,2022-01-31,2018-02-28,2022-01-31,48,10,gp_at|niq_be_chg1|op_at|qmj_prof|ocf_at|saleq_su|niq_su|taccruals_at|ni_inc8q|oaccruals_at,accrual_quality|earnings_growth|quality,0.6743589743589744,0.46153846153846156,0.0015738473723964498,153.07661204321624,317,1000,-0.1344360013067801,-0.05613345111902249,-0.11616423955473626,0.37570140025623094
2022-03-31,2022-02-28,2017-03-31,2022-02-28,60,2022-02-28,2018-03-31,2022-02-28,48,10,gp_at|op_at|qmj_prof|ocf_at|saleq_su|niq_be_chg1|taccruals_at|niq_su|oaccruals_at|ocf_at_chg1,accrual_quality|earnings_growth|quality,0.6256410256410256,0.282051282051282,0.0019191422242890444,153.05126653765208,259,1000,-0.12810480461057822,-0.0600934757177728,-0.011671426799392197,0.3586542792620815
2022-04-30,2022-03-31,2017-04-30,2022-03-31,60,2022-03-31,2018-04-30,2022-03-31,48,10,ret_1_0|taccruals_at|capx_gr1|eqnetis_at|oaccruals_at|sale_me|ebitda_mev|ppeinv_gr1a|rmax1_21d|at_gr1,accrual_quality|conservative_investment|issuance|reversal|value,0.4012820512820513,0.28205128205128205,0.0014709216207241605,153.04724709928556,194,1000,-0.463739685638698,0.0706911687846206,-0.6469555290252204,0.1950149970682891
2022-05-31,2022-04-30,2017-05-31,2022-04-30,60,2022-04-30,2018-05-31,2022-04-30,48,10,gp_at|op_at|capx_gr1|ret_1_0|ppeinv_gr1a|qmj_prof|ocf_at|taccruals_at|inv_gr1a|rmax1_21d,accrual_quality|conservative_investment|quality|reversal,0.4128205128205128,0.2948717948717948,0.0023674641024127086,153.04446981605594,200,1000,-0.4535867477850392,0.0633337511849301,0.0033438726180312316,0.1823661383060532
2022-06-30,2022-05-31,2017-06-30,2022-05-31,60,2022-05-31,2018-06-30,2022-05-31,48,10,ret_1_0|capx_gr1|rmax1_21d|rmax5_21d|at_gr1|ppeinv_gr1a|taccruals_at|eqnetis_at|o_score|be_me,accrual_quality|conservative_investment|issuance|low_risk|reversal|value,0.44743589743589735,0.30769230769230765,0.002584695846444648,153.0513008589764,285,1000,-0.670112709649528,0.13977718635591582,-0.656180825007086,0.1713408740036074
2022-07-31,2022-06-30,2017-07-31,2022-06-30,60,2022-06-30,2018-07-31,2022-06-30,48,10,gp_at|capx_gr1|op_at|qmj_prof|inv_gr1a|ocf_at|ppeinv_gr1a|beta_60m|rmax1_21d|rmax5_21d,conservative_investment|low_risk|quality|reversal,0.391025641025641,0.20512820512820512,0.004110981885977302,153.05882131793373,274,1000,-0.489092713513349,0.29624021892194224,0.48454301459396737,0.07623683777730046
2022-08-31,2022-07-31,2017-08-31,2022-07-31,60,2022-07-31,2018-08-31,2022-07-31,48,10,ret_1_0|capx_gr1|taccruals_at|rmax5_21d|oaccruals_at|gp_at|ppeinv_gr1a|eqnetis_at|noa_gr1a|op_at,accrual_quality|conservative_investment|issuance|low_risk|quality|reversal,0.3435897435897436,0.217948717948718,0.0024746408898072268,153.07509683975385,253,1000,-0.6005827524953448,0.28396479338520547,-0.3095581418029595,0.07041403592249185
2022-09-30,2022-08-31,2017-09-30,2022-08-31,60,2022-08-31,2018-09-30,2022-08-31,48,10,ret_1_0|capx_gr1|ebitda_mev|o_score|eqnetis_at|rmax5_21d|be_me|taccruals_at|at_gr1|ocf_me,accrual_quality|conservative_investment|issuance|low_risk|reversal|value,0.4256410256410256,0.282051282051282,0.002771719798198606,153.07241837514476,198,1000,-0.6620826160433314,0.3521824694053099,-0.694540787168998,0.07016013998441607
2022-10-31,2022-09-30,2017-10-31,2022-09-30,60,2022-09-30,2018-10-31,2022-09-30,48,10,capx_gr1|beta_60m|inv_gr1a|ppeinv_gr1a|noa_gr1a|rmax5_21d|gp_at|rmax1_21d|oaccruals_at|taccruals_at,accrual_quality|conservative_investment|low_risk|quality|reversal,0.36666666666666664,0.15384615384615385,0.0029572275292359196,153.07621281466413,361,1000,-0.6135077878463786,0.37086765538003547,0.40735708378930174,-0.07176208317938665
2022-11-30,2022-10-31,2017-11-30,2022-10-31,60,2022-10-31,2018-11-30,2022-10-31,48,10,capx_gr1|beta_60m|ppeinv_gr1a|noa_gr1a|rmax1_21d|rmax5_21d|gp_at|rvol_21d|op_at|eqnetis_at,conservative_investment|issuance|low_risk|quality|reversal,0.3538461538461538,0.1923076923076923,0.0033460648569503754,153.0890346338508,315,1000,-0.4857706470566741,0.41580739829434643,0.31467632747407387,-0.1038143565233195
2022-12-31,2022-11-30,2017-12-31,2022-11-30,60,2022-11-30,2018-12-31,2022-11-30,48,10,ret_1_0|capx_gr1|o_score|ebitda_mev|sale_me|eqnetis_at|at_gr1|chcsho_12m|netis_at|rmax1_21d,conservative_investment|issuance|low_risk|reversal|value,0.44743589743589735,0.3205128205128205,0.0015206869403243963,153.11287710145072,157,1000,-0.6217325120356411,0.4152345753438888,-0.5198436181709564,-0.10710065960410303
2023-01-31,2022-12-31,2018-01-31,2022-12-31,60,2022-12-31,2019-01-31,2022-12-31,48,10,capx_gr1|beta_60m|rmax5_21d|ppeinv_gr1a|rvol_21d|noa_gr1a|rmax1_21d|inv_gr1a|at_gr1|gp_at,conservative_investment|low_risk|quality|reversal,0.45384615384615384,0.32051282051282054,0.0025684416136557797,153.1340188420231,342,1000,-0.3921044106365552,0.46976745662151226,0.34135657887621734,-0.23206066269399306
2023-02-28,2023-01-31,2018-02-28,2023-01-31,60,2023-01-31,2019-02-28,2023-01-31,48,10,capx_gr1|ret_1_0|o_score|eqnetis_at|sale_me|ppeinv_gr1a|netis_at|at_gr1|taccruals_at|chcsho_12m,accrual_quality|conservative_investment|issuance|low_risk|reversal|value,0.4230769230769231,0.29487179487179493,0.0011822426289525285,153.15883611388136,253,1000,-0.37953622476669097,0.45991145103819786,-0.28333260650191183,-0.19955869903265266
2023-03-31,2023-02-28,2018-03-31,2023-02-28,60,2023-02-28,2019-03-31,2023-02-28,48,10,capx_gr1|ret_1_0|rmax5_21d|o_score|eqnetis_at|ppeinv_gr1a|gp_at|op_at|at_gr1|rvol_21d,conservative_investment|issuance|low_risk|quality|reversal,0.4025641025641026,0.2564102564102564,0.0025672094585756353,153.17552736241186,226,1000,-0.3635007332521594,0.45153614689787575,-0.07356241220221367,-0.20747546575699058
2023-04-30,2023-03-31,2018-04-30,2023-03-31,60,2023-03-31,2019-04-30,2023-03-31,48,10,beta_60m|rvol_21d|rmax5_21d|rmax1_21d|o_score|ivol_capm_252d|eqnetis_at|netis_at|capx_gr1|gp_at,conservative_investment|issuance|low_risk|quality|reversal,0.5794871794871794,0.32051282051282054,0.00329312643890312,153.20369330139854,183,1000,-0.17317525843145318,0.3172072543929324,-0.08108381056736698,-0.3428979329271242
2023-05-31,2023-04-30,2018-05-31,2023-04-30,60,2023-04-30,2019-05-31,2023-04-30,48,10,o_score|rmax5_21d|rvol_21d|ret_1_0|rmax1_21d|eqnetis_at|netis_at|beta_60m|ivol_capm_252d|chcsho_12m,issuance|low_risk|reversal,0.5807692307692307,0.32051282051282054,0.003279018475884129,153.23927295260836,166,1000,-0.14247813534216394,0.3089830289525816,-0.30252518090404623,-0.32693053333108507
2023-06-30,2023-05-31,2018-06-30,2023-05-31,60,2023-05-31,2019-06-30,2023-05-31,48,10,ret_12_1|beta_60m|ret_9_1|resff3_12_1|rvol_21d|ret_6_1|rmax5_21d|ivol_capm_252d|rmax1_21d|seas_1_1an,low_risk|momentum|reversal,0.6961538461538461,0.30769230769230765,0.0033970506386228226,153.27145598619327,141,1000,0.1605154724362692,0.1983908796890066,0.4504221341647859,-0.32238323341498554
2023-07-31,2023-06-30,2018-07-31,2023-06-30,60,2023-06-30,2019-07-31,2023-06-30,48,10,beta_60m|rvol_21d|rmax5_21d|ret_12_1|ivol_capm_252d|ret_9_1|rmax1_21d|o_score|resff3_12_1|eqnetis_at,issuance|low_risk|momentum|reversal,0.6410256410256411,0.47435897435897434,0.003610289697292822,153.30584906432335,195,1000,0.03188194005234588,0.06929648053752245,0.247243338787409,-0.3783865184601463
2023-08-31,2023-07-31,2018-08-31,2023-07-31,60,2023-07-31,2019-08-31,2023-07-31,48,10,o_score|rvol_21d|eqnetis_at|rmax5_21d|rmax1_21d|netis_at|beta_60m|ivol_capm_252d|debt_gr3|chcsho_12m,issuance|low_risk|reversal,0.6628205128205128,0.5,0.0034824018191866894,153.35263398415998,194,1000,0.07364435470536729,0.02493115788651745,-0.2548419985635373,-0.3787385500933809
2023-09-30,2023-08-31,2018-09-30,2023-08-31,60,2023-08-31,2019-09-30,2023-08-31,48,10,o_score|rvol_21d|rmax5_21d|eqnetis_at|rmax1_21d|beta_60m|ivol_capm_252d|debt_gr3|chcsho_12m|netis_at,issuance|low_risk|reversal,0.6705128205128206,0.44871794871794873,0.003688022915109046,153.38379189660884,196,1000,0.16804264707288677,-0.15212146226892784,-0.4931017147759115,-0.367610195556537
2023-10-31,2023-09-30,2018-10-31,2023-09-30,60,2023-09-30,2019-10-31,2023-09-30,48,10,rmax1_21d|debt_gr3|rvol_21d|beta_60m|eqnetis_at|rmax5_21d|ivol_capm_252d|o_score|chcsho_12m|ocf_me,issuance|low_risk|reversal|value,0.5923076923076923,0.4358974358974359,0.003295366164529661,153.40727760196378,199,1000,-0.052107789395086875,-0.2577824306472646,-0.3781852555995264,-0.27969487972226303
2023-11-30,2023-10-31,2018-11-30,2023-10-31,60,2023-10-31,2019-11-30,2023-10-31,48,10,ret_12_1|resff3_12_1|ret_9_1|ret_6_1|seas_1_1an|beta_60m|rmax1_21d|rvol_21d|ivol_capm_252d|rmax5_21d,low_risk|momentum|reversal,0.6294871794871796,0.46153846153846156,0.00342747522415036,153.43584594473364,135,1000,0.02136147087330383,-0.13165922250089454,0.4187404827858849,-0.2595982454750912
2023-12-31,2023-11-30,2018-12-31,2023-11-30,60,2023-11-30,2019-12-31,2023-11-30,48,10,ret_12_1|resff3_12_1|seas_1_1an|rmax1_21d|beta_60m|rvol_21d|ivol_capm_252d|saleq_su|rmax5_21d|ret_9_1,earnings_growth|low_risk|momentum|reversal,0.5551282051282052,0.3333333333333333,0.0031788692350005155,153.44648284239167,150,1000,0.25087651157078905,-0.27346979933024734,0.4019239719323926,-0.2429629434255219
2024-01-31,2023-12-31,2019-01-31,2023-12-31,60,2023-12-31,2020-01-31,2023-12-31,48,10,ret_12_1|seas_1_1an|rmax1_21d|saleq_su|niq_be_chg1|eqnetis_at|resff3_12_1|rvol_21d|chcsho_12m|rmax5_21d,earnings_growth|issuance|low_risk|momentum|reversal,0.5089743589743589,0.3589743589743589,0.0024097494863693954,153.47486411977016,151,1000,0.12403952315625588,-0.35187762226260255,-0.18899818649081127,-0.15969134207386715
2024-02-29,2024-01-31,2019-02-28,2024-01-31,60,2024-01-31,2020-02-29,2024-01-31,48,10,ret_12_1|resff3_12_1|seas_1_1an|saleq_su|rvol_21d|rmax1_21d|beta_60m|ivol_capm_252d|niq_be_chg1|rmax5_21d,earnings_growth|low_risk|momentum|reversal,0.591025641025641,0.41025641025641024,0.0033413368107427835,153.50107636123514,201,1000,0.2968154386394125,-0.3576355454904044,0.23973018273571792,-0.13148666640962162
2024-03-31,2024-02-29,2019-03-31,2024-02-29,60,2024-02-29,2020-03-31,2024-02-29,48,10,ret_12_1|resff3_12_1|ret_9_1|rmax1_21d|saleq_su|rvol_21d|rmax5_21d|chcsho_12m|ocf_at|ivol_capm_252d,earnings_growth|issuance|low_risk|momentum|quality|reversal,0.5089743589743589,0.30769230769230776,0.0032095560608218247,153.52581617543913,88,1000,0.2763864025136091,-0.35422472105559516,0.30878468412128807,-0.13013626304345235
2024-04-30,2024-03-31,2019-04-30,2024-03-31,60,2024-03-31,2020-04-30,2024-03-31,48,10,rmax1_21d|chcsho_12m|o_score|rvol_21d|eqnetis_at|ivol_capm_252d|netis_at|rmax5_21d|seas_1_1an|debt_gr3,issuance|low_risk|momentum|reversal,0.5987179487179487,0.47435897435897434,0.002559449583787569,153.5815290087911,148,1000,0.1491224019541412,-0.23820655556722284,-0.4660269753129191,-0.11299485777604502
2024-05-31,2024-04-30,2019-05-31,2024-04-30,60,2024-04-30,2020-05-31,2024-04-30,48,10,ret_12_1|resff3_12_1|chcsho_12m|saleq_su|rvol_21d|ivol_capm_252d|ret_9_1|rmax5_21d|beta_60m|ope_be,earnings_growth|issuance|low_risk|momentum|quality,0.46410256410256406,0.3205128205128205,0.0020246999742635054,153.62313214781298,273,1000,0.219402958403763,-0.2143688319313831,0.18126797324267244,-0.08356186773411149
2024-06-30,2024-05-31,2019-06-30,2024-05-31,60,2024-05-31,2020-06-30,2024-05-31,48,10,ret_12_1|rmax1_21d|niq_be_chg1|saleq_su|chcsho_12m|rvol_21d|ivol_capm_252d|seas_1_1an|niq_su|rmax5_21d,earnings_growth|issuance|low_risk|momentum|reversal,0.4564102564102564,0.33333333333333337,0.0016201495617098529,153.64114085521214,171,1000,0.14129383479761035,-0.263535794158863,-0.21272279435235433,-0.07695908846025458
2024-07-31,2024-06-30,2019-07-31,2024-06-30,60,2024-06-30,2020-07-31,2024-06-30,48,10,ret_12_1|resff3_12_1|ret_9_1|chcsho_12m|saleq_su|ope_be|ocf_me|netis_at|rmax1_21d|ebitda_mev,earnings_growth|issuance|momentum|quality|reversal|value,0.4230769230769231,0.2564102564102564,0.0017921479232296676,153.68495844378054,226,1000,0.09595872021088843,-0.2628406238626236,0.2875137524853895,0.008338377298453922
2024-08-31,2024-07-31,2019-08-31,2024-07-31,60,2024-07-31,2020-08-31,2024-07-31,48,10,ret_12_1|resff3_12_1|ret_9_1|saleq_su|chcsho_12m|niq_be_chg1|ope_be|rmax1_21d|f_score|niq_su,earnings_growth|issuance|momentum|quality|reversal,0.4794871794871794,0.2564102564102564,0.0013471538732665938,153.72867266076813,400,1000,0.17827228398759273,-0.29416469872475404,0.09011665561830585,0.010516190023274417
2024-09-30,2024-08-31,2019-09-30,2024-08-31,60,2024-08-31,2020-09-30,2024-08-31,48,10,ret_12_1|saleq_su|niq_be_chg1|chcsho_12m|f_score|resff3_12_1|ret_9_1|niq_su|ope_be|rvol_21d,earnings_growth|issuance|low_risk|momentum|quality,0.44743589743589735,0.3076923076923077,0.0015509780777993164,153.78079241112152,412,1000,0.3369524469657896,-0.4521059998713562,0.10782250079889293,0.01663037463121622
2024-10-31,2024-09-30,2019-10-31,2024-09-30,60,2024-09-30,2020-10-31,2024-09-30,48,10,niq_be_chg1|ret_12_1|saleq_su|ni_inc8q|niq_su|f_score|ret_9_1|rmax1_21d|ocf_at_chg1|chcsho_12m,earnings_growth|issuance|momentum|quality|reversal,0.43205128205128196,0.3205128205128205,0.001171085791380164,153.8479163254063,299,1000,0.37182453523396486,-0.491356613994236,-0.15277881566723464,0.06551370179666231
2024-11-30,2024-10-31,2019-11-30,2024-10-31,60,2024-10-31,2020-11-30,2024-10-31,48,10,ret_12_1|resff3_12_1|ret_9_1|niq_be_chg1|f_score|saleq_su|ni_inc8q|niq_su|at_me|ocf_at_chg1,earnings_growth|momentum|quality|value,0.4602564102564103,0.20512820512820512,0.0032119956847020104,153.94145005210518,314,1000,0.3096320344299746,-0.5669228618192418,0.38095738108985105,0.07076629387355501
