case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,0.08338239118215628,0.023465975874816823,0.05991641530733945,1000.0
zero_cost_0,2009-09-30,0.01080642104788265,-0.010284725932536914,0.021091146980419563,1000.0
zero_cost_0,2009-10-31,-0.02897423219108198,-0.007444804943144602,-0.021529427247937376,1000.0
zero_cost_0,2009-11-30,-0.0017965987719495403,0.01944351753310957,-0.02124011630505911,1000.0
zero_cost_0,2009-12-31,-0.00044032735050457183,-0.0066842539336749544,0.006243926583170383,1000.0
zero_cost_0,2010-01-31,-0.0015193425416006022,0.005001138448062843,-0.006520480989663445,1000.0
zero_cost_0,2010-02-28,0.008240965490711558,0.00179211752689464,0.0064488479638169175,1000.0
zero_cost_0,2010-03-31,0.025252347286948418,0.026328839272524274,-0.001076491985575856,1000.0
zero_cost_0,2010-04-30,0.02475707926736785,0.005132720732089118,0.019624358535278733,1000.0
zero_cost_0,2010-05-31,0.026739073004943274,-0.009890095855356794,0.03662916886030007,1000.0
zero_cost_0,2010-06-30,-0.012206928422084722,-0.010371917466006476,-0.0018350109560782459,100.0
zero_cost_0,2010-07-31,0.003944428955831595,-0.003309916488462619,0.007254345444294214,1000.0
zero_cost_0,2010-08-31,0.009736605795772634,-0.028100952621236176,0.03783755841700881,100.0
zero_cost_0,2010-09-30,0.005681119367912645,0.006051591952542286,-0.00037047258462964087,1000.0
zero_cost_0,2010-10-31,0.02329512364529634,-0.008301736354266624,0.031596859999562965,1000.0
zero_cost_0,2010-11-30,0.0441814046035451,0.012046656055167538,0.03213474854837756,100.0
zero_cost_0,2010-12-31,-0.004298092411311945,0.02394353646904806,-0.028241628880360005,100.0
zero_cost_0,2011-01-31,-0.008051091979278165,-0.000999017286523199,-0.007052074692754966,100.0
zero_cost_0,2011-02-28,0.00036414001929612193,0.009817894228375864,-0.009453754209079741,100.0
zero_cost_0,2011-03-31,0.012141369540838404,-0.018242250640643085,0.03038362018148149,100.0
zero_cost_0,2011-04-30,0.01659829508568238,-0.015100721698453695,0.03169901678413607,1000.0
zero_cost_0,2011-05-31,-0.008662861263808136,-0.029441603338589212,0.020778742074781077,100.0
