missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,0.06752722545843869,0.06752722545843869,2.000000000000001,1000,1000,0.0,0.0,100,100,0.2321131606118595,0.16686231319167852,2.000000000000001,0.06552722545843868
zero,1999-08-31,1999-09-30,ok,0.08699447942309563,0.08699008785830058,2.1470506018346844,1000,1000,0.0036310613252452245,0.0036310613252452245,100,100,0.18947781505530972,0.13136259327860653,2.0,0.08484742882126094
zero,1999-09-30,1999-10-31,ok,0.06485559723247451,0.0648555972324745,1.9645762320532165,1000,1000,0.0,0.0,100,100,0.1386933481127435,0.08374485910325921,2.0,0.0628910210004213
zero,1999-10-31,1999-11-30,ok,0.10744942444117467,0.10746602297850642,2.0485991585402807,1000,1000,0.003509544388939057,0.003509544388939057,100,100,0.22527408571213348,0.1423803568566009,2.0,0.10540082528263439
zero,1999-11-30,1999-12-31,ok,0.30146668644313246,0.3014675459334065,1.911043707454802,1000,1000,0.0019728790319191213,0.0019728790319191213,100,100,0.26722073617779696,0.15805435604801069,2.0,0.29955564273567764
zero,1999-12-31,2000-01-31,ok,-0.03590730346336658,-0.035907303463366604,1.8472029330607653,1000,1000,0.0,0.0,100,100,0.28644372808701346,0.14460962668586302,2.0,-0.03775450639642735
zero,2000-01-31,2000-02-29,ok,0.36864945722432535,0.36864945722432535,2.032279011205978,1000,1000,0.0,0.0,100,100,0.12446465392357618,0.09457959700850092,2.0,0.3666171782131194
zero,2000-02-29,2000-03-31,ok,-0.11963682154981947,-0.11966325148428471,1.9265914411969716,1000,1000,0.005868418634235895,0.005868418634235895,100,100,0.1347532336520584,0.08070084067883988,2.0,-0.12156341299101645
zero,2000-03-31,2000-04-30,ok,-0.0037100354622355905,-0.0036267643858838394,2.1382567462590063,1000,1000,0.011148924590089539,0.011148924590089539,100,100,0.12209230569415339,0.08806445269916427,2.0,-0.005848292208494596
zero,2000-04-30,2000-05-31,ok,-0.15420912428735922,-0.15421458186951373,1.9742112976899704,1000,1000,0.000570638033715601,0.000570638033715601,100,100,0.22208394267050807,0.11348707811567313,2.0000000000000004,-0.15618333558504918
zero,2000-05-31,2000-06-30,ok,0.16385211714756312,0.16385211714756312,2.2030838748581174,1000,1000,0.0,0.0,100,100,0.18390507367831585,0.10240107846356253,2.0,0.161649033272705
