timestamp,total_asset
2025-10-01 10:00:00,5000.0
2025-10-01 11:00:00,4995.139999999999
2025-10-01 12:00:00,4995.58
2025-10-01 13:00:00,5002.62
2025-10-01 14:00:00,5011.762999999999
2025-10-01 15:00:00,5010.8099999999995
2025-10-02 10:00:00,5004.289999999999
2025-10-02 11:00:00,5002.98
2025-10-02 12:00:00,5008.76
2025-10-02 13:00:00,5012.1294
2025-10-02 14:00:00,5012.974
2025-10-02 15:00:00,5004.369999999999
2025-10-03 10:00:00,5029.289999999999
2025-10-03 11:00:00,5025.179999999999
2025-10-03 12:00:00,5012.25
2025-10-03 13:00:00,4986.91
2025-10-03 14:00:00,4997.83
2025-10-03 15:00:00,4997.62
2025-10-06 10:00:00,5010.679999999999
2025-10-06 11:00:00,5036.8
2025-10-06 12:00:00,5023.692
2025-10-06 13:00:00,5046.66
2025-10-06 14:00:00,5053.7476
2025-10-06 15:00:00,5043.73
2025-10-07 10:00:00,5051.67
2025-10-07 11:00:00,5009.09
2025-10-07 12:00:00,5009.57
2025-10-07 13:00:00,5003.156
2025-10-07 14:00:00,5011.909999999999
2025-10-07 15:00:00,5010.629999999999
2025-10-08 10:00:00,5050.1799999999985
2025-10-08 11:00:00,5045.449999999999
2025-10-08 12:00:00,5045.6204
2025-10-08 13:00:00,5047.516999999999
2025-10-08 14:00:00,5044.063
2025-10-08 15:00:00,5056.889999999999
2025-10-09 10:00:00,5088.29
2025-10-09 11:00:00,5076.65
2025-10-09 12:00:00,5053.29
2025-10-09 13:00:00,5064.5934
2025-10-09 14:00:00,5063.99
2025-10-09 15:00:00,5076.15
2025-10-10 10:00:00,5075.281999999999
2025-10-10 11:00:00,5010.49
2025-10-10 12:00:00,4978.6028
2025-10-10 13:00:00,4980.85
2025-10-10 14:00:00,4974.449999999999
2025-10-10 15:00:00,4916.789999999999
2025-10-13 10:00:00,4960.789999999999
2025-10-13 11:00:00,4978.861
2025-10-13 12:00:00,4994.68
2025-10-13 13:00:00,4983.139999999999
2025-10-13 14:00:00,4974.0599999999995
2025-10-13 15:00:00,4984.33
2025-10-14 10:00:00,4889.549999999999
2025-10-14 11:00:00,4905.209999999999
2025-10-14 12:00:00,4920.276
2025-10-14 13:00:00,4920.963599999999
2025-10-14 14:00:00,4924.74
2025-10-14 15:00:00,4902.119999999999
2025-10-15 10:00:00,4950.389399999998
2025-10-15 11:00:00,4922.074500000001
2025-10-15 12:00:00,4907.850299999998
2025-10-15 13:00:00,4907.5380000000005
2025-10-15 14:00:00,4925.6756
2025-10-15 15:00:00,4918.262
2025-10-16 10:00:00,4964.105
2025-10-16 11:00:00,4946.24
2025-10-16 12:00:00,4938.905
2025-10-16 13:00:00,4934.8956
2025-10-16 14:00:00,4924.9662
2025-10-16 15:00:00,4931.251
2025-10-17 10:00:00,4916.715
2025-10-17 11:00:00,4933.495
2025-10-17 12:00:00,4946.349999999999
2025-10-17 13:00:00,4954.4761
2025-10-17 14:00:00,4966.982899999999
2025-10-17 15:00:00,4960.575
2025-10-20 10:00:00,4994.9216
2025-10-20 11:00:00,4991.549800000001
2025-10-20 12:00:00,4990.929999999999
2025-10-20 13:00:00,4989.4662
2025-10-20 14:00:00,4985.480299999999
2025-10-20 15:00:00,4976.32
2025-10-21 10:00:00,4949.425
2025-10-21 11:00:00,4943.283399999999
2025-10-21 12:00:00,4932.530000000001
2025-10-21 13:00:00,4945.2489
2025-10-21 14:00:00,4948.5058
2025-10-21 15:00:00,4947.29
2025-10-22 10:00:00,4981.215
2025-10-22 11:00:00,4958.8103
2025-10-22 12:00:00,4943.13
2025-10-22 13:00:00,4912.007
2025-10-22 14:00:00,4931.1911
2025-10-22 15:00:00,4950.999999999999
2025-10-23 10:00:00,4986.278899999999
2025-10-23 11:00:00,4983.408799999999
2025-10-23 12:00:00,4983.139999999999
2025-10-23 13:00:00,4990.53
2025-10-23 14:00:00,4994.275
2025-10-23 15:00:00,4974.74
2025-10-24 10:00:00,5019.959999999999
2025-10-24 11:00:00,5029.494999999999
2025-10-24 12:00:00,5037.594999999999
2025-10-24 13:00:00,5039.495000000001
2025-10-24 14:00:00,5043.280099999999
2025-10-24 15:00:00,5037.190099999999
2025-10-27 10:00:00,5135.955099999999
2025-10-27 11:00:00,5147.465099999999
2025-10-27 12:00:00,5154.289699999999
2025-10-27 13:00:00,5153.928899999999
2025-10-27 14:00:00,5152.9761
2025-10-27 15:00:00,5159.285099999999
2025-10-28 10:00:00,5205.9551
2025-10-28 11:00:00,5206.195299999999
2025-10-28 12:00:00,5220.052299999999
2025-10-28 13:00:00,5307.356199999998
2025-10-28 14:00:00,5353.5967
2025-10-28 15:00:00,5369.265099999999
2025-10-29 10:00:00,5526.355100000001
2025-10-29 11:00:00,5498.215099999999
2025-10-29 12:00:00,5489.7471
2025-10-29 13:00:00,5495.8951
2025-10-29 14:00:00,5485.3601
2025-10-29 15:00:00,5510.0651
2025-10-30 10:00:00,5384.275099999999
2025-10-30 11:00:00,5352.8800999999985
2025-10-30 12:00:00,5383.0050999999985
2025-10-30 13:00:00,5393.2550999999985
2025-10-30 14:00:00,5368.8800999999985
2025-10-30 15:00:00,5370.655099999998
2025-10-31 10:00:00,5394.491399999999
2025-10-31 11:00:00,5337.910099999999
2025-10-31 12:00:00,5327.7550999999985
2025-10-31 13:00:00,5331.355099999999
2025-10-31 14:00:00,5340.945099999999
2025-10-31 15:00:00,5326.045099999999
