timestamp,total_asset
2025-10-01 10:00:00,5000.0
2025-10-01 11:00:00,5000.0
2025-10-01 12:00:00,5000.0
2025-10-01 13:00:00,5000.0
2025-10-01 14:00:00,5000.0
2025-10-01 15:00:00,5000.0
2025-10-02 10:00:00,5000.0
2025-10-02 11:00:00,5000.0
2025-10-02 12:00:00,5000.0
2025-10-02 13:00:00,5000.0
2025-10-02 14:00:00,5000.0
2025-10-02 15:00:00,5000.0
2025-10-03 10:00:00,5000.0
2025-10-03 11:00:00,5000.0
2025-10-03 12:00:00,5000.0
2025-10-03 13:00:00,5000.0
2025-10-03 14:00:00,5000.0
2025-10-03 15:00:00,5000.0
2025-10-06 10:00:00,5000.0
2025-10-06 11:00:00,5000.0
2025-10-06 12:00:00,5000.0
2025-10-06 13:00:00,5000.0
2025-10-06 14:00:00,5000.0
2025-10-06 15:00:00,5000.0
2025-10-07 10:00:00,5000.0
2025-10-07 11:00:00,5000.0
2025-10-07 12:00:00,5000.0
2025-10-07 13:00:00,5000.0
2025-10-07 14:00:00,5000.0
2025-10-07 15:00:00,5000.0
2025-10-08 10:00:00,5000.0
2025-10-08 11:00:00,5000.0
2025-10-08 12:00:00,5000.0
2025-10-08 13:00:00,5000.0
2025-10-08 14:00:00,5000.0
2025-10-08 15:00:00,5000.0
2025-10-09 10:00:00,5000.0
2025-10-09 11:00:00,5000.0
2025-10-09 12:00:00,5000.0
2025-10-09 13:00:00,5000.0
2025-10-09 14:00:00,5000.0
2025-10-09 15:00:00,5000.0
2025-10-10 10:00:00,5000.0
2025-10-10 11:00:00,5000.0
2025-10-10 12:00:00,5000.0
2025-10-10 13:00:00,5000.0
2025-10-10 14:00:00,5000.0
2025-10-10 15:00:00,5000.0
2025-10-13 10:00:00,5000.0
2025-10-13 11:00:00,5000.0
2025-10-13 12:00:00,5000.0
2025-10-13 13:00:00,5000.0
2025-10-13 14:00:00,5000.0
2025-10-13 15:00:00,5000.0
2025-10-14 10:00:00,5000.0
2025-10-14 11:00:00,5000.0
2025-10-14 12:00:00,5000.0
2025-10-14 13:00:00,5000.0
2025-10-14 14:00:00,5000.0
2025-10-14 15:00:00,5000.0
2025-10-15 10:00:00,5000.0
2025-10-15 11:00:00,5000.0
2025-10-15 12:00:00,5000.0
2025-10-15 13:00:00,5000.0
2025-10-15 14:00:00,5000.0
2025-10-15 15:00:00,5000.0
2025-10-16 10:00:00,5000.0
2025-10-16 11:00:00,5000.0
2025-10-16 12:00:00,4998.886453501923
2025-10-16 13:00:00,4996.364912657367
2025-10-16 14:00:00,4991.517151485683
2025-10-16 15:00:00,4993.38102845226
2025-10-17 10:00:00,4986.475627004317
2025-10-17 11:00:00,4991.613254438748
2025-10-17 12:00:00,4996.942397850302
2025-10-17 13:00:00,5000.567848111436
2025-10-17 14:00:00,5005.4857003136385
2025-10-17 15:00:00,5004.256775158681
2025-10-20 10:00:00,5032.221591985957
2025-10-20 11:00:00,5034.083413679094
2025-10-20 12:00:00,5032.10106578775
2025-10-20 13:00:00,5033.342936217868
2025-10-20 14:00:00,5033.461192883671
2025-10-20 15:00:00,5031.062255934498
2025-10-21 10:00:00,5025.24821088266
2025-10-21 11:00:00,5021.210441673356
2025-10-21 12:00:00,5019.614480598992
2025-10-21 13:00:00,5024.52730037481
2025-10-21 14:00:00,5024.190340071971
2025-10-21 15:00:00,5022.086537029269
2025-10-22 10:00:00,5002.762633162278
2025-10-22 11:00:00,4994.295752599813
2025-10-22 12:00:00,4986.593224571464
2025-10-22 13:00:00,4978.510035288711
2025-10-22 14:00:00,4986.363969335578
2025-10-22 15:00:00,4992.733407596134
2025-10-23 10:00:00,5009.266171611717
2025-10-23 11:00:00,5006.353766242263
2025-10-23 12:00:00,5009.371540664994
2025-10-23 13:00:00,5011.385874120795
2025-10-23 14:00:00,5012.0292424249365
2025-10-23 15:00:00,5007.1286142761255
2025-10-24 10:00:00,5031.409597722229
2025-10-24 11:00:00,5035.644600871631
2025-10-24 12:00:00,5038.703023575709
2025-10-24 13:00:00,5038.469304394352
2025-10-24 14:00:00,5038.076271915177
2025-10-24 15:00:00,5033.510916821094
2025-10-27 10:00:00,5063.340228619646
2025-10-27 11:00:00,5063.567358537686
2025-10-27 12:00:00,5067.262728721439
2025-10-27 13:00:00,5069.325054089826
2025-10-27 14:00:00,5069.590839913935
2025-10-27 15:00:00,5071.277399978576
2025-10-28 10:00:00,5075.806409450763
2025-10-28 11:00:00,5075.0621024461125
2025-10-28 12:00:00,5078.826840297642
2025-10-28 13:00:00,5087.25792983612
2025-10-28 14:00:00,5092.3362079513845
2025-10-28 15:00:00,5089.541615743837
2025-10-29 10:00:00,5108.368470265005
2025-10-29 11:00:00,5109.4564658170275
2025-10-29 12:00:00,5108.96155821869
2025-10-29 13:00:00,5112.793716758263
2025-10-29 14:00:00,5109.796713805562
2025-10-29 15:00:00,5118.167872775164
2025-10-30 10:00:00,5122.091027573659
2025-10-30 11:00:00,5118.6287588977975
2025-10-30 12:00:00,5122.644445695401
2025-10-30 13:00:00,5121.756784335296
2025-10-30 14:00:00,5115.879188284133
2025-10-30 15:00:00,5105.130258013938
2025-10-31 10:00:00,5138.213400457018
2025-10-31 11:00:00,5128.378605728215
2025-10-31 12:00:00,5123.969851923057
2025-10-31 13:00:00,5126.2801250725115
2025-10-31 14:00:00,5125.220273555429
2025-10-31 15:00:00,5122.359615453151
