timestamp,total_asset
2025-10-01 10:00:00,5000.0
2025-10-01 11:00:00,5038.0768
2025-10-01 12:00:00,5039.881600000001
2025-10-01 13:00:00,5081.4736
2025-10-01 14:00:00,5102.6936000000005
2025-10-01 15:00:00,5109.2188000000015
2025-10-02 10:00:00,4993.468100000001
2025-10-02 11:00:00,4981.928100000001
2025-10-02 12:00:00,4993.460100000001
2025-10-02 13:00:00,4990.471300000001
2025-10-02 14:00:00,4990.398100000001
2025-10-02 15:00:00,4995.356100000001
2025-10-03 10:00:00,4988.604100000002
2025-10-03 11:00:00,4987.939100000002
2025-10-03 12:00:00,4974.121800000003
2025-10-03 13:00:00,4948.627900000002
2025-10-03 14:00:00,4948.3479000000025
2025-10-03 15:00:00,4939.717900000002
2025-10-06 10:00:00,4913.232900000003
2025-10-06 11:00:00,4913.368100000002
2025-10-06 12:00:00,4909.484600000003
2025-10-06 13:00:00,4943.4122000000025
2025-10-06 14:00:00,4930.305800000002
2025-10-06 15:00:00,4927.155800000002
2025-10-07 10:00:00,4856.054400000003
2025-10-07 11:00:00,4815.909400000002
2025-10-07 12:00:00,4815.994400000002
2025-10-07 13:00:00,4803.106400000002
2025-10-07 14:00:00,4809.222400000002
2025-10-07 15:00:00,4809.267400000002
2025-10-08 10:00:00,4816.287400000002
2025-10-08 11:00:00,4822.407400000001
2025-10-08 12:00:00,4833.147100000001
2025-10-08 13:00:00,4831.989200000002
2025-10-08 14:00:00,4830.7242
2025-10-08 15:00:00,4830.724200000001
2025-10-09 10:00:00,4829.779200000002
2025-10-09 11:00:00,4863.889200000001
2025-10-09 12:00:00,4863.649200000002
2025-10-09 13:00:00,4863.049200000001
2025-10-09 14:00:00,4879.309200000002
2025-10-09 15:00:00,4793.944200000002
2025-10-10 10:00:00,4948.944700000002
2025-10-10 11:00:00,4885.7287000000015
2025-10-10 12:00:00,4835.6887000000015
2025-10-10 13:00:00,4822.038700000002
2025-10-10 14:00:00,4822.668700000002
2025-10-10 15:00:00,4715.418700000002
2025-10-13 10:00:00,4972.543700000003
2025-10-13 11:00:00,4993.043700000004
2025-10-13 12:00:00,5015.663700000004
2025-10-13 13:00:00,5015.663700000004
2025-10-13 14:00:00,5005.308700000005
2025-10-13 15:00:00,5001.898700000004
2025-10-14 10:00:00,4892.338700000005
2025-10-14 11:00:00,4929.138700000005
2025-10-14 12:00:00,4929.638700000005
2025-10-14 13:00:00,4950.001900000005
2025-10-14 14:00:00,4936.4312000000045
2025-10-14 15:00:00,4936.040700000005
2025-10-15 10:00:00,4958.510700000005
2025-10-15 11:00:00,4959.020700000005
2025-10-15 12:00:00,4955.962700000004
2025-10-15 13:00:00,4956.424700000004
2025-10-15 14:00:00,5001.976700000005
2025-10-15 15:00:00,5001.279900000004
2025-10-16 10:00:00,5018.128400000004
2025-10-16 11:00:00,4993.934900000004
2025-10-16 12:00:00,5009.954900000004
2025-10-16 13:00:00,4999.034900000004
2025-10-16 14:00:00,4991.251900000004
2025-10-16 15:00:00,4990.529900000004
2025-10-17 10:00:00,4968.677600000004
2025-10-17 11:00:00,4990.952600000003
2025-10-17 12:00:00,5000.212600000003
2025-10-17 13:00:00,5009.032600000003
2025-10-17 14:00:00,5011.675600000004
2025-10-17 15:00:00,5009.033600000004
2025-10-20 10:00:00,5056.863600000004
2025-10-20 11:00:00,5059.263600000004
2025-10-20 12:00:00,5061.063600000004
2025-10-20 13:00:00,5061.334200000005
2025-10-20 14:00:00,5050.233400000005
2025-10-20 15:00:00,5051.687600000006
2025-10-21 10:00:00,5059.997600000006
2025-10-21 11:00:00,5060.927600000006
2025-10-21 12:00:00,5066.297600000005
2025-10-21 13:00:00,5072.234900000005
2025-10-21 14:00:00,5072.102600000005
2025-10-21 15:00:00,5068.727600000005
2025-10-22 10:00:00,5109.673100000005
2025-10-22 11:00:00,5095.233100000006
2025-10-22 12:00:00,5075.118100000005
2025-10-22 13:00:00,5058.618100000005
2025-10-22 14:00:00,5075.028100000005
2025-10-22 15:00:00,5057.578100000004
2025-10-23 10:00:00,5017.698100000004
2025-10-23 11:00:00,5019.755900000004
2025-10-23 12:00:00,5031.9231000000045
2025-10-23 13:00:00,5030.723100000004
2025-10-23 14:00:00,5042.386100000003
2025-10-23 15:00:00,5020.291100000004
2025-10-24 10:00:00,5156.711100000004
2025-10-24 11:00:00,5184.461100000005
2025-10-24 12:00:00,5203.961100000005
2025-10-24 13:00:00,5216.861100000005
2025-10-24 14:00:00,5217.761100000004
2025-10-24 15:00:00,5214.901700000005
2025-10-27 10:00:00,5324.616700000004
2025-10-27 11:00:00,5320.931700000004
2025-10-27 12:00:00,5311.781700000004
2025-10-27 13:00:00,5341.061700000004
2025-10-27 14:00:00,5322.761700000005
2025-10-27 15:00:00,5369.441700000004
2025-10-28 10:00:00,5403.811700000004
2025-10-28 11:00:00,5452.046700000004
2025-10-28 12:00:00,5450.671700000004
