timestamp,total_asset
2025-10-01 10:00:00,5000.0
2025-10-01 11:00:00,5006.2605
2025-10-01 12:00:00,5015.396200000001
2025-10-01 13:00:00,5026.2384
2025-10-01 14:00:00,5032.890200000001
2025-10-01 15:00:00,5025.867700000001
2025-10-02 10:00:00,5052.1173
2025-10-02 11:00:00,5057.442
2025-10-02 12:00:00,5056.4727
2025-10-02 13:00:00,5051.9839
2025-10-02 14:00:00,5051.294
2025-10-02 15:00:00,5042.327
2025-10-03 10:00:00,5020.189200000001
2025-10-03 11:00:00,5018.967000000001
2025-10-03 12:00:00,5013.347
2025-10-03 13:00:00,5001.571
2025-10-03 14:00:00,5003.1066
2025-10-03 15:00:00,5002.030000000001
2025-10-06 10:00:00,4991.528
2025-10-06 11:00:00,5008.790000000001
2025-10-06 12:00:00,5005.416000000001
2025-10-06 13:00:00,5008.230600000001
2025-10-06 14:00:00,5011.115000000001
2025-10-06 15:00:00,5006.645
2025-10-07 10:00:00,5023.965000000001
2025-10-07 11:00:00,5005.120000000001
2025-10-07 12:00:00,5005.8676000000005
2025-10-07 13:00:00,5004.835000000001
2025-10-07 14:00:00,5009.215
2025-10-07 15:00:00,5009.205000000001
2025-10-08 10:00:00,5038.31
2025-10-08 11:00:00,5038.705000000001
2025-10-08 12:00:00,5044.492700000001
2025-10-08 13:00:00,5058.6515
2025-10-08 14:00:00,5048.1445
2025-10-08 15:00:00,5055.904500000001
2025-10-09 10:00:00,5090.2745
2025-10-09 11:00:00,5099.664500000001
2025-10-09 12:00:00,5084.8845
2025-10-09 13:00:00,5095.0545
2025-10-09 14:00:00,5100.7763
2025-10-09 15:00:00,5105.9445000000005
2025-10-10 10:00:00,5106.585500000001
2025-10-10 11:00:00,5081.445500000001
2025-10-10 12:00:00,5064.525500000001
2025-10-10 13:00:00,5068.485500000001
2025-10-10 14:00:00,5056.4735
2025-10-10 15:00:00,5034.705500000001
2025-10-13 10:00:00,5063.280500000001
2025-10-13 11:00:00,5079.620500000001
2025-10-13 12:00:00,5086.5605000000005
2025-10-13 13:00:00,5079.300500000001
2025-10-13 14:00:00,5077.170500000001
2025-10-13 15:00:00,5077.8555000000015
2025-10-14 10:00:00,4995.955500000002
2025-10-14 11:00:00,5018.235500000001
2025-10-14 12:00:00,5032.1875
2025-10-14 13:00:00,5017.254800000001
2025-10-14 14:00:00,5022.294100000001
2025-10-14 15:00:00,4999.5255
2025-10-15 10:00:00,5038.853800000001
2025-10-15 11:00:00,5000.6355
2025-10-15 12:00:00,4994.995500000001
2025-10-15 13:00:00,4992.7665
2025-10-15 14:00:00,5005.6605
2025-10-15 15:00:00,5001.2605
2025-10-16 10:00:00,5029.255500000001
2025-10-16 11:00:00,5013.8955000000005
2025-10-16 12:00:00,5002.185500000001
2025-10-16 13:00:00,4993.388100000001
2025-10-16 14:00:00,4988.279700000001
2025-10-16 15:00:00,4996.4715000000015
2025-10-17 10:00:00,4987.855800000001
2025-10-17 11:00:00,5000.5830000000005
2025-10-17 12:00:00,5016.335500000001
2025-10-17 13:00:00,5020.3961
2025-10-17 14:00:00,5031.670900000001
2025-10-17 15:00:00,5028.045500000001
2025-10-20 10:00:00,5090.449100000001
2025-10-20 11:00:00,5089.901500000001
2025-10-20 12:00:00,5093.166500000001
2025-10-20 13:00:00,5093.923200000001
2025-10-20 14:00:00,5095.2655
2025-10-20 15:00:00,5087.515500000001
2025-10-21 10:00:00,5104.405100000001
2025-10-21 11:00:00,5115.984300000002
2025-10-21 12:00:00,5099.3155000000015
2025-10-21 13:00:00,5105.664600000001
2025-10-21 14:00:00,5107.543600000001
2025-10-21 15:00:00,5106.1455000000005
2025-10-22 10:00:00,5115.218000000002
2025-10-22 11:00:00,5093.4180000000015
2025-10-22 12:00:00,5076.813000000002
2025-10-22 13:00:00,5046.701000000001
2025-10-22 14:00:00,5063.773900000002
2025-10-22 15:00:00,5085.408000000001
2025-10-23 10:00:00,5116.076700000002
2025-10-23 11:00:00,5117.769600000001
2025-10-23 12:00:00,5116.748000000001
2025-10-23 13:00:00,5121.413000000001
2025-10-23 14:00:00,5123.783000000001
2025-10-23 15:00:00,5109.938000000001
2025-10-24 10:00:00,5142.322000000001
2025-10-24 11:00:00,5153.7268
2025-10-24 12:00:00,5161.042600000002
2025-10-24 13:00:00,5165.443400000001
2025-10-24 14:00:00,5167.708000000001
2025-10-24 15:00:00,5160.338000000002
2025-10-27 10:00:00,5243.759500000002
2025-10-27 11:00:00,5249.363800000002
2025-10-27 12:00:00,5252.947400000001
2025-10-27 13:00:00,5255.207600000001
2025-10-27 14:00:00,5258.501
2025-10-27 15:00:00,5268.258000000002
2025-10-28 10:00:00,5309.588000000001
2025-10-28 11:00:00,5309.157300000002
2025-10-28 12:00:00,5322.1963000000005
2025-10-28 13:00:00,5348.912300000001
2025-10-28 14:00:00,5368.477900000002
2025-10-28 15:00:00,5362.283000000001
2025-10-29 10:00:00,5403.7718
2025-10-29 11:00:00,5399.398
2025-10-29 12:00:00,5398.725
2025-10-29 13:00:00,5408.093000000001
2025-10-29 14:00:00,5398.6230000000005
