missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.05055709341075233,0.050537388562169695,1.9999999999999996,1000,851,0.0025419051319218538,0.0025419051319218538,85,85,0.16463620833359988,0.11009045072487714,1.9999999999999996
zero,1999-08-31,1999-09-30,ok,0.04572863397238092,0.04572863397238089,2.211501590308608,1000,846,0.0,0.0,84,84,0.2158792112082178,0.12733277461167608,2.0
zero,1999-09-30,1999-10-31,ok,0.0112449971829894,0.0112449971829894,1.6906090915462013,1000,839,0.0,0.0,83,83,0.21562683264072816,0.11129508604706176,2.0
zero,1999-10-31,1999-11-30,ok,0.09913400825743543,0.09913400825743544,1.5230024043026138,1000,815,0.0,0.0,81,81,0.19171692600758863,0.12246916606113863,2.0
zero,1999-11-30,1999-12-31,ok,0.2334799487321028,0.23347083016294823,1.4625163642024464,1000,799,0.0012112870821665838,0.0012112870821665838,79,79,0.17100294350384182,0.10578781836803478,1.9999999999999998
zero,1999-12-31,2000-01-31,ok,-0.06528284402229073,-0.06528284402229073,1.1669171232805808,1000,784,0.0,0.0,78,78,0.170319043641275,0.10522748221212071,2.0
zero,2000-01-31,2000-02-29,ok,0.308993235078144,0.308993235078144,2.170809999068369,1000,777,0.0,0.0,77,77,0.2317937918070546,0.11542799919802807,2.0
zero,2000-02-29,2000-03-31,ok,-0.1617904840156758,-0.16179048401567575,1.9639469697678111,1000,748,0.0,0.0,74,74,0.13484338132943063,0.10718042895487441,2.0
zero,2000-03-31,2000-04-30,ok,-0.06842269820851993,-0.06842778106947688,2.9336240514879703,1000,775,0.0005530860671325455,0.0005530860671325455,77,77,0.1584194312024181,0.11885908914771273,1.9999999999999996
zero,2000-04-30,2000-05-31,ok,-0.2103864949575323,-0.21039448382095213,2.320107767865128,1000,807,0.0008353056691571812,0.0008353056691571812,80,80,0.15196999410758855,0.10802686367361918,2.0
zero,2000-05-31,2000-06-30,ok,0.09414644536237313,0.09413283380620997,1.6934672194763243,1000,813,0.0018177826072584826,0.0018177826072584826,81,81,0.18395573540895402,0.12389915023105193,1.9999999999999996
zero,2000-06-30,2000-07-31,ok,-0.00882415796065574,-0.008449424169689558,2.559166229116432,1000,785,0.03926380877684243,0.03926380877684243,78,78,0.1718232159005408,0.12008341234885433,1.9999999999999998
zero,2000-07-31,2000-08-31,ok,0.0511164113985614,0.05111641139856143,1.8847354632722315,1000,798,0.0,0.0,79,79,0.1954297107929368,0.15040389527715875,1.9999999999999996
zero,2000-08-31,2000-09-30,ok,-0.20780292368765774,-0.20781444423167642,1.5946639434117025,1000,792,0.0011310174767968123,0.0011310174767968123,79,79,0.22375317726214006,0.13536143660439137,2.0
zero,2000-09-30,2000-10-31,ok,-0.16263051371091952,-0.16263051371091952,1.802673303214612,1000,805,0.0,0.0,80,80,0.14768890288441439,0.12753288334408686,2.0
zero,2000-10-31,2000-11-30,ok,-0.025218528217815103,-0.025205723189612003,2.5129327864783475,1000,826,0.0012892698553255849,0.0012892698553255849,82,82,0.17615761929326687,0.12586873902030254,2.0
zero,2000-11-30,2000-12-31,ok,0.008157640293598601,0.008112780121019366,2.220063431618336,1000,851,0.004569176265964453,0.004569176265964453,85,85,0.2775628110465519,0.12823213325648844,2.0
zero,2000-12-31,2001-01-31,ok,-0.20067182487144383,-0.2006718248714438,1.8195639190291115,1000,852,0.0,0.0,85,85,0.2686697069612681,0.15819240935113354,2.0
zero,2001-01-31,2001-02-28,ok,0.007393143337045804,0.007393143337045808,3.3281978941123818,1000,844,0.0,0.0,84,84,0.17193855601819272,0.07611555682990412,2.0
zero,2001-02-28,2001-03-31,ok,0.12124627486553716,0.12124627486553717,3.2884287649233355,1000,869,0.0,0.0,86,86,0.3732055961673584,0.20944950456615957,2.0000000000000004
zero,2001-03-31,2001-04-30,ok,-0.10080641882149818,-0.10080641882149817,1.4809604693810798,1000,884,0.0,0.0,88,88,0.29709210858978513,0.17329120535205877,2.0000000000000004
zero,2001-04-30,2001-05-31,ok,0.002645105796686765,0.0026451057966867695,3.4017968914536483,1000,879,0.0,0.0,87,87,0.14394096422087094,0.09303769291787878,2.0
zero,2001-05-31,2001-06-30,ok,0.008947842843267191,0.008938182341370678,1.8973535478066366,1000,878,0.0035862832103423243,0.0035862832103423243,87,87,0.14981256052386419,0.09399943646715675,2.0
zero,2001-06-30,2001-07-31,ok,-0.04168557678845696,-0.04168464315386934,2.619495485210441,1000,869,0.0016642485305720365,0.0016642485305720365,86,86,0.2905368185805137,0.19320642641743152,2.0
zero,2001-07-31,2001-08-31,ok,0.11254393945955593,0.11253603491035748,2.978826718924428,1000,886,0.0013191837781153357,0.0013191837781153357,88,88,0.21272045676344428,0.10520570779421587,2.0
zero,2001-08-31,2001-09-30,ok,0.1244009065076192,0.12438496938579963,1.8763797160915137,1000,891,0.002918886780139592,0.002918886780139592,89,89,0.3120639211928025,0.14933361190007757,2.0
zero,2001-09-30,2001-10-31,ok,-0.04159271752678843,-0.04159271752678843,1.3817055782653653,1000,906,0.0,0.0,90,90,0.28530818560296806,0.18117057972076997,1.9999999999999998
zero,2001-10-31,2001-11-30,ok,-0.14403813536473084,-0.14404052265515863,1.9813019799208336,1000,892,0.0006824729639179677,0.0006824729639179677,89,89,0.20833071535931202,0.13547117244119927,2.0
zero,2001-11-30,2001-12-31,ok,0.009426191137718401,0.009426191137718403,1.1614816747924337,1000,893,0.0,0.0,89,89,0.20886060485858807,0.12291370459622389,2.0
zero,2001-12-31,2002-01-31,ok,0.02060991183042084,0.02060991183042084,2.388520219648744,1000,890,0.0,0.0,89,89,0.2437155096045158,0.13610153884416165,2.0
zero,2002-01-31,2002-02-28,ok,0.033275759400869555,0.0332695438545401,2.4855056726404468,1000,897,0.0024185005173011868,0.0024185005173011868,89,89,0.20381932054726812,0.12560456886504837,2.0
zero,2002-02-28,2002-03-31,ok,-0.03786622222513962,-0.037866222225139634,1.8030387404327755,1000,915,0.0,0.0,91,91,0.23873510590209393,0.15404108929836022,1.9999999999999996
zero,2002-03-31,2002-04-30,ok,0.053354894368568086,0.053350101087635306,1.8248340827000893,1000,916,0.0015502202240576693,0.0015502202240576693,91,91,0.2050665379783438,0.12061473993394299,2.0
zero,2002-04-30,2002-05-31,ok,-0.010539993848392272,-0.010455916978177953,2.1429471222067327,1000,922,0.0,0.0034384455346930325,92,92,0.22795462091049884,0.14258638640115193,1.9999999999999996
zero,2002-05-31,2002-06-30,ok,0.04431573187342887,0.044315731873428854,1.7612347672944777,1000,926,0.0,0.0,92,92,0.1915997660375399,0.11017665882522149,2.0
zero,2002-06-30,2002-07-31,ok,-0.016085322906876892,-0.016085322906876892,2.2344766983136664,1000,926,0.0,0.0,92,92,0.22790439626627212,0.1496108869562346,2.0
zero,2002-07-31,2002-08-31,ok,-0.03956997098418242,-0.039576744374207155,1.9761800953584978,1000,936,0.0024156169845740896,0.0024156169845740896,93,93,0.23879882536071265,0.14911899106568932,2.0
zero,2002-08-31,2002-09-30,ok,0.13535457206302773,0.13535457206302773,1.4897836341925659,1000,933,0.0,0.0,93,93,0.22539227788082614,0.13761002454729576,2.0
zero,2002-09-30,2002-10-31,ok,-0.10974626609703218,-0.10974626609703217,1.1131100017878937,1000,938,0.0,0.0,93,93,0.21940004141350583,0.14455262317930298,1.9999999999999996
zero,2002-10-31,2002-11-30,ok,-0.21146572195941646,-0.21146572195941646,2.150644105819301,1000,938,0.0,0.0,93,93,0.1390446397833636,0.07808835160638458,2.0
zero,2002-11-30,2002-12-31,ok,0.09038276336664748,0.09038276336664748,1.9017297328328735,1000,934,0.0,0.0,93,93,0.17378739099278753,0.09991359857878235,2.0000000000000004
zero,2002-12-31,2003-01-31,ok,0.013027184078908188,0.013027184078908197,1.2064507204960382,1000,935,0.0,0.0,93,93,0.13113214785787491,0.08381031794502536,2.0
