case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.01590566280505326,-0.07165484133566918,0.05574917853061592,100.0
zero_cost_0,2009-09-30,0.05115763507249901,-0.002141729330199431,0.05329936440269844,1000.0
zero_cost_0,2009-10-31,0.0395571366340063,0.05319700411979454,-0.013639867485788243,1000.0
zero_cost_0,2009-11-30,-0.018353894833784027,0.005582177541986113,-0.02393607237577014,1000.0
zero_cost_0,2009-12-31,-0.009175546300347467,0.029662467045019417,-0.038838013345366885,1000.0
zero_cost_0,2010-01-31,-0.004135181483100246,-0.024837921741399243,0.020702740258298997,1000.0
zero_cost_0,2010-02-28,0.052695336637764406,0.017540082869612863,0.03515525376815154,1000.0
zero_cost_0,2010-03-31,0.05667856172529236,-0.009576637077835345,0.0662551988031277,1000.0
zero_cost_0,2010-04-30,0.04669869425374338,0.012529170071233693,0.03416952418250969,1000.0
zero_cost_0,2010-05-31,0.026834234200105774,0.01301101222844319,0.013823221971662584,1000.0
zero_cost_0,2010-06-30,0.040603212900956434,-0.0009216342712680488,0.04152484717222448,1000.0
zero_cost_0,2010-07-31,-0.07047084713138589,0.0010949262441955604,-0.07156577337558145,1000.0
zero_cost_0,2010-08-31,0.005069032368823576,0.007798970945743561,-0.002729938576919985,1000.0
zero_cost_0,2010-09-30,0.033452537256791044,0.001016082919197658,0.03243645433759339,1000.0
zero_cost_0,2010-10-31,0.022106269361970424,0.02203317478886172,7.30945731087021e-05,1000.0
zero_cost_0,2010-11-30,0.03307485547064768,0.04063869616236804,-0.007563840691720357,100.0
zero_cost_0,2010-12-31,-0.04918907743662263,-0.05025154578936985,0.0010624683527472173,100.0
zero_cost_0,2011-01-31,-0.007209654123233812,-0.02538220188236314,0.01817254775912933,1000.0
zero_cost_0,2011-02-28,0.036369602071835296,-0.008110621473334316,0.04448022354516961,10.0
zero_cost_0,2011-03-31,0.013707224642840698,0.02560669596888614,-0.011899471326045442,10.0
zero_cost_0,2011-04-30,-0.004306299673108512,0.023141388063817155,-0.027447687736925668,10.0
zero_cost_0,2011-05-31,-0.01350135997851201,0.00135477004231642,-0.01485613002082843,100.0
zero_cost_0,2011-06-30,0.0030877776567919,0.008598193664363022,-0.005510416007571121,100.0
zero_cost_0,2011-07-31,0.01785765003491106,0.017623748420999768,0.0002339016139112915,100.0
zero_cost_0,2011-08-31,0.014307112402258328,0.006039699899465409,0.008267412502792918,100.0
zero_cost_0,2011-09-30,0.058296327242271316,0.0031317836333906177,0.0551645436088807,100.0
zero_cost_0,2011-10-31,-0.11993246158093668,-0.04737824008292572,-0.07255422149801097,1000.0
zero_cost_0,2011-11-30,-0.030766719093264623,0.03018555854545171,-0.06095227763871633,1000.0
zero_cost_0,2011-12-31,0.031200974752154713,-0.009603607521557145,0.04080458227371186,1000.0
zero_cost_0,2012-01-31,-0.11247129212632696,-0.04929170557371298,-0.06317958655261399,1000.0
zero_cost_0,2012-02-29,0.003823466273757716,0.0030482898756988668,0.0007751763980588492,1000.0
zero_cost_0,2012-03-31,0.022065745861634564,-0.0062280197732174775,0.02829376563485204,1000.0
zero_cost_0,2012-04-30,0.0017573727933382253,0.039028086508645636,-0.03727071371530741,1000.0
zero_cost_0,2012-05-31,0.04156996951521953,0.0589676350967606,-0.017397665581541065,1000.0
zero_cost_0,2012-06-30,0.00046760269428142924,-0.02188454157780818,0.02235214427208961,1000.0
zero_cost_0,2012-07-31,0.030927608923709923,0.015636632768902474,0.01529097615480745,1000.0
zero_cost_0,2012-08-31,-0.02293819093496868,0.005174365813689205,-0.028112556748657883,1000.0
zero_cost_0,2012-09-30,-0.013226356002343183,-0.01322244833619106,-3.907666152122222e-06,1000.0
zero_cost_0,2012-10-31,-0.014610490182457131,-0.04248462390003212,0.027874133717574988,1000.0
zero_cost_0,2012-11-30,-0.006838220893559605,0.018859186318327448,-0.02569740721188705,1000.0
zero_cost_0,2012-12-31,-0.0736457496853132,-0.04023988776676297,-0.03340586191855024,1000.0
zero_cost_0,2013-01-31,-0.00996534142604675,-0.03369672703057208,0.023731385604525333,1000.0
zero_cost_0,2013-02-28,-0.004006347159709398,0.000492392849795512,-0.00449874000950491,1000.0
zero_cost_0,2013-03-31,0.028782632254791725,-0.003966696170553605,0.03274932842534533,1000.0
zero_cost_0,2013-04-30,0.017992473079619316,-0.00041050696006111144,0.01840298003968043,1000.0
zero_cost_0,2013-05-31,-0.019170960381457026,-0.016531779082704572,-0.002639181298752454,1000.0
zero_cost_0,2013-06-30,-0.013300989824119284,-0.003169766094510584,-0.0101312237296087,1000.0
zero_cost_0,2013-07-31,-0.0066699117095157644,0.011572042022348647,-0.01824195373186441,1000.0
zero_cost_0,2013-08-31,-0.022351460111376734,0.008014453826238053,-0.030365913937614786,1000.0
zero_cost_0,2013-09-30,-0.005017460533680534,0.026231426683154445,-0.03124888721683498,1000.0
zero_cost_0,2013-10-31,0.029575521021475298,-0.012377405933759246,0.041952926955234546,1000.0
zero_cost_0,2013-11-30,0.0013259158610414068,-0.005821107737198232,0.007147023598239639,1000.0
zero_cost_0,2013-12-31,-0.03522830934052488,-0.011400088212610592,-0.023828221127914287,1000.0
zero_cost_0,2014-01-31,0.013710066536746796,0.02452449697932045,-0.010814430442573655,1000.0
zero_cost_0,2014-02-28,0.019812009380882022,0.013298518346334918,0.0065134910345471045,100.0
zero_cost_0,2014-03-31,-0.06921090267467415,-0.04544106323198403,-0.02376983944269012,100.0
zero_cost_0,2014-04-30,0.014262765718234755,-0.01026541003106013,0.024528175749294882,100.0
zero_cost_0,2014-05-31,-0.017230663671095374,0.018034896118966894,-0.03526555979006227,100.0
zero_cost_0,2014-06-30,0.005264248615284619,0.007349666987267844,-0.002085418371983225,100.0
zero_cost_0,2014-07-31,-0.0022853310121756227,-0.00458046025250685,0.0022951292403312275,100.0
zero_cost_0,2014-08-31,0.00952244091194493,0.0034553094991491345,0.006067131412795795,100.0
zero_cost_0,2014-09-30,0.002257981743425744,0.013167903829120758,-0.010909922085695014,100.0
zero_cost_0,2014-10-31,-0.0023212420364553577,0.006732193143720482,-0.00905343518017584,100.0
zero_cost_0,2014-11-30,0.01932345445422318,0.004777695813927061,0.014545758640296119,100.0
zero_cost_0,2014-12-31,-0.023606799137709873,-0.010605632221605665,-0.013001166916104208,100.0
zero_cost_0,2015-01-31,0.01997852934783778,0.039026534188536896,-0.019048004840699115,100.0
zero_cost_0,2015-02-28,-0.05148177310886162,-0.04036626341793051,-0.011115509690931114,100.0
zero_cost_0,2015-03-31,0.029504620041639985,0.009795733645235064,0.01970888639640492,100.0
zero_cost_0,2015-04-30,-0.0717603649784643,-0.06752636685519607,-0.004233998123268232,100.0
zero_cost_0,2015-05-31,0.04224908570021471,0.03557350253553277,0.0066755831646819405,100.0
zero_cost_0,2015-06-30,-0.003190954531141728,0.01171387469647747,-0.0149048292276192,100.0
zero_cost_0,2015-07-31,0.014842763709346136,0.03480305983753392,-0.019960296128187786,100.0
zero_cost_0,2015-08-31,-0.015940149939856207,-0.01578126329422299,-0.00015888664563321747,100.0
zero_cost_0,2015-09-30,0.009490776467291425,0.029822714608026494,-0.02033193814073507,100.0
zero_cost_0,2015-10-31,-0.020353518119974774,-0.024505229214394075,0.004151711094419301,100.0
zero_cost_0,2015-11-30,0.001515763419241113,0.006454588313080307,-0.004938824893839194,100.0
zero_cost_0,2015-12-31,0.08333269296005857,0.020016258279524426,0.06331643468053415,100.0
zero_cost_0,2016-01-31,0.10844948014326491,0.0022853664524843686,0.10616411369078055,100.0
zero_cost_0,2016-02-29,0.030507272830620474,-0.0078075544512514776,0.03831482728187195,100.0
zero_cost_0,2016-03-31,-0.012230970639341905,-0.025013967437538545,0.01278299679819664,100.0
zero_cost_0,2016-04-30,-0.10119316633639108,-0.06460941138563217,-0.03658375495075891,100.0
zero_cost_0,2016-05-31,0.00977409875953191,0.009988433516691946,-0.0002143347571600361,100.0
zero_cost_0,2016-06-30,-0.042212145952043735,0.022221459952868096,-0.06443360590491183,100.0
zero_cost_0,2016-07-31,0.07717576981417049,-0.018122012628576115,0.0952977824427466,100.0
zero_cost_0,2016-08-31,0.006528447354478286,-0.025736137576361843,0.032264584930840126,100.0
zero_cost_0,2016-09-30,0.030748074742456544,0.012222302259690855,0.01852577248276569,100.0
zero_cost_0,2016-10-31,-0.01804985346846738,-0.003356427435823853,-0.014693426032643528,100.0
zero_cost_0,2016-11-30,-0.05813597199073067,-0.06547679874386098,0.007340826753130303,100.0
zero_cost_0,2016-12-31,0.0029501372186558146,-0.022471340450845947,0.02542147766950176,100.0
zero_cost_0,2017-01-31,-0.017065743659740402,0.03741746852873636,-0.054483212188476765,100.0
zero_cost_0,2017-02-28,0.0007989627181464791,-0.0015216979409981126,0.0023206606591445918,100.0
zero_cost_0,2017-03-31,0.03955857376650297,0.015737181082190733,0.02382139268431224,100.0
zero_cost_0,2017-04-30,0.04039605161995737,0.0315468078721548,0.00884924374780257,100.0
zero_cost_0,2017-05-31,0.05737110284341406,0.027955069033768282,0.02941603380964578,100.0
zero_cost_0,2017-06-30,-0.04116132722948197,-0.021307897463692226,-0.019853429765789746,100.0
zero_cost_0,2017-07-31,0.010867321205091362,0.023119322994129585,-0.012252001789038224,100.0
zero_cost_0,2017-08-31,0.0265310800350273,0.015196192404849488,0.011334887630177811,100.0
zero_cost_0,2017-09-30,-0.007826409807375518,-0.03723640504028769,0.02940999523291217,100.0
zero_cost_0,2017-10-31,0.10550141128457195,0.02119044625573555,0.08431096502883641,100.0
zero_cost_0,2017-11-30,-0.030450516346263227,-0.007399049178037552,-0.023051467168225676,1000.0
zero_cost_0,2017-12-31,-0.020602729205300267,-0.022317745997742142,0.0017150167924418758,100.0
zero_cost_0,2018-01-31,0.02867983419849678,0.06003757680079939,-0.031357742602302605,100.0
zero_cost_0,2018-02-28,0.04065855937842701,0.029761412666331775,0.010897146712095233,1000.0
zero_cost_0,2018-03-31,0.0034170083077314324,-0.008167972891543439,0.011584981199274872,1000.0
zero_cost_0,2018-04-30,-0.012549569039543022,0.004202855295415486,-0.016752424334958507,1000.0
zero_cost_0,2018-05-31,0.03719348203192479,0.03348283457824658,0.0037106474536782105,1000.0
zero_cost_0,2018-06-30,0.01584914936192041,-0.008562519187766082,0.02441166854968649,1000.0
zero_cost_0,2018-07-31,-0.0275878376734444,-0.023158593075702706,-0.004429244597741695,1000.0
zero_cost_0,2018-08-31,0.06069439231381287,0.030894693107290077,0.029799699206522794,1000.0
zero_cost_0,2018-09-30,0.0019487027169603206,0.0019099828791438998,3.8719837816420834e-05,1000.0
zero_cost_0,2018-10-31,-0.11698881275581846,-0.030465008584153293,-0.08652380417166516,1000.0
zero_cost_0,2018-11-30,-0.008177867913931259,0.0006849130008278917,-0.008862780914759151,1000.0
