case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,0.03097932846699776,0.01135545173795421,0.01962387672904355,1000.0
zero_cost_0,2009-09-30,-0.0008539074397052117,0.019493533586896858,-0.02034744102660207,10.0
zero_cost_0,2009-10-31,-0.09917459288435754,-0.03367025120628604,-0.0655043416780715,1000.0
zero_cost_0,2009-11-30,0.02763986717620962,-0.00237274021146226,0.030012607387671877,1000.0
zero_cost_0,2009-12-31,-0.022605507963566706,0.030435161039080536,-0.05304066900264724,1000.0
zero_cost_0,2010-01-31,0.021561448258123332,-0.027626218518336847,0.04918766677646018,1000.0
zero_cost_0,2010-02-28,0.012868385416718593,0.022391256148195406,-0.009522870731476812,1000.0
zero_cost_0,2010-03-31,0.061830627068892606,0.026600495637873704,0.0352301314310189,1000.0
zero_cost_0,2010-04-30,0.021657501756847854,0.02438259920732223,-0.002725097450474376,1000.0
zero_cost_0,2010-05-31,-0.018528314958274082,-0.022595570784918993,0.004067255826644911,1000.0
zero_cost_0,2010-06-30,-0.03911633405476055,-0.03714241603598862,-0.0019739180187719335,1000.0
zero_cost_0,2010-07-31,0.010560553581113496,0.015901268043255805,-0.005340714462142309,100.0
zero_cost_0,2010-08-31,-0.04457186067248486,-0.043133767036845384,-0.001438093635639473,10.0
zero_cost_0,2010-09-30,0.008177255262566668,0.027588148939346448,-0.01941089367677978,10.0
zero_cost_0,2010-10-31,0.04106021601332871,-0.008243417689505678,0.04930363370283439,10.0
zero_cost_0,2010-11-30,0.02679274134781847,0.0350265327979689,-0.008233791450150428,10.0
zero_cost_0,2010-12-31,0.006401553839489736,0.021885703920895026,-0.01548415008140529,10.0
zero_cost_0,2011-01-31,-0.018535892815774436,-0.006936486336354066,-0.011599406479420371,10.0
zero_cost_0,2011-02-28,0.010827275616452232,0.0013401308666614225,0.009487144749790809,100.0
zero_cost_0,2011-03-31,0.018535341470097114,-0.004078079639241665,0.02261342110933878,100.0
zero_cost_0,2011-04-30,-0.020134220769374413,-0.01659914247171944,-0.003535078297654974,100.0
zero_cost_0,2011-05-31,-0.024566545617827375,-0.01801545701906744,-0.006551088598759934,100.0
zero_cost_0,2011-06-30,0.0179951470070542,-0.007293168250692094,0.025288315257746295,100.0
zero_cost_0,2011-07-31,0.011817391775236467,-0.021894104342931226,0.03371149611816769,100.0
zero_cost_0,2011-08-31,-0.015180270586355935,-0.03250021227080668,0.017319941684450748,100.0
zero_cost_0,2011-09-30,0.021958498128656953,-0.04491136981187313,0.06686986794053008,100.0
zero_cost_0,2011-10-31,-0.02509456976181768,-0.007094996511466908,-0.017999573250350773,10.0
zero_cost_0,2011-11-30,-0.02125181132970349,-0.042564548533200824,0.021312737203497335,10.0
zero_cost_0,2011-12-31,0.01215094219596531,0.011994323381330406,0.00015661881463490367,10.0
zero_cost_0,2012-01-31,0.023884208457162635,0.006401666983249579,0.017482541473913055,10.0
zero_cost_0,2012-02-29,0.022069352742077827,0.01690886484318548,0.005160487898892348,10.0
zero_cost_0,2012-03-31,0.011752963930217908,0.021969256783125824,-0.010216292852907916,1.0
zero_cost_0,2012-04-30,-0.030058120407926152,-0.03673158346441788,0.0066734630564917255,1.0
zero_cost_0,2012-05-31,0.019465937664296884,-0.10663480850298249,0.12610074616727937,1.0
zero_cost_0,2012-06-30,-0.028343199620667586,-0.0010087438910391128,-0.027334455729628473,10.0
zero_cost_0,2012-07-31,0.005866743710903258,-0.020301209997220022,0.02616795370812328,10.0
zero_cost_0,2012-08-31,0.03713923084919768,0.059970179707655134,-0.022830948858457455,10.0
zero_cost_0,2012-09-30,-0.004594978549735383,0.008044766225523237,-0.012639744775258619,100.0
zero_cost_0,2012-10-31,-0.03082611410868311,0.007662275904645308,-0.03848839001332842,100.0
zero_cost_0,2012-11-30,-0.007750889373797072,0.003310466698380253,-0.011061356072177324,100.0
zero_cost_0,2012-12-31,-0.04743351639495805,0.001993877591445925,-0.04942739398640397,100.0
zero_cost_0,2013-01-31,-0.09022193638820732,-0.03607513512216682,-0.0541468012660405,100.0
zero_cost_0,2013-02-28,0.01578781663778034,-0.01461322917927819,0.030401045817058527,100.0
zero_cost_0,2013-03-31,0.016618015202443846,0.016299629701625316,0.0003183855008185299,100.0
