seed,repeat,regime,metric,paper_value,recomputed_value,absolute_error,display_match,action_sha256,action_counts,lookback
5,1,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,0,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,0,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,0,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,0,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,0,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,0,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,0,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,0,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,0,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,0,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,0,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,0,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
6,1,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,1,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,1,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,1,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
6,1,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,1,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,1,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
6,1,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
7,0,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,0,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,0,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,0,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,0,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,0,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,0,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,0,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,0,sideways,total_return_pct,1.27,1.878864738313,0.608864738313,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,0,sideways,daily_return_mean_pct,0.02,0.025666285887,0.005666285887,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,0,sideways,daily_return_std_pct,1.11,0.181584490931,0.928415509069,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,0,sideways,sharpe_ratio,0.15,0.141346244689,0.008653755311,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
7,1,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,1,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,1,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,1,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
7,1,sideways,total_return_pct,1.27,1.878864738313,0.608864738313,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,1,sideways,daily_return_mean_pct,0.02,0.025666285887,0.005666285887,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,1,sideways,daily_return_std_pct,1.11,0.181584490931,0.928415509069,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
7,1,sideways,sharpe_ratio,0.15,0.141346244689,0.008653755311,False,4651a079f1922c014e19db271dccf6bad2d2e9ab2386c331142fac7bf80d74ee,"{""Buy"": 1, ""Sell"": 71}",5
8,0,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,0,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,0,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,0,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,0,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,0,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,0,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,0,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,0,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,0,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,0,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,0,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
8,1,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,1,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,1,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,1,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
8,1,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,1,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,1,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
8,1,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}",5
9,0,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,0,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,0,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,0,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,0,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,0,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,0,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,0,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,0,sideways,total_return_pct,1.27,0.165333114136,1.104666885864,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,0,sideways,daily_return_mean_pct,0.02,0.002387866856,0.017612133144,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,0,sideways,daily_return_std_pct,1.11,0.158087974059,0.951912025941,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,0,sideways,sharpe_ratio,0.15,0.015104671118,0.134895328882,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}",5
9,1,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,1,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,1,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,1,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}",5
9,1,sideways,total_return_pct,1.27,0.165333114136,1.104666885864,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,1,sideways,daily_return_mean_pct,0.02,0.002387866856,0.017612133144,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,1,sideways,daily_return_std_pct,1.11,0.158087974059,0.951912025941,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
9,1,sideways,sharpe_ratio,0.15,0.015104671118,0.134895328882,False,5d6080b824cef48e23b6b4b9d3865a5ba0abeb4a87284885386b5bbe782b2055,"{""Buy"": 1, ""Sell"": 71}",5
