case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.006881409638497101,-0.09200936946710792,0.08512795982861081,1000.0
zero_cost_0,2009-09-30,-0.024309871480531004,0.0016174427863561824,-0.025927314266887186,1000.0
zero_cost_0,2009-10-31,0.0178542301677305,0.030468987845195455,-0.012614757677464956,1000.0
zero_cost_0,2009-11-30,-0.00690251786160352,-0.004225747555928486,-0.002676770305675034,1000.0
zero_cost_0,2009-12-31,0.05254349307859595,0.05065019548133363,0.001893297597262325,1000.0
zero_cost_0,2010-01-31,-0.07236603046705965,-0.0523685017207727,-0.01999752874628695,1000.0
zero_cost_0,2010-02-28,0.020411870221034356,0.04060867459818405,-0.020196804377149692,1000.0
zero_cost_0,2010-03-31,0.042616335961879796,0.013779766507288009,0.028836569454591787,1000.0
zero_cost_0,2010-04-30,0.0458478341685114,0.031626640959077607,0.014221193209433797,1000.0
zero_cost_0,2010-05-31,0.033090292062839845,0.005399133769839584,0.02769115829300026,1000.0
zero_cost_0,2010-06-30,3.189168998644566e-05,-0.0012131770255556546,0.0012450687155421002,100.0
zero_cost_0,2010-07-31,-0.05823431276496014,0.011545846771449575,-0.06978015953640972,1000.0
zero_cost_0,2010-08-31,0.01676541313160755,0.0012780260008839815,0.01548738713072357,1000.0
zero_cost_0,2010-09-30,0.05304384637673299,0.02210976914238026,0.03093407723435273,100.0
zero_cost_0,2010-10-31,0.04761782570870806,0.03362771878932576,0.013990106919382302,100.0
zero_cost_0,2010-11-30,0.03729194776358485,0.06399509739090413,-0.026703149627319282,100.0
zero_cost_0,2010-12-31,-0.07315621924975566,-0.06348341226389824,-0.009672806985857416,100.0
zero_cost_0,2011-01-31,0.003575603649375627,-0.021156608424398638,0.024732212073774264,100.0
zero_cost_0,2011-02-28,0.014388661554163443,0.01020078126533899,0.004187880288824454,10.0
zero_cost_0,2011-03-31,0.013551903587087346,0.02068309847392965,-0.007131194886842303,10.0
zero_cost_0,2011-04-30,0.017797609737345094,0.024431747513375027,-0.006634137776029933,10.0
zero_cost_0,2011-05-31,0.01215733694321089,0.003596158083788886,0.008561178859422005,10.0
zero_cost_0,2011-06-30,0.010411775956434747,0.013375853213905622,-0.002964077257470875,10.0
zero_cost_0,2011-07-31,0.03296282899441953,0.050842215537500415,-0.017879386543080883,10.0
zero_cost_0,2011-08-31,0.051874456117443374,0.030519635577512635,0.02135482053993074,10.0
zero_cost_0,2011-09-30,0.06959564867207939,0.040807325172703836,0.028788323499375552,10.0
zero_cost_0,2011-10-31,-0.07362968620293421,-0.09249459133202044,0.01886490512908623,10.0
zero_cost_0,2011-11-30,0.052891122637332054,0.03892188342848501,0.013969239208847045,10.0
zero_cost_0,2011-12-31,0.0054980687081773155,-0.008335187730137947,0.013833256438315263,10.0
zero_cost_0,2012-01-31,-0.0846739159385405,-0.034416515700284055,-0.05025740023825644,10.0
zero_cost_0,2012-02-29,0.03784205108887287,0.013477961672910497,0.024364089415962374,10.0
zero_cost_0,2012-03-31,0.038698552557450555,-0.02171277031259384,0.060411322870044394,10.0
zero_cost_0,2012-04-30,-0.003667536789008722,0.018348557279558003,-0.022016094068566725,10.0
zero_cost_0,2012-05-31,0.04536435447390215,0.07223160370439898,-0.026867249230496826,10.0
zero_cost_0,2012-06-30,-0.0023078785879562316,-0.0007707527446296858,-0.0015371258433265458,10.0
zero_cost_0,2012-07-31,0.01052372910896685,0.015715241789648764,-0.005191512680681914,10.0
zero_cost_0,2012-08-31,0.00545687508344193,0.01643540452308926,-0.01097852943964733,10.0
zero_cost_0,2012-09-30,0.002320073863378109,-0.008397264028984126,0.010717337892362235,10.0
zero_cost_0,2012-10-31,-0.06353314354003264,-0.07490972939532463,0.011376585855291985,10.0
zero_cost_0,2012-11-30,0.011239858110829828,0.030236952591028838,-0.01899709448019901,10.0
zero_cost_0,2012-12-31,-0.018159815121278712,-0.04528618582677305,0.02712637070549434,10.0
zero_cost_0,2013-01-31,-0.0029598090775229957,-0.01008294302504514,0.007123133947522144,10.0
zero_cost_0,2013-02-28,0.013144238240377604,-0.007182086052524824,0.020326324292902428,10.0
zero_cost_0,2013-03-31,0.004900248400214937,0.014989514197629759,-0.010089265797414822,10.0
zero_cost_0,2013-04-30,0.006648965043808937,-0.005687468339512331,0.012336433383321268,10.0
zero_cost_0,2013-05-31,-0.014933071737382907,-0.03619244004348373,0.021259368306100822,10.0
zero_cost_0,2013-06-30,-0.012236630155833846,0.023530422218347235,-0.03576705237418108,10.0
zero_cost_0,2013-07-31,0.0028284708863057792,0.0024666792874781826,0.00036179159882759665,10.0
zero_cost_0,2013-08-31,-0.004847387048618913,-0.0003097820266412049,-0.004537605021977708,10.0
zero_cost_0,2013-09-30,0.03908316848743296,0.04727016436788314,-0.00818699588045018,10.0
zero_cost_0,2013-10-31,-0.00759187623194312,-0.011053260594451619,0.0034613843625084986,10.0
