missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,-0.0026540831712393216,-0.0026540831712393172,2.0,1000,692,0.0,0.0,69,69,0.10163100701716081,0.07519779603896974,2.0,-0.004654083171239321
zero,1999-08-31,1999-09-30,ok,-0.036995572015505386,-0.03699557201550539,3.0419622608464945,1000,687,0.0,0.0,68,68,0.15703783931605003,0.08437497882010975,2.0,-0.04003753427635188
zero,1999-09-30,1999-10-31,ok,0.06460149596419397,0.06460149596419398,3.098687982584105,1000,680,0.0,0.0,68,68,0.12042202587813519,0.08805621725465092,2.0,0.06150280798160986
zero,1999-10-31,1999-11-30,ok,-0.017538477992443617,-0.01753847799244361,3.67564383122114,1000,707,0.0,0.0,70,70,0.17527764175173347,0.11023390786030193,2.0,-0.021214121823664757
zero,1999-11-30,1999-12-31,ok,0.0033888058923398513,0.0034061829871556296,3.394787523250728,1000,665,0.002308328216761527,0.002308328216761527,66,66,0.32356962431219227,0.21046144169614042,2.0,-5.9816309108768825e-06
zero,1999-12-31,2000-01-31,ok,0.0934136881620345,0.09343734037653062,3.4781395338821124,1000,659,0.0027230272272741217,0.0027230272272741217,65,65,0.14111406651590871,0.08540447625370129,2.0,0.0899355486281524
zero,2000-01-31,2000-02-29,ok,0.1007659444100755,0.1007659444100755,3.6498303813827726,1000,654,0.0,0.0,65,65,0.22352508076441918,0.12586907285805876,1.9999999999999996,0.09711611402869272
zero,2000-02-29,2000-03-31,ok,-0.009424782889173998,-0.00943539291407751,2.489577330224675,1000,626,0.001212020208306272,0.001212020208306272,62,62,0.20137037719521167,0.14239110829257218,2.0,-0.011914360219398673
zero,2000-03-31,2000-04-30,ok,-0.06150633545533174,-0.061506335455331754,3.5246378413288992,1000,620,0.0,0.0,62,62,0.5366338748631304,0.4037193997662998,1.9999999999999998,-0.06503097329666063
zero,2000-04-30,2000-05-31,ok,-0.1317611940527288,-0.13176119405272876,3.4063735075897554,1000,626,0.0,0.0,62,62,0.2287598851632059,0.1837200621306289,2.0000000000000004,-0.13516756756031856
zero,2000-05-31,2000-06-30,ok,-0.029882503397890812,-0.0298825033978908,3.421974891786573,1000,633,0.0,0.0,63,63,0.15361601766600694,0.10209462441362104,2.0,-0.033304478289677385
zero,2000-06-30,2000-07-31,ok,-0.014241387059091965,-0.01424138705909196,3.4495936754092043,1000,621,0.0,0.0,62,62,0.18197712744557729,0.12267118088155846,2.0,-0.01769098073450117
zero,2000-07-31,2000-08-31,ok,-0.04775799021907747,-0.04775799021907748,3.0908805162875557,1000,647,0.0,0.0,64,64,0.22934167430526434,0.15037008245058728,2.0,-0.05084887073536503
zero,2000-08-31,2000-09-30,ok,-0.03515108136587279,-0.03513471696684887,3.2267591281039576,1000,661,0.003821463375358751,0.003821463375358751,66,66,0.16049465440880203,0.09490023451088746,2.0000000000000004,-0.03837784049397675
zero,2000-09-30,2000-10-31,ok,-0.008676656677436069,-0.008680673580227198,3.3843859561378955,1000,652,0.0003849820578040886,0.0003849820578040886,65,65,0.17840149442158362,0.12283189127389976,2.0,-0.012061042633573965
zero,2000-10-31,2000-11-30,ok,-0.11536384468796072,-0.11536384468796071,3.3422659791055773,1000,651,0.0,0.0,65,65,0.18795498269046498,0.1330270544570903,2.0,-0.1187061106670663
zero,2000-11-30,2000-12-31,ok,0.026590573026604957,0.02648679654205963,3.8755439705315355,1000,658,0.010570022870781718,0.010570022870781718,65,65,0.26966834697844505,0.14096357903599274,2.0,0.02271502905607342
zero,2000-12-31,2001-01-31,ok,-0.09428888716211126,-0.09428888716211122,3.314663931550001,1000,657,0.0,0.0,65,65,0.2003292932493766,0.15000802941273658,2.0,-0.09760355109366126
zero,2001-01-31,2001-02-28,ok,0.2253480101098029,0.22534801010980288,3.657857765245517,1000,670,0.0,0.0,67,67,0.1715146989458104,0.10497525779947046,2.0,0.22169015234455738
