factor_id,ingested_at,label_col,eval_start,eval_end,ic,icir,rank_ic,paper_result_credit,reason
amihud_log_30d_winsor,2026-07-01T16:59:17.535106+00:00,label_1d_open_to_open,2019-01-01,2024-12-31,0.014780469764999792,0.1689962227102664,0.015616857945947332,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
bps_leverage_to_price_ind_neutral,2026-07-03T04:49:49.188761+00:00,label_10d_close_to_close,2018-01-01,2023-12-31,0.013074003014404326,0.3039648178984557,0.019123944070519046,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
intraday_overnight_rel_strength_ema10,2026-07-01T14:41:26.057533+00:00,label_1d_open_to_open,2019-01-01,2024-12-31,-0.01943329775653871,-0.24318489507472868,-0.03024059030506239,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
intraday_overnight_spread_ema10_neutral,2026-07-01T14:35:47.200713+00:00,label_1d_open_to_open,2019-01-01,2024-12-31,-0.032209384410660825,-0.3059823926357548,-0.04119767180642285,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
netprofit_yoy_lowvol_turnover_gaussian,2026-07-02T05:30:16.439028+00:00,label_10d_close_to_close,2018-01-01,2023-12-31,0.03713709612897651,0.47485256771247863,0.04153618822591869,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
roe_lowvol_center_smooth,2026-07-02T05:12:28.763258+00:00,label_10d_close_to_close,2018-01-01,2023-12-31,0.023358469415137095,0.4561095480646409,0.0320924738178898,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
roe_yoy_low_asset_equity_quality,2026-07-03T04:29:14.775143+00:00,label_10d_close_to_close,2018-01-01,2023-12-31,0.016170167574704828,0.25245061365309496,0.02176258712460612,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
vpin_amount_60d_2m_min2,2026-07-01T16:45:08.554634+00:00,label_1d_open_to_open,2019-01-01,2024-12-31,-0.012011769516465647,-0.14305345122290872,-0.01922051528666379,False,"post-paper CSI1000/Tushare artifact, not a paper factor/output"
