case,primary,missing_return_policy,cost_bps_one_way,full_months,full_arithmetic_annualized_return,full_cagr,full_cumulative_return,full_annualized_volatility,full_annualized_sharpe,full_maximum_drawdown,evaluation_months,evaluation_arithmetic_annualized_return,evaluation_cagr,evaluation_cumulative_return,evaluation_annualized_volatility,evaluation_annualized_sharpe,evaluation_maximum_drawdown,evaluation_start,evaluation_end,jkp_residual_mean_annualized,jkp_residual_se_annualized,jkp_residual_t_hac,jkp_residual_p_two_sided,jkp_residual_ci_low_annualized,jkp_residual_ci_high_annualized,exploratory_bonferroni69_p,hac_lags,average_traded_notional,annualized_linear_cost_drag,minimum_finite_signal_count,maximum_missing_forward_gross_weight
zero_cost_0,False,zero,0.0,305,-0.006645007202657767,-0.025036856574270572,-0.4750514889897136,0.19220000721369232,-0.034573397259396024,-0.710398990690445,185,0.01690417039928253,0.00425153837403025,0.06759196363246467,0.15803197314430248,0.10696677427324758,-0.3922171444085082,2009-08-31,2024-12-31,0.007478236149648215,0.02425795555595827,0.3082797366166087,0.7578694835373723,-0.0400664830786033,0.055022955377899724,1.0,4,1.7686881093881623,0.0,1000,0.062256861841701316
zero_cost_5,False,zero,5.0,305,-0.017257135858986757,-0.03537465299814524,-0.5996410734964843,0.19222257895082473,-0.08977684074981408,-0.7591508029819772,185,0.006311225083699325,-0.006334966462221869,-0.09332818339936844,0.1579871390500569,0.03994771423577502,-0.3989438943510504,2009-08-31,2024-12-31,-0.0030842144812504215,0.024240003254240253,-0.1272365539270671,0.8987531746322243,-0.05059374784469502,0.044425318882194184,1.0,4,1.7686881093881623,0.010612128656328974,1000,0.062256861841701316
zero_cost_10,True,zero,10.0,305,-0.02786926451531571,-0.04561229347500695,-0.6947378709185681,0.19224715678794754,-0.14496580849856763,-0.8130979885985082,185,-0.004281720231883888,-0.01681947401674988,-0.23010846317935407,0.15794476482131542,-0.027108972156993254,-0.4092896767349047,2009-08-31,2024-12-31,-0.013646665112148265,0.02422355155225822,-0.5633635135090694,0.5731873770904777,-0.0611239537322237,0.03383062350792718,1.0,4,1.7686881093881623,0.021224257312657948,1000,0.062256861841701316
zero_cost_25,False,zero,25.0,305,-0.059705650484302646,-0.07573303777765283,-0.8648908794415494,0.19233291889472903,-0.3104286610290658,-0.912781672274829,185,-0.036060556178633546,-0.04766988557756724,-0.5290506175644674,0.15783242056550167,-0.22847369412083582,-0.5755805873184527,2009-08-31,2024-12-31,-0.04411706120667534,0.024066020663442014,-1.8331680930405032,0.06677757728661941,-0.09128559495821842,0.0030514725448677425,1.0,4,1.7686881093881623,0.05306064328164487,1000,0.062256861841701316
zero_cost_50,False,zero,50.0,305,-0.11276629376594755,-0.12401187851282636,-0.9654461573090708,0.1925158937145547,-0.5857505663046568,-0.9764785348783365,185,-0.08902528275654964,-0.09712906786997455,-0.7930355451786315,0.15769453993307092,-0.5645425820978579,-0.8001643667815502,2009-08-31,2024-12-31,-0.09940868113661966,0.02217740194321454,-4.482431323162046,7.37973958459048e-06,-0.14287559021598878,-0.05594177205725056,0.0005092020313367431,4,1.7686881093881623,0.10612128656328974,1000,0.062256861841701316
adverse_100_cost_10,False,adverse_100,10.0,305,-0.09933638959577536,-0.11463679205232236,-0.9547098204379781,0.20443132478960788,-0.48591569661845213,-0.9700661953034777,185,-0.045180979455475334,-0.05722378526371985,-0.5968504478255545,0.1631263665109044,-0.2769692013734343,-0.630678634229108,2009-08-31,2024-12-31,-0.06700186755120814,0.02566877788972456,-2.6102476650448394,0.009047669333435414,-0.11731174774222633,-0.016691987360189946,0.6242891840070436,4,1.7686881093881623,0.021224257312657948,1000,0.062256861841701316
