missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.053391621462799854,0.053340491179719327,2.0,1000,985,0.006595753751360029,0.006595753751360029,98,98,0.16125881850762394,0.09827748729632321,2.0
zero,1999-08-31,1999-09-30,ok,0.029074030825583626,0.02915628226304026,2.01008112176488,1000,982,0.0,0.0004002517132573258,98,98,0.19364832219644532,0.11659017172799233,1.9999999999999996
zero,1999-09-30,1999-10-31,ok,-0.04155933468094397,-0.041559334680943985,1.837685580020782,1000,987,0.0,0.0,98,98,0.1430571324475318,0.09390272841853281,2.0
zero,1999-10-31,1999-11-30,ok,-0.006941733407163874,-0.006944861285739314,2.651198673724645,1000,980,0.00041037504269703394,0.00041037504269703394,98,98,0.18005840287896074,0.08765729380615511,2.0000000000000004
zero,1999-11-30,1999-12-31,ok,0.14549517285471017,0.1454868986571909,1.8955630450288874,1000,974,0.0010991229435821069,0.0010991229435821069,97,97,0.1551682184944649,0.09945428231841781,1.9999999999999998
zero,1999-12-31,2000-01-31,ok,-0.042995028011536124,-0.04299502801153613,1.7126191767870715,1000,988,0.0,0.0,98,98,0.17048114840615386,0.10838471573957237,2.0000000000000004
zero,2000-01-31,2000-02-29,ok,0.1382115650914273,0.13821156509142735,2.694027505525382,1000,989,0.0,0.0,98,98,0.21675081578571884,0.13200259466190156,2.0
zero,2000-02-29,2000-03-31,ok,-0.036699420738119,-0.036699420738119014,2.177590792288715,1000,977,0.0,0.0,97,97,0.19690074743907757,0.08446633196579076,2.0
zero,2000-03-31,2000-04-30,ok,0.17496186701197555,0.17490232470918182,2.724725011420733,1000,981,0.006479031860036365,0.006479031860036365,98,98,0.1900998576340427,0.11366974704467493,2.0
zero,2000-04-30,2000-05-31,ok,0.06048050739872464,0.06048050739872465,2.2216744226512244,1000,988,0.0,0.0,98,98,0.11313091194554366,0.0808491756112532,2.0
zero,2000-05-31,2000-06-30,ok,-0.20633126026184853,-0.20634063778061007,2.02366047006647,1000,990,0.001252339578191063,0.001252339578191063,99,99,0.18214395791032054,0.11231955559982335,2.0
zero,2000-06-30,2000-07-31,ok,-0.04755181593199372,-0.04755181593199372,3.522386671100812,1000,977,0.0,0.0,97,97,0.1933457337228234,0.10859089831347676,1.9999999999999998
zero,2000-07-31,2000-08-31,ok,-0.021864975055824923,-0.02187525216294493,2.8848948990306864,1000,987,0.0010272997920842029,0.0010272997920842029,98,98,0.2834643294599165,0.17025674056957524,2.0
zero,2000-08-31,2000-09-30,ok,0.004685522692003525,0.004685522692003549,2.2273511839490494,1000,987,0.0,0.0,98,98,0.24304148819251012,0.1581522289641638,2.0
zero,2000-09-30,2000-10-31,ok,0.12019954062730741,0.1201995406273074,2.1737720032766825,1000,990,0.0,0.0,99,99,0.19033300333252695,0.1129539760987561,2.0000000000000004
zero,2000-10-31,2000-11-30,ok,0.2729259774949411,0.272925977494941,2.1471409510438995,1000,990,0.0,0.0,99,99,0.1651575099782372,0.11503811423189425,2.0
zero,2000-11-30,2000-12-31,ok,0.09016914185514045,0.09013796401317473,2.086067043542437,1000,986,0.0031755797479889668,0.0031755797479889668,98,98,0.11957513879383004,0.08785893798546755,2.0000000000000004
zero,2000-12-31,2001-01-31,ok,-0.3512521588811935,-0.35125215888119354,1.9470816410510747,1000,989,0.0,0.0,98,98,0.2047484090994181,0.14324238060519862,2.0
zero,2001-01-31,2001-02-28,ok,0.28855015112368715,0.28855015112368715,3.4004722303733614,1000,995,0.0,0.0,99,99,0.18053844691207027,0.08423136480190958,2.0
zero,2001-02-28,2001-03-31,ok,0.19723278442872252,0.19723278442872247,1.7104796607370965,1000,988,0.0,0.0,98,98,0.11759887536672903,0.07990425547898901,2.0
zero,2001-03-31,2001-04-30,ok,-0.1061956605729761,-0.10619566057297608,2.130384624158509,1000,992,0.0,0.0,99,99,0.3105562281273662,0.1801144864695533,2.0
zero,2001-04-30,2001-05-31,ok,0.056510277516062205,0.056504055889128435,3.1980041835571,1000,995,0.0009773212274237387,0.0009773212274237387,99,99,0.2822429213206449,0.1501385350424944,2.0
zero,2001-05-31,2001-06-30,ok,0.0037228402464043993,0.003750379008040332,3.187975849837863,1000,993,0.004956580568022087,0.004956580568022087,99,99,0.1882843158317992,0.0918457978465192,2.0
zero,2001-06-30,2001-07-31,ok,0.07509017582313716,0.07500919971962447,2.60675642161954,1000,990,0.015253731937764378,0.015253731937764378,99,99,0.09467994031166097,0.05662720870969305,2.0
zero,2001-07-31,2001-08-31,ok,0.057641585371554734,0.057641585371554734,2.456074383266783,1000,994,0.0,0.0,99,99,0.2657320064513809,0.1703556971364303,2.0
