paper_version,paper_source_table_sha256,method,metric,paper_value,author_raster_path,author_raster_commit,author_raster_sha256,author_output_correspondence,native_reproduced_value,independently_regenerated,paper_result_credit
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_12:Alpha158,Rank_IC,0.0334,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_12:Alpha158,Rank_ICIR,0.2119,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_12:Alpha158,IR,0.4099,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_12:Alpha158,CR,0.2620,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_12:Alpha158,ARR_pct,2.66,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_12:Alpha158,MDD_pct,10.15,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,IC,0.0105,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,ICIR,0.0636,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,Rank_IC,0.0306,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,Rank_ICIR,0.1889,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,IR,0.6009,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,CR,0.3550,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,ARR_pct,4.09,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_13:Alpha360,MDD_pct,11.52,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,IC,0.0352,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,ICIR,0.2850,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,Rank_IC,0.0485,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,Rank_ICIR,0.3950,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,IR,0.6502,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,CR,0.3591,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,ARR_pct,7.20,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_14:Qwen3-235B,MDD_pct,20.05,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,IC,0.0401,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,ICIR,0.3250,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,Rank_IC,0.0522,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,Rank_ICIR,0.4250,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,IR,0.8202,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,CR,0.4332,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,ARR_pct,7.81,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_15:Deepseek-V3.2,MDD_pct,18.03,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,IC,0.0481,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,ICIR,0.3900,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,Rank_IC,0.0583,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,Rank_ICIR,0.4750,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,IR,1.0202,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,CR,0.5499,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,ARR_pct,8.81,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_16:Gemini-3-pro-preview,MDD_pct,16.02,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,IC,0.0527,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,ICIR,0.4250,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,Rank_IC,0.0623,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,Rank_ICIR,0.5050,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,IR,1.2202,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,CR,0.6488,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,ARR_pct,9.81,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_17:Claude-4.5-sonnet,MDD_pct,15.12,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,IC,0.0531,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,ICIR,0.4300,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,Rank_IC,0.0633,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,Rank_ICIR,0.5150,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,IR,1.2502,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,CR,0.6687,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,ARR_pct,9.91,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_18:GPT-5.2,MDD_pct,14.82,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,IC,0.0952,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,ICIR,0.6632,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,Rank_IC,0.1019,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,Rank_ICIR,0.6471,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,IR,2.1053,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,CR,1.5945,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,ARR_pct,15.10,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_19:Qwen3-235B,MDD_pct,9.47,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,IC,0.0955,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,ICIR,0.6637,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,Rank_IC,0.0919,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,Rank_ICIR,0.6450,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,IR,1.9230,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,CR,1.4746,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,ARR_pct,14.51,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_20:Deepseek-V3.2,MDD_pct,9.84,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,IC,0.0804,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,ICIR,0.5366,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,Rank_IC,0.0784,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,Rank_ICIR,0.5290,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,IR,1.7821,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,CR,1.4729,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,ARR_pct,14.11,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_21:Gemini-3-pro-preview,MDD_pct,9.58,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,IC,0.1092,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,ICIR,0.7718,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,Rank_IC,0.1062,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,Rank_ICIR,0.7596,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,IR,2.2739,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,CR,2.0246,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,ARR_pct,16.48,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_22:Claude-4.5-sonnet,MDD_pct,8.14,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_23:GPT-5.2,IC,0.0966,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
v1,206b0c14959311a7146174cca7ed77168aaa2c6f73c0b4594272b04b6ec907ef,row_23:GPT-5.2,ICIR,0.6344,docs/images/主实验.png,2f06d9fafaf21c07abd1a224551dbb437d341087,c5272933b3f87c77d28e516bc55f23dc25701a38f0391ccc6248b2b7054dbc33,True,,False,False
