candidate_id,benchmark_set,factor_source,n_overlap_months,overlap_start,overlap_end,candidate_standalone_oos_sharpe,candidate_annualized_volatility_before_target,candidate_target_vol_scale,candidate_annualized_volatility_after_target,status,alpha_monthly,alpha_annualized,alpha_tstat_hac,residual_monthly_volatility,appraisal_ratio,information_ratio,appraisal_ratio_squared,information_ratio_squared,old_benchmark_set_annualized_sharpe,new_combined_annualized_sharpe,combined_minus_old_sharpe,r_squared,correlation_to_fitted_benchmark,grs_n_test_assets,grs_n_benchmark_factors,grs_df1,grs_df2,grs_exact_valid,grs_failure_reason,grs_f,grs_p_value,grs_reject_5pct,grs_reject_1pct,grs_alpha_quad_monthly,grs_active_ir_annualized,grs_benchmark_theta2_monthly,grs_benchmark_tangency_sharpe_annualized,grs_rank_design,grs_rank_residual_cov,grs_rank_factor_cov,grs_cond_residual_cov,grs_cond_factor_cov,beta_jkp_topn_mkt,beta_char__be_me,beta_char__market_equity,beta_char__at_gr1,beta_char__ope_be,beta_char__ret_12_1
quantevolver_price_zscore_reversal_120_proxy,CAPM_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,-0.3211416503312398,0.2991857837354124,0.2339683360821218,0.07,ok,-0.0024024001351703,-0.0288288016220439,-2.2557667858003336,0.0198367023994925,-0.4195333488828057,-0.4195333488828057,0.176008230824822,0.176008230824822,0.4757851354073245,0.634334080669948,0.1585489452626235,0.0363393581566533,0.1906288492244907,1,1,1,303,True,,4.37600515049953,0.0372805010239482,True,False,0.0146191046984432,0.4188427585399075,0.0189263448458724,0.4765670342674462,2,1,1,1.0,1.0,0.1906288492244907,,,,,
quantevolver_price_zscore_reversal_120_proxy,FF3_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,-0.3211416503312398,0.2991857837354124,0.2339683360821218,0.07,ok,-0.0017792947266023,-0.0213515367192276,-2.2116169046024705,0.0141295186554517,-0.4362255987999215,-0.4362255987999215,0.1902927730483501,0.1902927730483501,0.5070315723597516,0.6688600663950212,0.1618284940352695,0.5110776389352818,0.7148969428772812,1,3,1,301,True,,4.68811252404335,0.0311574386988433,True,False,0.015701240320053,0.4340678332249881,0.0214938897170308,0.5078648211919885,4,1,3,1.0,2.14192490176842,0.1639468350920573,0.6965041003713566,0.070990697766571,,,
quantevolver_price_zscore_reversal_120_proxy,FF5MOM_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,-0.3211416503312398,0.2991857837354124,0.2339683360821218,0.07,ok,-3.112826785905224e-18,-3.735392143086269e-17,-5.442556562580609,6.83832225415639e-18,-1.576870450956631,-1.576870450956631,2.4865204191001684,2.4865204191001684,1.054149362260669,1.8967739182767,0.8426245560160306,1.0,1.0,1,6,1,298,True,,43.10630404055964,2.300392832462585e-10,True,True,0.1544629163482292,1.3614532662485153,0.0929071868903907,1.0558817370731863,7,1,6,1.0,10.488944489398534,7.981372327567748e-17,-1.6578190102631574e-16,9.446729166662205e-17,1.7082971600171713e-17,-2.4541600885452947e-16,-1.0000000000000002
quantevolver_return_sharpe_60_proxy,CAPM_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,0.3159540989730854,0.254089783254144,0.2754931705773666,0.07,ok,0.002381960513659,0.028583526163909,2.260276490484354,0.0198226829169195,0.4162581471511053,0.4162581471511053,0.1732708450696712,0.1732708450696712,0.4757851354073245,0.6321727138561402,0.1563875784488156,0.0377010007557521,0.1941674554495469,1,1,1,303,True,,4.307946889205113,0.0387780336392896,True,False,0.0143917395987144,0.4155729480904329,0.0189263448458724,0.4765670342674462,2,1,1,1.0,1.0,-0.194167455449547,,,,,
quantevolver_return_sharpe_60_proxy,FF3_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,0.3159540989730854,0.254089783254144,0.2754931705773666,0.07,ok,0.0017500794817221,0.0210009537806653,2.2235408708794413,0.0138306775208427,0.4383337801143098,0.4383337801143098,0.1921365027893001,0.1921365027893001,0.5070315723597516,0.6702369119638982,0.1632053396041466,0.5315404717905026,0.7290682216298432,1,3,1,301,True,,4.733535229020707,0.0303577960256066,True,False,0.0158533682400162,0.4361655865381806,0.0214938897170308,0.5078648211919885,4,1,3,1.0,2.14192490176842,-0.1696534419963034,-0.7106147928159938,-0.0804571551202859,,,
quantevolver_return_sharpe_60_proxy,FF5MOM_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,0.3159540989730854,0.254089783254144,0.2754931705773666,0.07,ok,0.0002737432573956,0.0032849190887483,0.6514961447297817,0.006369923641932,0.1488674768148226,0.1488674768148226,0.0221615256532117,0.0221615256532117,1.054149362260669,1.064609037913819,0.0104596756531498,0.9006303823574426,0.9490154805678576,1,6,1,298,True,,0.5052166407827975,0.4777728235471496,False,False,0.0018103439267152,0.1473910686594766,0.0929071868903907,1.0558817370731863,7,1,6,1.0,10.488944489398534,-0.0304707213481262,-0.1223382915873233,0.0005000116692234,-0.0696359022849402,-0.0624269099190964,0.8676759206652731
quantevolver_volume_price_corr_proxy,CAPM_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,-0.1690184418480686,0.1788217240245656,0.3914513204804117,0.07,ok,-0.0027447597212738,-0.0329371166552859,-3.349356511800769,0.0156316744069402,-0.6082602756495659,-0.6082602756495659,0.3699805629332858,0.3699805629332858,0.4757851354073245,0.7722383427464943,0.2964532073391698,0.4015936862907987,0.6337141992182276,1,1,1,303,True,,9.198642821381322,0.0026314444833666,True,True,0.0307302934673206,0.6072590234882045,0.0189263448458724,0.4765670342674462,2,1,1,1.0,1.0,0.6337141992182271,,,,,
quantevolver_volume_price_corr_proxy,FF3_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,-0.1690184418480686,0.1788217240245656,0.3914513204804117,0.07,ok,-0.0027160524351782,-0.0325926292221387,-3.1861956230784334,0.0154860288415283,-0.6075593506754142,-0.6075593506754142,0.369128364593131,0.369128364593131,0.5070315723597516,0.7913339244356539,0.2843023520759022,0.4126928425780019,0.6424117391346482,1,3,1,301,True,,9.093962326088985,0.0027831248316915,True,True,0.0304571375390713,0.60455409226045,0.0214938897170308,0.5078648211919885,4,1,3,1.0,2.14192490176842,0.6583309693797886,0.075792587829372,0.0892958281001611,,,
quantevolver_volume_price_corr_proxy,FF5MOM_JKP,jkp_usa_topn_long_short_from_read_only_inputs,305,1999-07-31,2024-11-30,-0.1690184418480686,0.1788217240245656,0.3914513204804117,0.07,ok,-0.0007861967937395,-0.0094343615248744,-1.0695973990169954,0.0134869351398529,-0.2019336161083472,-0.2019336161083472,0.0407771853145933,0.0407771853145933,1.054149362260669,1.0733163854470724,0.0191670231864033,0.5545369319185297,0.7446723654860099,1,6,1,298,True,,0.9295981200748624,0.3357491163793661,False,False,0.0033310310372118,0.1999309191859583,0.0929071868903907,1.0558817370731863,7,1,6,1.0,10.488944489398534,0.4810947374733561,-0.003311566551043,0.1876912296642294,0.0503379659261324,-0.3230153891893472,-0.3406669445015424
