paper_version,experimental_lineage,table,category,strategy_or_variant,subgroup,regime_or_portfolio,metric,published_value,cell_kind,native_maci_output,duplicate_measurement_group,author_output_verified,native_regenerated_value,paper_result_credit,note
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Bitcoin,weekly,Boom,Mean,0.0404,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Bitcoin,weekly,Boom,Std,0.0634,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Bitcoin,weekly,Boom,Sharpe,4.5977,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Ours,weekly,Bust,Mean,-0.0269,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Ours,weekly,Bust,Std,0.0715,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Ours,weekly,Bust,Sharpe,-2.7125,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Market,weekly,Bust,Mean,-0.0359,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Market,weekly,Bust,Std,0.0529,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Market,weekly,Bust,Sharpe,-4.8944,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,1/N,weekly,Bust,Mean,-0.0479,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,1/N,weekly,Bust,Std,0.0723,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,1/N,weekly,Bust,Sharpe,-4.7748,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Bitcoin,weekly,Bust,Mean,-0.0299,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Bitcoin,weekly,Bust,Std,0.0519,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,portfolio,portfolio_performance,Bitcoin,weekly,Bust,Sharpe,-4.157,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Very Low,Mean,0.0066,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Very Low,Std,0.0919,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Very Low,Sharpe,0.0713,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Very Low,Mean,0.0086,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Very Low,Std,0.0772,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Very Low,Sharpe,0.1112,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Very Low,Mean,0.0036,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Very Low,Std,0.0785,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Very Low,Sharpe,0.0464,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Low,Mean,0.0066,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Low,Std,0.1038,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Low,Sharpe,0.0633,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Low,Mean,0.0115,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Low,Std,0.0925,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Low,Sharpe,0.1239,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Low,Mean,0.0093,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Low,Std,0.0944,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Low,Sharpe,0.0983,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Medium,Mean,0.0019,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Medium,Std,0.0898,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Medium,Sharpe,0.021,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Medium,Mean,0.009,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Medium,Std,0.0963,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Medium,Sharpe,0.0933,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Medium,Mean,0.0072,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Medium,Std,0.085,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,Medium,Sharpe,0.0851,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,High,Mean,0.011,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,High,Std,0.0807,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,High,Sharpe,0.136,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,High,Mean,-0.0001,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,High,Std,0.0865,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,High,Sharpe,-0.0012,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,High,Mean,0.0067,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,High,Std,0.0934,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,multi_agent,Crypto Factor,High,Sharpe,0.0719,direct_result,True,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Very High,Mean,0.0153,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Very High,Std,0.0843,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_raw,Crypto Factor,Very High,Sharpe,0.181,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Very High,Mean,0.0122,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Very High,Std,0.0947,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
v1/v2,v1_v2_gpt4o_four_expert_2023_2024,llm_asset_pricing,quintile_and_hml,single_gpt4o_fine_tuned,Crypto Factor,Very High,Sharpe,0.1283,direct_result,False,,False,,False,Printed paper value only; no released input-to-result lineage regenerates this cell.
