formation_month,data_history_start,data_history_end,data_history_months,data_candidate_count,data_positive_utility_count,data_selected_count,selected_data_agents,data_no_positive_fallback,research_history_start,research_history_end,research_history_months,research_agent_count,research_positive_utility_count,research_no_positive_fallback,finite_scores,predicted_sharpe__momentum,judge_score__momentum,allocation__momentum,predicted_sharpe__reversal,judge_score__reversal,allocation__reversal,predicted_sharpe__fundamentals,judge_score__fundamentals,allocation__fundamentals,predicted_sharpe__event_driven,judge_score__event_driven,allocation__event_driven,predicted_sharpe__risk_control,judge_score__risk_control,allocation__risk_control
2004-12-31,2002-12-31,2004-11-30,24,16,4,4,at_me|turnover_126d|be_me|niq_su,False,2002-12-31,2004-11-30,24,5,3,False,986,-0.10537416226499192,4.0,0.0,0.5556268707702098,3.5,0.4887485842930165,0.33480628475907226,4.5,0.3005794835217663,0.23705551591447752,4.0,0.21067193218521718,-0.05161596653922238,5.0,0.0
2005-01-31,2003-01-31,2004-12-31,24,16,8,8,turnover_126d|be_me|niq_su|ret_12_1|at_me|ret_6_1|gp_at|saleq_su,False,2003-01-31,2004-12-31,24,5,4,False,989,-0.06737843342463716,4.0,0.0,0.5404316749420769,3.5,0.46774990753425244,0.38988802362591124,4.5,0.34441041043543136,0.21303975235091507,4.0,0.1862892975275433,0.0017375537092312533,5.0,0.0015503845027730002
2005-02-28,2003-02-28,2005-01-31,24,16,9,8,turnover_126d|ret_12_1|gp_at|niq_su|saleq_su|f_score|be_me|ocf_at,False,2003-02-28,2005-01-31,24,5,3,False,990,-0.04185901638279925,4.0,0.0,0.5261708623387634,3.5,0.4380739677631027,0.4129112455001478,4.5,0.3508656260905692,0.2509179763902443,4.0,0.2110604061463281,-0.011563566026629836,5.0,0.0
2005-03-31,2003-03-31,2005-02-28,24,16,8,8,turnover_126d|be_me|gp_at|niq_su|at_me|f_score|ocf_at|ret_12_1,False,2003-03-31,2005-02-28,24,5,3,False,987,-0.0914064002963294,4.0,0.0,0.47959240984069323,3.5,0.4670794212792073,0.37466283172658515,4.5,0.3724110029203464,0.16312787292961703,4.0,0.16050957580044625,-0.03453850812898945,5.0,0.0
2005-04-30,2003-04-30,2005-03-31,24,16,9,8,be_me|beta_60m|gp_at|ret_12_1|ocf_at|at_me|f_score|rvol_21d,False,2003-04-30,2005-03-31,24,5,4,False,995,-0.05761667251680238,4.0,0.0,0.3652588949476029,3.5,0.4522801699112271,0.32522095718715865,4.5,0.4110065374581182,0.06846115003522478,4.0,0.08564564364116446,0.040004684817157424,5.0,0.05106764898949016
2005-05-31,2003-05-31,2005-04-30,24,16,11,8,gp_at|beta_60m|f_score|ret_12_1|turnover_126d|z_score|be_me|ocf_at,False,2003-05-31,2005-04-30,24,5,4,False,994,-0.05787484608437603,4.0,0.0,0.3134034585798939,3.5,0.3881094553477527,0.3593507776378556,4.5,0.45418468717864907,0.041037486878165726,4.0,0.051343507849221794,0.08331231806486776,5.0,0.10636234962437649
2005-06-30,2003-06-30,2005-05-31,24,16,12,8,be_me|ret_12_1|beta_60m|f_score|ocf_at|at_me|gp_at|niq_su,False,2003-06-30,2005-05-31,24,5,5,False,996,0.0002415706455862795,4.0,0.00043052256533944287,0.18491483073531503,3.5,0.32618888811179547,0.3003465876023604,4.5,0.5407338788144188,0.049119019575468326,4.0,0.0875389733850594,0.024804207570064303,5.0,0.045107737123386935
2005-07-31,2003-07-31,2005-06-30,24,16,10,8,be_me|ret_12_1|f_score|niq_su|beta_60m|turnover_126d|at_me|ocf_at,False,2003-07-31,2005-06-30,24,5,4,False,997,0.021353587518755213,4.0,0.040586854775403865,0.14055580231465206,3.5,0.264428940753473,0.28437979129631713,4.5,0.546037410334925,0.07836400287298861,4.0,0.148946794136198,-0.01711433100117294,5.0,0.0
2005-08-31,2003-08-31,2005-07-31,24,16,7,7,at_me|beta_60m|be_me|f_score|rvol_21d|ret_12_1|ret_6_1,False,2003-08-31,2005-07-31,24,5,3,False,994,0.005372704452879502,4.0,0.01689260080255418,0.06220241574402417,3.5,0.19357821382588983,0.24857388591923826,4.5,0.7895291853715559,-0.0012542974370387254,4.0,0.0,-0.0021941051355124012,5.0,0.0
2005-09-30,2003-09-30,2005-08-31,24,16,9,8,at_me|ret_6_1|f_score|niq_su|be_me|ret_12_1|turnover_126d|beta_60m,False,2003-09-30,2005-08-31,24,5,3,False,992,0.11711751788547525,4.0,0.2984093006435757,-0.11426223959587974,3.5,0.0,0.25479130407145956,4.5,0.6558193338401295,0.017964013547620967,4.0,0.04577136551629488,-0.0549654348432323,5.0,0.0
2005-10-31,2003-10-31,2005-09-30,24,16,10,8,at_me|turnover_126d|f_score|niq_su|ret_6_1|saleq_su|be_me|ocf_at,False,2003-10-31,2005-09-30,24,5,2,False,990,0.005337283482916555,4.0,0.02425064509397153,-0.07815294020522189,3.5,0.0,0.21258182372999623,4.5,0.9757493549060285,-0.0473194106036391,4.0,0.0,-0.0011614232689209048,5.0,0.0
2005-11-30,2003-11-30,2005-10-31,24,16,9,8,at_me|ret_6_1|f_score|niq_su|saleq_su|turnover_126d|be_me|ret_12_1,False,2003-11-30,2005-10-31,24,5,1,False,865,-0.006621468829020905,4.0,0.0,-0.06882159095750372,3.5,0.0,0.1814403506495673,4.5,1.0,-0.031349890349782444,4.0,0.0,-0.03601890860800858,5.0,0.0
2005-12-31,2003-12-31,2005-11-30,24,16,9,8,turnover_126d|ocf_at|f_score|saleq_su|niq_su|ret_6_1|qmj_safety|qmj_prof,False,2003-12-31,2005-11-30,24,5,4,False,991,0.14984428733803387,4.0,0.2632658954251898,-0.10107559007264112,3.5,0.0,0.2971924402667471,4.5,0.5274742809342386,0.08409784479327076,4.0,0.14775401055419085,0.03430740172366943,5.0,0.06150581308638071
2006-01-31,2004-01-31,2005-12-31,24,16,9,8,ret_6_1|ocf_at|turnover_126d|f_score|niq_su|qmj_prof|qmj_safety|ret_12_1,False,2004-01-31,2005-12-31,24,5,4,False,988,0.22266161747332905,4.0,0.3107896050699762,-0.17703982585282138,3.5,0.0,0.35300916509312485,4.5,0.4977556804412778,0.11064989887603525,4.0,0.15444439307926514,0.02598530432142207,5.0,0.03701032140948077
2006-02-28,2004-02-29,2006-01-31,24,16,12,8,ocf_at|ret_6_1|f_score|saleq_su|turnover_126d|qmj_safety|be_me|gp_at,False,2004-02-29,2006-01-31,24,5,3,False,987,0.18323532947944562,4.0,0.3936577218570797,-0.1931888382058008,3.5,0.0,0.23407920612296249,4.5,0.5080208258912677,0.045765553926489365,4.0,0.09832145225165254,-0.04712703868919349,5.0,0.0
2006-03-31,2004-03-31,2006-02-28,24,16,10,8,gp_at|ret_6_1|qmj_safety|f_score|ocf_at|turnover_126d|z_score|qmj_prof,False,2004-03-31,2006-02-28,24,5,3,False,986,0.20085580820583587,4.0,0.39224711739752693,-0.17195337604946115,3.5,0.0,0.22567426904932697,4.5,0.4452116592593729,0.08323158369639938,4.0,0.16254122334310014,-0.08902444624170669,5.0,0.0
2006-04-30,2004-04-30,2006-03-31,24,16,9,8,ret_12_1|gp_at|ret_6_1|turnover_126d|f_score|be_me|at_me|ocf_at,False,2004-04-30,2006-03-31,24,5,3,False,993,0.21687374020629913,4.0,0.48391525425918797,-0.22176990730146878,3.5,0.0,0.11975634859191013,4.5,0.26994171809061746,0.11031261891903181,4.0,0.24614302765019452,-0.31433474209373385,5.0,0.0
2006-05-31,2004-05-31,2006-04-30,24,16,7,7,at_me|f_score|be_me|beta_60m|ret_6_1|rvol_21d|ret_12_1,False,2004-05-31,2006-04-30,24,5,3,False,991,0.16507816102859052,4.0,0.5977918713902479,-0.312401523237334,3.5,0.0,0.09107677605081566,4.5,0.33317863993910657,0.019062254928279333,4.0,0.06902948867064547,-0.27488594577183495,5.0,0.0
2006-06-30,2004-06-30,2006-05-31,24,16,7,7,at_me|beta_60m|ret_6_1|f_score|be_me|ret_12_1|rvol_21d,False,2004-06-30,2006-05-31,24,5,3,False,990,0.16689334261478037,4.0,0.5889234487865008,-0.2918683709042913,3.5,0.0,0.08804074139224828,4.5,0.31384314248482514,0.02755469939258689,4.0,0.09723340872867403,-0.25022156193819867,5.0,0.0
2006-07-31,2004-07-31,2006-06-30,24,16,6,6,at_me|beta_60m|rvol_21d|f_score|be_me|niq_su,False,2004-07-31,2006-06-30,24,5,3,False,990,0.1582948703955213,4.0,0.5103953185600406,-0.24142587131925314,3.5,0.0,0.09009775495188718,4.5,0.29346947085407854,0.06082970711268001,4.0,0.19613521058588082,-0.15026837166424992,5.0,0.0
2006-08-31,2004-08-31,2006-07-31,24,16,7,7,at_me|beta_60m|be_me|f_score|rvol_21d|ret_1_0|niq_su,False,2004-08-31,2006-07-31,24,5,3,False,989,0.09236046066757173,4.0,0.3759512025927035,-0.15594033412236066,3.5,0.0,0.08183586607211504,4.5,0.336510166776874,0.07064001977277887,4.0,0.28753863063042245,-0.18015746826151263,5.0,0.0
2006-09-30,2004-09-30,2006-08-31,24,16,6,6,at_me|beta_60m|rvol_21d|be_me|ret_1_0|f_score,False,2004-09-30,2006-08-31,24,5,2,False,986,0.028218442373152446,4.0,0.2509883970988373,-0.11259824863788477,3.5,0.0,0.0833602136357187,4.5,0.7490116029011626,-0.042070323773466714,4.0,0.0,-0.14298986870425737,5.0,0.0
2006-10-31,2004-10-31,2006-09-30,24,16,6,6,at_me|beta_60m|rvol_21d|be_me|ret_1_0|f_score,False,2004-10-31,2006-09-30,24,5,2,False,986,0.03437772655598436,4.0,0.30287259860166377,-0.12046390794057306,3.5,0.0,0.07832857103757675,4.5,0.6971274013983362,-0.04406315489187625,4.0,0.0,-0.16292417411762505,5.0,0.0
2006-11-30,2004-11-30,2006-10-31,24,16,9,8,be_me|ret_1_0|ocf_at|turnover_126d|niq_su|at_me|beta_60m|gp_at,False,2004-11-30,2006-10-31,24,5,1,False,868,-0.02559443246974793,4.0,0.0,-0.17696082546560213,3.5,0.0,0.016615113126072754,4.5,1.0,-0.0828417077941242,4.0,0.0,-0.1785504887425994,5.0,0.0
2006-12-31,2004-12-31,2006-11-30,24,16,3,3,at_me|rvol_21d|be_me,False,2004-12-31,2006-11-30,24,5,1,False,968,0.009298399484471568,4.0,1.0,-0.2914614415442953,3.5,0.0,-0.011779976221453058,4.5,0.0,-0.11945776789526669,4.0,0.0,-0.19714907287656516,5.0,0.0
2007-01-31,2005-01-31,2006-12-31,24,16,4,4,turnover_126d|gp_at|ocf_at|qmj_prof,False,2005-01-31,2006-12-31,24,5,0,True,869,-0.06412857735422978,4.0,0.0,-0.2599429171412317,3.5,0.0,-0.03673509256952513,4.5,1.0,-0.10440187997870266,4.0,0.0,-0.3082966707900492,5.0,0.0
2007-02-28,2005-02-28,2007-01-31,24,16,7,7,turnover_126d|ret_12_1|gp_at|at_me|be_me|niq_su|ocf_at,False,2005-02-28,2007-01-31,24,5,0,True,871,-0.1492115017298737,4.0,0.0,-0.19871470833530944,3.5,0.0,-0.11147674806380525,4.5,1.0,-0.1621669186910216,4.0,0.0,-0.3538944661895262,5.0,0.0
2007-03-31,2005-03-31,2007-02-28,24,16,7,7,turnover_126d|ret_12_1|niq_su|f_score|gp_at|ocf_at|ret_6_1,False,2005-03-31,2007-02-28,24,5,0,True,972,-0.0691391204347525,4.0,1.0,-0.23216955565056333,3.5,0.0,-0.10166113840484439,4.5,0.0,-0.1182932764798515,4.0,0.0,-0.39394400823591813,5.0,0.0
2007-04-30,2005-04-30,2007-03-31,24,16,8,8,turnover_126d|ret_12_1|niq_su|f_score|ret_6_1|be_me|ocf_at|saleq_su,False,2005-04-30,2007-03-31,24,5,0,True,955,-0.03996643074307745,4.0,0.0,-0.17025603207077894,3.5,0.0,-0.034348847284960037,4.5,0.0,-0.023192848530353895,4.0,1.0,-0.44125081436155433,5.0,0.0
2007-05-31,2005-05-31,2007-04-30,24,16,9,8,ret_6_1|at_me|turnover_126d|f_score|ret_12_1|be_me|niq_su|ocf_at,False,2005-05-31,2007-04-30,24,5,0,True,973,-0.0039043024532913195,4.0,1.0,-0.19151317663078946,3.5,0.0,-0.031018547375898355,4.5,0.0,-0.016786680487538074,4.0,0.0,-0.4392070327260676,5.0,0.0
2007-06-30,2005-06-30,2007-05-31,24,16,11,8,ocf_at|turnover_126d|ret_6_1|f_score|ret_1_0|niq_su|saleq_su|ret_12_1,False,2005-06-30,2007-05-31,24,5,1,False,876,-0.02619464534469207,4.0,0.0,-0.18034313318886946,3.5,0.0,0.048159316398145115,4.5,1.0,-0.014940164902240816,4.0,0.0,-0.37112224824452794,5.0,0.0
2007-07-31,2005-07-31,2007-06-30,24,16,9,8,ocf_at|ret_6_1|ret_1_0|f_score|saleq_su|niq_su|ret_12_1|turnover_126d,False,2005-07-31,2007-06-30,24,5,2,False,981,0.024919523215818088,4.0,0.37043489681964936,-0.22856087446006434,3.5,0.0,0.04192367679909738,4.5,0.6295651031803506,-0.04197034021884079,4.0,0.0,-0.225295465477971,5.0,0.0
2007-08-31,2005-08-31,2007-07-31,24,16,13,8,ocf_at|ret_1_0|ret_6_1|saleq_su|f_score|niq_su|qmj_safety|rvol_21d,False,2005-08-31,2007-07-31,24,5,2,False,981,0.004253909368799963,4.0,0.07764065894924715,-0.22812025978982525,3.5,0.0,0.05002534030322949,4.5,0.9223593410507528,-0.019275068263174825,4.0,0.0,-0.12138958228312041,5.0,0.0
2007-09-30,2005-09-30,2007-08-31,24,16,11,8,ret_6_1|qmj_prof|saleq_su|ret_1_0|z_score|qmj_safety|f_score|rvol_21d,False,2005-09-30,2007-08-31,24,5,2,False,978,-0.005858128534552824,4.0,0.0,-0.2036552068890639,3.5,0.0,0.03056086794727065,4.5,0.6124864162955646,0.019532834596348393,4.0,0.38751358370443556,-0.07162415872840806,5.0,0.0
2007-10-31,2005-10-31,2007-09-30,24,16,13,8,ret_6_1|ocf_at|ret_1_0|saleq_su|qmj_safety|f_score|niq_su|gp_at,False,2005-10-31,2007-09-30,24,5,3,False,983,0.1106098852912519,4.0,0.4399648465911133,-0.3055894802587806,3.5,0.0,0.05081679987752435,4.5,0.20419281997412617,0.08946096486560819,4.0,0.35584233343476057,-0.08792939372507778,5.0,0.0
2007-11-30,2005-11-30,2007-10-31,24,16,13,8,ret_1_0|ret_6_1|qmj_safety|saleq_su|ocf_at|rvol_21d|beta_60m|f_score,False,2005-11-30,2007-10-31,24,5,3,False,982,0.15157654592337808,4.0,0.48134492082431296,-0.36604154472584344,3.5,0.0,0.08599996448369972,4.5,0.2758873438667222,0.07644807951179097,4.0,0.24276773530896487,-0.0002743895443204131,5.0,0.0
2007-12-31,2005-12-31,2007-11-30,24,16,12,8,ret_6_1|rvol_21d|qmj_safety|ret_1_0|saleq_su|beta_60m|niq_su|ocf_at,False,2005-12-31,2007-11-30,24,5,4,False,978,0.19673601822821185,4.0,0.5216956209457195,-0.4767863921284532,3.5,0.0,0.07224441882842593,4.5,0.193529303923778,0.0757491513859061,4.0,0.20086815278807313,0.03100919938342335,5.0,0.08390692234242934
2008-01-31,2006-01-31,2007-12-31,24,16,11,8,rvol_21d|beta_60m|qmj_safety|ret_6_1|saleq_su|niq_su|f_score|ocf_at,False,2006-01-31,2007-12-31,24,5,3,False,983,0.04830074073891561,4.0,0.3400949085054478,-0.27285758039276,3.5,0.0,0.04245764616732056,4.5,0.3020030794866336,-0.05865471455455135,4.0,0.0,0.04981313516435882,5.0,0.35790201200791855
2008-02-29,2006-02-28,2008-01-31,24,16,10,8,ret_12_1|rvol_21d|ocf_at|ret_6_1|beta_60m|saleq_su|f_score|niq_su,False,2006-02-28,2008-01-31,24,5,4,False,981,0.13714083553374948,4.0,0.2879628747253077,-0.29053367938744085,3.5,0.0,0.16943953019652522,4.5,0.35941282236467575,0.0509554544770958,4.0,0.10699423769040736,0.11464045203878763,5.0,0.2456300652196092
2008-03-31,2006-03-31,2008-02-29,24,16,11,8,rvol_21d|ret_12_1|ocf_at|beta_60m|at_me|be_me|f_score|qmj_prof,False,2006-03-31,2008-02-29,24,5,4,False,982,0.12141166793172765,4.0,0.29759223878479746,-0.30756063915473647,3.5,0.0,0.12186471701628349,4.5,0.3017506945812545,0.02620726052967416,4.0,0.06423663776555459,0.13450773531853036,5.0,0.3364204288683935
2008-04-30,2006-04-30,2008-03-31,24,16,8,8,rvol_21d|ocf_at|be_me|ret_12_1|beta_60m|at_me|qmj_prof|qmj_safety,False,2006-04-30,2008-03-31,24,5,4,False,992,0.11630128976511381,4.0,0.32266860456569496,-0.2936785251664087,3.5,0.0,0.08082550750115099,4.5,0.226532093738884,0.026811223075753794,4.0,0.07438558896487892,0.1329594874222899,5.0,0.3764137127305422
2008-05-31,2006-05-31,2008-04-30,24,16,8,8,ocf_at|ret_12_1|rvol_21d|turnover_126d|be_me|at_me|gp_at|qmj_prof,False,2006-05-31,2008-04-30,24,5,4,False,992,0.22635710480101237,4.0,0.3140094373984788,-0.29703820208005866,3.5,0.0,0.1702705888371647,4.5,0.23861477251653498,0.18480342347488618,4.0,0.25636491103592834,0.13493841626782108,5.0,0.19101087904905775
2008-06-30,2006-06-30,2008-05-31,24,16,9,8,ocf_at|ret_12_1|rvol_21d|qmj_prof|turnover_126d|be_me|gp_at|niq_su,False,2006-06-30,2008-05-31,24,5,4,False,989,0.2702264418861216,4.0,0.3209884103942582,-0.3461532017825791,3.5,0.0,0.17238072945996513,4.5,0.2068518180314854,0.210156122503911,4.0,0.24963389676565878,0.18358833515889322,5.0,0.22252587480859776
2008-07-31,2006-07-31,2008-06-30,24,16,10,8,qmj_prof|ret_12_1|ocf_at|gp_at|turnover_126d|saleq_su|niq_su|ret_6_1,False,2006-07-31,2008-06-30,24,5,4,False,989,0.21224813256656186,4.0,0.3285519304068612,-0.30841721907418185,3.5,0.0,0.1409202250367855,4.5,0.22036498707300142,0.16392652689390638,4.0,0.2537519468586843,0.12492850579123398,5.0,0.19733113566145313
2008-08-31,2006-08-31,2008-07-31,24,16,10,8,gp_at|ret_1_0|saleq_su|qmj_prof|niq_su|ocf_at|qmj_safety|ret_12_1,False,2006-08-31,2008-07-31,24,5,4,False,988,0.19396207664741197,4.0,0.3356988133025865,-0.3254012494376304,3.5,0.0,0.1339911574243662,4.5,0.23427084191047698,0.13653735785109578,4.0,0.2363112923636303,0.10968959448515794,5.0,0.19371905242330614
2008-09-30,2006-09-30,2008-08-31,24,16,10,8,gp_at|ret_1_0|saleq_su|qmj_prof|niq_su|f_score|ocf_at|qmj_safety,False,2006-09-30,2008-08-31,24,5,4,False,989,0.2420607986750708,4.0,0.32269883210850525,-0.3923354854377249,3.5,0.0,0.18051835188108123,4.5,0.24311032865050985,0.13728956441277732,4.0,0.18302501825650347,0.18463485242116376,5.0,0.2511658209844815
2008-10-31,2006-10-31,2008-09-30,24,16,13,8,ret_1_0|gp_at|rvol_21d|qmj_safety|niq_su|f_score|saleq_su|beta_60m,False,2006-10-31,2008-09-30,24,5,4,False,989,0.31594953556346256,4.0,0.307530718040065,-0.465061108768598,3.5,0.0,0.24013442419920067,4.5,0.23612084142414566,0.14438514773650424,4.0,0.1405378491173921,0.3179669533962859,5.0,0.315810591418397
2008-11-30,2006-11-30,2008-10-31,24,16,13,8,beta_60m|qmj_safety|ret_1_0|rvol_21d|f_score|saleq_su|gp_at|niq_su,False,2006-11-30,2008-10-31,24,5,4,False,989,0.40061132362578755,4.0,0.31766527311460097,-0.5337283878197274,3.5,0.0,0.3006226406438691,4.5,0.2408115561081179,0.12417270115802105,4.0,0.09846290581537963,0.4239844946621398,5.0,0.34306026496190145
2008-12-31,2006-12-31,2008-11-30,24,16,10,8,beta_60m|qmj_safety|rvol_21d|ret_1_0|f_score|gp_at|at_me|be_me,False,2006-12-31,2008-11-30,24,5,4,False,991,0.35907821153663594,4.0,0.24514146926402225,-0.4381688213101059,3.5,0.0,0.48523327603432903,4.5,0.3346473776951108,0.1664349026865994,4.0,0.11362453992072645,0.4401001657930557,5.0,0.30658661312014046
2009-01-31,2007-01-31,2008-12-31,24,16,10,8,rvol_21d|qmj_safety|ret_1_0|beta_60m|be_me|f_score|gp_at|ocf_at,False,2007-01-31,2008-12-31,24,5,4,False,992,0.3719336549019193,4.0,0.2331961521106596,-0.34195975160835057,3.5,0.0,0.486464561687749,4.5,0.3081174032321014,0.2208062363248222,4.0,0.13844180002093107,0.5005552830224665,5.0,0.320244644636308
2009-02-28,2007-02-28,2009-01-31,24,16,13,8,rvol_21d|qmj_safety|beta_60m|ret_1_0|qmj_prof|saleq_su|ocf_at|gp_at,False,2007-02-28,2009-01-31,24,5,4,False,992,0.4244591291759347,4.0,0.2253558814986492,-0.37491066331011064,3.5,0.0,0.5792862947926322,4.5,0.31069580609313546,0.26800343782360503,4.0,0.14228967366696277,0.5937290204648596,5.0,0.3216586387412524
2009-03-31,2007-03-31,2009-02-28,24,16,12,8,rvol_21d|qmj_prof|qmj_safety|ret_1_0|ocf_at|gp_at|z_score|beta_60m,False,2007-03-31,2009-02-28,24,5,4,False,992,0.3184578443571248,4.0,0.20947187642087653,-0.303335528252063,3.5,0.0,0.47462437609916047,4.5,0.3153791150455594,0.19262267178925419,4.0,0.12670133022582897,0.5191464383339325,5.0,0.3484476783077352
2009-04-30,2007-04-30,2009-03-31,24,16,7,7,gp_at|turnover_126d|ocf_at|ret_1_0|qmj_prof|qmj_safety|z_score,False,2007-04-30,2009-03-31,24,5,4,False,999,0.20495635384870436,4.0,0.16210201284162695,-0.1877325404622158,3.5,0.0,0.47461360863455543,4.5,0.379206983453148,0.15215919010608278,4.0,0.12034421244025127,0.4192384597160568,5.0,0.33834679126497386
2009-05-31,2007-05-31,2009-04-30,24,16,6,6,ocf_at|turnover_126d|gp_at|qmj_prof|saleq_su|z_score,False,2007-05-31,2009-04-30,24,5,4,False,999,0.13950690496382032,4.0,0.11419487992457224,-0.10196961236607828,3.5,0.0,0.5003548915505195,4.5,0.4137501814150278,0.1504121083442322,4.0,0.12312145163012427,0.417751288228164,5.0,0.3489334870302757
2009-06-30,2007-06-30,2009-05-31,24,16,9,8,qmj_prof|turnover_126d|saleq_su|ocf_at|gp_at|niq_su|qmj_safety|ret_1_0,False,2007-06-30,2009-05-31,24,5,4,False,999,0.11265140384010665,4.0,0.10094468703109373,-0.05947392225651409,3.5,0.0,0.43644981681401807,4.5,0.39508477330276437,0.12086773009507859,4.0,0.10830717390725121,0.43271809753958596,5.0,0.3956633657588906
2009-07-31,2007-07-31,2009-06-30,24,16,6,6,qmj_prof|turnover_126d|ocf_at|be_me|gp_at|z_score,False,2007-07-31,2009-06-30,24,5,4,False,998,0.05919530733085694,4.0,0.07286757055087406,-0.0021283281314368133,3.5,0.0,0.3549083869278556,4.5,0.4413390864843029,0.06532819188310095,4.0,0.08041695947951392,0.3227286409468529,5.0,0.4053763834853091
2009-08-31,2007-08-31,2009-07-31,24,16,3,3,at_me|turnover_126d|be_me,False,2007-08-31,2009-07-31,24,5,5,False,998,0.04297505104885613,4.0,0.07338584179081988,0.011318855655202695,3.5,0.019131281375204544,0.2626407628524075,4.5,0.4530719015463589,0.04608621338626421,4.0,0.07869858165979704,0.21561834985867814,5.0,0.37571239362781955
2009-09-30,2007-09-30,2009-08-31,24,16,4,4,at_me|turnover_126d|be_me|ocf_at,False,2007-09-30,2009-08-31,24,5,5,False,995,0.003471008069593214,4.0,0.0059102925584822155,0.05466244253096458,3.5,0.09212723732468515,0.3372045507060893,4.5,0.5800372721516927,0.0066133967833131736,4.0,0.011261025330686396,0.17879850831210148,5.0,0.31066417263445356
2009-10-31,2007-10-31,2009-09-30,24,16,10,8,rvol_21d|be_me|ret_6_1|qmj_prof|ocf_at|at_me|beta_60m|f_score,False,2007-10-31,2009-09-30,24,5,3,False,991,-0.0734241947889603,4.0,0.0,0.09134802135498085,3.5,0.12889391205378392,0.3879910356160264,4.5,0.5587511271495247,-0.11210654779967764,4.0,0.0,0.21472711130658978,5.0,0.31235496079669134
2009-11-30,2007-11-30,2009-10-31,24,16,10,8,rvol_21d|ret_6_1|qmj_prof|qmj_safety|ret_12_1|at_me|beta_60m|gp_at,False,2007-11-30,2009-10-31,24,5,3,False,991,-0.0839153375297756,4.0,0.0,0.1241716907302044,3.5,0.1918937409683435,0.34659629234565664,4.5,0.5466704360954628,-0.1098533923690345,4.0,0.0,0.16409623444717425,5.0,0.26143582293619355
2009-12-31,2007-12-31,2009-11-30,24,16,7,7,ret_6_1|at_me|be_me|gp_at|ocf_at|qmj_prof|rvol_21d,False,2007-12-31,2009-11-30,24,5,3,False,986,-0.14117318995649838,4.0,0.0,0.19714026106343346,3.5,0.3586550339288008,0.2532158150175018,4.5,0.47017105640039547,-0.1505322099136357,4.0,0.0,0.09126572351151309,5.0,0.17117390967080362
2010-01-31,2008-01-31,2009-12-31,24,16,12,8,rvol_21d|qmj_prof|ret_6_1|niq_su|beta_60m|gp_at|f_score|ocf_at,False,2008-01-31,2009-12-31,24,5,3,False,986,-0.1266706076544978,4.0,0.0,0.18637394050976294,3.5,0.3424598895278979,0.23594083747764366,4.5,0.4424774081897057,-0.07529258701926576,4.0,0.0,0.11353043661905839,5.0,0.21506270228239638
2010-02-28,2008-02-29,2010-01-31,24,16,12,8,qmj_prof|rvol_21d|ret_12_1|ret_6_1|qmj_safety|beta_60m|gp_at|niq_su,False,2008-02-29,2010-01-31,24,5,3,False,986,-0.15085725823204083,4.0,0.0,0.18295680909316078,3.5,0.48214413450980975,0.13857888494893303,4.5,0.3727252660219795,-0.11298920863114294,4.0,0.0,0.0534198190863669,5.0,0.14513059946821083
2010-03-31,2008-03-31,2010-02-28,24,16,11,8,ret_12_1|gp_at|rvol_21d|qmj_safety|niq_su|z_score|saleq_su|qmj_prof,False,2008-03-31,2010-02-28,24,5,2,False,986,-0.16919225096177437,4.0,0.0,0.2057063520547153,3.5,0.7359898863192935,0.07229911145025233,4.5,0.2640101136807066,-0.10169027886075128,4.0,0.0,-0.01102837717024276,5.0,0.0
2010-04-30,2008-04-30,2010-03-31,24,16,9,8,ret_12_1|gp_at|niq_su|ret_1_0|turnover_126d|saleq_su|at_me|be_me,False,2008-04-30,2010-03-31,24,5,3,False,993,-0.1510813833397166,4.0,0.0,0.20493324423946888,3.5,0.6558844114465795,0.10298583318904071,4.5,0.3363998868193255,-0.10434184910247449,4.0,0.0,0.0023384725228197643,5.0,0.007715701734095103
2010-05-31,2008-05-31,2010-04-30,24,16,12,8,gp_at|ret_12_1|turnover_126d|niq_su|saleq_su|z_score|at_me|be_me,False,2008-05-31,2010-04-30,24,5,3,False,995,-0.18892171911366418,4.0,0.0,0.22509470503048165,3.5,0.46339490781733056,0.17641081825197322,4.5,0.37065908788739643,-0.16822249152966995,4.0,0.0,0.07819024177857291,5.0,0.16594600429527304
2010-06-30,2008-06-30,2010-05-31,24,16,12,8,rvol_21d|gp_at|beta_60m|qmj_safety|saleq_su|at_me|be_me|f_score,False,2008-06-30,2010-05-31,24,5,3,False,994,-0.3716783943302219,4.0,0.0,0.26189733986037245,3.5,0.5458506966009141,0.12000671934836053,4.5,0.2552770693938857,-0.3646413517343862,4.0,0.0,0.09255568619938495,5.0,0.19887223400520018
2010-07-31,2008-07-31,2010-06-30,24,16,9,8,gp_at|rvol_21d|ret_12_1|ret_1_0|ocf_at|be_me|qmj_prof|qmj_safety,False,2008-07-31,2010-06-30,24,5,2,False,986,-0.3691850924432327,4.0,0.0,0.21651043039208323,3.5,0.9737941069608874,-0.00936070570306708,4.5,0.0,-0.38281612383187263,4.0,0.0,0.005651742669158499,5.0,0.026205893039112558
