case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.029410290572654325,0.013302644885792397,-0.04271293545844672,100.0
zero_cost_0,2009-09-30,0.01217155574316472,0.01727340745533541,-0.00510185171217069,100.0
zero_cost_0,2009-10-31,0.00669391579606212,-0.0148823923528021,0.02157630814886422,100.0
zero_cost_0,2009-11-30,0.01040055494274982,0.0015730707185918115,0.008827484224158008,100.0
zero_cost_0,2009-12-31,0.002165423293906174,-0.007460737305039408,0.009626160598945582,100.0
zero_cost_0,2010-01-31,0.005315779285440142,0.003741914976875922,0.0015738643085642197,100.0
zero_cost_0,2010-02-28,0.0059733978740236626,-0.007594633171116751,0.013568031045140413,100.0
zero_cost_0,2010-03-31,0.013967447103065354,0.009711865848044055,0.004255581255021299,100.0
zero_cost_0,2010-04-30,0.03380654692816373,-0.004400035009237492,0.03820658193740122,100.0
zero_cost_0,2010-05-31,-0.013725276001160363,-0.007607278515202681,-0.006117997485957682,100.0
zero_cost_0,2010-06-30,-0.02437442141770734,0.010954488976348145,-0.03532891039405549,10.0
zero_cost_0,2010-07-31,0.01294292742111152,0.005733606015686917,0.007209321405424604,10.0
zero_cost_0,2010-08-31,0.010275824384695868,0.002666859676034955,0.007608964708660913,100.0
zero_cost_0,2010-09-30,0.035637024864494285,-0.007984328327968969,0.043621353192463255,10.0
zero_cost_0,2010-10-31,0.04915886435108724,0.0065817846785195845,0.04257707967256766,10.0
zero_cost_0,2010-11-30,0.02106113149815791,0.015742262734637608,0.0053188687635203034,100.0
zero_cost_0,2010-12-31,-0.016193936576462353,-0.0012512770559903014,-0.014942659520472051,100.0
zero_cost_0,2011-01-31,-0.022907736696063045,-0.007949118833022576,-0.01495861786304047,100.0
zero_cost_0,2011-02-28,0.027685522034635986,-0.01027100377151855,0.03795652580615454,100.0
zero_cost_0,2011-03-31,0.0073992396997582185,-0.005460103840236985,0.012859343539995204,100.0
zero_cost_0,2011-04-30,0.010605671851383239,-0.00036787378284916804,0.010973545634232407,100.0
zero_cost_0,2011-05-31,-0.009358194517867102,-0.010616169156416463,0.0012579746385493612,100.0
zero_cost_0,2011-06-30,-0.03049937856402308,-0.003621351298980194,-0.026878027265042886,100.0
zero_cost_0,2011-07-31,0.00975668594537351,-0.009581502442568232,0.01933818838794174,100.0
zero_cost_0,2011-08-31,-0.011275579668900736,-0.02003294547219976,0.008757365803299022,100.0
zero_cost_0,2011-09-30,-0.047390760847554586,-0.03215941950774524,-0.015231341339809343,100.0
zero_cost_0,2011-10-31,-0.01024132449758967,0.016012052912166477,-0.026253377409756147,100.0
zero_cost_0,2011-11-30,-0.0023776561747832783,-0.024417522933767737,0.02203986675898446,100.0
zero_cost_0,2011-12-31,-0.0107670624698744,-0.02073703119964587,0.009969968729771468,100.0
zero_cost_0,2012-01-31,0.015322141814837003,0.022171130981896995,-0.006848989167059992,100.0
zero_cost_0,2012-02-29,0.018119474195267965,0.013636509293714847,0.004482964901553118,100.0
zero_cost_0,2012-03-31,-0.006986718650822533,-0.009344833486924201,0.0023581148361016676,100.0
zero_cost_0,2012-04-30,-0.028716975933576173,0.017778934652512915,-0.04649591058608909,100.0
zero_cost_0,2012-05-31,0.013928532292760918,0.0024104243466945272,0.011518107946066392,100.0
zero_cost_0,2012-06-30,-0.006754501059610931,-0.0067276426761081675,-2.6858383502763664e-05,100.0
zero_cost_0,2012-07-31,-0.0009368489700828282,-0.009476900399701711,0.008540051429618882,100.0
zero_cost_0,2012-08-31,0.005575944957249081,0.016047555560924992,-0.01047161060367591,1000.0
zero_cost_0,2012-09-30,-0.0095333838680993,-0.0035395294299559333,-0.005993854438143367,1000.0
zero_cost_0,2012-10-31,-0.06546475695526974,-0.012882130670998233,-0.0525826262842715,100.0
zero_cost_0,2012-11-30,0.037826155104372594,0.018844455427658332,0.018981699676714262,10.0
zero_cost_0,2012-12-31,-0.01544639639663068,-0.02617648289125072,0.01073008649462004,10.0
zero_cost_0,2013-01-31,0.017851658513661026,-0.012888980206814213,0.03074063872047524,10.0
zero_cost_0,2013-02-28,0.007259830550718957,-0.010460471752265903,0.01772030230298486,10.0
zero_cost_0,2013-03-31,0.02398984362466269,-0.0054132168460874885,0.029403060470750177,10.0
zero_cost_0,2013-04-30,-0.021877443756789714,-0.004262737359276632,-0.017614706397513082,10.0
zero_cost_0,2013-05-31,0.013746021763184577,0.004235036410278786,0.009510985352905791,10.0
zero_cost_0,2013-06-30,-0.010434213946104895,-0.006770973696623598,-0.0036632402494812975,10.0
zero_cost_0,2013-07-31,0.03159045049703436,0.01876313616582578,0.012827314331208577,10.0
zero_cost_0,2013-08-31,0.01797768729300696,0.020964079294884832,-0.0029863920018778703,10.0
zero_cost_0,2013-09-30,0.0479038012580781,0.040492108031291954,0.007411693226786149,10.0
zero_cost_0,2013-10-31,0.01192039073898422,-0.026166116686951332,0.038086507425935556,10.0
zero_cost_0,2013-11-30,-0.008843740188484297,-0.03162496797044353,0.02278122778195923,10.0
zero_cost_0,2013-12-31,0.03371210618643296,0.009341266234964502,0.024370839951468458,10.0
zero_cost_0,2014-01-31,0.0033868231341151497,0.03247466594886516,-0.02908784281475001,10.0
zero_cost_0,2014-02-28,0.03293308119085417,0.02454177934524383,0.008391301845610339,10.0
zero_cost_0,2014-03-31,-0.08420210257115292,-0.06735548957284773,-0.016846612998305185,10.0
zero_cost_0,2014-04-30,-0.017635273307191123,-0.010916764192491121,-0.006718509114700002,10.0
zero_cost_0,2014-05-31,0.03368611648980804,0.01779915199615936,0.015886964493648684,10.0
zero_cost_0,2014-06-30,0.03392236828658,0.03209548764755049,0.0018268806390295059,10.0
zero_cost_0,2014-07-31,-0.0246355375096606,-0.011978948924622288,-0.012656588585038313,10.0
zero_cost_0,2014-08-31,0.009776521079647021,0.03906973066269204,-0.029293209583045016,10.0
zero_cost_0,2014-09-30,-0.029064081181667898,-0.02136861084185769,-0.007695470339810207,10.0
zero_cost_0,2014-10-31,0.00011891774902410137,-0.0023086202459796186,0.00242753799500372,10.0
zero_cost_0,2014-11-30,-0.00232339249162643,0.00401408597852897,-0.0063374784701554,10.0
zero_cost_0,2014-12-31,-0.029369956515686736,-0.03890308933937094,0.009533132823684207,10.0
zero_cost_0,2015-01-31,0.059085942951220716,0.05058351814871793,0.008502424802502788,10.0
zero_cost_0,2015-02-28,0.019004451240993113,0.0023894844752801224,0.01661496676571299,10.0
zero_cost_0,2015-03-31,0.003996062575331364,0.00503648749135053,-0.0010404249160191658,100.0
zero_cost_0,2015-04-30,0.008120975852226275,0.0032431872201050312,0.0048777886321212435,100.0
zero_cost_0,2015-05-31,0.003506005515615667,0.016180585165915643,-0.012674579650299975,100.0
zero_cost_0,2015-06-30,-0.0193253367007675,-0.017453761739687497,-0.0018715749610800046,100.0
zero_cost_0,2015-07-31,0.017874180455273368,0.0034626231040452977,0.01441155735122807,100.0
zero_cost_0,2015-08-31,0.002308379275390781,-0.018368442262918665,0.020676821538309447,100.0
zero_cost_0,2015-09-30,-0.02038491430778779,-0.02054771772552256,0.00016280341773476995,100.0
zero_cost_0,2015-10-31,0.05873688141293716,0.016508495948044037,0.042228385464893124,100.0
zero_cost_0,2015-11-30,-0.004929993586212509,-0.007573982558455704,0.0026439889722431956,10.0
zero_cost_0,2015-12-31,-0.002550300642315979,-0.00012975747458878929,-0.00242054316772719,10.0
zero_cost_0,2016-01-31,-0.03594213209650909,-0.0687836486595136,0.03284151656300451,10.0
zero_cost_0,2016-02-29,0.013236091033561848,-0.0022627430562214457,0.015498834089783293,10.0
zero_cost_0,2016-03-31,0.011443546577215991,0.002348567951371336,0.009094978625844654,10.0
zero_cost_0,2016-04-30,-0.009404472690851673,0.020563662591166047,-0.02996813528201772,100.0
zero_cost_0,2016-05-31,-0.012700258944988984,0.007396065004772968,-0.020096323949761952,1000.0
zero_cost_0,2016-06-30,0.05585260223084745,0.009000143837659097,0.046852458393188356,1000.0
zero_cost_0,2016-07-31,-0.019867792113787454,0.006468524854133258,-0.02633631696792071,100.0
zero_cost_0,2016-08-31,-0.024890456405600756,-0.03309505484423084,0.00820459843863008,10.0
zero_cost_0,2016-09-30,0.009447999941175376,0.0002110266313284961,0.00923697330984688,10.0
zero_cost_0,2016-10-31,-0.04246286147697349,-0.04133169914124983,-0.0011311623357236622,10.0
