missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,0.02618187547994039,0.02617508310301572,1.9999999999999998,1000,769,0.0008762096136044814,0.0008762096136044814,76,76,0.16060958910686665,0.08444042581737785,1.9999999999999998,0.02418187547994039
zero,1999-08-31,1999-09-30,ok,0.0544688956470066,0.054462476741777295,1.0115759156082575,1000,763,0.0008662490188018488,0.0008662490188018488,76,76,0.27357937692445916,0.13071212039201982,2.0,0.05345731973139834
zero,1999-09-30,1999-10-31,ok,0.1420341759893783,0.14203417598937831,0.728164917892623,1000,751,0.0,0.0,75,75,0.293096188017979,0.14969549284620334,2.0,0.14130601107148566
zero,1999-10-31,1999-11-30,ok,-0.02401248366371849,-0.024016601993081775,1.0003303310103862,1000,726,0.000540321354406695,0.000540321354406695,72,72,0.3218312418797902,0.18633927801946704,2.0,-0.025012813994728877
zero,1999-11-30,1999-12-31,ok,0.1723800999661868,0.17238009996618678,0.7824604620812798,1000,705,0.0,0.0,70,70,0.2889480485464817,0.165356744548634,2.0,0.17159763950410553
zero,1999-12-31,2000-01-31,ok,-0.018133112904284075,-0.018168472923617875,0.9526103683525872,1000,700,0.004070920945636712,0.004070920945636712,70,70,0.2821988671279992,0.17138130660638023,2.0,-0.019085723272636662
zero,2000-01-31,2000-02-29,ok,0.2364355570024744,0.23642611165084437,1.4679582269463418,1000,690,0.0010995752770624181,0.0010995752770624181,69,69,0.14039976144902072,0.10036467579435997,1.9999999999999996,0.23496759877552806
zero,2000-02-29,2000-03-31,ok,-0.15526851914982737,-0.15529828230982892,0.9597318093226732,1000,653,0.0033999497374407463,0.0033999497374407463,65,65,0.1500202057345105,0.09492105530323525,2.0,-0.15622825095915005
zero,2000-03-31,2000-04-30,ok,-0.04888646149353919,-0.04889452045943018,1.9697973631529018,1000,685,0.0008769277356906598,0.0008769277356906598,68,68,0.39338588853208556,0.21436412906139066,1.9999999999999993,-0.05085625885669209
zero,2000-04-30,2000-05-31,ok,-0.1249936176470852,-0.12501286099775188,0.5682784848986768,1000,718,0.002012060922908729,0.002012060922908729,71,71,0.37796565738817633,0.20628559761044513,1.9999999999999996,-0.12556189613198387
zero,2000-05-31,2000-06-30,ok,0.20225931278476195,0.20203643846987945,1.4000023762778486,1000,728,0.029764198034521513,0.029764198034521513,72,72,0.15988346702483094,0.10212633654835904,2.0,0.2008593104084841
zero,2000-06-30,2000-07-31,ok,-0.04926658370956763,-0.04924432067122141,1.428464366170399,1000,694,0.00903442971601103,0.00903442971601103,69,69,0.15507134987325155,0.10315039359808953,2.0,-0.050695048075738026
zero,2000-07-31,2000-08-31,ok,0.1288978928868687,0.12885745461988024,1.0846974687520068,1000,710,0.004042209814924499,0.004042209814924499,71,71,0.2580026137894303,0.1351267199044704,2.0,0.1278131954181167
zero,2000-08-31,2000-09-30,ok,-0.012157463095876996,-0.012157463095876992,1.1256616464469218,1000,704,0.0,0.0,70,70,0.23636298265654895,0.16255799001948174,1.9999999999999998,-0.013283124742323918
zero,2000-09-30,2000-10-31,ok,-0.1327525287127923,-0.13281712280163294,0.7233822792580994,1000,710,0.00619073115206048,0.00619073115206048,71,71,0.25451753372171737,0.16316189539293713,2.0,-0.13347591099205042
zero,2000-10-31,2000-11-30,ok,-0.1878173410597922,-0.1878173410597922,0.7008748555490225,1000,731,0.0,0.0,73,73,0.25025724019526613,0.15316358784987427,2.0,-0.1885182159153412
