month,candidate_return
1999-07-31,0.08020066807346944
1999-08-31,0.01804514794956157
1999-09-30,0.021800320122661337
1999-10-31,0.0053232562726320196
1999-11-30,0.007822304669826433
1999-12-31,-0.06368594467548905
2000-01-31,-0.09765039353489698
2000-02-29,0.13484809677162798
2000-03-31,0.04775929125430044
2000-04-30,0.03774804633970495
2000-05-31,-0.04708760552478041
2000-06-30,0.10953853672086064
2000-07-31,-0.09431692883908538
2000-08-31,0.10234739404751811
2000-09-30,0.08029120313488458
2000-10-31,0.18146576925761856
2000-11-30,0.041662691756962515
2000-12-31,-0.212163799278414
2001-01-31,0.24259158006241668
2001-02-28,0.1845105103289085
2001-03-31,-0.1507888708957724
2001-04-30,0.08543764031395384
2001-05-31,0.025663712657692853
2001-06-30,0.10097268369772652
2001-07-31,0.10060872810799064
2001-08-31,0.18507276504338932
2001-09-30,-0.026374758364439796
2001-10-31,-0.11481198387543329
2001-11-30,0.04869003578822215
2001-12-31,0.08499133707560277
2002-01-31,0.20217918284119943
2002-02-28,-0.07030887191800082
2002-03-31,0.1149367202024223
2002-04-30,0.07125756772560642
2002-05-31,0.07203787982831522
2002-06-30,-0.02403723592838001
2002-07-31,0.00960848416410743
2002-08-31,0.08771548238593925
2002-09-30,-0.03924398531445604
2002-10-31,-0.1780746064104581
2002-11-30,0.10370321514541277
2002-12-31,0.004696865125670385
2003-01-31,0.013025303293747674
2003-02-28,0.007132197645848767
2003-03-31,-0.10939461780816719
2003-04-30,-0.10330824253093256
2003-05-31,-0.00717053907580832
2003-06-30,-0.019005579726146662
2003-07-31,-0.034865306944946946
2003-08-31,-0.009568226836061091
2003-09-30,-0.026667773478710063
2003-10-31,-0.013843505318376914
2003-11-30,0.023437555262983627
2003-12-31,-0.04648049945935908
2004-01-31,0.03187716938008449
2004-02-29,0.03872850127440439
2004-03-31,0.05859712246150928
2004-04-30,-0.016030043557666938
2004-05-31,-0.005582921023640185
2004-06-30,0.07544133802400732
2004-07-31,0.022217096832336393
2004-08-31,-0.002569020996499867
2004-09-30,-0.010141388967757434
2004-10-31,-0.014203988923793626
2004-11-30,-0.026248150376078916
2004-12-31,0.05411501939784328
2005-01-31,0.06579445562862613
2005-02-28,0.013566951699621327
2005-03-31,0.017383369178284345
2005-04-30,-0.012184556981571878
2005-05-31,-0.013182170808397089
2005-06-30,-0.026918557306228347
