claim_scope,window,ddof,min_periods_policy,min_periods,annual_risk_free_rate,finite_observations,minimum,maximum,mean,sample_sd_across_series,final,section_minimum_matches,section_maximum_matches,section_mean_matches,section_sd_matches,section_claim_cells_matching,longer_lower_1_1_matches_mean_or_final,longer_upper_1_4_matches_mean_or_final,longer_both_endpoints_match,paper_result_credit,interpretation
extended_validation_unspecified_longer_window,52,0,full_window_only,52,0.0,114,-3.7424316687730244,5.933280852524522,1.6213235350779083,2.3024974816152186,3.8361956761065588,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,52,0,full_window_only,52,0.02,114,-3.8381326243747336,5.786035967655265,1.4989646559345617,2.2653282395095813,3.634589747086511,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,52,1,expanding_start_min_2,2,0.0,164,-3.7062720606872244,10.343535369432843,2.0102050489326673,2.5199004180174445,3.79913011433668,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,52,1,expanding_start_min_2,2,0.02,164,-3.801048347689939,10.166708155580226,1.871369491585775,2.488121096467836,3.59947211437088,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,52,1,full_window_only,52,0.0,114,-3.7062720606872244,5.875953123048405,1.6056582060091418,2.2802506074108204,3.79913011433668,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,52,1,full_window_only,52,0.02,114,-3.801048347689939,5.730130927435959,1.484481565983896,2.243440496839528,3.59947211437088,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,0,expanding_start_min_2,2,0.0,164,-3.569584730860254,14.62796800233773,2.0756744750310543,2.6944211228757924,4.190162158557509,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,0,expanding_start_min_2,2,0.02,164,-3.665825736643836,14.377896558310711,1.934179693164092,2.6592350533009066,3.9895756829820437,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,0,full_window_only,53,0.0,113,-3.569584730860254,5.885056566008255,1.6138917233115084,2.283832260951071,4.190162158557509,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,0,full_window_only,53,0.02,113,-3.665825736643836,5.736552850068811,1.4926256233177797,2.2463246482687973,3.9895756829820437,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,1,expanding_start_min_2,2,0.0,164,-3.5357490408711185,10.343535369432843,1.9972416637422306,2.5065601070910484,4.150444085310655,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,1,expanding_start_min_2,2,0.02,164,-3.6310777890445136,10.166708155580226,1.8589557316144736,2.474709272337548,3.9517589462533875,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,1,full_window_only,53,0.0,113,-3.5357490408711185,5.829272780344204,1.5985938261768915,2.2621840732219334,4.150444085310655,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,53,1,full_window_only,53,0.02,113,-3.6310777890445136,5.682176714334266,1.478477193831348,2.2250319909586405,3.9517589462533875,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,0,expanding_start_min_2,2,0.0,164,-3.6606238725251705,14.62796800233773,2.058246335627129,2.681264467930781,3.591353274323691,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,0,expanding_start_min_2,2,0.02,164,-3.7577332037084403,14.377896558310711,1.9173091609781552,2.6461382384927044,3.39466510690584,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,0,full_window_only,54,0.0,112,-3.6606238725251705,5.929348294191113,1.6012642722644823,2.2620220462754235,3.591353274323691,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,0,full_window_only,54,0.02,112,-3.7577332037084403,5.779452017366946,1.48110287342392,2.224419257364266,3.39466510690584,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,1,expanding_start_min_2,2,0.0,164,-3.626570817292838,10.343535369432843,1.980171580593691,2.4924838022079787,3.5579446107548227,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,1,expanding_start_min_2,2,0.02,164,-3.722776786225979,10.166708155580226,1.8424234979024647,2.460720051381062,3.363086140476548,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,1,full_window_only,54,0.0,112,-3.626570817292838,5.874190367022119,1.5863684669034774,2.2409795233719616,3.5579446107548227,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,54,1,full_window_only,54,0.02,112,-3.722776786225979,5.725688504475835,1.4673248728125983,2.2037265354489066,3.363086140476548,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,0,expanding_start_min_2,2,0.0,164,-3.345720700928871,14.62796800233773,2.0434284845938153,2.6694206946620604,3.6899695336649585,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,0,expanding_start_min_2,2,0.02,164,-3.4427085840852967,14.377896558310711,1.90302145549772,2.634331599997548,3.4915648098834104,False,False,False,True,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,0,full_window_only,55,0.0,111,-3.345720700928871,6.038744941867669,1.594043731367105,2.2417232609210056,3.6899695336649585,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,0,full_window_only,55,0.02,111,-3.4427085840852967,5.887519436077542,1.4749735719926933,2.203902454195796,3.4915648098834104,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,1,expanding_start_min_2,2,0.0,164,-3.31516553396027,10.343535369432843,1.9656748950455722,2.4798256807822168,3.6562704758868008,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,1,expanding_start_min_2,2,0.02,164,-3.41126766447065,10.166708155580226,1.8284383326233844,2.4481230624499526,3.4596777053447507,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,1,full_window_only,55,0.0,111,-3.31516553396027,5.983595431052755,1.5794859494358007,2.22125047354344,3.6562704758868008,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,55,1,full_window_only,55,0.02,111,-3.41126766447065,5.833751009038702,1.4615032115546576,2.183775069548367,3.4596777053447507,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,0,expanding_start_min_2,2,0.0,164,-3.182734849401288,14.62796800233773,2.02713049076831,2.656567013320638,3.566942150276152,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,0,expanding_start_min_2,2,0.02,164,-3.28024936777169,14.377896558310711,1.8872627814670757,2.6215325621763643,3.3672181611671688,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,0,full_window_only,56,0.0,110,-3.182734849401288,5.737815073015777,1.5793650071554701,2.2219186711029786,3.566942150276152,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,0,full_window_only,56,0.02,110,-3.28024936777169,5.586694421632539,1.46138368750419,2.1840671256686854,3.3672181611671688,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,1,expanding_start_min_2,2,0.0,164,-3.154189565617561,10.343535369432843,1.949699284307643,2.4660370794770152,3.534950991496801,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,1,expanding_start_min_2,2,0.02,164,-3.250829496649831,10.166708155580226,1.8129841525533341,2.434415746243412,3.33701828511079,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,1,full_window_only,56,0.0,110,-3.154189565617561,5.686353808629083,1.5652000124384828,2.2019907468453463,3.534950991496801,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,56,1,full_window_only,56,0.02,110,-3.250829496649831,5.536588526789158,1.448276842589175,2.164478684012401,3.33701828511079,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,57,0,expanding_start_min_2,2,0.0,164,-2.9920691351936237,14.62796800233773,2.0107977436380153,2.6423983322321543,3.626334673468653,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,57,0,expanding_start_min_2,2,0.02,164,-3.0899942012833574,14.377896558310711,1.871472847551235,2.607406049180664,3.4248528777236986,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,57,0,full_window_only,57,0.0,109,-2.9920691351936237,5.876225556658996,1.565073719132764,2.1990173158611155,3.626334673468653,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,57,0,full_window_only,57,0.02,109,-3.0899942012833574,5.723908073691232,1.4482179453075203,2.1610814562449376,3.4248528777236986,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,57,1,expanding_start_min_2,2,0.0,164,-2.96570677871668,10.343535369432843,1.9336774224751996,2.450825906976917,3.5943839654311214,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,57,1,expanding_start_min_2,2,0.02,164,-3.0627690520754838,10.166708155580226,1.7974879606563563,2.4192736626948697,3.394677374296437,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,57,1,full_window_only,57,0.0,109,-2.96570677871668,5.824451635046873,1.5512842545742174,2.179642336286671,3.5943839654311214,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,57,1,full_window_only,57,0.02,109,-3.0627690520754838,5.67347618249426,1.4354580671077029,2.1420407198344287,3.394677374296437,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,58,0,expanding_start_min_2,2,0.0,164,-2.669020261398066,14.62796800233773,1.9934583507158101,2.625704681920086,3.505514675107531,False,False,False,True,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,58,0,expanding_start_min_2,2,0.02,164,-2.766685098273396,14.377896558310711,1.8546756269488922,2.590776064849806,3.3027497954249085,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,58,0,full_window_only,58,0.0,108,-2.669020261398066,5.406861519458421,1.5495985836633122,2.1703876981209174,3.505514675107531,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,58,0,full_window_only,58,0.02,108,-2.766685098273396,5.256134296595945,1.4338999435343103,2.1323735766668603,3.3027497954249085,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,58,1,expanding_start_min_2,2,0.0,164,-2.64591142590935,10.343535369432843,1.9166464980854847,2.432880665198193,3.4751633274231546,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,58,1,expanding_start_min_2,2,0.02,164,-2.742730663865472,10.166708155580226,1.7809828068496372,2.4014221449319737,3.2741540208679614,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,58,1,full_window_only,58,0.0,108,-2.64591142590935,5.360047984480613,1.5361818931790425,2.1515961089419218,3.4751633274231546,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,58,1,full_window_only,58,0.02,108,-2.742730663865472,5.210625783781955,1.4214849917328367,2.113911120275515,3.2741540208679614,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,59,0,expanding_start_min_2,2,0.0,164,-2.431263385533269,14.62796800233773,1.9774354597174046,2.6146767626151446,3.789190034439229,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,59,0,expanding_start_min_2,2,0.02,164,-2.5290982212316813,14.377896558310711,1.8391983050054759,2.579824581386856,3.5866370509871603,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,59,0,full_window_only,59,0.0,107,-2.431263385533269,5.4522418491516,1.5367061349962072,2.151668846487733,3.789190034439229,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,59,0,full_window_only,59,0.02,107,-2.5290982212316813,5.3002208252386,1.4222024903538433,2.1135990592498772,3.5866370509871603,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,59,1,expanding_start_min_2,2,0.0,164,-2.410571405959036,10.343535369432843,1.9009100988032854,2.420945756303683,3.7569410221511985,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,59,1,expanding_start_min_2,2,0.02,164,-2.5075735896157303,10.166708155580226,1.7657762428345327,2.3895921151607133,3.5561119252271087,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,59,1,full_window_only,59,0.0,107,-2.410571405959036,5.405838947002981,1.5236275470710388,2.133356438178968,3.7569410221511985,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,59,1,full_window_only,59,0.02,107,-2.5075735896157303,5.255111742566874,1.4100984192540476,2.095610655022532,3.5561119252271087,False,False,True,False,1,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,60,0,expanding_start_min_2,2,0.0,164,-2.2608734385860583,14.62796800233773,1.9597695190153668,2.6038726265716243,3.707015387049721,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,60,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.8220814004494583,2.5691314047288403,3.5030365649723993,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,60,0,full_window_only,60,0.0,106,-2.2608734385860583,5.648717880185439,1.5251294267012687,2.1297210331454406,3.707015387049721,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,60,0,full_window_only,60,0.02,106,-2.359152946139697,5.495926435703902,1.4118295208162266,2.091567644280005,3.5030365649723993,False,False,True,False,1,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,60,1,expanding_start_min_2,2,0.0,164,-2.2419536629650074,10.343535369432843,1.883534925162225,2.4091841966544245,3.675993792408569,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,60,1,expanding_start_min_2,2,0.02,164,-2.3394107334023855,10.166708155580226,1.7489350012899885,2.377973277048245,3.4737219360902696,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,60,1,full_window_only,60,0.0,106,-2.2419536629650074,5.601447443452561,1.5123666129790219,2.1118987864885272,3.675993792408569,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,60,1,full_window_only,60,0.02,106,-2.3394107334023855,5.4499346109433136,1.4000148401299322,2.0740646784568604,3.4737219360902696,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,61,0,expanding_start_min_2,2,0.0,164,-2.506116731448528,14.62796800233773,1.9423679390753175,2.5948918092064734,3.5243402972958155,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,61,0,expanding_start_min_2,2,0.02,164,-2.604515692446253,14.377896558310711,1.805242219732959,2.560283280335258,3.3196139522922246,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,61,0,full_window_only,61,0.0,105,-2.506116731448528,5.631752806850982,1.5112620686069926,2.1127685393332367,3.5243402972958155,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,61,0,full_window_only,61,0.02,105,-2.604515692446253,5.477762283915032,1.3992102507137547,2.074666239399515,3.3196139522922246,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,61,1,expanding_start_min_2,2,0.0,164,-2.4854899055260162,10.343535369432843,1.8664122564824037,2.3993456139479843,3.4953328879873133,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,61,1,expanding_start_min_2,2,0.02,164,-2.583078984759661,10.166708155580226,1.7323601428468722,2.3683004260052223,3.292291562131932,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,61,1,full_window_only,61,0.0,105,-2.4854899055260162,5.585400143653849,1.4988234861494094,2.0953792021453403,3.4953328879873133,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,61,1,full_window_only,61,0.02,105,-2.583078984759661,5.432677053982462,1.387693921123718,2.0575905067209854,3.292291562131932,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,62,0,expanding_start_min_2,2,0.0,164,-2.461137343282571,14.62796800233773,1.925525243097554,2.584167724788008,3.7946972631361984,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,62,0,expanding_start_min_2,2,0.02,164,-2.5602901090594554,14.377896558310711,1.7889604449394496,2.549702143874917,3.590184065098369,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,62,0,full_window_only,62,0.0,104,-2.461137343282571,5.38152977983512,1.4974827858582107,2.092658549875272,3.7946972631361984,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,62,0,full_window_only,62,0.02,104,-2.5602901090594554,5.227482779901207,1.3867123579666443,2.054614531225651,3.590184065098369,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,62,1,expanding_start_min_2,2,0.0,164,-2.4412087777022755,10.343535369432843,1.8498347643665285,2.387645766944453,3.7639704638081626,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,62,1,expanding_start_min_2,2,0.02,164,-2.5395586738625386,10.166708155580226,1.7163295920529413,2.356778172119432,3.5611132703367816,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,62,1,full_window_only,62,0.0,104,-2.4412087777022755,5.3379539227491755,1.4853572196094225,2.0757136673549272,3.7639704638081626,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,62,1,full_window_only,62,0.02,104,-2.5395586738625386,5.185154287473319,1.3754837330212821,2.0379777025092385,3.5611132703367816,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,63,0,expanding_start_min_2,2,0.0,164,-2.474107527505155,14.62796800233773,1.907329692286867,2.5725609384757298,3.8520509182653964,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,63,0,expanding_start_min_2,2,0.02,164,-2.574056147924714,14.377896558310711,1.7713292977785815,2.538257775723588,3.645913811990091,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,63,0,full_window_only,63,0.0,103,-2.474107527505155,5.60662407870803,1.4783344300007366,2.0716143846974173,3.8520509182653964,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,63,0,full_window_only,63,0.02,103,-2.574056147924714,5.452200027050099,1.368871070320466,2.03377978634032,3.645913811990091,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,63,1,expanding_start_min_2,2,0.0,164,-2.454393209124495,10.343535369432843,1.831906362084561,2.374948718007879,3.8213567962933515,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,63,1,expanding_start_min_2,2,0.02,164,-2.5535454135020053,10.166708155580226,1.6989521516624446,2.3442812022710866,3.616862242937837,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,63,1,full_window_only,63,0.0,103,-2.454393209124495,5.561949071296457,1.4665546850615527,2.055107234103578,3.8213567962933515,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,63,1,full_window_only,63,0.02,103,-2.5535454135020053,5.408755509779383,1.3579635572870352,2.017574111454195,3.616862242937837,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,64,0,expanding_start_min_2,2,0.0,164,-2.47137715974626,14.62796800233773,1.888781162929079,2.5610704260038313,3.8401174125946063,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,64,0,expanding_start_min_2,2,0.02,164,-2.572109729613809,14.377896558310711,1.7533552960904188,2.5269715614823185,3.632395573427568,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,64,0,full_window_only,64,0.0,102,-2.47137715974626,5.809941449538214,1.4709362519784457,2.040034116589298,3.8401174125946063,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,64,0,full_window_only,64,0.02,102,-2.572109729613809,5.654946668395824,1.362536054617942,2.002373062800072,3.632395573427568,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,64,1,expanding_start_min_2,2,0.0,164,-2.451993510200157,10.343535369432843,1.8136199849086687,2.362341583016696,3.8099983796303034,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,64,1,expanding_start_min_2,2,0.02,164,-2.551936008497897,10.166708155580226,1.6812272969803568,2.331919805919453,3.6039057565129515,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,64,1,full_window_only,64,0.0,102,-2.451993510200157,5.764372577746587,1.459399318936653,2.024033601968486,3.8099983796303034,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,64,1,full_window_only,64,0.02,102,-2.551936008497897,5.61059346071572,1.351849332329323,1.9866679335538915,3.6039057565129515,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,65,0,expanding_start_min_2,2,0.0,164,-2.2469039492606395,14.62796800233773,1.8702007651900465,2.5491022349987245,4.011446293122145,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,65,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.7353475567720424,2.5152129013693685,3.8027307843446434,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,65,0,full_window_only,65,0.0,101,-2.2469039492606395,5.64123193815343,1.47343431743694,1.9924595591105214,4.011446293122145,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,65,0,full_window_only,65,0.02,101,-2.347752164679858,5.485731162999471,1.3658934838000036,1.9549912571715522,3.8027307843446434,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,65,1,expanding_start_min_2,2,0.0,164,-2.229553079951902,10.343535369432843,1.795295238399248,2.3491970950968466,3.9804694102901554,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,65,1,expanding_start_min_2,2,0.02,164,-2.329622533018447,10.166708155580226,1.6634626946790965,2.3190275466330914,3.7733656284032024,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,65,1,full_window_only,65,0.0,101,-2.229553079951902,5.5976696496402125,1.4620562759833788,1.9770735407520386,3.9804694102901554,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,65,1,full_window_only,65,0.02,101,-2.329622533018447,5.443369670643113,1.355345885922102,1.9398945736599715,3.7733656284032024,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,66,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.8509158915723214,2.538048008362658,3.5678311215972025,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,66,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.7166395621479682,2.504381439943257,3.3617483853081596,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,66,0,full_window_only,66,0.0,100,-2.237287429469484,5.710100625273927,1.4761701985761895,1.9425215258305193,3.5678311215972025,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,66,0,full_window_only,66,0.02,100,-2.338899146722821,5.5534220661330895,1.3695187352228768,1.9052204004313824,3.3617483853081596,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,66,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.7762650023077664,2.3369846724592254,3.540698932233408,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,66,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.6449972449029928,2.307082242763786,3.3361833877858613,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,66,1,full_window_only,66,0.0,100,-2.220273589932587,5.666677176637744,1.4649444067727286,1.9277492846324873,3.540698932233408,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,66,1,full_window_only,66,0.02,100,-2.3211125832928543,5.511190106721306,1.359103992934095,1.890731822098357,3.3361833877858613,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,67,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.8341463757630811,2.528134007522805,4.0292497079963185,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,67,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.7004409349897347,2.494624289660239,3.8323634910772926,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,67,0,full_window_only,67,0.0,99,-1.0447977625717417,5.492502891250227,1.4859000676199299,1.8886461684785965,4.0292497079963185,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
