stored_protocol_file,current_rerun_file,action_mode,seed,strategy,stored_final_asset,current_final_asset,final_asset_absolute_difference,final_asset_relative_difference,stored_cvar,current_cvar,cvar_absolute_difference,stored_rachev_ratio,current_rachev_ratio,rachev_absolute_difference,all_three_stored_metrics_exact_on_current_rerun,current_information_ratio,paper_information_ratio,information_ratio_display_precision_match,benchmark_common_dates,benchmark_aligned_returns,benchmark_first_common_date,benchmark_last_common_date,benchmark_alignment,released_notebook_alignment_reused,native_asset_date_path_sha256,paper_result_credit
native_seed42.json,native_current_seed42.json,sample,42,CPPO-DeepSeek 10%,2419497.6061424236,2419497.6061424236,0.0,0.0,-0.04283449879506794,-0.04283449879506794,0.0,0.8942582253662793,0.8942582253662793,0.0,True,0.011205770064182677,0.0078,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,ea1a838695f2dca5da3dec2fb2211ca0e885211fcfc568cad32b3f84346b97d3,False
native_seed42.json,native_current_seed42.json,sample,42,PPO,3997474.008465939,3997491.6498952424,17.641429303213954,4.4131442170361945e-06,-0.03145274598712096,-0.03145275287401093,6.886889968027443e-09,1.0095204794559076,1.0095202584114575,2.210444500772013e-07,False,0.025970646412350404,0.01,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,ee46696eea0150f55744459206d4af893913d10045b9ed30fb8c585c3c526442,False
native_seed42.json,native_current_seed42.json,sample,42,PPO-DeepSeek 0.1%,2603139.251400516,2467568.3220368056,135570.92936371034,0.05207978378059175,-0.03614887939263534,-0.035861516563213944,0.00028736282942139896,0.9346243097748863,0.9232410620059623,0.011383247768923965,False,0.0025030423532512824,-0.0011,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,f5a811a7ed2748bab717d5949b6801d2ba2f25f32c3cdf2f7747b6a248f5c336,False
native_seed42.json,native_current_seed42.json,sample,42,PPO-DeepSeek 1%,1535437.3881439948,1535437.3881439948,0.0,0.0,-0.03925965419575962,-0.03925965419575962,0.0,0.9072972607271649,0.9072972607271649,0.0,True,-0.04228907207275257,-0.0252,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,2c3161c33d6399ea91dbc10937c008aeb7abbdf5ac5a362923a8a078c1973ef1,False
native_seed42.json,native_current_seed42.json,sample,42,PPO-DeepSeek 10%,2011147.2840391756,2011147.2840391756,0.0,0.0,-0.03348414359279861,-0.03348414359279861,0.0,0.9132389329270907,0.9132389329270907,0.0,True,-0.030166687950933788,-0.0093,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,5e19056fabf62b70e6bc81dc89c6bbf141f4a1e2456a67d6a893addd0120c8a0,False
native_mean.json,native_current_mean.json,mean,0,CPPO,2393750.4560027076,2393750.4560027076,0.0,0.0,-0.04489947371211882,-0.04489947371211882,0.0,0.9727203923237927,0.9727203923237927,0.0,True,0.001174662241605016,-0.0148,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,291ddaefe7942ef02bf76c24b5ab2ba8367db13c3808544f3a42c61588b26b94,False
native_mean.json,native_current_mean.json,mean,0,CPPO-DeepSeek 0.1%,803451.9554445341,794559.7503754519,8892.205069082207,0.011067500687284189,-0.05091859281410444,-0.05102678059759593,0.00010818778349148961,0.9670155579346462,0.9699297366618204,0.0029141787271741437,False,-0.05225929238059831,-0.006,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,c8319370720ae00809de440df0ded850a47a4af4baa2fc4502214906ed25fc0f,False
native_mean.json,native_current_mean.json,mean,0,CPPO-DeepSeek 1%,2592566.0510951895,2592566.0510951895,0.0,0.0,-0.03438403834204619,-0.03438403834204619,0.0,0.9397881184305716,0.9397881184305716,0.0,True,-0.0022763845301138606,-0.0032,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,a450bc76d056495eac8c6232742a55e271dd2d31bfd190e456c02e90742d9c9f,False
native_mean.json,native_current_mean.json,mean,0,CPPO-DeepSeek 10%,1693272.7696497282,1693272.7696497282,0.0,0.0,-0.04217206048333026,-0.04217206048333026,0.0,0.8594990633627781,0.8594990633627781,0.0,True,-0.016487213703727212,0.0078,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,fbf1e5d141da8c2d31c418b0c649dc703e63ffe64b3695f1ffd87f40622735f9,False
native_mean.json,native_current_mean.json,mean,0,PPO,3812631.7990432195,3812631.7990432195,0.0,0.0,-0.04703391824880356,-0.04703391824880356,0.0,0.988455245532903,0.988455245532903,0.0,True,0.025742114617244575,0.01,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,a336350007d7d132ba24988e38683938b09e939d52d88156c009208c136fa1a6,False
native_mean.json,native_current_mean.json,mean,0,PPO-DeepSeek 0.1%,2100842.898501263,2100842.898501263,0.0,0.0,-0.03388272075026103,-0.03388272075026103,0.0,0.921549416374154,0.921549416374154,0.0,True,-0.026439424147159468,-0.0011,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,0c61046e4f9d53bcdd896560aa228162d1f6a310cff94938995bc2d7988e7699,False
native_mean.json,native_current_mean.json,mean,0,PPO-DeepSeek 1%,1426406.1689634982,1426406.1689634982,0.0,0.0,-0.04339447822048959,-0.04339447822048959,0.0,1.0468446886110874,1.0468446886110874,0.0,True,-0.04145841004544677,-0.0252,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,81edf403a385c75a9355f737c909d032a4ff57459aa52b51875ce6e305143454,False
native_mean.json,native_current_mean.json,mean,0,PPO-DeepSeek 10%,1756832.9736280695,1756832.9736280695,0.0,0.0,-0.03507401520542347,-0.03507401520542347,0.0,1.0364680982207295,1.0364680982207295,0.0,True,-0.030811247884036986,-0.0093,False,936,935,2020-02-11,2023-12-28,environment_native_asset_memory_paired_with_date_memory;intersection_with_pinned_NDX_close_dates,False,f0621a9d764d1a9ed2d1f046b17d3491e83ae86f459d0093088148b4d48f37d9,False
