month,capm_top1000_mkt,char__cowc_gr1a,char__oaccruals_at,char__oaccruals_ni,char__taccruals_at,char__taccruals_ni,char__debt_gr3,char__fnl_gr1a,char__ncol_gr1a,char__nfna_gr1a,char__noa_at,char__aliq_at,char__at_gr1,char__be_gr1a,char__capx_gr1,char__capx_gr2,char__capx_gr3,char__coa_gr1a,char__col_gr1a,char__emp_gr1,char__inv_gr1,char__inv_gr1a,char__lnoa_gr1a,char__mispricing_mgmt,char__ncoa_gr1a,char__nncoa_gr1a,char__noa_gr1a,char__ppeinv_gr1a,char__sale_gr1,char__sale_gr3,char__saleq_gr1,char__age,char__aliq_mat,char__at_be,char__bidaskhl_21d,char__cash_at,char__netdebt_me,char__tangibility,char__z_score,char__beta_60m,char__beta_dimson_21d,char__betabab_1260d,char__betadown_252d,char__chcsho_12m,char__eqnetis_at,char__fcf_me,char__ivol_capm_21d,char__ivol_capm_252d,char__ivol_ff3_21d,char__ivol_hxz4_21d,char__netis_at,char__rmax1_21d,char__rmax5_21d,char__rvol_21d,char__turnover_126d,char__zero_trades_126d,char__zero_trades_21d,char__zero_trades_252d,char__prc_highprc_252d,char__resff3_12_1,char__resff3_6_1,char__ret_12_1,char__ret_3_1,char__ret_6_1,char__ret_9_1,char__seas_1_1na,char__dsale_drec,char__niq_at_chg1,char__niq_be_chg1,char__niq_su,char__ocf_at_chg1,char__qmj_safety,char__ret_12_7,char__sale_emp_gr1,char__saleq_su,char__seas_1_1an,char__sti_gr1a,char__dolvol_var_126d,char__ebit_bev,char__ebit_sale,char__f_score,char__ival_me,char__ni_be,char__niq_be,char__o_score,char__ocf_at,char__ope_be,char__ope_bel1,char__turnover_var_126d,char__at_turnover,char__cop_at,char__cop_atl1,char__dgp_dsale,char__gp_at,char__gp_atl1,char__mispricing_perf,char__ni_inc8q,char__niq_at,char__op_at,char__op_atl1,char__opex_at,char__qmj_prof,char__sale_bev,char__tax_gr1a,char__corr_1260d,char__coskew_21d,char__dbnetis_at,char__kz_index,char__lti_gr1a,char__pi_nix,char__ami_126d,char__dolvol_126d,char__market_equity,char__prc,char__iskew_capm_21d,char__iskew_ff3_21d,char__iskew_hxz4_21d,char__ret_1_0,char__rmax5_rvol_21d,char__rskew_21d,char__at_me,char__be_me,char__bev_mev,char__debt_me,char__div12m_me,char__ebitda_mev,char__eq_dur,char__eqnpo_12m,char__eqnpo_me,char__eqpo_me,char__ni_me,char__ocf_me,char__sale_me
1999-07-31,-0.0073537188714427,-0.0241497882902028,-0.0181949497911045,0.0223460949458622,-0.0108112960837119,0.0230404603348595,0.0102958256429174,-0.0025473159556736,-0.0382914503442061,0.0102102754404289,-0.0413933731649809,0.0061984466380892,0.0018840968000149,0.0082928214478322,-0.0110649853213776,0.0001655549766173,0.0043100346664401,0.003484138977991,0.0076382657948296,0.0025502028125925,0.0032178549940687,-0.0158455394705214,0.0047783638667819,0.0025211271654504,-0.008694576389282,0.0006827517785576,-0.0142760871515513,1.7573859249543745e-05,0.0078879605546824,0.0074495531817956,0.0086031618962998,-0.0094307205673746,-0.0126406264027088,-0.0190427552577496,0.0132582950688258,0.023911609049935,-0.0195359210820343,0.0473487876905861,0.0163390014370777,0.0059636606053153,0.0145300165313634,0.0089301584880711,0.0083661336577552,0.0097629003873101,0.0101064853989924,-0.0183868911506864,0.0150356249995176,0.0107660450880547,0.0135940276859239,0.0137315794215667,0.013881266594938,0.0195235916790075,0.019996407350213,0.0156038948531564,0.0199733297879593,-0.0147440950138618,-0.022217680306891,-0.0162092703291441,0.0061573834343063,0.0250147829585066,0.0116252814332433,0.0191972451738675,0.0101846937324883,0.0134122420752367,0.0129675601631482,0.0192780843737805,-0.0071578277071914,0.0063775289816145,0.0065082288023759,0.010538142953107,0.012090549655904,0.0067067782992664,0.0177522243888971,0.0046281682884294,0.0147188810676051,0.0044749515377676,0.0072196837840287,-0.0028331474043623,-0.0047147271452684,-0.0132858810077419,-0.0096129529273227,-0.0172068371437052,-0.0162416197301097,-0.0055019100847335,-0.0032031832163829,-0.0036332021016607,-0.0139975261955629,-0.0144195808327098,-0.0084511354816535,0.0037110789852589,0.0167897789294983,0.0163039803464664,0.0141464868058943,0.0205320918666744,0.0177787300442241,0.0111386079888814,-0.0133387350296008,0.0013746887201451,0.0222030944921052,0.0147340248634349,0.0099871177264571,0.0005443257363531,0.027539392934979,-0.0117500400845794,-0.001405633518629,-0.0097296975898392,0.0028852881142012,-0.0044957495634,-0.0110984311133997,0.0018836378565047,-0.0122943728578368,0.0350503765753037,0.0174587014759206,0.0280999531152621,0.0198610971090078,0.0146983884123132,0.0212053398469807,0.0197040666817755,0.0251275379273787,0.0146234808703273,-0.0220248950199672,-0.0192678971815838,-0.0194051752519846,-0.0192475835973247,-0.0098592422814743,-0.0173327686501646,0.0144299876144449,-0.0070554822965151,-0.0101502982712795,-0.0031909603235157,-0.0165397825105909,-0.020187559869454,-0.0205713470634938
1999-08-31,-0.0103791652775677,-0.0141444161842683,-0.0217129354901109,0.0091508123205689,-0.0214976080306908,0.0080108047223249,0.0084948428895369,0.0138377400188073,-0.0249527965314161,-0.0138091740939122,0.015325342927667,0.0180949878100251,0.0206119065079989,0.0224648011701436,0.0052287100719803,0.0158147718143235,0.0165002915335943,0.0178470553205156,0.0221554603995305,0.0236320020168115,0.0116887158695598,-0.0174264589349103,0.0284995310581655,-0.0206214797078162,0.0228525047250578,0.0241228605968445,0.0183455337593035,0.0216888380503539,0.0181847547663297,0.019130752651366,0.019547479390568,-0.0233233274135776,-0.0234276733775495,-0.0287188973870088,0.0133557565758499,0.016383993015613,-0.0195396267338595,0.016927879876686,0.0222633627657923,0.0110648361804699,0.0170397122645351,0.0106479730024892,0.011405177206964,0.0148751035320921,0.0192720890044533,-0.0192241889765405,0.016093580172915,0.0137086588660363,0.0160443597821468,0.016242570449735,0.016973832327503,0.0164789780089777,0.0165608476774309,0.015422636550162,0.0085329706697501,-0.0088820699750394,-0.008105166417128,-0.003837653972821,0.0043025347391391,0.0204891611959395,0.009679198997591,0.0234832029515548,0.0131977221325493,0.0079031899934094,0.0225475040608799,0.0211684517958321,-0.013388115123838,0.00607858839406,0.0041368756434977,0.0094113212343094,-0.0010188793717318,0.0160819269206833,0.0289556042568868,0.0073321309482085,0.0300447459421889,0.0069120703815646,0.0003632002415762,0.0201667670677041,-0.0067793209961223,-0.0121752011116864,-0.0055894009634133,-0.0206986175756833,-0.0127383417855032,-0.0144315232537439,-0.0095078605941016,0.0045240313552911,-0.0142232160889384,-0.0066396424183987,0.025516470753436,-0.0059141148505001,0.0111450572319618,0.0217396577774524,0.0040198217535913,0.0152354183255296,0.0239866262529844,0.0155937109757204,0.0209159994660673,0.000325459255363,0.0054842070436425,0.0141082533034805,-0.0008115092013056,0.0124707012479752,0.0035031530169657,0.0252170800150121,0.0022406715075942,0.0223540579865274,0.0050919912404404,-0.0020475414201666,0.0125067435775456,0.0157001418522672,0.0281865793105202,-0.0086966067854229,-0.0244754456280442,0.0028281160869218,0.0126822003025415,0.0095821214835118,0.0150340804894442,0.0073080990478952,0.0079581462264614,0.0084802366444345,-0.0231352422527396,-0.0215530162844961,-0.0214121364331065,-0.020587633560291,-0.0190262319123597,-0.0248200735548205,0.018090525564928,-0.0148572434693361,-0.0204819247693914,-0.0126612290060986,-0.0202133443912999,-0.020590449316588,-0.0258412460333525
1999-09-30,0.0301843627674512,-0.0326226539143739,-0.0253519879490641,-0.0126676717746461,-0.0440519669506492,-0.0569284714498814,0.0380891286729108,0.0536118826014421,0.0331605277840243,-0.0542560128663351,-0.0257441589429696,0.0418235068048223,0.0300788232396944,0.0151754676702958,0.0388071962744514,0.0562260447769439,0.0506455768336922,0.0350408630778717,0.035988193173777,0.0274488326835774,0.0340739570322527,-0.0369288734872338,0.010122870101035,-0.0103258079793407,0.0282168436011041,0.0176837710711308,0.0283839136666457,0.0390257105164684,0.0329913907776267,0.0305359616160688,0.0363138304686144,-0.0371946330223209,0.0042732184521131,0.0076118830884707,0.0207385559739391,0.0372710745887146,-0.0271202888575574,0.0359619632094975,0.0327693723813358,0.0125805789398298,0.0104249802803506,0.0249575714651739,0.0219483884007252,0.0223675422598795,0.0359725613200382,-0.0189533453839611,0.0101734339038535,0.0083690874749367,0.0107039293993097,0.0116949333706192,0.0351249491250736,0.0169497930972072,0.0158518672783276,0.0126714092526181,0.0108989374917619,-0.0042948155524257,-0.006314336590435,0.0074354567577108,0.0076396776636354,0.0044595439258522,-0.0110764546615919,0.0264174152686938,0.0149629887157017,0.0064109733859507,0.017158820816633,0.0205669496486445,-0.0384413510203135,0.0161978492976951,-0.0158975990687272,-0.0339325464949442,0.0264732748064754,0.0137437268047487,0.0373605491445594,0.034379080993054,0.0263261726340918,0.0247509224222322,0.045168893644434,0.0009276908430481,-0.010667641636423,0.0055951703436594,0.0212768482382159,-0.0030654622623312,-0.0065408885655357,0.011362657362281,-0.0191914728819893,-0.0366536725758041,-0.0212259874888801,-0.0118956566262594,-0.0012069314174294,-0.061946377611531,-0.0120288595593923,-0.0145443694063855,0.0607855865589533,-0.0277360744826044,-0.0130100921388274,-0.0136125239305206,0.0443640119946557,-0.0269926068481189,-0.0399715401031095,-0.0407402934067071,-0.053756304086634,-0.0151959781964753,-0.0099583875111519,0.0203469349315447,0.0436428894759378,0.0250140832286248,0.0615451565254653,-0.0692172112904199,0.0651992124418438,0.0109644261424715,0.002626714773153,0.0333154744408731,0.0296871045822701,0.040894683942237,0.0229837957342629,0.0104299095978047,0.0331358644682997,0.0203251177106105,-0.0036408514843859,0.0299447153361217,-0.020183450580524,-0.0240621441882369,-0.0264811720998366,-0.0232667270041832,-0.0090706208321525,-0.0313111931562073,0.0127431968413251,-0.0211414110629338,-0.0234733115693518,-0.0120168220507596,-0.0166266178263773,-0.0292659464892283,-0.0402147831618092
1999-10-31,0.0142081731754339,-0.0791176654854863,-0.0756764175634811,-0.0075054874358706,-0.0500947128183346,-0.0035316580823471,0.0486085953865832,0.014477822167298,-0.031920280127341,-0.0122385807525234,-0.0182410999353449,0.0548335990497243,0.0592310119977816,0.0598863432835877,0.0281098532092781,0.0373467427751855,0.037986693306066,0.0438025752536372,0.0631750862813027,0.0387336318103793,0.0509456509077288,0.002971166166855,0.0448624808985481,-0.0393945473175177,0.0485503879600937,0.0486838277396296,0.0177424955936813,0.0268125367444461,0.0519371305575717,0.0542243444030513,0.0562439022606774,-0.0597416834060434,-0.0246286500138066,-0.0437590689492461,0.0488931000471607,0.0595222666139775,-0.0644948682861609,0.0538451549047528,0.0524599420697456,0.0333156440349564,0.0370614661943084,0.0381511503624982,0.0460882965115708,0.0495863631250309,0.0515254194155259,-0.0460079735327553,0.0471008693491667,0.053326758814626,0.0488487403421534,0.048526932716665,0.0529342909195129,0.0376567732126283,0.0407845280376905,0.0422707071162222,0.0592403913866331,-0.0471691468447929,-0.0466482226661201,-0.0305299272841775,-0.001405770252756,0.0273994843903615,0.0138492974188465,0.0475949410545508,0.0414927063988179,0.0351461845806081,0.0322811171647823,0.0431725933300639,-0.0097461593738831,0.0140669679297007,-0.0619910141876649,-0.0164568520404066,0.0713470698092139,0.0399697726136042,0.050513173015433,0.0418255056468388,0.0510284823845224,0.0352252777754913,0.0508420148357376,0.0481189144044466,-0.0334010092801759,-0.0617571782257185,-0.0216466089777983,-0.0418311805285683,-0.0525915350841382,-0.0498030525424733,-0.0196512462643013,-0.019424553311753,-0.0252093863724745,-0.0410102080720769,0.0493068065944104,0.0195506896573853,0.0306202981563291,0.0570286495006577,0.0284676613106041,0.0340961721573788,0.037444177442994,0.0192152450414131,-0.0022252052233227,-0.0322408344692176,-0.0007292829552548,0.0207180213326183,0.0615280325763518,-0.0128178027174125,0.0853051408187334,0.0407928616676119,0.006193310194544,-0.02045074385593,0.0158844724681515,-0.0333413427854145,0.0001600939358979,0.0555530923569648,0.0424312702657457,0.0489752827872093,-0.0279062024706781,0.0268629617920138,0.0143406162470886,0.0085517807744174,0.0073360394402371,0.0103978654935942,-0.0551760307043462,0.0017091849653104,-0.0615719269659215,-0.0573279220255644,-0.0608178370200719,-0.062199265382851,-0.0517761189599589,-0.0553806434651188,0.0602484531432303,-0.0493705479465377,-0.0600533840554845,-0.0509212809694256,-0.056524227440641,-0.0514956239903114,-0.0515506847338431
1999-11-30,0.0386469945522065,-0.0683946541632165,-0.0603225421332134,0.035396427187628,-0.0252280013034369,0.0227447626063615,0.0615423726130915,0.0031187399483619,-0.0385354062984476,0.0181371687016521,-0.037463521294674,0.0464262426008601,0.0591902010960048,0.0634376656826012,0.0129422750947601,0.025505866671963,0.0359915243564464,0.0379678853916957,0.0580641833187162,0.054139926993025,0.0518594421255889,-0.0301837164994168,0.0727342528623117,-0.0490035704055426,0.044423824634737,0.0488094611549353,0.0044365807973356,0.0084759704044836,0.0634327469085546,0.0633920576495805,0.0625041965644212,-0.0657894444213644,-0.017229632181535,-0.0575556488481761,0.0560780560751565,0.0670722118386595,-0.0633306237523466,0.0552333494556265,0.0418065298589674,0.0515596144627149,0.0227753516923219,0.0471223021329064,0.0527551098568224,0.0563812950612628,0.0518055198002684,-0.0582110200505607,0.0582341083472895,0.0639931850697459,0.0610011072678781,0.0604657697027795,0.0461741040072072,0.0578037864951184,0.0618034392851111,0.0546457579561955,0.067025339275363,-0.0670863524398208,-0.0661650639257769,-0.0539678786117456,0.0335452079022315,0.0827158718602547,0.0148710613230202,0.0686687931375417,0.0574170804055679,0.0644921429151969,0.0654041273303069,0.0735750647481113,0.0185318700474297,0.0652317582211675,0.0770725301401032,0.0256604682586841,0.0641896626757061,0.0252224215840107,0.0740168073244053,0.0637878029407847,0.0579695660955488,0.0592770292434959,0.0716932036820887,0.0566168715985958,-0.0474967792346387,-0.0714546567476096,-0.0343934614144699,-0.0513095239160521,-0.0649196485022314,-0.0539025192026452,-0.0048717896568067,-0.0308008586613751,-0.0523369878117408,-0.0570844881542563,0.0439037407180809,-0.0189686167070249,-0.0235047651795535,0.0426714731797273,0.0082189857587823,0.0049969455810458,0.013873347775537,0.0270846750739873,-0.0338448298703478,-0.0300040157720162,-0.013942190955493,0.0101763766947801,0.0097182660192487,-0.0308957773681621,0.034302537585752,0.0103062100462538,0.0002862556490252,-0.0802178932321461,-0.0239927918808682,-0.0181767307519781,0.0265444223275844,0.0477041894023906,0.0561222909163486,0.0254023648640896,-0.0168783945758291,0.0739457201857624,0.0493883408848585,0.0746433867650002,0.0952538502029426,0.0750494952407898,0.0317835466826996,0.0206540112791733,-0.0679129562800669,-0.0713066297028697,-0.0676585837593081,-0.0639942361295696,-0.0747478072411817,-0.0652925987802416,0.069719160668272,-0.0561955629203947,-0.0612006361665779,-0.0423826894102667,-0.0673254952813179,-0.0607271347467105,-0.0661263603023529
1999-12-31,-0.0234656889840043,-0.0298144055070656,-0.0131379529430315,-0.0065270088783614,0.0040807323862694,0.0164919699871015,0.0147443592273136,-0.0032156184315745,-0.0330451092535546,0.001921775556907,0.0004428924959897,0.0061342811661758,0.0026254840716994,0.0010862573251164,0.0058559838187133,0.0079760536399131,0.0048455313580217,-0.0183069831159683,-0.0088460974269129,-0.00337738831531,0.0092695831843522,-0.0029598248076746,-0.0059216286423887,-0.0084164134612612,-0.0099698670599362,-0.0041855542077251,0.0020111769165175,0.0028188284962491,0.0025641391611013,0.0072781408322917,0.0052552150449605,-0.0084598383291432,-0.0092397785254351,-0.0190804035470741,0.0064613385628498,0.0190438956981587,-0.0173009918922709,0.0200182837935228,0.0112970060288303,0.0036643757114435,0.0152857874654024,0.0051320137913114,0.011109091611237,0.0123393800117955,0.0241994036450499,-0.0209519101878231,0.0047106008832746,0.0055783774778993,0.0051609238665375,0.005184408431972,0.0222123183748564,0.0021003893754307,0.0042143032193066,0.0046155415608909,0.0037836824453024,-0.0016137860836524,0.0028432162908331,-0.003316783670039,0.0006155510177549,0.0060702637749889,0.0133317748604905,0.011542959480155,0.0039754231584966,0.0108474453168302,0.0133905128952229,0.0093122072448004,0.0052690232348064,0.0093242171540081,0.0142286280586556,-0.0062515963596497,-0.0053171068405444,0.0136679529221721,0.0087971787688321,0.0275727105543668,0.0011631386892144,0.010524262135832,0.0145406535903674,0.0097485699174815,-0.0376354399041384,-0.0131368819025139,-0.0215315879049692,-0.0109289485575331,-0.0296714527567102,-0.0319758759611417,0.0214211197024233,-0.0250317460822524,-0.0340756104158178,-0.0359636610704138,0.0082611682643408,-0.0419346166914302,-0.009633524496666,3.483841046167145e-05,-0.0261010630759402,-0.0308508173075124,-0.0215559375038158,-0.0186463055541399,-0.010852344870232,-0.0268862797042841,-0.0139595537230642,-0.0102275739643867,-0.0408067039390121,-0.0310977887832343,-0.0444101164801705,-0.025953058589165,-0.0064138290054767,0.0150847488099648,0.0175209353918782,-0.0108541813381906,-0.0013959741337764,-0.004830523128594,-0.004496939843774,0.0144820423690693,-0.0038261022514543,-0.0011464379104964,-0.0045382690227448,0.0115454779070654,0.0005802384702786,-0.0024875221253003,-0.0068841037306404,-0.0051689084218935,-0.0121644837487076,-0.0102684514876627,-0.012267449772145,-0.0116334985772309,-0.0041763467973247,-0.020262235044927,0.0197885894943678,-0.0092974775277677,-0.0208241477494222,-0.0235688663890915,-0.0217324451233091,-0.0244651674445075,-0.018376292357344
2000-01-31,0.0067456403925286,-0.0702663234533102,-0.0929770953245359,0.077541621556172,-0.0591379713170792,0.0708054482751278,0.07696562042096,-0.0634424796182378,-0.1643366498378043,0.0768226439158376,-0.0735718253840213,0.0824633051486603,0.0692579104005773,0.0898618983390888,0.0282815219761557,0.0732584068294808,0.0954144931664979,0.0740700589694256,0.0956744256578199,0.0942009387435499,0.1105213098376361,0.0447712635461092,0.077098473962827,-0.0808821098580315,0.0348256378481761,0.0818852397391009,0.0417855602179798,0.0416465072024609,0.1005457838348382,0.1131367838423464,0.0944276725513495,-0.1231551901249276,-0.1115286050540671,-0.133581055300022,0.1158279926882598,0.1319829563171871,-0.1343047426641481,0.1515384010127237,0.1315478492445959,0.0904725476050072,0.085228847553022,0.0906132525212924,0.103049948507397,0.1089981716181301,0.1104972646545091,-0.1182535769618821,0.1185482468062623,0.1183970462729744,0.1172147451096043,0.1191967081644244,0.1128800678966993,0.11424730774511,0.1168699944692064,0.1122230824821506,0.1293209646585205,-0.1256653187284713,-0.1287258911615842,-0.1135341432894492,0.0467441164582351,0.0659653786695457,0.0244200025759903,0.1163378779521758,0.1490389481154564,0.1348435638152177,0.132324984782155,0.1310882558580409,0.0123484085232099,0.0888111609124005,0.097739925295501,0.0201613072077724,0.087610408155982,0.0958103057463391,0.0626833613017097,0.0830964015604329,0.080128685868548,-0.0771122666392131,0.0747970605814292,0.1367138441618841,-0.08442510263437,-0.1044338571200912,-0.0862393622521269,-0.1413396128613923,-0.1091403705660721,-0.0995415478291237,-0.0149782510664362,-0.052280953031189,-0.1218595495704693,-0.102518864975633,0.0961501966565717,-0.0122746100630998,0.0596920372074253,0.0921009763664597,0.0910620748033521,0.0422077537843007,0.0445521647409297,0.0406190367012251,0.0149120409757633,-0.0456637538023909,0.0466386854194519,0.0385980957766131,0.0592627548634281,-0.0344194655913613,0.1173692469897874,0.0273900351210491,-0.0189071287289691,-0.0171632283217489,0.0581407444682078,-0.0583935878358454,-0.0745260620475227,0.0908759937448539,0.1175735041040486,0.0450558311771924,-0.0674196445021493,0.1124578346653892,0.0567675091551207,0.0578669643226671,0.0691432320883891,0.0748381273183622,0.0818639059149732,0.0614556584463378,-0.1349440626514946,-0.1366279258218805,-0.1351629649954882,-0.1376103987242367,-0.1239660894064324,-0.1299680191922325,0.1296372285429261,-0.1106252348768633,-0.1177114526865199,-0.122067257045852,-0.1250595073379766,-0.1231801570310787,-0.127305095078086
2000-02-29,0.0275425755372844,0.0656175296549962,0.0966432749398888,-0.0633271097105527,0.1150498335467995,0.0674018131875561,-0.1079021618481067,-0.0937229355493296,0.0770715142827372,0.0894071308927238,-0.0247873449520339,-0.0882431705370268,-0.0836006579585858,-0.0507684082068822,-0.0758178838171175,-0.07391198468244,-0.0810149790359016,-0.0497823634379488,-0.0813102612013726,-0.0633947713545736,-0.1003499589395224,-0.0196768736672088,-0.0578367506312664,0.0455071565287122,-0.0365726758064942,-0.0620467759408169,-0.080712893918281,-0.0764466143947487,-0.0856107959992142,-0.0896462305073452,-0.0916943323068544,0.0951084018947847,0.0222911637778108,0.0674373662213625,-0.0748712113205297,-0.0926656096131801,0.0758940378153859,-0.0862321601168081,-0.0868962650558,-0.0460838805067848,0.0013100446753736,-0.0403467380831975,-0.057868373032996,-0.0827257895519122,-0.1038881485344818,0.0781548319582627,-0.0915811939108392,-0.072887495001215,-0.0904878315282419,-0.0916596017657539,-0.1194964778338448,-0.0930406155085316,-0.0924469107543448,-0.0824133869594059,-0.0732560570172496,0.0556676079156779,0.058765792156246,0.0198055777303518,-0.0611898561631557,-0.0127077610664375,0.0352559428893148,-0.0820463786497985,-0.0981617516778089,-0.0988489098732382,-0.0899291410829243,-0.0903696968220875,-0.074696136484627,-0.1328572892886066,-0.1242287607632133,0.024832464177201,-0.0781284742489009,-0.0524412575600299,-0.0518028149301699,-0.0758954937765559,-0.0468737187017248,-0.0090413157829723,-0.0825392322506843,-0.1523587305289671,0.1339793782570006,0.1141363423658171,0.0395310333776065,0.0408976046415929,0.1172105011284546,0.130765758860201,-0.1012999781750544,0.1309658266974596,0.1081811735075397,0.1499362354705036,-0.1448895196045606,0.0783409982537692,0.0539835398570337,0.0414093447173634,-0.1203153638528718,0.0596956748432873,0.0427744094403572,0.0640289468655854,0.0210646579513997,0.1223722924860026,0.0861800826246975,0.0839548602160636,-0.0233594351927906,0.1128757180176857,-0.0297775769584025,-0.0111323246389654,0.038933985934597,-0.0117714579034182,-0.1227024717231026,0.0822632830208103,-0.034940967880028,-0.1344109266591004,-0.1586683751436818,-0.0131172166894023,0.0270656797493134,-0.1146420156982891,-0.1337170435576511,-0.1412130453322135,-0.1404348381588918,-0.111976453404149,-0.112428680041391,-0.1095126520953094,0.1043452631766438,0.0984892763589946,0.1049061631309647,0.0918376962039999,0.0415548322537129,0.101848664067657,-0.0818833798871277,0.0730284882915868,0.0778463722272043,0.0759192938067603,0.0935971542156606,0.1006946412164863,0.1059825782924805
2000-03-31,-0.0282781939173741,0.053268884044821,0.0538310355478005,-0.0456597798189349,0.1053510473104599,0.1106973120658613,-0.1045155619982501,-0.1272234596073404,-0.0134022208755256,0.1299467714083629,-0.0456265600606419,-0.0880669331648057,-0.0781698897341753,-0.0538882186977656,-0.1013940644414414,-0.1043810035525615,-0.1080416881429875,-0.0742269642793883,-0.0738514069011515,-0.0655123214595218,-0.0942463604513221,-0.0364761025492018,-0.0547307242860265,0.0529925056833062,-0.0890000112339583,-0.0905950482525953,-0.1091232621363137,-0.1049037183856303,-0.0802427949949411,-0.0843431071412356,-0.0787813713064921,0.0843918862705521,0.0203681198438596,0.0372409400929926,-0.05672200307552,-0.067196662767333,0.0627206402577406,-0.0544023841778205,-0.0763863055765717,-0.0359512112586711,-0.0387645742529929,-0.034241742909644,-0.0518779514849956,-0.0726393164214228,-0.082127006222899,0.0781276893514012,-0.0637280631136087,-0.0620502342014517,-0.0668272578807436,-0.0659895737952192,-0.0939848445373204,-0.0542833139483981,-0.0528441212711429,-0.0574154031675406,-0.042814387899679,0.0340656184308105,0.0337930545527861,0.0293052232332862,0.0123350165963292,0.0174702359611632,0.0153016935805209,-0.0514445348926145,-0.0415526661337527,-0.0643074534854479,-0.0528610684179825,-0.0474256720356249,-0.0134256542759372,-0.0420923443347661,-0.0897667847823897,0.0318382576670687,-0.0506198541404949,-0.0514838624528292,-0.0143633058868501,-0.0763396327842364,-0.0274981153557034,-0.0113273859079278,-0.0937836072781626,-0.0855929109529512,0.0992906543287579,0.07814981089522,0.0086433066474014,0.0329662355260892,0.0788438549824154,0.0996154588137247,-0.0333561778686279,0.1023998744302192,0.079919623276833,0.0738517891306168,-0.0903852066890491,0.0841839624374132,0.0821634957490214,0.0357185665146932,-0.1126802452850844,0.0478380601793887,-0.0244450483949378,0.0554793078731253,-0.015438163650965,0.1105467785721624,0.1094840078449329,0.0979067530808836,0.0287050294657032,0.0795347758170968,-0.0074704659196295,-0.0219749963855727,-0.013318408610646,0.0992435391087961,-0.1103612469559364,0.1149436871545802,-0.0856001685661554,-0.0970650910617811,-0.0820277658033485,-0.0237495521927059,0.0291203332651698,-0.0498741082697418,-0.0400726942364778,-0.0656355538096684,-0.0735680849098557,0.0354580163169023,0.0668201031633683,0.0090106357974115,0.0665423544739033,0.0724520545294116,0.0658962460887017,0.0651961574329655,0.0311734633922008,0.0787600317860204,-0.049463870888858,0.0654976080049127,0.064125050461414,0.0622432830643132,0.0735357690361633,0.0709555581815132,0.0768723839454974
2000-04-30,-0.0207522754668253,0.0192321720405817,0.0379256267976675,-0.0665624057093313,0.0059256384004387,-0.0734481930227439,-0.0642771861893073,-0.0025388361495335,0.0412876727444086,-0.0247791218329988,-0.0215036667963643,-0.0617862262347357,-0.0691973173040372,-0.0688063555539113,-0.0532905399013022,-0.0442052889294321,-0.0420885701708024,-0.0615892941310001,-0.0648190185326853,-0.0614924067106678,-0.0627312073330173,-0.0619106896333072,-0.0661578547197528,0.0708589342369003,-0.0458468975927786,-0.0452386109196945,-0.0507499052708384,-0.0605637714466804,-0.061084399625705,-0.0570723082876644,-0.066998740671721,0.0589948419240037,0.0151074176567174,0.0587626269914014,-0.0471123473661632,-0.0485594800106773,0.0502421827041144,-0.0487385161605078,-0.0495131860265936,-0.0366056814959941,-0.0703055536793551,-0.0350531636458467,-0.0536970347777067,-0.0573612540889465,-0.0545954989987074,0.0556148889808412,-0.0490761374550951,-0.0474131665235008,-0.0493641165290653,-0.0498297339683272,-0.0583291201540847,-0.0507448890090188,-0.0507482379877257,-0.0501669931821628,-0.047333979195461,0.0457139692586487,0.0437486042881432,0.0417188336693243,0.0144891071007154,0.0059581547697153,0.0061536314730299,-0.0510301379288783,-0.0214492936673143,-0.0573636638098562,-0.0567699070525588,-0.0508770298147488,0.062361181373209,-0.0349278688924049,0.0306556495543823,-0.0265383019614017,-0.0487634390052131,-0.0369360607692236,-0.0396141492788308,-0.0440182950444065,-0.051943884131799,-0.005416947854035,-0.056583036356994,-0.0609118462748334,0.0388513923267275,0.0638426468772158,0.0214273459498688,0.054116629510944,0.0547591290004147,0.0394829432706375,-0.0289915602677476,0.0386879579891357,0.0493755979722918,-0.0006530989371482,-0.0524705690851349,-0.0166867282393375,0.0218300527206069,-0.0245912406478472,-0.0431904644860116,-0.0012082936534985,-0.0533448477285019,-0.0118267382350212,-0.0122960882540627,0.0210990733674875,0.0133593562906286,-0.0133052606500594,-0.0352111917303509,0.0398886972739189,-0.031113212860124,-0.0272328540954421,-0.0099422694580304,-0.0692925321708797,-0.00957055391986,0.0280512361661698,-0.0111464081518127,-0.050157842420073,-0.0170189087017955,-0.0498416594741775,-0.0023206825961989,-0.0434414791991767,0.0179891730981802,0.0125879245816344,-0.0157373540289811,0.0336087479891662,-0.0454798560217999,-0.0364858962103883,0.0597233384355844,0.0606263855005194,0.0596559692578462,0.0563938785434389,0.0482552705652107,0.061872763382214,-0.0585071163583793,0.055517412124234,0.0585240794585553,0.0543977174200533,0.0634034251429119,0.0659564455084305,0.0548752234722319
