missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.09108778193321793,0.09108778193321791,2.0,1000,751,0.0,0.0,75,75,0.22062374072722732,0.1364199143396201,2.0
zero,1999-08-31,1999-09-30,ok,0.08018697964024586,0.08018697964024589,1.9276626360610138,1000,744,0.0,0.0,74,74,0.20401240422039732,0.13934846062926903,2.0000000000000004
zero,1999-09-30,1999-10-31,ok,0.08065221495130302,0.08065221495130304,1.4199128129686518,1000,743,0.0,0.0,74,74,0.1538429142856203,0.11548742487443386,2.0
zero,1999-10-31,1999-11-30,ok,0.08872677539048579,0.08877253447672259,2.1491042430686726,1000,720,0.00600355369152101,0.00600355369152101,72,72,0.18890154846542395,0.10456405802954073,2.0
zero,1999-11-30,1999-12-31,ok,0.1952570529950644,0.19525370980585244,1.676655737036533,1000,707,0.0004441005860706962,0.0004441005860706962,70,70,0.15361370952345935,0.11079607389284712,2.0
zero,1999-12-31,2000-01-31,ok,-0.03895572056671965,-0.03895572056671966,1.1629310393413363,1000,701,0.0,0.0,70,70,0.21044263846681352,0.12899098609883025,1.9999999999999998
zero,2000-01-31,2000-02-29,ok,0.2608632860206785,0.2608632860206785,2.0746286534790714,1000,697,0.0,0.0,69,69,0.25280666715831634,0.19110607141724684,2.0
zero,2000-02-29,2000-03-31,ok,-0.20173911213874005,-0.20176032740639926,2.1299499714685552,1000,677,0.0024234941351700787,0.0024234941351700787,67,67,0.15436192802123955,0.10253064584839186,2.0
zero,2000-03-31,2000-04-30,ok,-0.07650289259252861,-0.07647378623599516,2.670783981643372,1000,695,0.003167176989500517,0.003167176989500517,69,69,0.19587222888604616,0.11644461512694049,2.0
zero,2000-04-30,2000-05-31,ok,-0.07242395193263773,-0.07242395193263773,2.6692620672571907,1000,723,0.0,0.0,72,72,0.14638074556053654,0.11029647628225592,2.0
zero,2000-05-31,2000-06-30,ok,0.04375625087570359,0.043740824649024776,2.382851703508521,1000,726,0.002060126426122036,0.002060126426122036,72,72,0.20029216187128612,0.13922534782543458,2.0
zero,2000-06-30,2000-07-31,ok,0.030492475078618745,0.03049247507861874,1.9987184112230958,1000,704,0.0,0.0,70,70,0.23758013193236896,0.18502064257769257,2.0
zero,2000-07-31,2000-08-31,ok,0.017048338672440502,0.017048338672440506,2.1152024741766313,1000,713,0.0,0.0,71,71,0.32101638122231474,0.22415242090998005,2.0
zero,2000-08-31,2000-09-30,ok,-0.11590667121658076,-0.1158140261879757,1.685498169131018,1000,708,0.011819941047720946,0.011819941047720946,70,70,0.26950973446206034,0.18487363467813306,1.9999999999999998
zero,2000-09-30,2000-10-31,ok,-0.025172033029485258,-0.02515641891446107,2.085576182938132,1000,716,0.0014964649246875196,0.0014964649246875196,71,71,0.19741865901803746,0.15850750589369814,1.9999999999999996
zero,2000-10-31,2000-11-30,ok,0.15904447342764538,0.15904447342764536,3.114349941672331,1000,732,0.0,0.0,73,73,0.17799100289306838,0.13044502922654017,2.0
zero,2000-11-30,2000-12-31,ok,0.04181340608237884,0.04187330004878729,1.7082944022655275,1000,749,0.0061004243642753505,0.0061004243642753505,74,74,0.14346180281624835,0.10488133800324972,2.0
zero,2000-12-31,2001-01-31,ok,-0.2134558334270018,-0.2134558334270018,1.5119704823276594,1000,743,0.0,0.0,74,74,0.2814942389046491,0.1844647591281458,2.0
zero,2001-01-31,2001-02-28,ok,0.07416993023538282,0.07416993023538283,2.7559756214164937,1000,743,0.0,0.0,74,74,0.3399155498448552,0.2069581164604355,2.0000000000000004
zero,2001-02-28,2001-03-31,ok,0.06557310841411694,0.06557310841411694,2.254194948085426,1000,760,0.0,0.0,76,76,0.30708347074555725,0.2036127166426318,2.0
zero,2001-03-31,2001-04-30,ok,-0.08851250060580157,-0.08852196927872058,1.2269578562579224,1000,773,0.0012252423549457317,0.0012252423549457317,77,77,0.299799862807398,0.2086850680186026,2.0
zero,2001-04-30,2001-05-31,ok,0.01827380720002156,0.018273807200021565,1.3363413239118251,1000,776,0.0,0.0,77,77,0.24005374821003764,0.16827889793491568,2.0
zero,2001-05-31,2001-06-30,ok,0.01996998519355826,0.019976195998437214,1.1824272946529215,1000,774,0.0011178554497751536,0.0011178554497751536,77,77,0.24219120460835722,0.13849013602005997,2.0
zero,2001-06-30,2001-07-31,ok,0.07367709818730177,0.0736416553775872,1.4331107359482766,1000,762,0.005909104653983712,0.005909104653983712,76,76,0.2906048456762986,0.21071381752637783,1.9999999999999998
zero,2001-07-31,2001-08-31,ok,0.0844496570791534,0.0844496570791534,1.456744269917957,1000,774,0.0,0.0,77,77,0.27711147718385154,0.20713389581431682,1.9999999999999993
zero,2001-08-31,2001-09-30,ok,0.13321229551560707,0.1332122955156071,0.6629818979189464,1000,777,0.0,0.0,77,77,0.2906810620877545,0.21644086161735548,2.0
zero,2001-09-30,2001-10-31,ok,-0.015619360936771865,-0.015619360936771865,0.9513413342298781,1000,790,0.0,0.0,79,79,0.2906388036487718,0.2095278103206012,2.0
zero,2001-10-31,2001-11-30,ok,-0.09551567482833231,-0.09551730185083795,1.7590363653267125,1000,781,0.00046512936124449926,0.00046512936124449926,78,78,0.14611402071759627,0.10548118148738576,2.0
zero,2001-11-30,2001-12-31,ok,-0.012389157833805684,-0.012389157833805682,1.654765279295118,1000,785,0.0,0.0,78,78,0.2760539050145702,0.17916933625686426,1.9999999999999998
zero,2001-12-31,2002-01-31,ok,0.09819317403323478,0.09818948250821875,1.2519955143859391,1000,781,0.0013278866964106667,0.0013278866964106667,78,78,0.18099232754875025,0.1155649330963163,1.9999999999999998
zero,2002-01-31,2002-02-28,ok,0.07301446111898743,0.07301067585279176,1.088254626447439,1000,786,0.0014728662239916113,0.0014728662239916113,78,78,0.25857646446041904,0.1659566810203855,1.9999999999999998
zero,2002-02-28,2002-03-31,ok,-0.05352863005233685,-0.05352863005233685,1.1242529641910002,1000,801,0.0,0.0,80,80,0.2189175329416826,0.18024002893036672,2.0
zero,2002-03-31,2002-04-30,ok,0.11557209852133195,0.11557209852133193,1.8957552181923722,1000,803,0.0,0.0,80,80,0.37035646583633264,0.25017058699172423,2.0
zero,2002-04-30,2002-05-31,ok,0.01918964173292432,0.01918964173292432,1.3959742214098638,1000,808,0.0,0.0,80,80,0.26022626256538306,0.19153823729214436,2.0
zero,2002-05-31,2002-06-30,ok,0.07040925857190634,0.07040925857190637,0.4979728320897642,1000,811,0.0,0.0,81,81,0.26906893161186535,0.19289747935027457,1.9999999999999996
zero,2002-06-30,2002-07-31,ok,0.01214959658810234,0.012149596588102347,0.6551533169971376,1000,808,0.0,0.0,80,80,0.2632388246028662,0.18214073143726636,2.0
zero,2002-07-31,2002-08-31,ok,-0.04417275170593178,-0.04417962804976876,1.8833029991522894,1000,817,0.0024523337507013237,0.0024523337507013237,81,81,0.3106557344171673,0.1912039996056381,2.0
zero,2002-08-31,2002-09-30,ok,0.10315002888530458,0.10315002888530457,1.3595147286108507,1000,813,0.0,0.0,81,81,0.25672913616455506,0.1572397805120362,2.0
zero,2002-09-30,2002-10-31,ok,-0.10667389997040895,-0.10667389997040895,0.9209150340301822,1000,817,0.0,0.0,81,81,0.25846405081483115,0.17159446190557387,2.0
zero,2002-10-31,2002-11-30,ok,-0.1778507013677732,-0.17785070136777317,1.4511165018363006,1000,820,0.0,0.0,82,82,0.304508635216306,0.17778952458672065,2.0000000000000004
zero,2002-11-30,2002-12-31,ok,0.0953768144696643,0.0953768144696643,1.971215121352545,1000,822,0.0,0.0,82,82,0.2887282507755109,0.2078911949658918,2.0
zero,2002-12-31,2003-01-31,ok,0.010616204336336367,0.010616204336336369,1.074408259711955,1000,822,0.0,0.0,82,82,0.2880061992162516,0.17263810496954407,2.0
zero,2003-01-31,2003-02-28,ok,0.03741774417126598,0.037417744171266,1.51608463961569,1000,812,0.0,0.0,81,81,0.23006234399512177,0.147591427116484,2.0000000000000004
zero,2003-02-28,2003-03-31,ok,0.055568588941841336,0.05556858894184133,0.8111620041181309,1000,814,0.0,0.0,81,81,0.2358631957443964,0.14248280288362414,2.0
zero,2003-03-31,2003-04-30,ok,-0.14938622156022924,-0.1493862215602292,0.9372991297884044,1000,822,0.0,0.0,82,82,0.21805464736049252,0.15446994363337757,2.0
zero,2003-04-30,2003-05-31,ok,-0.07295495223175653,-0.07295495223175653,1.8660932795551086,1000,819,0.0,0.0,81,81,0.2931875691810346,0.21699823873994553,2.0
zero,2003-05-31,2003-06-30,ok,-0.004196558392288449,-0.004196558392288443,1.1535801542590618,1000,822,0.0,0.0,82,82,0.2385432794296671,0.14821552579652422,2.0
zero,2003-06-30,2003-07-31,ok,-0.07615439802563405,-0.07615439802563406,1.47083426949601,1000,818,0.0,0.0,81,81,0.27293164224762084,0.15792169317389182,1.9999999999999998
zero,2003-07-31,2003-08-31,ok,-0.037762954428970916,-0.03776295442897092,2.5246847295687327,1000,824,0.0,0.0,82,82,0.43580729397682466,0.30098066262194956,2.0
zero,2003-08-31,2003-09-30,ok,-0.04067309312892306,-0.040675766671744856,3.1568354546738364,1000,825,0.0015454004750299936,0.0015454004750299936,82,82,0.31728287107629677,0.23226144880614785,1.9999999999999998
zero,2003-09-30,2003-10-31,ok,0.001516346664252149,0.001515158286449125,3.0224412101677443,1000,825,0.0008488412878782282,0.0008488412878782282,82,82,0.45205377525765333,0.3073596871525951,2.0
zero,2003-10-31,2003-11-30,ok,0.018759418017037094,0.018759418017037097,2.817774779303023,1000,824,0.0,0.0,82,82,0.27016317439367377,0.18842311611693735,1.9999999999999998
zero,2003-11-30,2003-12-31,ok,-0.0768252724394267,-0.0768252724394267,1.0319874693620439,1000,825,0.0,0.0,82,82,0.26472498205003403,0.18159618128631078,2.0
zero,2003-12-31,2004-01-31,ok,-0.053433994620426535,-0.05335513075686672,2.1142025462264424,1000,819,0.0,0.0008143391801227404,81,81,0.3775408434710494,0.24310629031411418,2.0
zero,2004-01-31,2004-02-29,ok,-0.0017040253381490026,-0.0017040253381490026,2.5298714888292766,1000,825,0.0,0.0,82,82,0.24431607667589225,0.11417386057386485,2.0
zero,2004-02-29,2004-03-31,ok,0.04537861260144251,0.04537861260144252,2.215562049303797,1000,816,0.0,0.0,81,81,0.2930308412852043,0.1493199649307934,2.0
zero,2004-03-31,2004-04-30,ok,0.0037767120122140633,0.003773766906088131,1.4817993070846875,1000,823,0.0018522680037281376,0.0018522680037281376,82,82,0.25994016090332356,0.1348821674806482,2.0
zero,2004-04-30,2004-05-31,ok,-0.026360467727912895,-0.0263604677279129,3.20713300034388,1000,827,0.0,0.0,82,82,0.14900049040848382,0.09925214882095183,1.9999999999999998
zero,2004-05-31,2004-06-30,ok,0.0035242483848571178,0.0035242483848571173,2.5110184072324246,1000,834,0.0,0.0,83,83,0.2576761114508385,0.1651855262378222,2.0
zero,2004-06-30,2004-07-31,ok,0.0060948612608344764,0.0060948612608344825,1.906454970521354,1000,834,0.0,0.0,83,83,0.26086371622489735,0.12693480195453408,2.0
zero,2004-07-31,2004-08-31,ok,0.034667523842790135,0.034667523842790135,2.7623450732895676,1000,834,0.0,0.0,83,83,0.19707183177125398,0.11076805318138694,2.0
zero,2004-08-31,2004-09-30,ok,-0.011936895759734561,-0.011936895759734561,1.1536206945655032,1000,827,0.0,0.0,82,82,0.16611677915215964,0.10817089521591874,2.0
zero,2004-09-30,2004-10-31,ok,0.012315225999810313,0.01231326731005571,2.8560543440561244,1000,833,0.0008674445325962613,0.0008674445325962613,83,83,0.19884042665191254,0.12246684240030639,1.9999999999999996
zero,2004-10-31,2004-11-30,ok,0.003716236424650688,0.003718516601516965,1.6167791704522534,1000,830,0.0007398367509009727,0.0007398367509009727,83,83,0.23336900365300345,0.1677035083305741,2.0
zero,2004-11-30,2004-12-31,ok,-0.04274479290384916,-0.04274479290384916,0.8921171173202047,1000,832,0.0,0.0,83,83,0.2332520748002263,0.16361460106362374,2.0
zero,2004-12-31,2005-01-31,ok,-0.002114828497643553,-0.002114828497643556,1.2760969743960804,1000,832,0.0,0.0,83,83,0.2104551226218042,0.154811657197953,1.9999999999999998
zero,2005-01-31,2005-02-28,ok,0.0765944035206907,0.07659292402439273,2.444811265759807,1000,836,0.00045079107189878865,0.00045079107189878865,83,83,0.17124645534928626,0.10487539572278247,2.0000000000000004
zero,2005-02-28,2005-03-31,ok,0.04232154608053501,0.042319234686416206,1.8399682065811684,1000,837,0.0005443697877505055,0.0005443697877505055,83,83,0.24007234401342842,0.16756880406379565,2.0
zero,2005-03-31,2005-04-30,ok,0.011283451913181192,0.011316420720437903,1.2820395022841051,1000,836,0.007955793256925798,0.007955793256925798,83,83,0.24035251087588375,0.18372861879080585,2.0
zero,2005-04-30,2005-05-31,ok,-0.05502402139866308,-0.05502402139866309,1.4980568149113753,1000,837,0.0,0.0,83,83,0.20615833722063226,0.14294338796064124,1.9999999999999998
zero,2005-05-31,2005-06-30,ok,-0.035603387872998486,-0.03560338787299849,1.7542008900298898,1000,841,0.0,0.0,84,84,0.1590199959402008,0.1137336909667174,2.0
zero,2005-06-30,2005-07-31,ok,-0.0269828768593639,-0.026982876859363902,1.2694300204354485,1000,841,0.0,0.0,84,84,0.2282855341207627,0.1467736908104859,2.0
zero,2005-07-31,2005-08-31,ok,0.020388189383935933,0.02037600702179544,2.3980104743958357,1000,837,0.0020860209144685973,0.0020860209144685973,83,83,0.18572000699025842,0.1075913963850544,2.0
zero,2005-08-31,2005-09-30,ok,0.021072474130598866,0.02106563986131151,2.2366966117022886,1000,833,0.0011998366024162375,0.0011998366024162375,83,83,0.25364416064347844,0.17134643961565083,2.0
zero,2005-09-30,2005-10-31,ok,-0.01923360828876992,-0.019313036723769196,1.6945915125670903,1000,835,0.014557997617170549,0.014557997617170549,83,83,0.2006081067745939,0.10832140669834771,2.0
zero,2005-10-31,2005-11-30,ok,-0.015815825604417338,-0.015815825604417334,2.6137748989770753,1000,833,0.0,0.0,83,83,0.10571044735729973,0.07443973480645773,1.9999999999999998
zero,2005-11-30,2005-12-31,ok,0.0004500336805276309,0.000450033680527636,2.641295491715524,1000,837,0.0,0.0,83,83,0.12389848626161629,0.07822589460260637,2.0
zero,2005-12-31,2006-01-31,ok,0.022591491114841745,0.022591491114841745,1.4907694377456173,1000,840,0.0,0.0,84,84,0.12010320499383882,0.07282205178483128,2.0
zero,2006-01-31,2006-02-28,ok,-0.0678725102128785,-0.06789355024217292,2.5966910857877084,1000,836,0.003166771416974667,0.003166771416974667,83,83,0.3228745434905761,0.20861493919549706,2.0
zero,2006-02-28,2006-03-31,ok,0.020069240016241264,0.02006924001624126,2.5183592205527128,1000,839,0.0,0.0,83,83,0.1549076705674986,0.09018096446869492,1.9999999999999998
zero,2006-03-31,2006-04-30,ok,-0.016859766283925926,-0.01706589190219685,2.0537775033507017,1000,842,0.028958361656494104,0.028958361656494104,84,84,0.1679605422211268,0.08108881529482902,2.0000000000000004
zero,2006-04-30,2006-05-31,ok,-0.03614840504522704,-0.036148405045227046,2.4916837633181528,1000,841,0.0,0.0,84,84,0.2274784048496634,0.12893874452472517,1.9999999999999998
zero,2006-05-31,2006-06-30,ok,0.033558921178300644,0.033558921178300644,1.9107019791116797,1000,836,0.0,0.0,83,83,0.22323898107020893,0.12372643572954563,2.0
zero,2006-06-30,2006-07-31,ok,-0.001936862809427822,-0.001948527370750467,1.813788461965689,1000,835,0.004835381625457914,0.004835381625457914,83,83,0.28333911242271137,0.1441460436439685,2.0
zero,2006-07-31,2006-08-31,ok,-0.032590648084883475,-0.03259064808488347,3.0772917603219208,1000,839,0.0,0.0,83,83,0.18251620601493818,0.09278951323120985,2.0
zero,2006-08-31,2006-09-30,ok,-0.02570809170957016,-0.02572574358406086,1.7357136294594953,1000,844,0.002180859215554604,0.002180859215554604,84,84,0.192990940327182,0.13023985522082335,2.0
zero,2006-09-30,2006-10-31,ok,0.002291281466011634,0.0022912814660116317,2.169066840669207,1000,838,0.0,0.0,83,83,0.20167704068566727,0.1261573962750559,2.0
zero,2006-10-31,2006-11-30,ok,0.00899912094176004,0.00899912094176004,2.1398298273324845,1000,838,0.0,0.0,83,83,0.28910414175759425,0.20592289077202733,2.0
zero,2006-11-30,2006-12-31,ok,-0.047611008197779706,-0.04757569710788459,1.4053510352159644,1000,830,0.0043745155965219315,0.0043745155965219315,83,83,0.305326068384309,0.2320024901837992,2.0
zero,2006-12-31,2007-01-31,ok,0.000675302325190823,0.0006753023251908242,3.139167761891353,1000,830,0.0,0.0,83,83,0.11990337377284571,0.08820662930197945,2.0000000000000004
zero,2007-01-31,2007-02-28,ok,-0.015040581002258807,-0.015139849027221548,2.997215492230941,1000,836,0.002699439301728334,0.00463573178566842,83,83,0.2612432465329496,0.14279795059665157,2.0
