month,candidate_return
1999-07-31,-0.004599003353484458
1999-08-31,0.006400320411590841
1999-09-30,-0.01818333998385258
1999-10-31,0.0161603700305987
1999-11-30,-0.01784677574055972
1999-12-31,0.011777813805457692
2000-01-31,0.0036041372844484105
2000-02-29,-0.0029758814900514886
2000-03-31,0.008219697838360055
2000-04-30,-0.013520465808807813
2000-05-31,-0.0030354715750461232
2000-06-30,0.02487420147889926
2000-07-31,-0.01492337971696289
2000-08-31,0.03773524343184196
2000-09-30,-0.01173656577041854
2000-10-31,0.0499138889021508
2000-11-30,0.011186175144679799
2000-12-31,-0.051488958744115396
2001-01-31,0.07815264191175972
2001-02-28,0.04221781708521429
2001-03-31,-0.023976706012140893
2001-04-30,0.027943924474944124
2001-05-31,-0.006947024727247148
2001-06-30,0.006311295687483924
2001-07-31,0.0314453175993659
2001-08-31,0.051642672890439105
2001-09-30,-0.004475436091013907
2001-10-31,-0.05101538713681753
2001-11-30,0.0030104706711730524
2001-12-31,0.016671288060186844
2002-01-31,0.051441291537014995
2002-02-28,-0.0066769247270877545
2002-03-31,0.03964552199908021
2002-04-30,0.007808642228138099
2002-05-31,0.022820399484742192
2002-06-30,0.011772842541311276
2002-07-31,0.010469084782372193
2002-08-31,0.03442213542831992
2002-09-30,-0.030582638159029743
2002-10-31,-0.06649978552131414
2002-11-30,0.0424138627699037
2002-12-31,0.004504445128664117
2003-01-31,-0.009966665373011437
2003-02-28,0.006304849829642554
2003-03-31,-0.04259992949655006
2003-04-30,-0.021612243649341834
2003-05-31,-0.0052569238410437955
2003-06-30,-0.012956374486389624
2003-07-31,-0.004312126196352895
2003-08-31,0.010189031224731351
2003-09-30,-0.004274216827202689
2003-10-31,0.0022825286999605125
2003-11-30,-0.009158851654452462
2003-12-31,0.0022112172454519445
2004-01-31,0.011188160362860597
2004-02-29,-0.001343331092879272
2004-03-31,0.00701464231324842
2004-04-30,-0.006100986611717951
2004-05-31,-0.0003197632830304363
2004-06-30,0.01895278845554248
2004-07-31,0.005255327256738693
2004-08-31,0.0016385054103863785
2004-09-30,-0.013505304526432142
2004-10-31,0.0018376183813916592
2004-11-30,-0.005228951586376349
2004-12-31,0.016442413672437584
2005-01-31,0.00716157222756238
2005-02-28,0.004838423076397788
2005-03-31,0.002709537169597936
2005-04-30,-0.015151311069550836
2005-05-31,-0.002216341119241894
2005-06-30,-0.0075332876889373105
2005-07-31,-0.00328381414564892
2005-08-31,0.0029893419259301455
2005-09-30,-0.00011047676099377844
2005-10-31,-0.0013444452946732134
2005-11-30,0.002662488715915589
2005-12-31,-0.0203248950388947
2006-01-31,0.010435999915355904
2006-02-28,-0.002743085966090197
2006-03-31,-0.010394247439839936
2006-04-30,0.005814267309488795
2006-05-31,0.0017377972636257342
2006-06-30,0.01989909467337884
2006-07-31,-0.006567705206898177
2006-08-31,-0.003659943502417482
2006-09-30,-0.007240008149463826
2006-10-31,-0.012488747188935735
2006-11-30,0.020839562992398347
2006-12-31,-0.007673081080351828
2007-01-31,-0.004351537873781366
2007-02-28,0.0004840414439132635
2007-03-31,-0.008331123566558317
2007-04-30,-0.005915805349058908
2007-05-31,0.00426269377250683
2007-06-30,0.007589965308341412
2007-07-31,0.008088586951029039
2007-08-31,0.011095137682911262
2007-09-30,-0.0021481285291122553
2007-10-31,0.03224058096826484
2007-11-30,0.028488129946745294
2007-12-31,-0.008498077416215919
2008-01-31,0.038977386256991195
2008-02-29,0.026770379769785375
2008-03-31,-0.025735094952565506
2008-04-30,0.02652144005575917
2008-05-31,0.030503874916182522
2008-06-30,-0.01788721029134934
2008-07-31,0.0033734134812641588
2008-08-31,0.0514771418761079
2008-09-30,0.03221553298444792
2008-10-31,0.0314058656817624
2008-11-30,-0.010675233347049633
2008-12-31,0.03673049963391199
2009-01-31,0.01792973676812705
2009-02-28,-0.04037089174213614
2009-03-31,-0.0888482513000187
2009-04-30,-0.03758184249809749
