missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,-0.08981545083598666,-0.0897796024574352,1.9999999999999998,1000,974,0.007676280666455874,0.007676280666455874,97,97,0.32970586661376694,0.1691249546798118,1.9999999999999998,-0.09181545083598666
zero,1999-08-31,1999-09-30,ok,-0.006594765518224913,-0.0065789971681077695,3.315583505283443,1000,970,0.0021279824719485393,0.0021279824719485393,97,97,0.5190326542337933,0.3205413895836126,2.0,-0.009910349023508356
zero,1999-09-30,1999-10-31,ok,0.013963032304129758,0.014008705372625222,3.2297162097743333,1000,970,0.0063771388572283014,0.0063771388572283014,97,97,0.3038708015855796,0.1482201685493793,2.0000000000000004,0.010733316094355424
zero,1999-10-31,1999-11-30,ok,0.02211845683448218,0.021808104819824974,3.7143593813838827,1000,961,0.04071792372831432,0.04071792372831432,96,96,0.17858613805463233,0.11138074879563636,2.0,0.018404097453098296
zero,1999-11-30,1999-12-31,ok,-0.15405984783783763,-0.15403279788333973,3.4630597917780013,1000,953,0.0035932458153441807,0.0035932458153441807,95,95,0.1910797482178201,0.10933779435939214,2.0,-0.15752290762961563
zero,1999-12-31,2000-01-31,ok,0.04256436493216647,0.04256436493216646,4.31515823139267,1000,848,0.0,0.0,84,84,0.11411853812826116,0.0906495336807794,2.0,0.0382492067007738
zero,2000-01-31,2000-02-29,ok,0.3896096314768192,0.38958897277946186,2.3590460898502617,1000,850,0.0024049705887471268,0.0024049705887471268,85,85,0.14422332946274763,0.07673261297682893,2.0,0.38725058538696894
zero,2000-02-29,2000-03-31,ok,-0.2678233344329803,-0.2678682311391571,2.2032242556111568,1000,813,0.005128707582444611,0.005128707582444611,81,81,0.12533563603638134,0.07826838480132571,2.0,-0.27002655868859143
zero,2000-03-31,2000-04-30,ok,-0.10080399992436383,-0.10081384827425402,3.428842949751008,1000,860,0.001071637637669513,0.001071637637669513,86,86,0.2861066665700633,0.1379587962250613,2.0000000000000004,-0.10423284287411483
zero,2000-04-30,2000-05-31,ok,-0.15824682993185868,-0.15825375146091047,2.8663377971785398,1000,890,0.0007237065089663732,0.0007237065089663732,89,89,0.17601392813053895,0.1116414501354549,2.0,-0.16111316772903722
zero,2000-05-31,2000-06-30,ok,0.07348202259566144,0.07347352716881492,3.0300941713594094,1000,908,0.0011345388416832134,0.0011345388416832134,90,90,0.18406533949745654,0.1283491495015766,2.0,0.07045192842430203
zero,2000-06-30,2000-07-31,ok,-0.014296107449877651,-0.014381813139276924,2.4937387565026783,1000,885,0.055012191129166464,0.055012191129166464,88,88,0.24942665527539082,0.16138754124629498,2.0,-0.01678984620638033
zero,2000-07-31,2000-08-31,ok,0.022179163465106386,0.022167809170435718,3.287001185552474,1000,978,0.0011349754768773858,0.0011349754768773858,97,97,0.29454254074876884,0.14766189803308824,2.0000000000000004,0.018892162279553912
zero,2000-08-31,2000-09-30,ok,0.08130386792689558,0.0812931063785357,3.753875727905622,1000,974,0.011317970865320472,0.011317970865320472,97,97,0.16428296066720838,0.08257279566270087,2.0000000000000004,0.07754999219898995
zero,2000-09-30,2000-10-31,ok,-0.0827116653107476,-0.08272092064420318,3.3529980155210524,1000,980,0.0008870359838555071,0.0008870359838555071,98,98,0.2933075380636592,0.16441557643208954,2.0000000000000004,-0.08606466332626865
zero,2000-10-31,2000-11-30,ok,0.03175819937094574,0.03173104358843345,3.848477306765428,1000,979,0.0077249132964908596,0.0077249132964908596,97,97,0.34686703336330893,0.1822911374743025,2.0,0.027909722064180312
zero,2000-11-30,2000-12-31,ok,0.13121633180351336,0.13115130176895687,3.3143063997107065,1000,981,0.008109826841213018,0.008109826841213018,98,98,0.33900682781904534,0.16830492776260245,1.9999999999999998,0.12790202540380266
zero,2000-12-31,2001-01-31,ok,-0.12541186096689885,-0.12541186096689885,2.5183879482234426,1000,980,0.0,0.0,98,98,0.2344343573704353,0.12631427928428776,2.0,-0.1279302489151223
zero,2001-01-31,2001-02-28,ok,0.1668312946905455,0.16693202031514362,2.93733010701332,1000,993,0.04834805755929533,0.04834805755929533,99,99,0.1949941845828868,0.10772704412659387,2.0,0.16389396458353217
zero,2001-02-28,2001-03-31,ok,0.058107243026287746,0.05808841738302945,2.963627442301037,1000,982,0.011207591427615063,0.011207591427615063,98,98,0.32426150327317826,0.16151964634777594,2.0000000000000004,0.055143615583986706
zero,2001-03-31,2001-04-30,ok,-0.061897021069883255,-0.06189702106988325,2.7726203175524216,1000,977,0.0,0.0,97,97,0.15475097632738688,0.09118531760046185,2.0,-0.06466964138743568
zero,2001-04-30,2001-05-31,ok,0.11202833124839238,0.11202127702881651,3.1778311878197805,1000,992,0.0011081086358634277,0.0011081086358634277,99,99,0.14664008960147717,0.08821885846036018,2.0,0.1088505000605726
zero,2001-05-31,2001-06-30,ok,0.03390984996149348,0.033916851020187336,2.966224298088491,1000,984,0.001260089757712609,0.001260089757712609,98,98,0.1736643688089689,0.11780797865147735,2.0,0.03094362566340499
zero,2001-06-30,2001-07-31,ok,-0.029495460142899537,-0.02955800263649221,2.650527041474634,1000,980,0.01042722467367066,0.01042722467367066,98,98,0.334216324714474,0.21801226447637498,2.0,-0.03214598718437417
zero,2001-07-31,2001-08-31,ok,0.05714554511657498,0.05714726182788354,2.985677101279003,1000,991,0.003832461460352191,0.003832461460352191,99,99,0.13255504421920533,0.07299147537426076,2.0,0.05415986801529597
zero,2001-08-31,2001-09-30,ok,0.14913495707968244,0.14913495707968247,3.083876827297385,1000,987,0.0,0.0,98,98,0.175606039133603,0.08751280799595486,2.0,0.14605108025238506
zero,2001-09-30,2001-10-31,ok,-0.15398053554936492,-0.154002522902546,2.6169029579243333,1000,954,0.0051038424282789895,0.0051038424282789895,95,95,0.1489117122359852,0.08740071072249275,1.9999999999999996,-0.15659743850728924
zero,2001-10-31,2001-11-30,ok,-0.15182219842124836,-0.15183568022081365,3.0806820775256223,1000,993,0.0038541451015623902,0.0038541451015623902,99,99,0.288128051952857,0.16433068507648105,2.0,-0.154902880498774
zero,2001-11-30,2001-12-31,ok,-0.004172508425496225,-0.004177728764649051,3.443109633471524,1000,990,0.0017588743776375993,0.0017588743776375993,99,99,0.15662933382806202,0.11332578304520385,2.0,-0.007615618058967749
zero,2001-12-31,2002-01-31,ok,0.07179464926988009,0.07179587961553256,2.8058773935922954,1000,991,0.0019142825834649415,0.0019142825834649415,99,99,0.3896698250684582,0.24475479235019673,2.0,0.0689887718762878
zero,2002-01-31,2002-02-28,ok,0.03039029417224701,0.030384227481874526,2.241100706929933,1000,988,0.002360579911473994,0.002360579911473994,98,98,0.284877027055189,0.1915862316377274,2.0,0.028149193465317076
zero,2002-02-28,2002-03-31,ok,-0.07037190900930368,-0.07036975054838024,2.5269890618672957,1000,970,0.0008047952734679444,0.0008047952734679444,97,97,0.4056640973719031,0.2346359991773442,2.0,-0.07289889807117098
zero,2002-03-31,2002-04-30,ok,0.0734077357639211,0.07340099379672547,3.0800839459609746,1000,992,0.002180455108528798,0.002180455108528798,99,99,0.26589779096248833,0.13489119034981442,2.0,0.07032765181796012
zero,2002-04-30,2002-05-31,ok,0.025851094019958415,0.025851094019958415,2.969279535429844,1000,969,0.0,0.0,96,96,0.15258178943135148,0.09450254652835419,2.0,0.02288181448452857
