formation_month,news_impulse,momentum_follow,mean_revert_fade,cross_asset_hedge,risk_reset,macro_rotation,earnings_drift,liquidity_rebate,small_cap_breakout,volatility_breakout
1991-03-31,-0.011615465731751583,-0.026263097797825728,-0.0031186108209476965,-0.001305375676637571,0.027970257930576708,-0.039356313368380365,-0.029579503037446643,0.013855119683611666,-0.015441981240960865,-0.023904718073025598
1991-04-30,-0.010463837108534095,0.043646246826695885,-0.025831209926437306,-0.0668589387347174,-0.06625693592442133,0.055497856355411476,-0.030225380736076245,-0.02215725603212903,0.014341556586374132,0.004478063934867105
1991-05-31,-0.0046292648699186555,-0.011022205993207454,0.014711565406821442,0.06228955382291308,0.0682980089488029,-0.03014419478726234,0.010452317375726536,0.00813578223505663,-0.0037572768037878214,-0.028731894432707905
1991-06-30,0.006606087620993076,0.03227967851603915,0.01483197493509627,-0.033367703611834554,-0.039026132593110115,0.06156935893940249,0.02191466488034363,0.011066151627476473,0.02445593517840416,-0.023560849957352206
1991-07-31,0.019072855389493992,0.009251270992059078,-0.059889886011730946,-0.022695824892072745,-0.04965845516762367,0.028970009383936932,0.019943522137050033,-0.041481528458383134,0.03552670676960536,0.026977013081371962
1991-08-31,0.012127175586717909,0.027963109301414116,-0.00845602792059921,0.0393965414089711,0.05502043238551563,0.007457694065128322,0.019950203058701887,-0.002367074244253505,0.01678782467276197,-0.02249385862140506
1991-09-30,0.04011812157278292,0.009018864958258967,-0.054270673194513085,0.0013060473057782064,-0.007955584713069376,0.026866309133170025,0.03257136513177328,-0.027496323366171176,0.03869818020199592,-0.014946743254968566
1991-10-31,0.0462907000920981,-0.0005338658751762506,0.012584843681506145,0.038762942210363104,0.028156245196474784,0.011315027319539836,0.05936384977628439,0.006435165884533816,0.004069596996081651,-0.0011492282156735922
1991-11-30,0.056345210697640834,0.043311801094858986,-0.02071873512824685,-0.10568759041566389,-0.09443535930255731,0.10559049064724828,0.055864256065385136,-0.006700513397511198,0.02319277553742072,-0.0028014041585762805
1991-12-31,-0.04656977873089915,-0.08114463520923328,0.07553768258419345,-0.08959644579111677,-0.09325831547839745,0.028567326937384667,-0.07781048488221377,0.06766487147047427,-0.0346609013267665,-0.02869958970238495
1992-01-31,-0.008249958607971035,-0.04539311767342372,-0.0655711802975131,-0.03316893840206165,-0.04754972887991505,0.007897867241288634,-0.007013467669333362,-0.06066404838331201,0.0040063317008878635,0.012062334456242007
1992-02-29,-0.0188563699804365,-0.02424259319581886,-0.01921482698664611,0.05761859921942927,0.026889838880643262,-0.017922237445666924,-0.030189919227309858,-0.018406220367686514,-0.016835922210607236,0.007607856522820261
1992-03-31,-0.0554203793252393,-0.04674961990976781,-0.04833524545797583,0.09533946838746693,0.11902648061423646,-0.10591056491641315,-0.03878155984050254,-0.05416325771333644,-0.07488956325983692,0.01418357502615762
1992-04-30,0.010228888542072849,-0.018956490370826074,0.006745388429878203,0.03229154420118023,0.007932849259058825,-0.014126458954773916,-0.006122974510540944,3.1606545336192865e-05,-0.01295272040046291,-0.02493138752569563
1992-05-31,-0.015557745160990646,0.012756926745337587,-0.026022847071810126,0.04308397059647455,0.04692013794144421,-0.03611499850528896,-0.0023252964750106555,0.01291660440018847,-0.024555846084970558,-0.042162511491332114
1992-06-30,-0.003822513555225378,-0.03835157439699697,0.034406292609508296,0.020503430938007747,0.004579279394929857,0.00034916737936694763,-0.012775665685076381,0.030158770123368563,-0.04408001710874578,-0.028438190825096535
1992-07-31,-0.03288187715069741,-0.00510508029034124,-0.0368625202494762,0.035347180750986376,0.04726162193710583,-0.04759435919070079,-0.01492514995154473,-0.04070633979186315,0.005182172255078476,0.028323135382680373
1992-08-31,-0.0153783051184138,0.005950762310028056,-0.02976510724563472,-0.012239049479541431,0.0006950354494111783,0.054803944473955986,-0.007290173628689821,-0.01540956012580549,0.0107820255914781,0.014921221285778486
1992-09-30,0.026351949356179755,-0.033054503049352764,-0.06662341077542315,-0.06307395326549452,-0.09310387061248157,0.07121741458455966,0.0349447386726769,-0.06628054935250197,0.003052610631489392,0.008641590569971293
1992-10-31,0.018126483415449098,-0.026294095795802084,-0.03524463994101487,-0.11183166178758595,-0.08213156197354837,0.07453691361492343,0.007248082554918954,-0.01330877894558523,0.007359064925232925,0.02430331796306682
1992-11-30,-0.006073128012215664,0.06950235732877147,-0.02110079275616732,-0.010936458547217726,0.0007992394236775405,0.05224624943038861,-0.00818025163614202,0.00036750154616595546,0.05429981455131916,-0.02354249572185526
1992-12-31,0.0023261546484551355,0.02669560188185057,-0.047699680426937376,-0.02945229007108145,-0.02580574947116491,0.08417201500291024,-0.004935807125394127,-0.019880252371678453,0.025939598299878543,0.009259361011033689
1993-01-31,0.019504124186574944,-0.03055433198069462,-0.04149335840853302,0.09024681788106458,0.07043252265779211,-0.013561258972413844,-0.02185667861066209,-0.046941632895535434,-0.003150251146026452,-0.0015848363139025971
1993-02-28,0.00719380247156105,0.04686869397385786,0.005463727878317303,-0.011527337683076644,-0.04138115905742019,0.03707907721664395,0.01735256066362679,-0.019583222687289185,0.043190629846989355,-0.005736924078297508
1993-03-31,-0.0179571655382329,-0.021863731216589993,-0.02794827225778593,0.04400509868032975,0.04602053299632143,-0.012648497715610232,0.0005747538974085963,-0.05842674094388196,-0.009937026179651047,0.022733155883210336
1993-04-30,0.023468932205231545,0.010978712391504997,0.009876154828639159,-0.03825668939931081,-0.1009476345685821,0.060159067415474554,0.011468730882076103,0.012094968253034551,0.011277040063906873,-0.019977140300278588
1993-05-31,-0.0059771509442533,0.05968698726565863,0.007266413882987395,-0.019034729140741277,-0.0012159421634796305,0.061270903109771006,0.013198307174757895,0.003990379512535002,0.03417333071048611,-0.04756271974056691
1993-06-30,-0.005530774417990891,0.03249704660733475,-0.03912345508882745,0.014496057208876926,0.04474331932484514,0.024693142995305,-0.010864823050094147,-0.06082138206539907,0.06335787559765398,0.015564726057627133
1993-07-31,-0.006346060328205621,0.009467283512700039,-0.012601212891757361,-0.03460381805072393,-0.0262083957832651,0.04412428782760192,-0.009072246773340285,-0.010550650468901595,0.010059047045138953,-0.009294402710706515
1993-08-31,0.05085144795141647,0.04586466806708415,0.007188605348903597,-0.02429957727979107,-0.03116372260077936,0.05837118828350153,0.026498428919796795,0.02390250161589461,0.0496455825081771,-0.03288196946841218
1993-09-30,-0.02745427681731035,-0.053635342821668805,0.052359151069717454,0.015508092741474825,-0.01990556738921424,-0.05797951305713918,-0.03602324820039322,0.07162860065771805,-0.03800374371320751,-0.04476044989746631
1993-10-31,-0.060110155949563905,-0.09046971409432025,-0.021648853837279852,-0.024923978230841828,-0.04418666478115945,-0.04810744852330455,-0.08275110639607969,-0.02171026325282344,-0.0824038420272797,0.04037841187552614
1993-11-30,0.018303621543554516,0.022061466930790714,0.04302939308659456,-0.005989223558173316,-0.02687667118504214,0.013992415408763371,0.01564691350059358,0.004021304900173763,0.03910578347377563,-0.004665264648186222
1993-12-31,0.007177371960291703,0.02018678281000489,-0.007420765705972767,-0.031391185486498496,-0.02267207647018804,-0.012415154538753762,0.010090484023695471,-0.00814581425416069,-0.023100218457958864,-0.002306975008468377
1994-01-31,0.008425725755465269,0.04355221285327912,0.007183736535455291,-0.03127874628714759,-0.04914420160462409,0.040700214316342985,0.010856914178822568,-0.002162030731612411,0.02848231369978051,-0.0176838626864734
1994-02-28,0.032497171288694573,-0.028780982750514182,-0.0068965120097340855,0.020354242185176032,0.034660080185828605,-0.020342564576307197,-0.005314262425759527,-0.013258052531610703,-0.03851855526999118,0.0008330365221018762
1994-03-31,-0.04021309588379337,0.0033947072398028614,-0.024789570554463642,0.007481621301376927,0.03570366741570665,-0.0053571965510373475,-0.038268260291381764,-0.025574294244592358,0.008927803168812826,0.008211753151369676
1994-04-30,0.012642672687482549,-0.025873209524193804,0.005918705675873507,-0.021469706888296816,0.001991750296966124,0.027504420919252884,0.0026308378622371424,-0.02046326155177789,-0.04489688807966154,-0.008698769062230528
1994-05-31,-0.04889705477221696,-0.009960650568727795,0.013459226028410175,0.00831358237123806,0.034593463741009654,-0.040165489392189314,-0.04728508254559699,-0.01256802366191133,-0.022190931288426783,-0.020406642150827013
1994-06-30,-0.0034968656997856565,-0.006539030312261603,0.018128834471230582,-0.0053588504884274695,-0.0015981328131952379,0.034272735714261884,-0.017767508388957586,0.004873924484877113,-0.016940703361538488,-0.011311375848541886
1994-07-31,0.0008792365355985497,-0.011108110548071393,0.020987102480271653,0.06065210989094644,-0.08016769455649057,-0.07038244367479282,0.0046605518171764304,0.019925176898703753,-0.014873588448387057,-0.04160355442141325
1994-08-31,-0.0031098556908053876,0.03337120786428801,-0.02169154401931735,0.013470420902617315,0.0024336887542713874,-0.00510698036203542,-0.006573266449535778,-0.03386711232887634,0.033401769264630975,0.0049121169526828955
1994-09-30,0.024296671742623527,0.014600169539619883,0.007263038046460635,0.014214627633249027,-0.014834799259114089,0.0067205688626063385,0.007748097710450199,0.012474153050514865,-0.008429158299137434,-0.016913895563510827
1994-10-31,0.005298204277059781,-0.004255009453122621,-0.027716631572333075,0.008068444183727675,-0.0030361217051554862,-0.02244390730039715,0.004111458499975424,-0.03358599220651162,-0.03183003497940957,0.011864913460435543
1994-11-30,0.021535081525967975,0.01799022216600691,0.021878055106329185,-0.003047740125703958,-0.010032627143198285,0.003992854116579699,0.021179158236201704,0.011352492571833319,0.002690666774396199,-0.016650506863613444
1994-12-31,-0.0055882643930475545,-0.00453242444496108,0.04350877473787114,0.007945414397810643,0.028675582551629206,-0.04761066922230556,-0.029032463223494127,0.05510121112398506,-0.06861005771401317,-0.03828454802408313
1995-01-31,-0.013055185162251516,-0.007134726430135753,0.04214733978526703,-0.06103661677151589,-0.03688836823499768,0.02545626935294266,-0.02603118746934337,0.014505563214319356,0.01031721779678816,-0.048547391590613824
1995-02-28,0.030478339369665253,-0.0333985406025746,-0.043909065255261504,-0.013602956814302345,-0.008533180906498017,0.018405159312585177,0.016906111985723463,-0.035709649204218014,-0.016762094211400156,0.013637304109663944
1995-03-31,-0.0041245140083858815,0.07294020986154648,-0.014155449294670934,-0.01498155740814234,-0.006522113634631822,0.029876083243289005,0.007697650455851877,-0.010078194138001033,-0.0005667158395107213,-0.0169453345858142
1995-04-30,-0.030642680713889942,0.006106147137350264,0.0054303357801573846,-0.00644473210000021,-0.002141793290138175,0.006135838621897175,-0.03251524568765086,0.0005335845710810723,-0.022939679635672748,-0.00893753344205509
1995-05-31,0.039141919800134796,0.030510673599132093,0.057871388737778806,-0.0764040980596705,-0.11099957857099088,0.08101593161025013,0.030256912140591567,0.05852864134364532,-0.0038149214037988925,-0.038238466161171186
1995-06-30,0.0010759699158249263,0.0011509670315437343,-0.06852366619778232,-0.05048924314181428,-0.07692115308195809,0.0561070297784209,-0.001050323150320545,-0.04656337156144252,0.03540156762413837,-0.0022402495543168708
1995-07-31,-0.018759505866085956,0.0016418771089618867,0.003546424872492555,-0.022469252237002486,-0.023339012195495824,-0.0019497926005171402,-0.023988688488489746,0.01556869458420906,-0.024491060952592836,-0.012087256404813044
1995-08-31,0.016594619375711318,0.012445323779988459,-0.02216635669553063,0.005570721038077075,0.01645268165113922,-0.009998558592325714,-0.013347072417534285,-0.024264929501046893,-0.0032173837274503698,0.010629089648347372
1995-09-30,0.04666149285571474,0.013336635494411362,-0.03349515851102906,0.04136911651092645,0.026512185698007132,0.019018447475343214,0.03188003916699174,-0.028356334538176445,0.012624604810255213,0.010553297926232401
1995-10-31,-0.04079450590184231,-0.033351071554697104,0.033355463943461346,0.002788127174613369,0.03834279247457298,-0.07541574894745673,-0.03626270304147507,0.01794035101448116,-0.019970413101034767,-0.04432493478821782
1995-11-30,-0.01996274311606041,0.03731402881246039,-0.03756688643146134,0.0565296714745219,0.1073057764879819,-0.07065124826972718,-0.00444820309879638,-0.035742134696859294,0.020870441458592348,-0.034497516103645334
1995-12-31,0.015970241556413852,0.02910425947726633,0.019176718001436353,0.010671289587753235,0.015471189559393085,0.005363301306547415,0.012277434433068507,0.0027029384233078746,-0.04423017298523237,-0.01476923415838159
1996-01-31,0.018910380173312192,-0.03433156302207563,0.01600749654254254,-0.022221073487281588,-0.05792189997536808,0.05867491631175704,-0.028108063771944903,0.011074454498436286,-0.03550597109310175,-0.023047729006619215
1996-02-29,-0.022223128592499038,-0.017179342875990294,0.020111711366477755,-0.012426445872993259,0.019249460140514214,-0.0424287616162805,-0.015679943189034925,0.030008458937873593,0.004601641680687276,-0.010492414289463653
1996-03-31,0.036546447544621184,-0.014308052653953858,0.0034341933915647614,-0.03819320112995888,-0.08434290388703689,0.028604613642880316,0.01629375499994629,0.021090720253643447,0.00597197636151846,-0.000614620244503785
1996-04-30,0.006555050854642799,0.037239900759036486,-0.03306259322852366,-0.027470282537549698,-0.019216577625543803,0.020207959279938875,0.017848011867774533,-0.03785525817275401,0.013412487213321621,0.0016814883230786902
1996-05-31,-0.018086739696865976,-0.03394945771982734,-0.03560993102175252,0.034548766991378044,0.0819529095504191,-0.04985366358569954,-0.035312758790541555,-0.015920105700516253,-0.03989211141355316,0.018873592588525678
1996-06-30,0.01616443373764566,-0.022990981067455712,-0.028931243148664798,0.0455316744691342,0.06664711209535779,-0.023959225457303453,-0.00784767878331116,-0.014595170618862747,-0.013462366326837456,-0.028650932193331778
1996-07-31,-0.0015974973597563233,-0.01175533035108122,0.01964726867390872,-0.03294819368195699,-0.02763510231216956,-0.028445241793870712,-0.013447393181755547,0.02673145974014816,0.04312523030301078,-0.04266579088666035
1996-08-31,0.044554760226460446,0.0035154187686195423,-0.011238745062519737,-0.05735735931467969,-0.04630087624182583,0.04833623846433738,0.028477435743214895,-0.0030372056974090162,-0.011306285115507679,-0.021072426122508935
1996-09-30,0.015040079530628025,0.07348906468961237,-0.011422655013161732,0.03658671660205216,0.06095587416684888,-0.0034978411270948626,0.013756254574004678,-0.00788784536207242,0.006271301357092059,0.0193915793543104
1996-10-31,-0.013647404435223956,0.0021888965340876557,0.008001598162203546,-0.022527152179711768,-0.04817999221117682,0.005017952322258153,0.001311922406036455,0.026046197667554363,-0.05450087148568085,-0.01651506697639868
1996-11-30,-0.016758103028364918,-0.0402329259220114,0.005719879514019148,0.019418262345203635,0.03167166053404979,-0.022107686537221654,-0.00900315303110113,0.006488786844873409,0.0034580670439666216,-0.03788068593201719
1996-12-31,-0.00840119270548739,0.07203129992288991,0.04530182903208548,-0.08096277467599695,-0.03653574720015439,0.08178737387805195,0.03397595780807622,0.028474362592598466,-0.02493263834647385,-0.04333020139404643
1997-01-31,-0.056484126546050235,-0.05241463261305849,0.009148321963947607,0.052605032797529525,0.10023452994429691,-0.09397337280474778,-0.06128110627768471,0.03786180059118028,-0.03436262080596954,-0.029287588941770255
1997-02-28,-0.02460261244173484,-0.025674598220909336,0.037661190690729866,0.01875402551452694,0.04069418747936546,-0.0166336431018801,-0.015949124691448907,0.04325727327745681,0.004590384072393544,-0.057740879496623675
1997-03-31,0.006992302709832516,0.08691022366409759,0.02234288888122281,-0.029394832079609894,-0.05866955638600196,0.08166617921191745,0.020053420498444628,0.02316030888230254,0.031696051269129576,-0.05247922983878817
1997-04-30,-0.010675708165590207,-0.08502597754524983,0.05920475635243348,-0.02830070560064786,-0.06807247377369272,-0.027924287901380053,-0.027089621513520647,0.05898010907782479,-0.05352101873927722,-0.026571459784459704
1997-05-31,0.011006676066304805,-0.016628512820960503,0.03983543545942977,0.011713666250433356,0.03345404251004723,-0.0028905819541092228,0.005631763466456314,-0.0036735277128449447,0.0013178265598019225,0.01902383320739829
1997-06-30,-0.009457047785660162,0.04746716291691388,0.10530804655657995,-0.07976210113780491,-0.12071720978386262,0.10034374183134007,0.018570273784402826,0.07835701895728575,-0.013916170935298278,-0.007700218349830873
1997-07-31,-0.014887244580913835,-0.03819393952230333,-0.009548644418886651,0.008774864244078648,-0.04077226245993785,-0.024153934285370583,-0.021594435705613643,-0.0015050904540913211,0.020159206124465347,-0.005703318898609579
1997-08-31,-0.003989534379379443,0.031609744039643756,0.015300865368915829,-0.042032319597113,0.005277000076320631,0.03109148858851614,-0.01115927633947353,0.006986658751736437,0.007162732172819711,-0.0258601771807162
1997-09-30,-0.01017927910631369,-0.06710122799113316,-0.002523229478345372,0.05299752460978581,0.05468737030013027,-0.040507039029950724,-0.03972006904140601,0.014015463243301156,-0.000876732505944488,-0.007140969911543586
1997-10-31,-0.013378683496465498,-0.08125266028128508,-0.040744889358936984,0.022458716285597886,0.05936140594669946,-0.03494959694961504,-0.050980787545439846,-0.0350465543770552,-0.07647430237648785,0.01795398701757496
1997-11-30,-0.026288077463602122,0.08766683258753417,-0.03772095991173154,0.05223370975356732,0.05412742384255429,-0.03107746024412504,0.04420613263622334,-0.044565818239705846,0.03970868078646423,-0.01884777663693509
1997-12-31,0.03317089461761512,0.01262605759393662,0.12309602713651126,-0.0379264954132618,-0.04586758827148548,0.0604397161423627,0.028282221437252387,0.09138710121062943,-0.03602246281407212,-0.05218971874754876
1998-01-31,0.03399209286143875,-0.01655780290884746,-0.005487112630035353,-0.08131817106208053,-0.061220595407055385,0.028614823099244048,-0.004194374122892719,0.0011713362416980611,-0.020036041562806715,-0.005663919828331391
1998-02-28,0.013078353562395768,0.003071041909946,0.022544075040553623,0.055231770479014605,0.06684009101180674,-0.016531566036045973,-0.0009284741640669547,0.01327636810444779,0.043994182306287266,-0.04214598210784094
1998-03-31,0.017181465508382735,0.023916486533833676,0.0518750089759018,-0.0756492948546036,-0.07687689397775474,0.03100946977720501,0.02905587571995428,0.015957931612941536,-0.027250323470409257,-0.02335026817900081
1998-04-30,0.024431154640331555,0.07178375287653478,0.044846025045870694,0.027846711434089337,0.041101461786587176,0.009794637150463976,0.03977705943889446,0.026007431522567754,0.0030384052821878955,-0.02751319673340138
1998-05-31,0.037558960067722594,0.09478614020577,-0.038821213360649046,-0.03624881134593819,-0.0381680794457802,0.09778464078656546,0.05848448627529874,-0.06551604270971018,0.06388980141461399,0.03202297476171321
1998-06-30,0.020292504285587737,0.05101953882352338,-0.09894252627071178,-0.04130490749412752,-0.007785674619952932,0.05137265880158263,0.011158746314356729,-0.11341624455142567,-0.04025097789402592,0.003770625618650547
1998-07-31,-0.06511231513802108,0.02973992391561872,-0.01055822689653951,0.1590075494831079,0.18184777498705898,-0.0732149881524146,-0.03364034789059291,-0.050008595164172324,0.012614615934763687,-0.030438594613496534
1998-08-31,-0.06806153844473894,0.00348703959165103,-0.07610709615182278,-0.03812823506233358,-0.05873611491313507,-0.04022159352863286,-0.029530704447763862,-0.05032127963675898,-0.023433618198879323,0.03641513220062104
1998-09-30,0.0451072990449024,-0.07333594930885187,0.12379820281155919,0.12407668135076262,-0.1034620380235134,-0.02350029510888428,-0.02179040809770544,0.11868935761710524,-0.13845857084995908,-0.07243674351747392
1998-10-31,-0.007461414123918548,-0.031270106291488284,0.01906572740609723,-0.07894464824022945,-0.03885355849924625,0.016078276667405085,-0.013920879265289308,-0.017832566105351767,-0.04403399364795481,0.004321319457538568
1998-11-30,0.019299134239530405,0.20855198764988866,-0.10727259359951638,-0.06944338967797949,-0.08178427639269957,0.2151080674388172,0.11354431431227843,-0.09211005489912126,0.13308770308094328,0.006896885126138948
1998-12-31,-0.019478400365049553,0.15559858157302944,-0.09491874739594675,-0.1690830634328522,-0.18887932104382438,0.21804640186113394,0.07292493715142921,-0.12788838348665413,-0.030297979925838058,0.09136198076232883
1999-01-31,-0.04689833458820233,-0.06528177638376577,0.08116401035754826,0.013059362884685474,0.02372428409129142,-0.06908224015067777,-0.04994606772608369,0.08836813011884678,-0.08425176893933886,-0.09234839363238745
1999-02-28,0.027716767714749752,0.09142606737659897,-0.04299258891241434,-0.16406300316669833,-0.0901588477874332,0.04505917724534427,0.052008818628723,-0.06734732937481636,0.07168664132537518,-0.05926414507303345
1999-03-31,-0.07024863903671341,-0.04076003410154869,0.011842873395085562,0.02652308239264085,0.05156886977407018,-0.13657481064674465,-0.099410561048579,-0.04381776287313909,0.005352491946246518,-0.10295840291271637
1999-04-30,-0.018021310162961126,-0.1579930416785467,0.08245595409777885,0.07619891728229129,0.091550954514018,-0.04734388340388538,-0.04867837964126554,0.10519374400894486,-0.06890486195455528,-0.03688817421706705
1999-05-31,0.09533832814845486,-0.020179814203984812,0.01866159838228849,-0.12132448661991664,-0.09367722253364207,0.12608242817658122,0.08330442253025322,0.009611760567209039,0.04786200264044146,-0.06650936890908245
1999-06-30,-0.009589311187550865,-0.0351820276203549,-0.04728161618252502,0.013571978135577208,0.04969679338587819,0.04128159714836176,0.005181364209337416,-0.06953313238479339,0.030061125693759246,-0.038644324291455416
1999-07-31,0.019031949836207398,-0.017576395405571668,-0.1301513619770181,-0.03524298037235171,-0.03905456173075621,0.05356096901805165,0.008576238799633328,-0.14352953441314223,0.016121675801035806,-0.015031679073948305
1999-08-31,0.03344871738858842,0.05726160141263702,0.052374259000699405,-0.06684095322736881,-0.03588729499522301,0.12631075088609306,0.08171240323598607,-0.006819295508572301,0.05520775962767086,-0.016362142659459372
