formation_month,conference_start,conference_end,conference_months,market_return,three_month_market_return,extreme_conference,finite_scores,mean_rankic__speculative,cvar__speculative,allocation__speculative,mean_rankic__equity,cvar__equity,allocation__equity,mean_rankic__defensive,cvar__defensive,allocation__defensive
2001-09-30,1996-09-30,2001-08-31,60,-0.06564123267020702,-0.11882670371102855,True,999,-0.03305201656035302,-0.5714974732861745,0.20612554634967073,0.052529675438655325,-0.2725681822599661,0.2938744536503293,0.029582323623258897,-0.16535797572354463,0.5
2001-10-31,1996-10-31,2001-09-30,60,0.03883616105093087,-0.08114509337344589,False,999,-0.02344218158162447,-0.5714974732861745,0.26000270703695316,0.05043162721675985,-0.2725681822599661,0.363794381373217,0.027863173692103508,-0.16535797572354463,0.3762029115898298
2001-11-30,1996-11-30,2001-10-31,60,0.08656194692770137,0.054666654293213046,True,999,-0.018797150564847875,-0.5714974732861745,0.21393455150636098,0.046583837491513076,-0.31030100115305653,0.286065448493639,0.025391982772900803,-0.1778859766795601,0.5
2001-12-31,1996-12-31,2001-11-30,60,0.019118001488359716,0.1503394740238364,True,999,-0.016511723601175057,-0.5714974732861745,0.21429500165036267,0.04676269562484505,-0.31030100115305653,0.2857049983496373,0.02579408115215568,-0.1778859766795601,0.5
2002-01-31,1997-01-31,2001-12-31,60,-0.0034381821687281475,0.10352762094508927,True,999,-0.018031800284813115,-0.5714974732861745,0.21373630933397741,0.04832086556855577,-0.31030100115305653,0.28626369066602264,0.02999073999687613,-0.1778859766795601,0.5
2002-02-28,1997-02-28,2002-01-31,60,-0.009130417581684184,0.0063411074211814356,False,998,-0.017419748728293896,-0.5714974732861745,0.26473024343593754,0.05306099740112922,-0.31030100115305653,0.3569136372581939,0.030918174327204943,-0.1778859766795601,0.37835611930586854
2002-03-31,1997-03-31,2002-02-28,60,0.0473068443755707,0.034176540929969024,False,999,-0.013896732539547476,-0.5714974732861745,0.2669957603647618,0.04925971013831196,-0.31030100115305653,0.35605213753796877,0.027058852937919393,-0.1792722129356714,0.3769521020972694
2002-04-30,1997-04-30,2002-03-31,60,-0.043319336813050516,-0.0072099077783654986,False,999,-0.019707420898226257,-0.5714974732861745,0.26459051729613026,0.050078986297616014,-0.31030100115305653,0.35612965328716994,0.031035678703223775,-0.1792722129356714,0.3792798294166997
2002-05-31,1997-05-31,2002-04-30,60,-0.0032408076619844786,-0.0013088825788052372,False,1000,-0.024357173901768628,-0.5714974732861745,0.26243325907802706,0.053418233181817744,-0.31030100115305653,0.3576690973506786,0.03308773523937963,-0.1792722129356714,0.3798976435712944
2002-06-30,1997-06-30,2002-05-31,60,-0.060325419615284794,-0.10394488326272078,True,1000,-0.028382869114466292,-0.5714974732861745,0.21028269504035502,0.056955104722986,-0.31030100115305653,0.289717304959645,0.037286920285170444,-0.1792722129356714,0.5
2002-07-31,1997-07-31,2002-06-30,60,-0.06218365149582739,-0.12161375266260455,True,1000,-0.03370819266039735,-0.5714974732861745,0.2095098767455298,0.056114162477679454,-0.31030100115305653,0.29049012325447016,0.04259325426896601,-0.1792722129356714,0.5
2002-08-31,1997-08-31,2002-07-31,60,0.013061806070131172,-0.10724720173634239,True,1000,-0.03499497410023116,-0.5714974732861745,0.20881996819954615,0.058432811684553394,-0.31030100115305653,0.2911800318004539,0.042915628825947426,-0.1792722129356714,0.5
2002-09-30,1997-09-30,2002-08-31,60,-0.09398410904085222,-0.13922517559859182,True,1000,-0.03578091124444447,-0.5714974732861745,0.2076174134578468,0.06360003252278436,-0.31030100115305653,0.29238258654215316,0.04887489081324906,-0.1792722129356714,0.5
2002-10-31,1997-10-31,2002-09-30,60,0.09931268511921093,0.009004252277138969,True,1000,-0.028886429647130406,-0.5714974732861745,0.20955408145861226,0.060775864592294324,-0.31030100115305653,0.2904459185413878,0.04586217621734522,-0.1792722129356714,0.5
2002-11-30,1997-11-30,2002-10-31,60,0.06934570571317258,0.06506272149815406,True,1000,-0.022222740951047426,-0.5714974732861745,0.2164586446533428,0.054857313155756,-0.3629097915435482,0.28354135534665725,0.038147738739745404,-0.25227930070173493,0.5
2002-12-31,1997-12-31,2002-11-30,60,-0.049721839098717,0.1170950248547209,True,1000,-0.025110870111804556,-0.5714974732861745,0.21523690457615954,0.05910879286531432,-0.3629097915435482,0.2847630954238405,0.04215899120728484,-0.25227930070173493,0.5
2003-01-31,1998-01-31,2002-12-31,60,-0.019550593834718303,-0.0036909711178028104,False,1000,-0.027050692250731142,-0.5714974732861745,0.26885774365085513,0.05956055402118106,-0.3629097915435482,0.3571584871197926,0.041431231393250195,-0.25227930070173493,0.3739837692293523
2003-02-28,1998-02-28,2003-01-31,60,-0.011922892578440683,-0.07940889639673276,False,1000,-0.027929908673108926,-0.5714974732861745,0.26800102620417815,0.061393466383449925,-0.3629097915435482,0.3575398226291617,0.04333495968573976,-0.25227930070173493,0.3744591511666603
2003-03-31,1998-03-31,2003-02-28,60,0.016405510188298524,-0.01534739107837979,False,1000,-0.026285836645967477,-0.5714974732861745,0.26789927329008123,0.06254398098709864,-0.3629097915435482,0.35702454807228623,0.04617840389049648,-0.25227930070173493,0.3750761786376326
2003-04-30,1998-04-30,2003-03-31,60,0.08702276735046402,0.09168285186191305,True,1000,-0.026284493086931107,-0.5714974732861745,0.21416287356761302,0.061060903533164734,-0.3629097915435482,0.285837126432387,0.041593451696451705,-0.28431272889317194,0.5
2003-05-31,1998-05-31,2003-04-30,60,0.06419930760427811,0.17578691617156128,True,1000,-0.022283860518620184,-0.5714974732861745,0.21535364340670218,0.05524990942904437,-0.3629097915435482,0.2846463565932978,0.03472948754676571,-0.3267499267477519,0.5
2003-06-30,1998-06-30,2003-05-31,60,0.017902219673627665,0.17751832298952896,True,999,-0.02632437643758441,-0.5714974732861745,0.2154540147152905,0.05083065549734189,-0.3629097915435482,0.28454598528470954,0.033706222752593766,-0.3267499267477519,0.5
2003-07-31,1998-07-31,2003-06-30,60,0.027198469392038106,0.11271360213006232,True,1000,-0.025317350069343606,-0.5714974732861745,0.21590098056566,0.04944248119611421,-0.3629097915435482,0.28409901943434,0.03239612427650148,-0.3267499267477519,0.5
2003-08-31,1998-08-31,2003-07-31,60,0.026831900323832644,0.07364270435726783,False,999,-0.015481925148367074,-0.5714974732861745,0.28119270959702625,0.04985853215344987,-0.3629097915435482,0.36522138036812807,0.02483540597854645,-0.3267499267477519,0.3535859100348458
2003-09-30,1998-09-30,2003-08-31,60,-0.007868946211292843,0.0464603053995396,False,999,-0.020942867414476592,-0.5714974732861745,0.279468731625477,0.04943063310964819,-0.3629097915435482,0.3655652727492587,0.026680014904345087,-0.3267499267477519,0.3549659956252643
2003-10-31,1998-10-31,2003-09-30,60,0.06647587753181218,0.08647423624347583,True,998,-0.019298734335077665,-0.5714974732861745,0.21559158235825088,0.056005399727482814,-0.3629097915435482,0.2844084176417492,0.025739402930077246,-0.3267499267477519,0.5
2003-11-30,1998-11-30,2003-10-31,60,0.015320368163718668,0.07429407013477984,False,999,-0.022143135296011647,-0.5714974732861745,0.27785611635290963,0.05778302465725646,-0.3629097915435482,0.36934359104195885,0.026620397208281465,-0.3267499267477519,0.3528002926051315
2003-12-31,1998-12-31,2003-11-30,60,0.04985999604679371,0.1368038163081151,True,998,-0.03352362436074923,-0.5714974732861745,0.21414767905210919,0.0485234029492297,-0.3629097915435482,0.2858523209478908,0.022907448605446645,-0.3267499267477519,0.5
2004-01-31,1999-01-31,2003-12-31,60,0.024490152873891894,0.09204937504306931,False,999,-0.03800424021857478,-0.5714974732861745,0.27463869742928476,0.047578215213669096,-0.3629097915435482,0.36902505942534913,0.023112946573875224,-0.3267499267477519,0.3563362431453661
2004-02-29,1999-02-28,2004-01-31,60,0.019327099301936112,0.09635889977305157,False,998,-0.037963390763774106,-0.5714974732861745,0.2742760498799936,0.048959945152900065,-0.3629097915435482,0.3692153603049905,0.024364995278222435,-0.3267499267477519,0.35650858981501593
2004-03-31,1999-03-31,2004-02-29,60,-0.010493171619382628,0.033332655560048385,False,999,-0.042600724982006635,-0.5714974732861745,0.27192840647070643,0.050433634692299764,-0.3629097915435482,0.36947721126777083,0.028587543353677212,-0.3267499267477519,0.35859438226152274
2004-04-30,1999-04-30,2004-03-31,60,-0.009025167641182032,-0.0004719398795824947,False,997,-0.04362184574389504,-0.5714974732861745,0.2706394469955921,0.052331845346483684,-0.3629097915435482,0.3688250382790131,0.03473198571692115,-0.3267499267477519,0.36053551472539486
2004-05-31,1999-05-31,2004-04-30,60,0.0160108974207181,-0.003723729060476022,False,1000,-0.037191356194098676,-0.5714974732861745,0.27282265940570183,0.052672956138559456,-0.3629097915435482,0.3685384641755916,0.03208035755256849,-0.3267499267477519,0.3586388764187065
2004-06-30,1999-06-30,2004-05-31,60,0.021209310932699905,0.02819563742656861,False,1000,-0.04104825927321197,-0.5714974732861745,0.27126325193983697,0.05444428835882065,-0.3629097915435482,0.3703781944119096,0.030828708756399256,-0.3267499267477519,0.3583585536482534
2004-07-31,1999-07-31,2004-06-30,60,-0.03001389106513369,0.006418581990870198,False,1000,-0.04594114700463316,-0.5714974732861745,0.27019216471355156,0.052846306667851055,-0.3629097915435482,0.37025769771540246,0.0318320688877983,-0.3267499267477519,0.3595501375710459
2004-08-31,1999-08-31,2004-07-31,60,0.006700314332348822,-0.002804098447984127,False,1000,-0.054280717090058064,-0.5714974732861745,0.26819780822072037,0.0488301683911838,-0.3629097915435482,0.369598415907988,0.0340094449878938,-0.3267499267477519,0.36220377587129166
2004-09-30,1999-09-30,2004-08-31,60,0.018778381213550483,-0.005177865634539369,False,1000,-0.05274075816275835,-0.5714974732861745,0.2690402718791505,0.05012322282282514,-0.3629097915435482,0.37086304386382446,0.03090462785806336,-0.3267499267477519,0.36009668425702507
2004-10-31,1999-10-31,2004-09-30,60,0.019630443426370426,0.04573758804368144,False,1000,-0.05324188806944426,-0.5714974732861745,0.2688833745793619,0.05004737099993802,-0.3629097915435482,0.37094842940985356,0.03085405968007388,-0.3267499267477519,0.3601681960107846
2004-11-30,1999-11-30,2004-10-31,60,0.04707537381122925,0.08767828947732159,False,1000,-0.05993014190577488,-0.5714974732861745,0.26649319646169545,0.050217355149063864,-0.3629097915435482,0.37302336220540416,0.028094216882215847,-0.3267499267477519,0.36048344133290033
2004-12-31,1999-12-31,2004-11-30,60,0.03851393280406133,0.10874855499501779,True,999,-0.06636946245984099,-0.5714974732861745,0.20790217761218296,0.045376101422830446,-0.3629097915435482,0.2920978223878171,0.029510105268244043,-0.3267499267477519,0.5
2005-01-31,2000-01-31,2004-12-31,60,-0.01992431868603404,0.06573661315074997,False,1000,-0.06652105348809698,-0.5714974732861745,0.26368915818394467,0.049530771944837494,-0.3629097915435482,0.37324199766419436,0.030418448578908075,-0.3267499267477519,0.363068844151861
2005-02-28,2000-02-29,2005-01-31,60,0.026950568783307437,0.04525313881144877,False,1000,-0.07332843855965394,-0.5714974732861745,0.260634464713672,0.04887668042405614,-0.3629097915435482,0.37383259731638535,0.03136208827029861,-0.3267499267477519,0.36553293796994263
2005-03-31,2000-03-31,2005-02-28,60,-0.011408874070376296,-0.004993631054111547,False,1000,-0.06681140669748982,-0.5578397153807687,0.2638940873017502,0.04920218286591646,-0.3629097915435482,0.3720327205169662,0.030888213914785623,-0.3267499267477519,0.3640731921812837
2005-04-30,2000-04-30,2005-03-31,60,-0.0148308643834152,0.0001774180471640907,False,1000,-0.06352486534064541,-0.5578397153807687,0.2648690898167639,0.04713149690032772,-0.3629097915435482,0.3710256853021257,0.030384298326079615,-0.3267499267477519,0.36410522488111047
2005-05-31,2000-05-31,2005-04-30,60,0.04012110739060281,0.013004593666864794,False,1000,-0.0516410426094982,-0.5106295953773218,0.27521541566625446,0.050692722410583965,-0.3629097915435482,0.3673528498589728,0.027064691748129744,-0.3267499267477519,0.3574317344747728
2005-06-30,2000-06-30,2005-05-31,60,0.008434751526168007,0.03333826181040789,False,1000,-0.05963972757484567,-0.5106295953773218,0.2717972016018742,0.05161889962473691,-0.3629097915435482,0.3696219376232935,0.025821893609464446,-0.3267499267477519,0.3585808607748323
2005-07-31,2000-07-31,2005-06-30,60,0.04338796726922801,0.09440366076540396,False,999,-0.05056598867053928,-0.5106295953773218,0.27502914975185444,0.05244908171206329,-0.3629097915435482,0.3693644288230445,0.022390934135557858,-0.3267499267477519,0.355606421425101
2005-08-31,2000-08-31,2005-07-31,60,-0.003997674646983631,0.04798237748659706,False,999,-0.05310565009862748,-0.5106295953773218,0.27391958641596925,0.053089234591242464,-0.3629097915435482,0.3699305891467507,0.02297809770413486,-0.3267499267477519,0.35614982443728
2005-09-30,2000-09-30,2005-08-31,60,0.012750944648015588,0.05246783807061561,False,1000,-0.04536480908913246,-0.5106295953773218,0.27694793318648286,0.05329823804773282,-0.3629097915435482,0.3700529383549943,0.018308379222731975,-0.3267499267477519,0.35299912845852277
2005-10-31,2000-10-31,2005-09-30,60,-0.01049754988826793,-0.0018866068004484982,False,1000,-0.04220423570693039,-0.5106295953773218,0.27835835002576154,0.04811891333504803,-0.3629097915435482,0.36741958640903716,0.01953044005332598,-0.3267499267477519,0.35422206356520125
2005-11-30,2000-11-30,2005-10-31,60,0.04225469377114672,0.0444637954126923,False,1000,-0.02822954232898051,-0.4013819052719277,0.30093921786345834,0.045984215341153774,-0.3629097915435482,0.3560735249103962,0.014423307536891654,-0.3267499267477519,0.3429872572261455
2005-12-31,2000-12-31,2005-11-30,60,0.003433470420024124,0.03485455777410351,False,1000,-0.025482917424706476,-0.4013819052719277,0.3017830436783972,0.04672906566051826,-0.3629097915435482,0.35598144723262937,0.01413216398489878,-0.3267499267477519,0.3422355090889735
2006-01-31,2001-01-31,2005-12-31,60,0.0355500592739345,0.0830126782625622,False,999,-0.02157589169925578,-0.4013819052719277,0.3005479460465808,0.056398476363717115,-0.34619796960633337,0.36231876926537665,0.013716329678059717,-0.3267499267477519,0.3371332846880425
2006-02-28,2001-02-28,2006-01-31,60,0.004845731032310445,0.04414081597310582,False,1000,-0.015782527488318487,-0.35135173511995227,0.3131233354239101,0.0465448117827214,-0.34619796960633337,0.35346710090429867,0.011057998671643615,-0.3267499267477519,0.33340956367179136
2006-03-31,2001-03-31,2006-02-28,60,0.018787936402217063,0.060118182796206954,False,999,-0.0061772739664106785,-0.3482680856019775,0.31806204254008014,0.043814370117898044,-0.34619796960633337,0.35096226972943834,0.008129316894201901,-0.3267499267477519,0.3309756877304816
2006-04-30,2001-04-30,2006-03-31,60,0.016195579673422843,0.04030452380472682,False,1000,-0.011406840486111831,-0.3482680856019775,0.3152121724675204,0.048961618128480766,-0.34619796960633337,0.3538179479460184,0.008676512045616144,-0.3267499267477519,0.3309698795864612
2006-05-31,2001-05-31,2006-04-30,60,-0.024816946179052835,0.009595116043757512,False,1000,-0.015445464133382762,-0.3659874520531969,0.31184759579033156,0.044777114177183074,-0.34619796960633337,0.35492529679980245,0.007973410571082066,-0.3267499267477519,0.33322710740986605
2006-06-30,2001-06-30,2006-05-31,60,0.004860509333070946,-0.004206639793400413,False,1000,-0.01521023733835007,-0.3659874520531969,0.3117197045006218,0.04659909840704368,-0.34619796960633337,0.3557779606655401,0.007166097238623037,-0.3267499267477519,0.332502334833838
2006-07-31,2001-07-31,2006-06-30,60,0.006121114400258336,-0.014078839424374046,False,1000,-0.017509146334596198,-0.3679598301127313,0.3121309980112758,0.04023069598206549,-0.34619796960633337,0.35397802184830907,0.006809163786878677,-0.3267499267477519,0.33389098014041524
2006-08-31,2001-08-31,2006-07-31,60,0.028704562852538657,0.040032015038724555,False,1000,-0.014836580494755943,-0.3679598301127313,0.3152810823218009,0.03189481161162228,-0.34619796960633337,0.35103028556213983,0.0031937635867791275,-0.3267499267477519,0.33368863211605926
2006-09-30,2001-09-30,2006-08-31,60,0.027447025968393334,0.06340909095200842,False,999,-0.00845581155055991,-0.3679598301127313,0.3192508588472016,0.027182950230626387,-0.34619796960633337,0.3488796461453498,-0.0013469647010815793,-0.3267499267477519,0.3318694950074486
2006-10-31,2001-10-31,2006-09-30,60,0.03787118525209732,0.09696699317568047,False,1000,-0.012060782271983069,-0.3679598301127313,0.3177888629667095,0.02792370595586004,-0.34619796960633337,0.35015911575901626,-0.002320566222517881,-0.3267499267477519,0.33205202127427424
2006-11-30,2001-11-30,2006-10-31,60,0.02393327338400225,0.0918790920903021,False,999,-0.014273267518471498,-0.3679598301127313,0.3128530082318081,0.03178277232296886,-0.31098937818488537,0.3587777823721649,-0.0012976457868670683,-0.3267499267477519,0.328369209396027
2006-12-31,2001-12-31,2006-11-30,60,0.01580657529642023,0.07950865897794102,False,996,-0.018001794430378446,-0.3679598301127313,0.3120802813482568,0.03058816965253784,-0.31098937818488537,0.3592346147715006,-0.0025699202427371197,-0.3267499267477519,0.3286851038802426
2007-01-31,2002-01-31,2006-12-31,60,0.0222194130506962,0.06322896660392252,False,997,-0.0148729872592658,-0.3679598301127313,0.31410925042397597,0.029073329218268017,-0.31098937818488537,0.35861440595109617,-0.005601110970027241,-0.3267499267477519,0.32727634362492786
2007-02-28,2002-02-28,2007-01-31,60,-0.013857297936159215,0.023988098925781687,False,997,-0.010391789203191965,-0.3679598301127313,0.31704564335215923,0.024884839825561635,-0.31098937818488537,0.35683157681975325,-0.009135855751304845,-0.3267499267477519,0.32612277982808763
2007-03-31,2002-03-31,2007-02-28,60,0.014350193973349863,0.022519987595741586,False,995,-0.010087547224539924,-0.3679598301127313,0.3157380343074221,0.03047339853611866,-0.31098937818488537,0.35845570365133245,-0.006525375159508504,-0.3267499267477519,0.3258062620412455
2007-04-30,2002-04-30,2007-03-31,60,0.044717415173528986,0.045024605056403155,False,997,-0.005504154186598774,-0.3679598301127313,0.31913692275385713,0.026860535682005263,-0.31098937818488537,0.35719958115328565,-0.0121279985279939,-0.3267499267477519,0.3236634960928573
2007-05-31,2002-05-31,2007-04-30,60,0.03980510683531646,0.10189115513614788,True,1000,-0.001220367059543821,-0.3679598301127313,0.23694694681502723,0.0262106478057351,-0.31098937818488537,0.26305305318497274,-0.015993920586906123,-0.3267499267477519,0.5
2007-06-30,2002-06-30,2007-05-31,60,-0.013222101124441632,0.07193930194425247,False,1000,0.00457608573530521,-0.3679598301127313,0.325095115228191,0.023070661054642665,-0.31098937818488537,0.3550989717853834,-0.019857537251233893,-0.3267499267477519,0.3198059129864256
2007-07-31,2002-07-31,2007-06-30,60,-0.02494141550591691,0.0004653921115391757,False,998,0.008488530745145504,-0.3679598301127313,0.32700627614983974,0.023202532365655934,-0.31098937818488537,0.354749409182387,-0.022066415484235994,-0.3267499267477519,0.3182443146677732
2007-08-31,2002-08-31,2007-07-31,60,0.017345084423559157,-0.021144883680818016,False,1000,0.008862735930684202,-0.3679598301127313,0.3269727459570796,0.021198115127392964,-0.31098937818488537,0.3531833764222756,-0.01885692763190271,-0.3267499267477519,0.31984387762064487
2007-09-30,2002-09-30,2007-08-31,60,0.04176231189028602,0.03339806266871381,False,999,0.011373197734666118,-0.3679598301127313,0.33013009513772734,0.01661861191059719,-0.31098937818488537,0.35151774780691625,-0.02362777324171877,-0.3267499267477519,0.3183521570553564
2007-10-31,2002-10-31,2007-09-30,60,0.03044118599004636,0.09209430308095246,False,999,0.009225337194223042,-0.3679598301127313,0.3281764426894821,0.0207859564335589,-0.31098937818488537,0.3532945414126175,-0.021883537140920156,-0.3267499267477519,0.3185290158979004
2007-11-30,2002-11-30,2007-10-31,60,-0.03441587390297261,0.03653021909813625,False,1000,0.003096299849716757,-0.3679598301127313,0.3108117068468855,0.0293949819196624,-0.24072176421403046,0.3638364000357066,-0.011916234831565635,-0.2685970567269988,0.32535189311740786
2007-12-31,2002-12-31,2007-11-30,60,0.0010723697917497598,-0.003955363953871971,False,999,0.011311235565266602,-0.367402266083485,0.3148623362303091,0.027174848290781466,-0.24072176421403046,0.3617245336776634,-0.01463141103590984,-0.2685970567269988,0.3234131300920276
2008-01-31,2003-01-31,2007-12-31,60,-0.05112315147274198,-0.08279705033736962,True,1000,0.006553200428320334,-0.367402266083485,0.23251085648040912,0.023497347961385424,-0.24072176421403046,0.2674891435195908,-0.015204701727535333,-0.2685970567269988,0.5
2008-02-29,2003-02-28,2008-01-31,60,-0.018572495515996403,-0.06774751400344736,False,999,0.007431868618793833,-0.367402266083485,0.31343144105790444,0.027345201290623015,-0.24072176421403046,0.3627390759858089,-0.014297838858644385,-0.2685970567269988,0.3238294829562866
2008-03-31,2003-03-31,2008-02-29,60,0.00019349085208476656,-0.0685659733887195,False,998,0.0056704498601645465,-0.367402266083485,0.31306083667017487,0.026235048973260303,-0.24072176421403046,0.3626884314983975,-0.014501471885599896,-0.2685970567269988,0.32425073183142766
2008-04-30,2003-04-30,2008-03-31,60,0.05793186599620077,0.03848432950455716,True,998,0.0076505670947116244,-0.367402266083485,0.23186898180522486,0.027971257537829527,-0.24072176421403046,0.26813101819477514,-0.01177204202462944,-0.23761188851477252,0.5
