commit,authored_at,nav_terminal_value,reported_total_return,derived_total_return,reported_arr,derived_arr,reported_sr,derived_sr,reported_mdd,derived_mdd,reported_cr,derived_cr,matching_metrics,mismatching_metrics,paper_result_credit,boundary
36b8ead0f60ad14cb8e44cf56a33c7494d36e1f8,2026-01-30T11:01:35+08:00,1.52612387067,0.526124,0.526123870672,6.190388,6.19038809535,3.8817,3.8817112382,0.128423,0.128423397328,48.203,48.202961642,5,,False,supplementary event-specific output consistency; not native experiment regeneration
31bcd9bae449e6820b7c88ceb85fdc4000df879c,2026-01-30T11:05:23+08:00,1.52612387067,0.526124,0.526123870672,6.190388,6.19038809535,3.8817,3.8817112382,0.128423,0.128423397328,48.203,48.202961642,5,,False,supplementary event-specific output consistency; not native experiment regeneration
e61562451a94cfaa4ea47e82b0267670c652bb3b,2026-01-30T11:08:27+08:00,1.42612387067,0.526124,0.426123870672,6.190388,4.24083511587,3.8817,3.23451337458,0.128423,0.128423397328,48.203,33.0222934768,1,arr;sr;cr;totalReturn,False,supplementary event-specific output consistency; not native experiment regeneration
1f07be86f0e237de6dae43c032ae0954485a54ab,2026-01-30T11:10:01+08:00,1.42612387067,0.426124,0.426123870672,4.190388,4.24083511587,2.3817,3.23451337458,0.168423,0.128423397328,48.203,33.0222934768,1,arr;sr;mdd;cr,False,supplementary event-specific output consistency; not native experiment regeneration
4455e10202865d9fe0c167ed0bdea57af266fdc1,2026-01-30T11:38:38+08:00,1.42612387067,0.426124,0.426123870672,4.190388,4.24083511587,2.3817,3.23451337458,0.168423,0.128423397328,48.203,33.0222934768,1,arr;sr;mdd;cr,False,supplementary event-specific output consistency; not native experiment regeneration
