missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,-0.026735229840791533,-0.026710824575111248,1.9999999999999998,1000,914,0.003148254086724094,0.003148254086724094,91,91,0.14424197395849314,0.09213374688681189,1.9999999999999998,-0.02873522984079153
zero,1999-08-31,1999-09-30,ok,0.08272413024163626,0.08272413024163629,0.9426544485006578,1000,910,0.0,0.0,91,91,0.10694304371355313,0.08025184779271824,2.0,0.0817814757931356
zero,1999-09-30,1999-10-31,ok,-0.01564603084352815,-0.015677163660150647,0.7752711749290907,1000,898,0.011646610070557763,0.011646610070557763,89,89,0.12333136912848958,0.08744346471587738,2.0,-0.016421302018457238
zero,1999-10-31,1999-11-30,ok,0.165600449362849,0.16558783296687812,1.1777146610452647,1000,875,0.001655260557709497,0.001655260557709497,87,87,0.21120305743463047,0.11545632196709166,2.0,0.16442273470180374
zero,1999-11-30,1999-12-31,ok,0.31638298147391347,0.31636630871780186,0.8234827358608817,1000,857,0.0022147656896581605,0.0022147656896581605,85,85,0.1394022029825225,0.08677928404455769,1.9999999999999993,0.3155594987380526
zero,1999-12-31,2000-01-31,ok,-0.04153064949123609,-0.04153064949123608,1.0926683338819654,1000,846,0.0,0.0,84,84,0.1628177481179076,0.08250815291430638,2.0,-0.04262331782511806
zero,2000-01-31,2000-02-29,ok,0.37667032432029063,0.3766544861487386,1.147960831939914,1000,846,0.0018437917988342154,0.0018437917988342154,84,84,0.11150935317549333,0.0779675374697837,2.0,0.3755223634883507
zero,2000-02-29,2000-03-31,ok,-0.23522387338879727,-0.23525718265308201,1.1306313530816197,1000,821,0.003805033617176933,0.003805033617176933,82,82,0.13102424284629077,0.08279426331955501,2.0,-0.23635450474187888
zero,2000-03-31,2000-04-30,ok,-0.08679612595557153,-0.08679612595557157,1.4821787442565648,1000,843,0.0,0.0,84,84,0.09767285733648284,0.07341844780375181,1.9999999999999996,-0.08827830469982809
zero,2000-04-30,2000-05-31,ok,-0.13421478385488783,-0.13423525061910518,1.2015948114499797,1000,870,0.002139979529191924,0.002139979529191924,87,87,0.09957004212438228,0.07711592402011018,2.0,-0.13541637866633782
zero,2000-05-31,2000-06-30,ok,0.13799334293138787,0.13795687568430928,0.7603405975975722,1000,875,0.004870091757294979,0.004870091757294979,87,87,0.11450698866279614,0.07697904616485109,1.9999999999999998,0.1372330023337903
zero,2000-06-30,2000-07-31,ok,-0.0373815062674306,-0.03741788278198582,0.7656947750257364,1000,846,0.0038114537463562153,0.0038114537463562153,84,84,0.14766437963883722,0.09419748366432584,2.0,-0.038147201042456336
zero,2000-07-31,2000-08-31,ok,0.1726533021204719,0.1726533021204719,0.7451805758807248,1000,856,0.0,0.0,85,85,0.11973757772654799,0.08969141167289887,1.9999999999999998,0.17190812154459117
zero,2000-08-31,2000-09-30,ok,-0.05966170268012064,-0.05974448836806522,0.876858654738472,1000,850,0.008127399169898585,0.008127399169898585,85,85,0.20462139746158026,0.11899962998063943,2.0,-0.06053856133485911
zero,2000-09-30,2000-10-31,ok,-0.12824249658446502,-0.12825991509067727,0.6660275513979278,1000,866,0.0016693987169114795,0.0016693987169114795,86,86,0.18496860801868703,0.1063386952930147,2.0,-0.12890852413586296
zero,2000-10-31,2000-11-30,ok,-0.07053221639152388,-0.07055747084825766,1.2081402585455834,1000,881,0.0025427362800806977,0.0025427362800806977,88,88,0.17447093734136263,0.0905996177874406,2.0,-0.07174035665006946
zero,2000-11-30,2000-12-31,ok,0.03625135413917235,0.0362392773615916,0.8145216556537658,1000,906,0.0012300649399829195,0.0012300649399829195,90,90,0.18190411352444075,0.11084596971739838,2.0,0.03543683248351858
zero,2000-12-31,2001-01-31,ok,-0.08055891660094856,-0.08079231535621191,0.6166469244148387,1000,913,0.025703569708404466,0.025703569708404466,91,91,0.16995570077368383,0.09814187242183234,2.0,-0.0811755635253634
zero,2001-01-31,2001-02-28,ok,0.10012283158982797,0.10005283722956526,1.7205651987212471,1000,910,0.009580394232508777,0.009580394232508777,91,91,0.32799430226783,0.18042153062721544,2.0,0.09840226639110673
zero,2001-02-28,2001-03-31,ok,0.035320889228115965,0.03530862677138798,1.231088509693478,1000,934,0.0014192658249985073,0.0014192658249985073,93,93,0.17802240599548003,0.09990162180247482,1.9999999999999996,0.034089800718422485
zero,2001-03-31,2001-04-30,ok,-0.04713266233763239,-0.0471326623376324,0.8877443128721966,1000,947,0.0,0.0,94,94,0.16425550815803464,0.09153007898929691,2.0,-0.04802040665050459
zero,2001-04-30,2001-05-31,ok,0.012440016899491032,0.01240360152846643,0.8070502137506544,1000,944,0.006337021536599926,0.006337021536599926,94,94,0.18177391876854876,0.07895848792897352,2.0000000000000004,0.011632966685740377
zero,2001-05-31,2001-06-30,ok,-0.052883106272002926,-0.05288310627200293,0.5249308355539738,1000,937,0.0,0.0,93,93,0.1843170720430907,0.08433169910899205,2.0,-0.0534080371075569
zero,2001-06-30,2001-07-31,ok,0.03502612362792487,0.034992339109669535,0.6549704567120089,1000,938,0.005632630586083822,0.005632630586083822,93,93,0.18569183993494423,0.08750355287465802,2.0,0.034371153171212865
zero,2001-07-31,2001-08-31,ok,0.04770115639119796,0.04770115639119795,0.5724719244073215,1000,946,0.0,0.0,94,94,0.17586341813955578,0.08551318774410321,2.0,0.04712868446679064
zero,2001-08-31,2001-09-30,ok,0.05012096040854487,0.050010045787877856,0.667636832178996,1000,950,0.03187542095906204,0.03187542095906204,95,95,0.18519869600754826,0.08878996984898263,1.9999999999999998,0.04945332357636587
zero,2001-09-30,2001-10-31,ok,-0.06373547402190027,-0.06373547402190026,0.8622701507279491,1000,959,0.0,0.0,95,95,0.15841757240267443,0.09052247476646247,2.0,-0.06459774417262822
zero,2001-10-31,2001-11-30,ok,-0.06034175232512003,-0.06035798701950041,0.7822738757982338,1000,955,0.004641136186500803,0.004641136186500803,95,95,0.12751123066674772,0.08010259409074073,2.0,-0.06112402620091826
zero,2001-11-30,2001-12-31,ok,0.05752098912011148,0.05752265975878775,0.9721882879643211,1000,959,0.000562883651029604,0.000562883651029604,95,95,0.114916605985977,0.0824895436306407,2.0,0.05654880083214716
