case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.07175118683713319,-0.06095575223719466,-0.010795434599938529,1000.0
zero_cost_0,2009-09-30,0.012463379993365414,-0.00784471916617702,0.020308099159542434,1000.0
zero_cost_0,2009-10-31,0.018214749669788536,0.01611114701694029,0.0021036026528482472,1000.0
zero_cost_0,2009-11-30,0.0002729509365111533,-0.012683860968361832,0.012956811904872984,1000.0
zero_cost_0,2009-12-31,0.05702595341469436,0.050838962313100755,0.006186991101593604,1000.0
zero_cost_0,2010-01-31,0.02436902279076955,-0.044902763021390686,0.06927178581216023,1000.0
zero_cost_0,2010-02-28,-0.01431655335001031,0.03529574668894723,-0.04961230003895754,1000.0
zero_cost_0,2010-03-31,-0.03438834362452835,0.016442606549854778,-0.050830950174383126,1000.0
zero_cost_0,2010-04-30,0.005182642126278273,0.03839939613904297,-0.03321675401276469,1000.0
zero_cost_0,2010-05-31,-0.007766395395967283,0.018181541605832484,-0.025947937001799766,1000.0
zero_cost_0,2010-06-30,0.02701298752109074,-0.02474853463845561,0.05176152215954635,1000.0
zero_cost_0,2010-07-31,-0.020235298340279297,-0.0008102889858331333,-0.019425009354446163,1000.0
zero_cost_0,2010-08-31,0.034571430800108396,0.0068639201040361225,0.027707510696072274,1000.0
zero_cost_0,2010-09-30,0.015033209331160582,0.009971619910073011,0.005061589421087571,1000.0
zero_cost_0,2010-10-31,0.013951260775325004,0.004748374960996455,0.00920288581432855,1000.0
zero_cost_0,2010-11-30,0.03255173501221372,0.03393054063024368,-0.0013788056180299574,1000.0
zero_cost_0,2010-12-31,0.010390859640361197,-0.05139091031161646,0.06178176995197766,1000.0
zero_cost_0,2011-01-31,0.0028113012714977475,-0.020798327503769806,0.023609628775267552,1000.0
zero_cost_0,2011-02-28,-0.00030743893664106825,0.01163386015396445,-0.011941299090605519,1000.0
zero_cost_0,2011-03-31,-0.011202813745278779,0.024521984906266777,-0.035724798651545556,1000.0
zero_cost_0,2011-04-30,-0.004566442320904055,0.0013703617147824525,-0.005936804035686507,1000.0
zero_cost_0,2011-05-31,0.022800530159198626,-0.008532466637990998,0.03133299679718962,100.0
zero_cost_0,2011-06-30,-0.010493322935621014,0.006299485199082395,-0.016792808134703407,100.0
zero_cost_0,2011-07-31,-0.015046463655856997,0.009998589399758843,-0.02504505305561584,100.0
zero_cost_0,2011-08-31,-0.02619739396161009,-0.0012547812228836906,-0.0249426127387264,100.0
zero_cost_0,2011-09-30,-0.02336304228294263,-0.05372090151395029,0.030357859231007655,10.0
zero_cost_0,2011-10-31,-0.032479774911191354,-0.004073119795931977,-0.028406655115259378,100.0
zero_cost_0,2011-11-30,0.02213194376492939,0.031150225768331836,-0.009018282003402447,100.0
zero_cost_0,2011-12-31,-0.004003817525159997,-0.007975806750508196,0.003971989225348199,100.0
zero_cost_0,2012-01-31,-0.02857241438613272,-0.060903006742034256,0.032330592355901536,100.0
zero_cost_0,2012-02-29,-0.010695915968638834,-0.004868446288144809,-0.005827469680494026,100.0
zero_cost_0,2012-03-31,-0.03147707414740231,-0.015528284864707408,-0.015948789282694907,1000.0
zero_cost_0,2012-04-30,0.03611679252242825,0.02631180031496116,0.009804992207467087,1000.0
zero_cost_0,2012-05-31,0.06277846659258475,0.05456625105857411,0.008212215534010643,1000.0
zero_cost_0,2012-06-30,-0.01996916792581941,-0.01937456794857063,-0.0005945999772487796,1000.0
zero_cost_0,2012-07-31,0.028028570985546855,0.005811507815136469,0.022217063170410386,1000.0
zero_cost_0,2012-08-31,0.05040181898224329,0.0035015910846827344,0.046900227897560556,1000.0
zero_cost_0,2012-09-30,-0.009862381997145281,-0.012280203719877097,0.002417821722731816,1000.0
zero_cost_0,2012-10-31,0.02078273854233057,-0.01845455685752323,0.0392372953998538,1000.0
zero_cost_0,2012-11-30,0.02390550075834472,0.01626989951649821,0.00763560124184651,1000.0
zero_cost_0,2012-12-31,0.02911950102674311,-0.020046390335138494,0.049165891361881604,1000.0
zero_cost_0,2013-01-31,-0.0035082573672039347,-0.020873113469658616,0.01736485610245468,1000.0
zero_cost_0,2013-02-28,-0.011432890528107902,0.011088377537014875,-0.02252126806512278,1000.0
zero_cost_0,2013-03-31,0.008911793264807094,0.004376965886743066,0.004534827378064028,1000.0
zero_cost_0,2013-04-30,0.004609680049392186,0.0010604636072119177,0.0035492164421802685,100.0
zero_cost_0,2013-05-31,0.022844822650993767,0.0028119494396802334,0.020032873211313532,100.0
zero_cost_0,2013-06-30,-0.0020045940862655153,0.005034385541428262,-0.007038979627693778,100.0
zero_cost_0,2013-07-31,0.03658960151595977,-0.006752181050567569,0.043341782566527334,100.0
zero_cost_0,2013-08-31,0.057837559291450215,0.00035856502463560923,0.057478994266814604,1000.0
zero_cost_0,2013-09-30,-0.004939585682891714,0.020570435012336945,-0.02551002069522866,1000.0
zero_cost_0,2013-10-31,-0.0317326547491011,-0.029489348530986146,-0.0022433062181149536,1000.0
zero_cost_0,2013-11-30,-0.0037859121349817226,-0.00860252663432132,0.004816614499339598,1000.0
zero_cost_0,2013-12-31,0.015713300488054284,-0.012452281123096386,0.02816558161115067,1000.0
zero_cost_0,2014-01-31,0.055400614808557944,0.03700717881838525,0.018393435990172693,1000.0
zero_cost_0,2014-02-28,0.012192220411454466,0.0009996680754767902,0.011192552335977676,1000.0
zero_cost_0,2014-03-31,-0.0643313105902534,-0.05699894402869515,-0.007332366561558251,1000.0
zero_cost_0,2014-04-30,-0.017412405356064944,-0.052540207257465804,0.03512780190140086,1000.0
zero_cost_0,2014-05-31,0.019326099149081573,0.007794190476808176,0.011531908672273397,1000.0
zero_cost_0,2014-06-30,0.037209996472932994,0.024869216106066783,0.01234078036686621,100.0
zero_cost_0,2014-07-31,-0.032211647363969476,-0.018796316011015234,-0.013415331352954241,1000.0
zero_cost_0,2014-08-31,-0.005069473711716718,-0.00672389434709394,0.0016544206353772215,1000.0
zero_cost_0,2014-09-30,-0.025647836402904686,-0.014025021358691358,-0.011622815044213327,100.0
zero_cost_0,2014-10-31,0.010941337245369045,0.005492664599610506,0.005448672645758539,100.0
zero_cost_0,2014-11-30,0.0005869819949973274,-0.03416237847184512,0.03474936046684245,100.0
zero_cost_0,2014-12-31,0.00030388368375826004,0.011346388589885502,-0.011042504906127243,100.0
zero_cost_0,2015-01-31,0.03819017924753427,0.016611809990055185,0.021578369257479083,1000.0
zero_cost_0,2015-02-28,-0.039360819885511,-0.02123558108176122,-0.018125238803749784,1000.0
zero_cost_0,2015-03-31,0.030560324897393947,0.026440462864829362,0.004119862032564585,1000.0
zero_cost_0,2015-04-30,-0.038084812700715745,-0.0520737967108062,0.013988984010090452,1000.0
zero_cost_0,2015-05-31,0.017074489263310046,0.03683764383186909,-0.019763154568559045,1000.0
zero_cost_0,2015-06-30,0.006770693145772327,0.025274325699332214,-0.018503632553559888,1000.0
zero_cost_0,2015-07-31,0.01824245323753909,0.021716638056283873,-0.003474184818744782,1000.0
zero_cost_0,2015-08-31,0.0018543142884575182,0.021640528218126485,-0.019786213929668967,100.0
zero_cost_0,2015-09-30,-0.0008086351850484526,0.0047758809047509215,-0.005584516089799374,100.0
zero_cost_0,2015-10-31,-0.06800981715025722,-0.058059448373611516,-0.009950368776645707,100.0
zero_cost_0,2015-11-30,0.004665739092933785,0.01062764294362252,-0.005961903850688735,100.0
zero_cost_0,2015-12-31,0.07548574757893309,0.011640805418652256,0.06384494216028083,100.0
zero_cost_0,2016-01-31,-0.004049424972300032,-0.007388212565148042,0.0033387875928480096,100.0
zero_cost_0,2016-02-29,-0.0018838146902594374,-0.03598675671837055,0.034102942028111115,100.0
zero_cost_0,2016-03-31,-0.03138924976033927,-0.0420611031120109,0.010671853351671631,1000.0
zero_cost_0,2016-04-30,-0.022337013418109494,-0.032051479958627394,0.0097144665405179,1000.0
zero_cost_0,2016-05-31,0.011744745752383446,0.010100873358475993,0.0016438723939074529,1000.0
zero_cost_0,2016-06-30,0.05685539700645088,0.010903652479250334,0.04595174452720055,1000.0
zero_cost_0,2016-07-31,-0.016181944869211866,-0.023329315170150147,0.007147370300938281,1000.0
zero_cost_0,2016-08-31,-0.03298596354231259,-0.017571659392537617,-0.015414304149774974,1000.0
zero_cost_0,2016-09-30,0.0186732617910593,0.015974799986807033,0.002698461804252268,1000.0
zero_cost_0,2016-10-31,-0.022396202764396807,-0.014648202155895696,-0.00774800060850111,1000.0
zero_cost_0,2016-11-30,-0.06830158561939603,-0.014725340280477008,-0.053576245338919026,1000.0
zero_cost_0,2016-12-31,-0.010619383903834066,-0.012145706283670777,0.0015263223798367108,100.0
