case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.09182128994896921,-0.10721693976503326,0.015395649816064047,100.0
zero_cost_0,2009-09-30,-0.054125419747517146,-0.06543388183625364,0.011308462088736489,100.0
zero_cost_0,2009-10-31,0.09658873502566251,0.1329246326114325,-0.036335897585769994,100.0
zero_cost_0,2009-11-30,-0.019173141640561414,0.004940938170028071,-0.024114079810589484,100.0
zero_cost_0,2009-12-31,0.011437316060431078,-0.036004972438070756,0.047442288498501836,100.0
zero_cost_0,2010-01-31,-0.02034906885600496,-0.022363179529781757,0.0020141106737767978,100.0
zero_cost_0,2010-02-28,-0.021707371348489674,-0.01383676385498677,-0.007870607493502903,100.0
zero_cost_0,2010-03-31,-0.06632846493307724,-0.03487717533191964,-0.0314512896011576,100.0
zero_cost_0,2010-04-30,-0.03485356426247085,-0.025866164669343335,-0.008987399593127512,100.0
zero_cost_0,2010-05-31,0.04955469622824959,0.04947848582323186,7.621040501772786e-05,100.0
zero_cost_0,2010-06-30,0.049167398059468334,0.050556288917886154,-0.0013888908584178197,100.0
zero_cost_0,2010-07-31,-0.0719557505032489,-0.045945575483748835,-0.026010175019500065,100.0
zero_cost_0,2010-08-31,0.05034461777281464,0.052222184158841285,-0.0018775663860266453,100.0
zero_cost_0,2010-09-30,-0.03845493452000858,-0.031466776792013096,-0.006988157727995485,100.0
zero_cost_0,2010-10-31,-6.959237752322128e-06,-0.0030882812985582515,0.0030813220608059294,100.0
zero_cost_0,2010-11-30,-0.023850518248332557,-0.013696183692198253,-0.010154334556134305,100.0
zero_cost_0,2010-12-31,-0.08439503885653057,-0.07662683857794106,-0.0077682002785895155,100.0
zero_cost_0,2011-01-31,-0.039754928307349544,-0.02484468966638375,-0.014910238640965794,100.0
zero_cost_0,2011-02-28,0.03525817541436882,-0.006101596509997844,0.04135977192436666,100.0
zero_cost_0,2011-03-31,0.013866286237377005,0.010494284151010832,0.0033720020863661736,100.0
zero_cost_0,2011-04-30,0.00914136656910407,0.006983450213191794,0.0021579163559122755,100.0
zero_cost_0,2011-05-31,0.025511809019111056,0.004417706697498726,0.02109410232161233,10.0
zero_cost_0,2011-06-30,0.005273314187109598,0.036957078102871126,-0.031683763915761526,10.0
zero_cost_0,2011-07-31,0.03838477252207895,0.015336484802562299,0.02304828771951665,10.0
zero_cost_0,2011-08-31,0.11219239679601141,0.102507562561767,0.009684834234244405,100.0
zero_cost_0,2011-09-30,0.13058951574514943,0.08973825952978114,0.040851256215368295,100.0
zero_cost_0,2011-10-31,-0.11002890203355972,-0.12797399287026437,0.017945090836704647,100.0
zero_cost_0,2011-11-30,0.06790070009839547,0.061895743522715964,0.006004956575679503,100.0
zero_cost_0,2011-12-31,0.015511234005077073,0.03568717291373954,-0.020175938908662466,100.0
zero_cost_0,2012-01-31,-0.1365204064514689,-0.12432751510067647,-0.012192891350792434,100.0
zero_cost_0,2012-02-29,-0.03700575859852985,-0.01893482755474883,-0.01807093104378102,100.0
zero_cost_0,2012-03-31,0.004303890716054537,-0.0008228216370965442,0.005126712353151082,100.0
zero_cost_0,2012-04-30,0.02876858652771635,0.05155797952090872,-0.022789392993192374,100.0
zero_cost_0,2012-05-31,0.09212187800202185,0.08314651914259805,0.008975358859423799,100.0
zero_cost_0,2012-06-30,0.022209358406433944,-0.001230907571902642,0.023440265978336587,100.0
zero_cost_0,2012-07-31,0.04406899429052295,0.051633811876655666,-0.007564817586132713,100.0
zero_cost_0,2012-08-31,-0.04851575369377352,-0.04140513310084365,-0.00711062059292987,100.0
zero_cost_0,2012-09-30,-0.010514290443118614,-0.023937990199938603,0.01342369975681999,100.0
zero_cost_0,2012-10-31,-0.05662595301012476,-0.04507662773264732,-0.011549325277477443,100.0
zero_cost_0,2012-11-30,0.006662394678787009,-0.008908182051998273,0.015570576730785282,100.0
zero_cost_0,2012-12-31,-0.09176385647744349,-0.07247225518222629,-0.019291601295217203,100.0
zero_cost_0,2013-01-31,-0.007253152625267586,-0.04213929933955416,0.034886146714286574,100.0
zero_cost_0,2013-02-28,0.0387913492406106,0.01373054962641959,0.025060799614191005,10.0
zero_cost_0,2013-03-31,0.0027709305780091197,-0.011671040922952146,0.014441971500961265,100.0
zero_cost_0,2013-04-30,0.004600087574759977,0.01581817962440378,-0.011218092049643804,100.0
zero_cost_0,2013-05-31,-0.04384900891875431,-0.05993050829315986,0.016081499374405547,100.0
zero_cost_0,2013-06-30,0.020764615785239218,0.012140381486560648,0.00862423429867857,100.0
zero_cost_0,2013-07-31,-0.011778990066984123,-0.04345819844484707,0.03167920837786295,100.0
zero_cost_0,2013-08-31,-0.025861237848311604,-0.0373793524908814,0.011518114642569799,10.0
zero_cost_0,2013-09-30,-0.02321363760319211,-0.020725080715840033,-0.0024885568873520766,10.0
zero_cost_0,2013-10-31,0.0196300221558124,0.020511708933153763,-0.000881686777341361,10.0
zero_cost_0,2013-11-30,-0.001092987449185747,0.0032516830481564506,-0.004344670497342198,10.0
zero_cost_0,2013-12-31,-0.026670021910442408,-0.04301091184623492,0.016340889935792514,100.0
zero_cost_0,2014-01-31,-0.01490836785039258,-0.015317843453629904,0.0004094756032373241,100.0
zero_cost_0,2014-02-28,-0.001837710880862741,-0.032185163245925665,0.030347452365062925,10.0
zero_cost_0,2014-03-31,0.0068209873024675715,0.005156498181266856,0.0016644891212007152,100.0
zero_cost_0,2014-04-30,0.03240294113349335,0.026137718405486544,0.0062652227280068085,100.0
zero_cost_0,2014-05-31,-0.00531548729540372,0.0041128396504092795,-0.009428326945813,100.0
zero_cost_0,2014-06-30,-0.03587342320419323,-0.04667185654093546,0.010798433336742227,100.0
zero_cost_0,2014-07-31,-0.00926561606409812,0.010817499554384167,-0.020083115618482285,100.0
zero_cost_0,2014-08-31,-0.009206489134931994,-0.013375545828349393,0.004169056693417399,100.0
zero_cost_0,2014-09-30,0.05297654099388377,0.029430074182153244,0.023546466811730525,100.0
zero_cost_0,2014-10-31,0.02874454257412846,0.014232338541437206,0.014512204032691255,100.0
zero_cost_0,2014-11-30,0.06599384359032515,0.013046288878503665,0.052947554711821485,100.0
zero_cost_0,2014-12-31,-0.002965029768707532,0.015249550254040912,-0.018214580022748443,10.0
zero_cost_0,2015-01-31,0.036653333866775765,0.040237887635249305,-0.003584553768473539,10.0
