paper_version,paper_table,row_index,row_label,result_position,dataset,metric,paper_value,cited_baseline_recomputed_value,cited_baseline_match_at_paper_precision,native_efs_result_credit,paper_result_credit,version_lineage_status
v1,benchmark,18,EFS-GPT 4.1,13,FF100MEOP,SR,0.217,,False,False,False,version_specific_result
v1,benchmark,18,EFS-GPT 4.1,14,FF100MEOP,MDD,0.533,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,0,FF25,CW,1364.540,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,1,FF25,SR,0.272,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,2,FF25,MDD,0.497,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,3,FF32,CW,840.140,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,4,FF32,SR,0.234,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,5,FF32,MDD,0.498,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,6,FF49,CW,638.790,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,7,FF49,SR,0.203,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,8,FF49,MDD,0.602,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,9,FF100,CW,2060.590,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,10,FF100,SR,0.254,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,11,FF100,MDD,0.513,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,12,FF100MEOP,CW,455.940,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,13,FF100MEOP,SR,0.204,,False,False,False,version_specific_result
v1,benchmark,19,+ Scores to Weights,14,FF100MEOP,MDD,0.610,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,0,FF25,CW,336.90,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,1,FF25,SR,0.225,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,2,FF25,MDD,0.540,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,3,FF32,CW,468.51,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,4,FF32,SR,0.225,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,5,FF32,MDD,0.552,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,6,FF49,CW,207.05,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,7,FF49,SR,0.200,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,8,FF49,MDD,0.566,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,9,FF100,CW,249.65,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,10,FF100,SR,0.194,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,11,FF100,MDD,0.509,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,12,FF100MEOP,CW,332.51,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,13,FF100MEOP,SR,0.205,,False,False,False,version_specific_result
v1,benchmark,20,m=20 | LGBM,14,FF100MEOP,MDD,0.532,,False,False,False,version_specific_result
v1,benchmark,21,XGB,0,FF25,CW,346.15,,False,False,False,version_specific_result
v1,benchmark,21,XGB,1,FF25,SR,0.227,,False,False,False,version_specific_result
v1,benchmark,21,XGB,2,FF25,MDD,0.543,,False,False,False,version_specific_result
v1,benchmark,21,XGB,3,FF32,CW,482.98,,False,False,False,version_specific_result
v1,benchmark,21,XGB,4,FF32,SR,0.225,,False,False,False,version_specific_result
v1,benchmark,21,XGB,5,FF32,MDD,0.545,,False,False,False,version_specific_result
v1,benchmark,21,XGB,6,FF49,CW,307.56,,False,False,False,version_specific_result
v1,benchmark,21,XGB,7,FF49,SR,0.211,,False,False,False,version_specific_result
v1,benchmark,21,XGB,8,FF49,MDD,0.516,,False,False,False,version_specific_result
v1,benchmark,21,XGB,9,FF100,CW,349.19,,False,False,False,version_specific_result
v1,benchmark,21,XGB,10,FF100,SR,0.201,,False,False,False,version_specific_result
v1,benchmark,21,XGB,11,FF100,MDD,0.503,,False,False,False,version_specific_result
v1,benchmark,21,XGB,12,FF100MEOP,CW,357.33,,False,False,False,version_specific_result
v1,benchmark,21,XGB,13,FF100MEOP,SR,0.205,,False,False,False,version_specific_result
v1,benchmark,21,XGB,14,FF100MEOP,MDD,0.525,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,0,FF25,CW,601.260,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,1,FF25,SR,0.240,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,2,FF25,MDD,0.583,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,3,FF32,CW,744.910,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,4,FF32,SR,0.249,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,5,FF32,MDD,0.550,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,6,FF49,CW,171.970,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,7,FF49,SR,0.223,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,8,FF49,MDD,0.445,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,9,FF100,CW,422.390,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,10,FF100,SR,0.223,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,11,FF100,MDD,0.573,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,12,FF100MEOP,CW,304.770,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,13,FF100MEOP,SR,0.223,,False,False,False,version_specific_result
v1,benchmark,22,mSSRM-PGA,14,FF100MEOP,MDD,0.502,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,0,FF25,CW,653.380,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,1,FF25,SR,0.249,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,2,FF25,MDD,0.504,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,3,FF32,CW,731.320,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,4,FF32,SR,0.244,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,5,FF32,MDD,0.479,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,6,FF49,CW,530.760,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,7,FF49,SR,0.234,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,8,FF49,MDD,0.463,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,9,FF100,CW,583.510,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,10,FF100,SR,0.232,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,11,FF100,MDD,0.533,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,12,FF100MEOP,CW,508.860,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,13,FF100MEOP,SR,0.225,,False,False,False,version_specific_result
v1,benchmark,23,ASMCVaR,14,FF100MEOP,MDD,0.516,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,0,FF25,CW,460.940,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,1,FF25,SR,0.239,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,2,FF25,MDD,0.518,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,3,FF32,CW,634.170,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,4,FF32,SR,0.236,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,5,FF32,MDD,0.548,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,6,FF49,CW,592.020,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,7,FF49,SR,0.236,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,8,FF49,MDD,0.498,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,9,FF100,CW,882.040,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,10,FF100,SR,0.230,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,11,FF100,MDD,0.545,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,12,FF100MEOP,CW,406.980,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,13,FF100MEOP,SR,0.210,,False,False,False,version_specific_result
v1,benchmark,24,EFS-DeepSeek,14,FF100MEOP,MDD,0.521,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,0,FF25,CW,1029.550,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,1,FF25,SR,0.253,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,2,FF25,MDD,0.498,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,3,FF32,CW,721.730,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,4,FF32,SR,0.231,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,5,FF32,MDD,0.537,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,6,FF49,CW,412.480,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,7,FF49,SR,0.187,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,8,FF49,MDD,0.578,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,9,FF100,CW,1320.880,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,10,FF100,SR,0.240,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,11,FF100,MDD,0.453,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,12,FF100MEOP,CW,338.070,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,13,FF100MEOP,SR,0.200,,False,False,False,version_specific_result
v1,benchmark,25,+ Scores to Weights,14,FF100MEOP,MDD,0.530,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,0,FF25,CW,458.540,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,1,FF25,SR,0.239,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,2,FF25,MDD,0.526,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,3,FF32,CW,580.230,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,4,FF32,SR,0.234,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,5,FF32,MDD,0.533,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,6,FF49,CW,509.440,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,7,FF49,SR,0.231,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,8,FF49,MDD,0.494,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,9,FF100,CW,1082.460,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,10,FF100,SR,0.239,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,11,FF100,MDD,0.508,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,12,FF100MEOP,CW,544.270,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,13,FF100MEOP,SR,0.218,,False,False,False,version_specific_result
v1,benchmark,26,EFS-GPT 4.1,14,FF100MEOP,MDD,0.538,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,0,FF25,CW,1334.500,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,1,FF25,SR,0.271,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,2,FF25,MDD,0.498,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,3,FF32,CW,847.870,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,4,FF32,SR,0.234,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,5,FF32,MDD,0.498,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,6,FF49,CW,642.530,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,7,FF49,SR,0.204,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,8,FF49,MDD,0.607,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,9,FF100,CW,1980.990,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,10,FF100,SR,0.253,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,11,FF100,MDD,0.519,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,12,FF100MEOP,CW,446.040,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,13,FF100MEOP,SR,0.204,,False,False,False,version_specific_result
v1,benchmark,27,+ Scores to Weights,14,FF100MEOP,MDD,0.606,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,0,US50,CW,4.562,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,1,US50,SR,0.072,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,2,US50,MDD,0.344,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,3,HSI45,CW,1.333,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,4,HSI45,SR,0.029,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,5,HSI45,MDD,0.409,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,6,CSI300,CW,1.087,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,7,CSI300,SR,0.014,,False,False,False,version_specific_result
v1,real_market,0,Baseline | 1/N,8,CSI300,MDD,0.214,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,0,US50,CW,1.779,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,1,US50,SR,0.038,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,2,US50,MDD,0.314,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,3,HSI45,CW,1.628,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,4,HSI45,SR,0.063,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,5,HSI45,MDD,0.244,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,6,CSI300,CW,0.992,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,7,CSI300,SR,0.003,,False,False,False,version_specific_result
v1,real_market,1,Min-cVaR,8,CSI300,MDD,0.286,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,0,US50,CW,4.495,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,1,US50,SR,0.061,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,2,US50,MDD,0.461,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,3,HSI45,CW,1.428,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,4,HSI45,SR,0.043,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,5,HSI45,MDD,0.300,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,6,CSI300,CW,1.008,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,7,CSI300,SR,0.007,,False,False,False,version_specific_result
v1,real_market,2,Max-Sharpe,8,CSI300,MDD,0.333,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,0,US50,CW,4.182,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,1,US50,SR,0.063,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,2,US50,MDD,0.332,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,3,HSI45,CW,1.611,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,4,HSI45,SR,0.038,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,5,HSI45,MDD,0.367,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,6,CSI300,CW,2.334,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,7,CSI300,SR,0.072,,False,False,False,version_specific_result
v1,real_market,3,m=10 | LGBM,8,CSI300,MDD,0.225,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,0,US50,CW,6.313,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,1,US50,SR,0.077,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,2,US50,MDD,0.328,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,3,HSI45,CW,1.581,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,4,HSI45,SR,0.035,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,5,HSI45,MDD,0.440,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,6,CSI300,CW,1.420,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,7,CSI300,SR,0.032,,False,False,False,version_specific_result
v1,real_market,4,XGBoost,8,CSI300,MDD,0.345,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,0,US50,CW,5.121,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,1,US50,SR,0.059,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,2,US50,MDD,0.569,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,3,HSI45,CW,0.766,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,4,HSI45,SR,-0.003,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,5,HSI45,MDD,0.547,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,6,CSI300,CW,0.881,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,7,CSI300,SR,0.002,,False,False,False,version_specific_result
v1,real_market,5,mSSRM-PGA,8,CSI300,MDD,0.399,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,0,US50,CW,10.259,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,1,US50,SR,0.073,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,2,US50,MDD,0.582,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,3,HSI45,CW,2.481,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,4,HSI45,SR,0.052,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,5,HSI45,MDD,0.453,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,6,CSI300,CW,1.453,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,7,CSI300,SR,0.030,,False,False,False,version_specific_result
v1,real_market,6,ASMCVaR,8,CSI300,MDD,0.462,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,0,US50,CW,25.101,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,1,US50,SR,0.132,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,2,US50,MDD,0.288,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,3,HSI45,CW,3.463,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,4,HSI45,SR,0.080,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,5,HSI45,MDD,0.385,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,6,CSI300,CW,3.437,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,7,CSI300,SR,0.079,,False,False,False,version_specific_result
v1,real_market,7,EFS-DeepSeek,8,CSI300,MDD,0.327,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,0,US50,CW,22.905,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,1,US50,SR,0.130,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,2,US50,MDD,0.260,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,3,HSI45,CW,2.789,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,4,HSI45,SR,0.067,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,5,HSI45,MDD,0.292,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,6,CSI300,CW,4.962,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,7,CSI300,SR,0.098,,False,False,False,version_specific_result
v1,real_market,8,EFS-GPT,8,CSI300,MDD,0.301,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,0,US50,CW,3.899,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,1,US50,SR,0.062,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,2,US50,MDD,0.328,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,3,HSI45,CW,1.588,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,4,HSI45,SR,0.037,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,5,HSI45,MDD,0.387,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,6,CSI300,CW,1.812,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,7,CSI300,SR,0.055,,False,False,False,version_specific_result
v1,real_market,9,m=15 | LGBM,8,CSI300,MDD,0.250,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,0,US50,CW,5.607,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,1,US50,SR,0.076,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,2,US50,MDD,0.319,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,3,HSI45,CW,1.586,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,4,HSI45,SR,0.036,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,5,HSI45,MDD,0.420,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,6,CSI300,CW,1.348,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,7,CSI300,SR,0.029,,False,False,False,version_specific_result
v1,real_market,10,XGBoost,8,CSI300,MDD,0.344,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,0,US50,CW,4.976,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,1,US50,SR,0.062,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,2,US50,MDD,0.477,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,3,HSI45,CW,0.766,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,4,HSI45,SR,-0.003,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,5,HSI45,MDD,0.547,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,6,CSI300,CW,0.787,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,7,CSI300,SR,-0.010,,False,False,False,version_specific_result
v1,real_market,11,mSSRM-PGA,8,CSI300,MDD,0.384,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,0,US50,CW,11.124,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,1,US50,SR,0.074,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,2,US50,MDD,0.566,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,3,HSI45,CW,2.647,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,4,HSI45,SR,0.054,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,5,HSI45,MDD,0.434,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,6,CSI300,CW,1.658,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,7,CSI300,SR,0.035,,False,False,False,version_specific_result
v1,real_market,12,ASMCVaR,8,CSI300,MDD,0.424,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,0,US50,CW,13.978,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,1,US50,SR,0.114,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,2,US50,MDD,0.298,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,3,HSI45,CW,2.364,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,4,HSI45,SR,0.061,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,5,HSI45,MDD,0.406,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,6,CSI300,CW,2.510,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,7,CSI300,SR,0.067,,False,False,False,version_specific_result
v1,real_market,13,EFS-DeepSeek,8,CSI300,MDD,0.298,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,0,US50,CW,14.707,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,1,US50,SR,0.117,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,2,US50,MDD,0.278,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,3,HSI45,CW,2.277,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,4,HSI45,SR,0.058,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,5,HSI45,MDD,0.307,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,6,CSI300,CW,3.218,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,7,CSI300,SR,0.082,,False,False,False,version_specific_result
v1,real_market,14,EFS-GPT,8,CSI300,MDD,0.246,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,0,US50,CW,6.254,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,1,US50,SR,0.081,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,2,US50,MDD,0.449,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,3,US50,RankIC,0.005,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,4,US50,RankICIR,0.352,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,5,HSI45,CW,1.364,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,6,HSI45,SR,0.031,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,7,HSI45,MDD,0.386,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,8,HSI45,RankIC,0.018,,False,False,False,version_specific_result
v1,ablation,0,Initial Factor,9,HSI45,RankICIR,0.950,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,0,US50,CW,32.993±6.044,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,1,US50,SR,0.149±0.003,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,2,US50,MDD,0.260±0.013,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,3,US50,RankIC,0.027±0.001,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,4,US50,RankICIR,1.582±0.050,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,5,HSI45,CW,3.193±0.923,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,6,HSI45,SR,0.076±0.015,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,7,HSI45,MDD,0.387±0.026,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,8,HSI45,RankIC,0.022±0.001,,False,False,False,version_specific_result
v1,ablation,1,EFS-Deepseek,9,HSI45,RankICIR,1.412±0.103,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,0,US50,CW,19.248±3.642,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,1,US50,SR,0.125±0.003,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,2,US50,MDD,0.346±0.048,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,3,US50,RankIC,0.020±0.004,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,4,US50,RankICIR,1.262±0.265,,False,False,False,version_specific_result
