case,primary,missing_return_policy,cost_bps_one_way,full_months,full_arithmetic_annualized_return,full_cagr,full_cumulative_return,full_annualized_volatility,full_annualized_sharpe,full_maximum_drawdown,evaluation_months,evaluation_arithmetic_annualized_return,evaluation_cagr,evaluation_cumulative_return,evaluation_annualized_volatility,evaluation_annualized_sharpe,evaluation_maximum_drawdown,evaluation_start,evaluation_end,jkp_residual_mean_annualized,jkp_residual_se_annualized,jkp_residual_t_hac,jkp_residual_p_two_sided,jkp_residual_ci_low_annualized,jkp_residual_ci_high_annualized,exploratory_bonferroni69_p,hac_lags,average_traded_notional,annualized_linear_cost_drag,minimum_finite_signal_count,maximum_missing_forward_gross_weight
zero_cost_0,False,zero,0.0,305,-0.006616869929485268,-0.0298573031194872,-0.5371872563225057,0.21857070491337666,-0.030273361345966504,-0.8262937697738748,185,-0.04102692994735377,-0.04893055409662139,-0.5385706570907163,0.13411828172202217,-0.30590110028689066,-0.6563271897295868,2009-08-31,2024-12-31,-0.03710078778285731,0.03823030057104447,-0.9704550377235944,0.33181972621699807,-0.11203080002024553,0.03782922445453091,1.0,4,2.077845381223535,0.0,653,0.05070138968689006
zero_cost_5,False,zero,5.0,305,-0.019083942216826476,-0.04192618835694628,-0.6633149757588963,0.21854504777319655,-0.08732269347339118,-0.8698359935286311,185,-0.0529893217082021,-0.06029287275722828,-0.616615372106907,0.13404838997065185,-0.39529994891996406,-0.7046390861012696,2009-08-31,2024-12-31,-0.05151826291988812,0.03796235806165222,-1.3570880617115677,0.174753231292043,-0.12592311748894025,0.022886591649164012,1.0,4,2.077845381223535,0.012467072287341209,653,0.05070138968689006
zero_cost_10,True,zero,10.0,305,-0.031551014504167675,-0.0538584092126444,-0.755158480395898,0.21852457426617153,-0.14438199735713614,-0.9024956776709772,185,-0.06495171346905046,-0.07153173747912411,-0.6815248471872664,0.13398712465715423,-0.48476085769620514,-0.7462015236206098,2009-08-31,2024-12-31,-0.06372643633246797,0.03819087138471436,-1.6686300684402307,0.09519071604968848,-0.13857916878470944,0.011126296119773511,1.0,4,2.077845381223535,0.024934144574682418,653,0.05070138968689006
zero_cost_25,False,zero,25.0,305,-0.06895223136619132,-0.08884899052167183,-0.9060446170461923,0.218494268270968,-0.31557913125977044,-0.9603131597586362,185,-0.1008388887515955,-0.10451965433712485,-0.817667439391567,0.1338551974540576,-0.7533430951473206,-0.8439202143123752,2009-08-31,2024-12-31,-0.10033510326635801,0.03820772812966014,-2.626042117078122,0.008638412797595463,-0.1752208743315898,-0.025449332201126225,0.596050483034087,4,2.077845381223535,0.062335361436706045,653,0.05070138968689006
zero_cost_50,False,zero,50.0,305,-0.13128759280289737,-0.1445612296613461,-0.9810997031347497,0.21854749436291762,-0.6007279707580749,-0.9917391808258995,185,-0.16065084755583722,-0.1571413004512131,-0.9283219643185633,0.13380862543816563,-1.2006015832669596,-0.9351546732144245,2009-08-31,2024-12-31,-0.16292646121647425,0.038227996094566424,-4.261967088555603,2.0263529134140758e-05,-0.23785195676296228,-0.08800096566998622,0.0013981835102557124,4,2.077845381223535,0.12467072287341209,653,0.05070138968689006
adverse_100_cost_10,False,adverse_100,10.0,305,-0.0648938965007972,-0.08566974434911534,-0.8973473346156853,0.2210462042270345,-0.2935761630819287,-0.9579292396470447,185,-0.08277773380695624,-0.08819612794503962,-0.7591127878334393,0.13511754948567498,-0.6126349546898218,-0.8053538062049022,2009-08-31,2024-12-31,-0.08371801465698064,0.03881212882242946,-2.1570065130928904,0.031005156969220224,-0.15978838931227135,-0.007647640001689923,1.0,4,2.077845381223535,0.024934144574682418,653,0.05070138968689006
