missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,0.10492346399891686,0.10498886245930651,2.0000000000000004,1000,718,0.00843633389959354,0.00843633389959354,71,71,0.3011208378478846,0.1741788007507408,2.0000000000000004,0.10292346399891686
zero,1999-08-31,1999-09-30,ok,0.023702211730381832,0.02370221173038184,2.3548492431989883,1000,714,0.0,0.0,71,71,0.1066911170495448,0.07347070589684657,2.0000000000000004,0.021347362487182844
zero,1999-09-30,1999-10-31,ok,0.06816208233403388,0.06816208233403384,1.8893945459989099,1000,713,0.0,0.0,71,71,0.20704923338360098,0.10072551308948886,2.0000000000000004,0.06627268778803497
zero,1999-10-31,1999-11-30,ok,0.16587411669698668,0.16591085077994774,2.4524012041792846,1000,696,0.004819480839810134,0.004819480839810134,69,69,0.1826000361149233,0.11662688278340322,2.0,0.1634217154928074
zero,1999-11-30,1999-12-31,ok,0.26550482895227007,0.2655048289522701,1.2333786876489319,1000,680,0.0,0.0,68,68,0.17777482883535597,0.11686050585251323,2.0,0.2642714502646211
zero,1999-12-31,2000-01-31,ok,-0.09228151356149758,-0.0922815135614976,1.2017776387544536,1000,677,0.0,0.0,67,67,0.15740472645796708,0.1197453506836455,2.0000000000000004,-0.09348329120025203
zero,2000-01-31,2000-02-29,ok,0.40712018577693815,0.4071201857769382,1.1695731501208655,1000,671,0.0,0.0,67,67,0.3844226967565933,0.22230287284551026,1.9999999999999996,0.4059506126268173
zero,2000-02-29,2000-03-31,ok,-0.1580703397015448,-0.15807033970154483,1.349232312950034,1000,653,0.0,0.0,65,65,0.3557638018160452,0.21745910304983374,1.9999999999999998,-0.15941957201449483
zero,2000-03-31,2000-04-30,ok,-0.10904585443058519,-0.10903583178369905,1.4697258282578727,1000,668,0.003253737241145825,0.003253737241145825,66,66,0.36781092402011706,0.21499677528384134,2.0,-0.11051558025884306
zero,2000-04-30,2000-05-31,ok,-0.16621906996808183,-0.1662190699680819,1.3984814460451935,1000,696,0.0,0.0,69,69,0.15270364308283793,0.1031547697719301,2.0,-0.16761755141412701
zero,2000-05-31,2000-06-30,ok,0.19565316164417176,0.19565316164417174,0.8154338049208867,1000,701,0.0,0.0,70,70,0.138663879488551,0.09642063842236154,2.0,0.19483772783925088
zero,2000-06-30,2000-07-31,ok,-0.041178007907107815,-0.04069411384393613,0.8685036452439716,1000,680,0.05070138968689006,0.05070138968689006,68,68,0.1266900264157173,0.10272033919729577,2.0,-0.042046511552351784
zero,2000-07-31,2000-08-31,ok,0.06987172078576044,0.06991353113139112,1.6751514534659808,1000,684,0.004179362817938745,0.004179362817938745,68,68,0.1293497869784459,0.0781046959713616,2.0,0.06819656933229445
zero,2000-08-31,2000-09-30,ok,-0.22590528178401498,-0.22591974626340885,1.1088917917579666,1000,677,0.00142003528312235,0.00142003528312235,67,67,0.14373522229021615,0.0936543308010151,2.0000000000000004,-0.22701417357577294
zero,2000-09-30,2000-10-31,ok,-0.151080621958344,-0.151080621958344,2.0746840319327275,1000,683,0.0,0.0,68,68,0.1614738772963402,0.1317723905662536,2.0,-0.15315530599027674
