missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.07979669853637548,0.07980153216384314,2.0,1000,1000,0.0006235329550659036,0.0006235329550659036,100,100,0.3603114511589087,0.19574447224022243,2.0
zero,1999-08-31,1999-09-30,ok,-0.02549835168018673,-0.025538077849482824,0.34143964487387934,1000,1000,0.005361156450214278,0.005361156450214278,100,100,0.428282188426638,0.23936885882025255,2.0
zero,1999-09-30,1999-10-31,ok,-0.07083134373930121,-0.07078991586764524,0.871704383386428,1000,1000,0.005784399840262808,0.005784399840262808,100,100,0.3210901335651189,0.17929388329783416,2.0
zero,1999-10-31,1999-11-30,ok,-0.0460980708063331,-0.04611608016225132,0.5615230053746794,1000,1000,0.0067080384533740964,0.0067080384533740964,100,100,0.309044813293964,0.17231453068748928,1.9999999999999996
zero,1999-11-30,1999-12-31,ok,-0.05945672814234731,-0.05951030795539297,1.2831046835087263,1000,1000,0.010090523719022377,0.010090523719022377,100,100,0.10175912998335027,0.06995673491269927,2.0000000000000004
zero,1999-12-31,2000-01-31,ok,0.001886222378529972,0.0018474031022007254,0.6354810506029733,1000,1000,0.012532374071893603,0.012532374071893603,100,100,0.09345811241526261,0.06556303467949653,2.0
zero,2000-01-31,2000-02-29,ok,-0.05259535599079967,-0.05256361443507079,0.6625091808739507,1000,1000,0.0036951752885780033,0.0036951752885780033,100,100,0.20758841165475456,0.09002464096376386,1.9999999999999998
zero,2000-02-29,2000-03-31,ok,0.008528965087458647,0.008539067973211443,1.1743143496395754,1000,1000,0.0011540879315490385,0.0011540879315490385,100,100,0.2686325789860232,0.14106639322330697,2.0
zero,2000-03-31,2000-04-30,ok,0.005658251016714672,0.005638514740380188,0.7001258059886195,1000,1000,0.004612551582463062,0.004612551582463062,100,100,0.21218346309900313,0.14606731586034535,2.0
zero,2000-04-30,2000-05-31,ok,0.07528736956754502,0.07527303403590946,0.3150858921428411,1000,1000,0.0014989054407764841,0.0014989054407764841,100,100,0.227777923214629,0.15041962642613468,2.0000000000000004
zero,2000-05-31,2000-06-30,ok,-0.12261914857438012,-0.12255322740318643,1.2671923124637492,1000,1000,0.012192316066828763,0.012192316066828763,100,100,0.2428181853413154,0.11501288091327537,2.0
zero,2000-06-30,2000-07-31,ok,0.018287056740294804,0.018364188060865802,1.4372878493925771,1000,1000,0.017150495903721277,0.017150495903721277,100,100,0.13679147305443146,0.08033523287719581,2.0
zero,2000-07-31,2000-08-31,ok,-0.07154269728483863,-0.07155499842246744,0.6867200091343074,1000,1000,0.0012296219141158973,0.0012296219141158973,100,100,0.14163058002959725,0.07891692013014343,2.0
zero,2000-08-31,2000-09-30,ok,0.1223968036069767,0.12238808753716962,1.2907972536657972,1000,1000,0.0008556911257631244,0.0008556911257631244,100,100,0.22343106478273989,0.1203567068104953,2.0000000000000004
zero,2000-09-30,2000-10-31,ok,0.104001096880913,0.10398741609695021,0.7326945591250074,1000,1000,0.0013111734677767487,0.0013111734677767487,100,100,0.2253650002383824,0.12698152970291807,1.9999999999999996
zero,2000-10-31,2000-11-30,ok,0.14370759420842652,0.14372187584343013,0.9434465646202741,1000,1000,0.0014379415025789779,0.0014379415025789779,100,100,0.20573849222865334,0.10644260180139359,2.0
zero,2000-11-30,2000-12-31,ok,-0.02090467928270882,-0.020799081601549127,0.9695323651269434,1000,1000,0.010755518553644776,0.010755518553644776,100,100,0.2409559604864862,0.12900986584866525,2.0000000000000004
zero,2000-12-31,2001-01-31,ok,0.037435190831706044,0.03743519083170603,0.8961478459321486,1000,1000,0.0,0.0,100,100,0.2549602024580689,0.13308884868697965,2.0
zero,2001-01-31,2001-02-28,ok,0.04775449761689245,0.04767795435160902,0.6701215565411065,1000,1000,0.01047676776394989,0.01047676776394989,100,100,0.2404850866766345,0.13062334136045606,2.0
zero,2001-02-28,2001-03-31,ok,0.004801770268722025,0.0047824232728957165,0.6868246540474908,1000,1000,0.01753313906313751,0.01753313906313751,100,100,0.2530558091571329,0.12987892378574187,2.0
zero,2001-03-31,2001-04-30,ok,-0.0391594906413561,-0.039159490641356105,1.029225029918128,1000,1000,0.0,0.0,100,100,0.15219488584059077,0.08587547375845303,1.9999999999999996
zero,2001-04-30,2001-05-31,ok,-0.006549860007103061,-0.0065546322525832715,1.318603523928928,1000,1000,0.0007496458498594611,0.0007496458498594611,100,100,0.3342639054025449,0.17486659919222425,2.0
zero,2001-05-31,2001-06-30,ok,0.0337428879372413,0.033748964060940606,0.4267346441767794,1000,1000,0.0010936147766938402,0.0010936147766938402,100,100,0.34024994339191295,0.18283966363465234,2.0000000000000004
zero,2001-06-30,2001-07-31,ok,-0.05718750301018923,-0.057193631395909175,0.7618582482300773,1000,1000,0.0010217381993897236,0.0010217381993897236,100,100,0.38844782053280213,0.1996533258136463,2.0
zero,2001-07-31,2001-08-31,ok,-0.07159777785961739,-0.07159777785961736,0.7057711625176952,1000,1000,0.0,0.0,100,100,0.33313850450833377,0.1689353775175152,2.0
zero,2001-08-31,2001-09-30,ok,-0.023838139436983298,-0.023845520983561925,0.7166203551640377,1000,1000,0.004728925751276592,0.004728925751276592,100,100,0.2973140056745224,0.14755872043628945,2.0
zero,2001-09-30,2001-10-31,ok,0.10967418450908278,0.10970563246044934,0.7092219181964873,1000,1000,0.007299895860392342,0.007299895860392342,100,100,0.23361357521295276,0.13855367540424002,2.0
zero,2001-10-31,2001-11-30,ok,0.11555209447071117,0.11555839453681654,0.639383059504673,1000,1000,0.0018010480575668558,0.0018010480575668558,100,100,0.26769184683486563,0.16061172465130222,2.0000000000000004
zero,2001-11-30,2001-12-31,ok,-0.06217847060592513,-0.06216413090991758,0.7113183029395844,1000,1000,0.004831433964808352,0.004831433964808352,100,100,0.24293978821750523,0.1530161592354946,1.9999999999999998
zero,2001-12-31,2002-01-31,ok,-0.0024799057932667315,-0.0024744787845295546,0.778225155646746,1000,1000,0.006682926366693344,0.006682926366693344,100,100,0.20821183596575357,0.12487561255619489,2.0000000000000004
zero,2002-01-31,2002-02-28,ok,-0.18720515650100583,-0.1872014286380688,0.7027064411049232,1000,1000,0.0014505303256901038,0.0014505303256901038,100,100,0.2395442629343078,0.14154218415500527,2.0
zero,2002-02-28,2002-03-31,ok,0.03990275933736965,0.03990275933736965,0.546118947272257,1000,1000,0.0,0.0,100,100,0.22807036274787726,0.13073676625063604,2.0
zero,2002-03-31,2002-04-30,ok,-0.12648265208354761,-0.12648131524426215,0.17864138193475598,1000,1000,0.0022146624347386575,0.0022146624347386575,100,100,0.22846194728187716,0.130946810676994,2.0
zero,2002-04-30,2002-05-31,ok,-0.0246198253175958,-0.0246198253175958,0.36733686923725134,1000,1000,0.0,0.0,100,100,0.2343554936512411,0.13019301560179017,2.0000000000000004
zero,2002-05-31,2002-06-30,ok,-0.16013083400688372,-0.16171303751479146,0.2858118221688213,1000,1000,0.00261833509158734,0.008213429732616793,100,100,0.22474529506359897,0.13111405319083927,1.9999999999999998
zero,2002-06-30,2002-07-31,ok,-0.011799432408408137,-0.011799432408408144,0.6933803375042884,1000,1000,0.0,0.0,100,100,0.1627331039516454,0.09695102104420578,2.0
zero,2002-07-31,2002-08-31,ok,-0.0420014012554697,-0.0420014012554697,0.5437761769449333,1000,1000,0.0,0.0,100,100,0.19710502887976927,0.11023989027212872,2.0
zero,2002-08-31,2002-09-30,ok,-0.13142295461950684,-0.13142295461950687,0.3853500816459406,1000,1000,0.0,0.0,100,100,0.1760270252551295,0.10397779976476992,2.0
zero,2002-09-30,2002-10-31,ok,0.17524320452151584,0.17524320452151587,0.4412661107577889,1000,1000,0.0,0.0,100,100,0.16509472374118464,0.0934716190795066,2.0
zero,2002-10-31,2002-11-30,ok,0.2603238427691992,0.2603238427691992,0.6036351483353942,1000,1000,0.0,0.0,100,100,0.1908882387237497,0.1014168760317346,2.0
zero,2002-11-30,2002-12-31,ok,-0.15500542161155648,-0.15499034753802668,0.5643709216984494,1000,1000,0.006985205528165875,0.006985205528165875,100,100,0.1983807941134693,0.1050518046771827,2.0
zero,2002-12-31,2003-01-31,ok,0.009577386271944993,0.00957738627194499,0.5974190007500073,1000,1000,0.0,0.0,100,100,0.1606501824363698,0.092242973709644,2.0
zero,2003-01-31,2003-02-28,ok,0.004828435515007114,0.004828435515007113,0.338701656375369,1000,1000,0.0,0.0,100,100,0.1604277716113147,0.0919772120745393,1.9999999999999998
zero,2003-02-28,2003-03-31,ok,-0.025090319401910043,-0.025093516633510494,0.27893362323161164,1000,1000,0.0015672703923799115,0.0015672703923799115,100,100,0.17253623112547736,0.09622738939525045,2.0
zero,2003-03-31,2003-04-30,ok,0.09145083663777918,0.0914508366377792,0.47206976295565867,1000,1000,0.0,0.0,100,100,0.15218396511612212,0.09057917035955071,2.0
zero,2003-04-30,2003-05-31,ok,0.06330645979804715,0.0633179895460212,0.5602494773465825,1000,1000,0.006384135090842736,0.006384135090842736,100,100,0.16718464607679528,0.10172037838127267,1.9999999999999998
zero,2003-05-31,2003-06-30,ok,-0.03253781287548825,-0.032535932714097514,0.6031723985374895,1000,1000,0.0009553665603348262,0.0009553665603348262,100,100,0.18822898750895223,0.12507949599267937,2.0
zero,2003-06-30,2003-07-31,ok,0.004140331970207509,0.004142668431312717,0.45586151618067416,1000,1000,0.0017332797516356898,0.0017332797516356898,100,100,0.20308885493219814,0.12506025190500436,1.9999999999999998
zero,2003-07-31,2003-08-31,ok,0.044307654727581684,0.04430765472758168,0.5931949433433655,1000,1000,0.0,0.0,100,100,0.19701417264725182,0.09641546520929387,2.0000000000000004
zero,2003-08-31,2003-09-30,ok,-0.026224220268307317,-0.026219005458752956,0.276830045142295,1000,1000,0.0030143407828654694,0.0030143407828654694,100,100,0.19913381471686514,0.09342202986592697,2.0000000000000004
zero,2003-09-30,2003-10-31,ok,0.03712755225116836,0.03712755225116836,0.2952491895369564,1000,1000,0.0,0.0,100,100,0.19727521198719944,0.09448199772088514,2.0
zero,2003-10-31,2003-11-30,ok,0.0023249681973049495,0.0023285061862912126,0.33776037882458076,1000,1000,0.0024399924043190736,0.0024399924043190736,100,100,0.17356798940439583,0.08687929585555355,1.9999999999999998
zero,2003-11-30,2003-12-31,ok,0.019540945172604775,0.019540945172604778,0.36218124242823246,1000,1000,0.0,0.0,100,100,0.14955934528629714,0.08676758326419083,2.0
zero,2003-12-31,2004-01-31,ok,0.033875668000629446,0.033875668000629446,0.1317317836810271,1000,1000,0.0,0.0,100,100,0.1551953017268236,0.09021687546822897,2.0000000000000004
zero,2004-01-31,2004-02-29,ok,-0.020504294209047466,-0.020501625717753606,0.21674549802225482,1000,1000,0.002141646303255657,0.002141646303255657,100,100,0.15837799379877676,0.088494204545784,1.9999999999999998
zero,2004-02-29,2004-03-31,ok,-0.0273683462816516,-0.027372623634562616,0.27082458483874394,1000,1000,0.0067615378100064575,0.0067615378100064575,100,100,0.16068618438671228,0.08761064668800507,2.0
zero,2004-03-31,2004-04-30,ok,-0.01157001574995285,-0.01156657496014629,0.5384897156642395,1000,1000,0.002164018746262898,0.002164018746262898,100,100,0.13040534994657166,0.07485157586010671,2.0
zero,2004-04-30,2004-05-31,ok,-0.031837509111399424,-0.031837509111399424,0.41966034488314086,1000,1000,0.0,0.0,100,100,0.1216192041232834,0.07701677807897232,2.0
zero,2004-05-31,2004-06-30,ok,0.006483788032362309,0.006483788032362308,0.40747637960510397,1000,1000,0.0,0.0,100,100,0.11986287125392771,0.08053616922214284,2.0
zero,2004-06-30,2004-07-31,ok,0.05005478060809917,0.05005681647631262,0.4868029113389676,1000,1000,0.0011076540878415496,0.0011076540878415496,100,100,0.12533826034343282,0.07710582725608464,2.0
zero,2004-07-31,2004-08-31,ok,-0.0080655321438485,-0.008058289609341412,0.6089000011545158,1000,1000,0.0032448631304134944,0.0032448631304134944,100,100,0.12535994086089033,0.08175115721210227,1.9999999999999998
zero,2004-08-31,2004-09-30,ok,-0.021075386542327587,-0.021075386542327587,0.4800090124425805,1000,1000,0.0,0.0,100,100,0.1294544067100411,0.0796565533279962,2.0
zero,2004-09-30,2004-10-31,ok,-0.04760363078293868,-0.047606192052346306,0.36131951362347237,1000,1000,0.0011343088607773226,0.0011343088607773226,100,100,0.13454664066780514,0.07636438020328905,2.0000000000000004
zero,2004-10-31,2004-11-30,ok,-0.03728252826850849,-0.03728252826850849,0.7406101847417668,1000,1000,0.0,0.0,100,100,0.1318898541766418,0.08288453232511495,2.0
zero,2004-11-30,2004-12-31,ok,-0.01477494036275935,-0.014774940362759352,0.5923590060825858,1000,1000,0.0,0.0,100,100,0.13000501048095256,0.08305952037038809,2.0
zero,2004-12-31,2005-01-31,ok,0.04404948815479101,0.044049488154791,0.5691743973591019,1000,1000,0.0,0.0,100,100,0.1249119004189423,0.08041716612591857,2.0
zero,2005-01-31,2005-02-28,ok,0.07037481445135146,0.07037481445135144,0.42468530956434436,1000,1000,0.0,0.0,100,100,0.1270468157251373,0.07796487554010516,1.9999999999999996
zero,2005-02-28,2005-03-31,ok,0.011276900912921127,0.011273111098283113,0.3605496478861144,1000,1000,0.000892561148849207,0.000892561148849207,100,100,0.12806535834724733,0.07505116924777852,2.0
