source_id,commit,path,bytes,sha256,file_kind,paper_table_result_generator,paper_result_array,fitted_paper_model,paper_result_credit
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/.DS_Store,6148,ebd335acb9003205345495bbb13f15641f4f280588e6ea2f666f7d07b62e6610,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/App.vue,5822,2359e4c794d269fdb34d3d70dd89699496726e2a7e44306d85ba006edba75b1d,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/api/api.js,3484,1259e8724f4a03d93160848879a263e826064e50a424078b8deb2879821235f3,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/api/request.js,2261,ec9370df99036f05895b4c263bfa894a5baf67732aa7aac22a1a14c4c6d75ef2,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/Dislike.svg,642,da103cfd0d5fb7bed35131eefe449f231202d4b5f12884dc2dcc908dad66bd4a,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/GitHub.svg,7256,7fa7024acf530b9ce7a9778f8b715236e7085ce8f53f7678570d80da47ceeccc,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/MountainLion-logo.svg,649993,638d4adae11be8ee66b7444fdf83102729281c78769b67427f21364a171839f1,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/Setting.svg,3038,b567c4398c86a4f4dc3fabcbe47be400b460ce874e7226a6fd6f81fc983624e6,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/back.svg,809,354be388a1dd4fb860c96e5971c556bd288c2e6a419cdc808594acded5e0dd0a,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/blog.svg,7587,b304b48b10ff650f2ec6b5a9342ba704bf32a796fbef064e9f780ad097552ad5,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/bzq.svg,1355,758edaacbda50f2f6d3a5fafd13c441f600a4bfed04bfd6e4ea1b72ef7d677da,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/choose-active.svg,386,e3c56cb2f2c63f75c257c140e6005a0c3d23d7ce436152d68182acc61dee6557,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/choose.svg,408,7038b4cad580c87d6c9570159063b15fa1694678bec12ff582fd09128e56f67f,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/close.svg,782,e3a0c39abb925d375700f7817f4ef94fdd6067856a1430200d78f3b600ee88cc,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/comp.svg,8891,9b81061099df5d0876a94696919365cb442a6f1ae631093de9ccc7c9171f6f1f,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/copy-icon.svg,1352,c5377eedf236ff875762e5b603eecc7214fcc6f9890f21b25211693497853c2f,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/decrease.svg,677,c3e018c38a726c9e9ff18c11f9dac8e89439ed2b9aaa9b982c75ac266d59f13c,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/delete-icon.svg,895,f5eea0a5e1aa75a3d255e7d128502adffa9d0ad17391dd4fa6953c6cb49a86d3,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/delete.svg,1708,f00b9f3bfbe7d8920fcbd52fb262f8016817335ebb4900d65fbfdded88e10aaf,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/disLike-active.svg,694,5e8f06e0eaaa1de19245a16b7a01c3643ba4cb7140fb2503c870832e4b202e08,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/dollar.svg,13562,972615c8cb6e4cfdbc31bfaafbdae1109fe00bb8ade026f08825ebdd1ab52943,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/down-icon.svg,1644,07b6393802129e33b1118585d007abab7988ccf8becc144f14060a24cccdf332,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/edit.svg,1105,084a332b0c7195f693b5d0b106525ff851a5c4ff3fb18b72a25bd0f59b2b4af3,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/editChat.svg,969,3023b3784edb149c646966d344c6211e0cbe86bb59fcffc6a76b80d9135a1903,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/facebook.svg,5835,c744650aada7018397ed85966c108361eaf763195cb99e0f9c8f07d2b9162d1e,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/gjx.svg,8737,b88aa7eef20a4bca617d25c2d005c9431ee63daee3742dc28aa7d9d00525995b,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/in.svg,1110,fa6c8708fad6b219e65125a82b5663b36e57629fa884bd16a8e9dea98c2ed47f,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/increase.svg,657,893255f10b4cf72019e2f89a81039112c037004c9fb5d6dffc23540be745c404,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/language.svg,1071,5499cf0bba2e8df438a1420979f956725b8f8e2dcfeb0ca1b7fb62075a0b7f76,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/left-menu.svg,1161,40eee06f8f5f958626aa71b7a40bdb7e5ac1347647596f8eafc353e1d82c5b97,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/like-active.svg,645,804fc7516bb26a798f9f4f0ca3e539b778c74e3dd40073806adbe547e0ef2d85,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/like.svg,643,31b6d88c75f2acbbb29ab9a27d716f46b7897353a053405446867db5126395c8,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/logo.svg,139994,c417a448c4115a0c236c1376711b28efa1192f542e593c34ecb5727b69c8f3fc,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/logout.svg,838,d66a8d1f393050a187faba6981b3cf6819df141ebd7291bf4b4f6d74c9b2432f,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/notice.svg,1021,7a2d1e2b3da5c4dea3bbd757c49dffe8b399639b95ea5fd28415f59579613b3e,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/payFaild.svg,993,8ceb816792f3697084c030b22986a424905a19380c96a290d1c713f749f6fc47,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/paySuccess.svg,1172,a4d655f7d754bfef9e09496d0a775c835c21efbeb58f5f12ff343873fe340619,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/qt.svg,1077,6e84eb1d2ebf559ee68cd8784d97eed9d5fe6ee2e5ab94da9a5172a0dd56396e,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/repeat.svg,1505,d6f8b1c2525cb09e8ae917203c526c1c004874a43104bf65ba23718978aa2c04,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/right-menu.svg,1235,5dcbb199ec0aa88e7cb95a7f41c7c79114b54f9ba3e8bc56ea139df9889499d5,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/search.svg,834,f3e06050dc186f8deeb162c5d01a67eafd67069adf6e415e6143da336e359def,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/share-facebook.png,1203,4b30304246202d5b07fa53cc450761d9cc92d8e7cb854ec683c236b437a4a4d0,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/share-icon.svg,1706,b31d5c658f940d30adcf9aaa8ea9f0b75a913fa6c4ef69c9afc28764ed624b56,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/share-qq.png,1909,a1a59e83cc9905a8e4e7795effcfa80566ebdfffd321d4e53534bdbcd7d61f51,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/share-sina.png,2633,d895913becfb334596c4a1450f0ed47562713ab83a8d3d94df844de9442383c4,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/share-tw.png,1765,67da1d2b9da995760f5e39a113d187abd9d32b37e604b2fc55c4dd56d0d8ba5a,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/share.svg,1540,0aa946ab6be0deeffabfbd9ad83cce32982e98709d5d096b68dbf1ececdda0fd,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/star-active.svg,1060,3dd386b573221c60408bc796d58a1df400ea4cffcca194cc639910edafc8bf6d,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/star.svg,2009,5992e7ad118a8d90b33cf491c81d2ece211f5c962fd0bf5be5f5a1c16835b7cd,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/stop.svg,174,6931f9de99fbbdf5a90fb78a0cc007cdf6ccad8eb375b6c79576327e945639c3,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/sure.svg,592,5776f3473be4f7adc5a7fb949d985ce4d12149d4d28b4768334c74ececa8177e,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/tw.svg,7291,482bcb86a3f85e18cf6253a6e5a7ad9b5888fa9704732cb60ecd1b814628af41,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/up-icon.svg,1565,d3a5ca082bca2a921865799e31ea79b22dc28911ec8ad57d5efc65395239cacb,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/user.png,4036,eadab2c062f1cd145b7d0b32406f3f99f2ed27f0fb83c6ca103c2101cf5f0646,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/website.svg,6428,09dabc1e74217e0d026dc5ea8c5617dfe200e44a7cbb083941e3df7dce2c6243,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/weburl.svg,7920,41699e8882bcf0f87c50e87ff6fd426cfbb2a8489da1182e9678e723b53246f7,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/imgs/wy.svg,1976,aeb763d2116673a426ff9939c920d0a45a95ff06be7f252869d7146b210f17a9,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/assets/scss/main.scss,6803,cafc6767bd1ee17c229c4b9b8c7948d0c795ea1c156734ca92bea5e70dfd1165,asset_or_other,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/AnnualHistoricalHigh.vue,6268,1ac1d72ff6bdb1c1194b0845287c8b213c11a2d9ca0a86e146013ba3ab45e08b,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Bar.vue,14833,95e55748a9902f3b28486fcf84894315ea26323b4d42a36b8db65c5748ee7dfb,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/BarPN.vue,5288,10ecd497cd7feb9706fc0b1e98044c26fb6df64fe8f8610c984e56203e96e3f5,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/CoinInfo.vue,6199,b45bdbbabd382058f1c7e930f30390939a0bc97201a1b7e7b5bef49529668cd7,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/CoinPriceInfo.vue,11793,3126131636bc26d4bd3aa4137abba882f550ad42e14d797b5d44b01a6e2265ce,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/DevelopmentHistory.vue,2539,4ea6938e382894fdd5be8fa1e0f48d9fb6ea292a776e2603e1b94a3a61f1fcb3,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/DevelopmentProgress.vue,4727,758202d6f791067086db1d925f9e9d0288b70c703c194bf74b1d90b6c5c6a9ff,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/FollowingTrendJudgment.vue,8921,4f8b62a1c91b64a853cb78756a8a13fb0d584d97999e1d0583a8e9391258bdde,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/FundsMonitoring.vue,3470,c733b4d656a040ccfaa1d27559f42805599f48bc0dc617f2e31404d9ea6a92b9,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Gauge.vue,3777,ccf2f24575eea75e059993c0191bac37e252bf4c313af24b1dccd829130f07e4,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/GaugeMain.vue,4503,614abf73d0e7ba000c56999ce680f7255ab1fb98ebea53d6e01f4980d86dbcce,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/GaugeMainTechnicalDocumentation.vue,4502,5ebbd9caf8d6afe7662c37175232b77c7f6e2571707e9c92802ab4ac956c937b,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/GlobalCapital.vue,9945,a45f2beedebb8328470f42c7f95a2d1081064e43a2a9fb089d5c768f26e1d4ce,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/GrowthModel.vue,3957,ae3e28c96c51312f38ac91aaf9dad59bc205d2cfb839c4bede9c80c20629860b,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/HistoricalData.vue,6669,1f8ed39f64490e0d86ce19d8422da57a038815765a0058c9e031e36f56911c5d,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/HoldingAddress.vue,3946,48daf9d0f5b9b8531cb3c1da00b654c94c6d77c21bd82f42492157fc399a5696,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Information.vue,52288,dca53e697a31ffc58418e0500f60a6251b085bdcab02b254d218a79675562cb5,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Investmentagency.vue,1679,4a72812f9203c36124c572fadc1a1812bef04072cba5b3d26bd8650b06b20153,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/InvestmentagencyItem.vue,4229,f2147376ef41c1dfb6410b1bf861f8e19e641131ea75b98a12aa4c6a63793b3d,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Kline.vue,16142,99dc6eb107f4fc5e161070ba71d74f48144823fc92aa156b981f7b3ea818046a,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/KlineCoinRate.vue,13907,8556b4513b9a496aeb86bdaf5416d7e15df61bc316df4fcbc5c4dd843ce50b63,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/KlineDollowing.vue,16395,4e939f13b495eab6dedad52f292de6bca6a502ddd75d1476acaabb11abf2ecf7,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/KlinePredict.vue,18845,a9a700167bd428c36030a7c08ec45675774f2310bbe13aab6285705255f0de95,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/LargeTransferMonitoring.vue,6127,b0dfdf2eeef8a8d2030855bf02a5ec27f344b6777a844c6a91344af28f63b6f1,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/LineHoldingAddress.vue,5274,46a93ab0c9782705cc4aaabd858f434f77faad72d8643774c81fdecfe44a7e93,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/LineHoldingWhale.vue,7248,fd04c1d9b32adaeffc972db2476a74e5a6c8fa038da66b9081e4a4ff25681e92,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Marketsituation.vue,7697,23c82677c7df8a8b2697b1bcb7cd8324aa6de9bed4a2e8352e8c07766e6fef08,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/NicheMarket.vue,4343,3cbd0fde9f9beb59f5506002df66991466ad963298cf48d7ba0763fd0cdd3007,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/OKX.vue,4540,d58b628d0c69bc99e19b0d694b2a00653ab8006e2603068f44a6e093a2129cdf,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Pie.vue,6290,d7681691d0437908998b7f5561409c9738baafdd95cedf9c1431542526392b94,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/PieFundflow.vue,6739,fad6dedb540e86f752eff061a036ab824b228a6a3cd5606ef1ed629755a0ddcc,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/PieFundflow1.vue,6819,ea9128e0ecb8e0595eb3d94c1ce8f8a39b73d594d05bc7b777b21b5a21bbf3b3,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/PricePrediction.vue,15275,176856852630d689fdb422ab1416df871b1acc94f99b97071cc35e8da7abc4c0,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/ProjectInformation.vue,5570,eaa655cc25d9e75551ad4b30d330f8c92098b71fa9c46688eb5bbc0a42fb8fda,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/RelatedQuestions.vue,1544,13f406a3ccac20f721b4ab01a46821333c56e8ef5def259e381c4ef6ce8684fb,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/ScaleOfSocialMedia.vue,4706,47a99225c2f1afb0432e8405864e419c44d0012e8d6a7c441d93c2eb49ab42ac,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/ScatterPlot.vue,8546,5a6d45136603da930587ac939fc8b925999670dc58f3925905700eb652bc195b,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Socialmedia.vue,9246,201ce12970414d3923834716ede3625b1d5b9f50f7fa95d025e7c206ec7c2c81,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/TeaminformationItem.vue,4488,f821224863beb33c884a6d2ee18383ed70aa9533b49f42bf445fa22f9fc0bb71,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/TechnicalAnalysis.vue,9946,d572f0d6889abb9627060ba237f56ab5438d091229b0ce84b14dcc310b14eb6e,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/TechnicalDocumentation.vue,6235,adb5a617e2fe65eac0665466d6a1c04b1f5e74f4cd27c96081aecb3ef3e68efa,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/TextComponents.vue,944,3118f554e71c49ac1ae3b1b0b10a2c6b54db714a90c0a563618f21fd8d7a9a98,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/TextPredict.vue,2059,3bca5a65018c8e2ef5c5da5127c8c7a01e0de272e17c1c63a45a195c40266bff,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/Top10Transfer.vue,6909,33801ca5a662826efa4923250c72afb66b5d12ce57f1af9798c5425e72b528c5,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/TrendAssessment.vue,9591,442792e19ca0f5f3ec9d4ddea97124001aaf5faf1dc9902a22fdbc6e5cdc6e6c,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/ChatComponent/teaminformation.vue,1672,5fee7b12c9cb7095de344f1016b4258cf34b44b27a3619e1c5c7a7f316331771,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/CoinRate.vue,3075,97e9e945dec6ccb3ebe50b23e0b6e3938f5584f0bb1e4bad15aa6507f2d961be,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/CoinSwap.vue,10507,6503fb578008de3e7b5700f5edcc4d6595e63ef06699b92cba4f65152f242dd9,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/CryptoVip.vue,1448,782d925aaf24b01d7dd0651042413db9e0ab69c7a082e6ed11b1e2ee828c4681,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Header.vue,18760,ff92e629ce5cf8129979f0c81df1ba02b087ab567db7a296f93f73cb157d32fd,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Input.vue,7991,f7513098a496295e307036bfc69a832cbe6e52b3d63c7f5646a7dcd8e83d5c58,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Login.vue,25648,0e13154e0e131bc9ccb8d336ee55acccf1af9d2d63438b465ffc156eb8284777,source_code,False,False,False,False
