case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.06849594742997642,-0.10380546485383609,0.03530951742385967,100.0
zero_cost_0,2009-09-30,-0.0210347084935899,-0.015609142441163758,-0.005425566052426143,100.0
zero_cost_0,2009-10-31,0.07935370345211733,0.05134481739168806,0.02800888606042927,10.0
zero_cost_0,2009-11-30,0.018807969136187517,0.0033500207913116334,0.015457948344875884,100.0
zero_cost_0,2009-12-31,0.031637100212987594,-0.011694170009288135,0.04333127022227573,100.0
zero_cost_0,2010-01-31,-0.03177244333642175,-0.014124762074625038,-0.01764768126179671,100.0
zero_cost_0,2010-02-28,-0.029266692763300576,0.006869635926186625,-0.0361363286894872,100.0
zero_cost_0,2010-03-31,-0.025583185200544523,-0.0019865999690962233,-0.0235965852314483,1000.0
zero_cost_0,2010-04-30,-0.011755837926655313,0.01298020888188025,-0.024736046808535563,1000.0
zero_cost_0,2010-05-31,0.05053059605279202,0.024824400251133933,0.025706195801658085,1000.0
zero_cost_0,2010-06-30,0.04160687135527919,0.012590841365095822,0.02901602999018337,1000.0
zero_cost_0,2010-07-31,-0.044572172143665205,-0.02276156270315269,-0.021810609440512514,1000.0
zero_cost_0,2010-08-31,-0.00834795534874054,0.026088390039757513,-0.03443634538849805,1000.0
zero_cost_0,2010-09-30,-0.07458324094170256,-0.035168002988938206,-0.03941523795276435,1000.0
zero_cost_0,2010-10-31,0.030894630127064063,-0.015844628552008477,0.04673925867907254,1000.0
zero_cost_0,2010-11-30,0.009569861561639295,0.0027292589369853244,0.00684060262465397,1000.0
zero_cost_0,2010-12-31,-0.06453090881998763,-0.05403594235667694,-0.01049496646331069,1000.0
zero_cost_0,2011-01-31,-0.04412108061312462,-0.01208022814136114,-0.032040852471763484,1000.0
zero_cost_0,2011-02-28,-0.013950961442386705,-0.0032276122822727208,-0.010723349160113985,1000.0
zero_cost_0,2011-03-31,0.018981095769109956,0.013642180990980515,0.005338914778129441,1000.0
zero_cost_0,2011-04-30,0.06392611251049661,0.003438559279969331,0.06048755323052728,1000.0
zero_cost_0,2011-05-31,0.04388922389301733,0.0021243626582377567,0.04176486123477958,1000.0
zero_cost_0,2011-06-30,0.011003889462323502,0.022399747755847358,-0.011395858293523856,1000.0
zero_cost_0,2011-07-31,0.014577059254731633,0.026180112019705968,-0.011603052764974335,1000.0
zero_cost_0,2011-08-31,0.0801292068003677,0.046374106722803586,0.03375510007756411,100.0
zero_cost_0,2011-09-30,0.08595913851970013,0.035315275908657025,0.05064386261104311,100.0
zero_cost_0,2011-10-31,-0.03928005366751667,-0.07157932292543771,0.032299269257921044,100.0
zero_cost_0,2011-11-30,0.038965370801751296,0.05132865569656053,-0.012363284894809236,100.0
zero_cost_0,2011-12-31,-0.019991430035780623,0.015267128667648398,-0.03525855870342902,100.0
zero_cost_0,2012-01-31,-0.023318950308221495,-0.050680965052935,0.027362014744713503,100.0
zero_cost_0,2012-02-29,-0.01223421981960838,-0.020219879467511793,0.007985659647903412,100.0
zero_cost_0,2012-03-31,-0.03635100220075071,-0.02774824529999163,-0.008602756900759078,100.0
zero_cost_0,2012-04-30,0.04343916336108444,0.045682505049370506,-0.002243341688286063,100.0
zero_cost_0,2012-05-31,0.0476278387578642,0.05233857642510117,-0.004710737667236967,100.0
zero_cost_0,2012-06-30,-0.021180132011024557,-0.007045432707640123,-0.014134699303384434,100.0
zero_cost_0,2012-07-31,0.008549788393641585,0.014057874337843605,-0.00550808594420202,100.0
zero_cost_0,2012-08-31,-0.004825570049968807,-0.018541063566368202,0.013715493516399394,100.0
zero_cost_0,2012-09-30,-0.03672044093973118,-0.023011277944156347,-0.013709162995574835,100.0
zero_cost_0,2012-10-31,-0.07895144814528054,-0.031132417118071014,-0.04781903102720953,100.0
zero_cost_0,2012-11-30,0.03372901427123461,0.006722421598910913,0.0270065926723237,100.0
zero_cost_0,2012-12-31,-0.02136250839977247,-0.04537749723143878,0.02401498883166631,100.0
zero_cost_0,2013-01-31,0.08601380910412189,-0.02077320611411694,0.10678701521823883,100.0
zero_cost_0,2013-02-28,0.017521989944257785,0.012306805161622712,0.0052151847826350725,100.0
zero_cost_0,2013-03-31,-0.018371165792752876,-0.004340300541255836,-0.014030865251497038,100.0
zero_cost_0,2013-04-30,0.01982836338605608,-0.004271157814992048,0.02409952120104813,100.0
zero_cost_0,2013-05-31,-0.02647495878948257,-0.028522697693835936,0.002047738904353367,100.0
zero_cost_0,2013-06-30,0.003401131759889716,0.007801184258821217,-0.004400052498931501,100.0
zero_cost_0,2013-07-31,-0.019573464793173463,-0.03197461482579163,0.012401150032618165,100.0
zero_cost_0,2013-08-31,-0.029584286436563117,0.005467904765151618,-0.03505219120171474,100.0
zero_cost_0,2013-09-30,0.023863655990666272,0.00039665805493596933,0.023466997935730302,100.0
zero_cost_0,2013-10-31,0.008328608776013244,-0.001632565466952352,0.009961174242965597,100.0
zero_cost_0,2013-11-30,0.01983313266751505,-0.013051955693798783,0.03288508836131383,100.0
zero_cost_0,2013-12-31,-0.004637730231160708,-0.018016283051835717,0.013378552820675009,100.0
zero_cost_0,2014-01-31,0.05463589592746739,0.004068324573374062,0.05056757135409333,100.0
zero_cost_0,2014-02-28,0.01436765306790084,-0.011795964913521558,0.0261636179814224,100.0
zero_cost_0,2014-03-31,-0.09439242695471324,-0.011668478757137871,-0.08272394819757536,100.0
zero_cost_0,2014-04-30,-0.004809165283116269,0.001050776332529507,-0.005859941615645776,100.0
zero_cost_0,2014-05-31,-0.019218054978528593,0.009972938303994006,-0.0291909932825226,10.0
zero_cost_0,2014-06-30,-0.005068942234896597,-0.016770457891836083,0.011701515656939486,10.0
zero_cost_0,2014-07-31,0.00021916911720331654,0.0022701343523336285,-0.002050965235130312,10.0
zero_cost_0,2014-08-31,-0.02416866229652552,0.008281683225962759,-0.03245034552248828,10.0
zero_cost_0,2014-09-30,0.006808807520182462,0.01632455161551008,-0.009515744095327617,10.0
zero_cost_0,2014-10-31,-0.005673571036121159,-0.011235756404648387,0.005562185368527229,10.0
zero_cost_0,2014-11-30,-0.03385588890782085,0.008478198755356638,-0.042334087663177485,1000.0
zero_cost_0,2014-12-31,-0.005558807498677802,-0.001774346906304972,-0.00378446059237283,1000.0
zero_cost_0,2015-01-31,-0.004263902588430774,0.05125227311037005,-0.055516175698800824,10.0
zero_cost_0,2015-02-28,-0.03213377291177175,-0.04769981104872794,0.015566038136956187,10.0
