month,candidate_return
1999-07-31,0.05344879400755435
1999-08-31,-0.007498333159993094
1999-09-30,-0.005770830234722278
1999-10-31,0.00018382281498216754
1999-11-30,-0.02521224365196704
1999-12-31,-0.0256662889460047
2000-01-31,-0.046005002985763974
2000-02-29,0.05359830448352121
2000-03-31,0.005291807045088241
2000-04-30,0.004629239996930626
2000-05-31,0.031170828177908748
2000-06-30,-0.0063412936028224825
2000-07-31,-0.020743577688267574
2000-08-31,-0.01764962402164096
2000-09-30,0.038944623318988056
2000-10-31,0.07255373383505592
2000-11-30,-0.013570481600793655
2000-12-31,-0.03392435725230048
2001-01-31,0.04864916490553351
2001-02-28,0.01773398289678425
2001-03-31,-0.007880787984867646
2001-04-30,0.013275750018035362
2001-05-31,0.01634056252626449
2001-06-30,0.04680444087326586
2001-07-31,0.021390219230591135
2001-08-31,0.05849867963694532
2001-09-30,0.005593603711203231
2001-10-31,-0.013761481816211547
2001-11-30,-0.01411669128903865
2001-12-31,0.02097388442205927
2002-01-31,0.04663566135209076
2002-02-28,-0.01521737319871709
2002-03-31,0.0027645948123658547
2002-04-30,0.010219748384608957
2002-05-31,0.037791119288043996
2002-06-30,0.03668297278199511
2002-07-31,-0.01262794298538937
2002-08-31,0.0069914194464239824
2002-09-30,0.00891324966765903
2002-10-31,-0.0558739899747697
2002-11-30,0.027510753671580256
2002-12-31,0.001046875161482055
2003-01-31,0.00878262354944908
2003-02-28,0.02504086107403373
2003-03-31,-0.04356131756978243
2003-04-30,-0.01001967086487525
2003-05-31,-0.0057147827713450675
2003-06-30,0.00418579333574933
2003-07-31,-0.02249896252163844
2003-08-31,0.00876933755191639
2003-09-30,-0.006758690916532012
2003-10-31,-0.001075020219301105
2003-11-30,-0.0007881956094964907
2003-12-31,-0.0097404086639886
2004-01-31,0.010607616428621632
2004-02-29,0.0053325669957453945
2004-03-31,0.024108751812710653
2004-04-30,-0.010618316505515184
2004-05-31,-0.009091986678993807
2004-06-30,0.02045167711886049
2004-07-31,0.011615829625391752
2004-08-31,-0.016127818800962323
2004-09-30,0.00031741585048183603
2004-10-31,-0.006029958435601228
2004-11-30,-0.002330105024877524
2004-12-31,0.005698201787717707
2005-01-31,0.011483634184921487
2005-02-28,-0.0005200819879268813
2005-03-31,0.0002620851196297311
2005-04-30,-0.0028819715515694825
2005-05-31,-0.022195445429632383
2005-06-30,-0.019805717720912146
2005-07-31,-0.0018174694006087733
2005-08-31,-0.014387464818829049
2005-09-30,0.011261700217225525
2005-10-31,0.0043514444482059995
2005-11-30,-0.012675288157026503
2005-12-31,-0.026251236719553334
2006-01-31,0.007804209025775635
2006-02-28,0.0039410206500646834
2006-03-31,-0.010421642642219132
2006-04-30,0.0021905715261552224
2006-05-31,0.0012741406098276899
2006-06-30,0.009262380075800238
2006-07-31,0.01156408663599017
2006-08-31,0.010143011711688616
2006-09-30,0.002862418623248767
2006-10-31,-0.010815699623669472
2006-11-30,2.4738902402819918e-05
2006-12-31,-0.013064003713816838
2007-01-31,-0.012681816758705286
2007-02-28,0.00563381026844056
2007-03-31,0.0030874897926165
2007-04-30,-0.009301148581824025
2007-05-31,0.004482299092750756
2007-06-30,0.013564699934523345
2007-07-31,0.006047776109965161
2007-08-31,0.010971449651361136
2007-09-30,0.0030218924410162253
2007-10-31,0.04739601918782601
2007-11-30,0.01921822384865224
2007-12-31,0.004229978081126137
2008-01-31,0.013992481506531502
2008-02-29,0.0019902623319446324
2008-03-31,0.02320078369168716
2008-04-30,0.015146392987761749
2008-05-31,0.039634930640862494
2008-06-30,0.012822908359289712
2008-07-31,0.017816018225964264
2008-08-31,0.028954451563304492
2008-09-30,0.06456480577009863
2008-10-31,0.054694628625024624
2008-11-30,0.008029611411601911
2008-12-31,0.009643126791604043
2009-01-31,0.023644720440141577
2009-02-28,-0.012002739645983833
2009-03-31,-0.056301827393713595
2009-04-30,-0.02637576470145395
2009-05-31,0.027039211907293442
2009-06-30,-0.018780163679992037
2009-07-31,-0.012889487486110369
2009-08-31,-0.022177885847671854
2009-09-30,0.03385670553807619
2009-10-31,0.0008623328686930383
2009-11-30,-0.00756778296621034
2009-12-31,0.00280955320608499
2010-01-31,-0.018494210703233288
2010-02-28,-0.0055538782809671765
2010-03-31,-0.013427846361335498
2010-04-30,0.007333004607322516
2010-05-31,0.02222011363850083
2010-06-30,-0.012886954502960067
2010-07-31,0.0032252367231821897
2010-08-31,-0.006337506240628735
2010-09-30,-0.006014914750152999
2010-10-31,-0.023820612355400377
2010-11-30,-0.018849279803432723
2010-12-31,-0.0019507437901873238
2011-01-31,-0.0028290455852085328
2011-02-28,-0.007927067822150231
2011-03-31,0.011459310305749157
2011-04-30,0.01001747895198352
2011-05-31,0.005062718832956132
2011-06-30,0.009379911692685913
2011-07-31,0.03422735308234798
2011-08-31,0.04330245539778819
2011-09-30,-0.023521464531066134
2011-10-31,0.0017041892168644863
2011-11-30,0.02259765310368464
2011-12-31,-0.011012875049655592
2012-01-31,0.00504200878070604
2012-02-29,0.01990469474895555
2012-03-31,0.0008614153171002321
2012-04-30,0.025832137937294174
2012-05-31,0.0044470247816479225
2012-06-30,0.0069593537425784845
2012-07-31,-0.008776970624997034
2012-08-31,-0.007771733202925873
2012-09-30,-0.0193833933433565
2012-10-31,0.0030684550981342163
2012-11-30,-0.015179578362171408
2012-12-31,-0.016687557523636886
2013-01-31,0.0012902065066069906
2013-02-28,-0.008790873404510497
2013-03-31,0.014238918338898161
2013-04-30,-0.006731298584961637
2013-05-31,0.0010722486569215226
2013-06-30,-0.004281876465609108
2013-07-31,0.0007384438298063812
2013-08-31,-0.013968044230376566
2013-09-30,0.01311020311552617
2013-10-31,0.014306324003223294
2013-11-30,-0.007629599371529878
2013-12-31,-0.022972438080228978
2014-01-31,-0.00466564771082009
2014-02-28,0.020165119823948887
2014-03-31,0.011426587328370638
2014-04-30,-0.0054328563878897835
2014-05-31,-0.0187177792768959
2014-06-30,0.01959707066035293
2014-07-31,-0.0013949763801395945
2014-08-31,0.012432245617895287
2014-09-30,0.007483167216613654
2014-10-31,0.015412171136220199
2014-11-30,-0.0009626453277908462
2014-12-31,-0.004089973342433129
2015-01-31,-0.002442350185801713
2015-02-28,-0.012896040138085933
2015-03-31,-0.002643748671402648
2015-04-30,0.006977354673896994
2015-05-31,-0.006527182083080916
2015-06-30,0.02533653197116352
2015-07-31,-0.004009258619662439
2015-08-31,0.041010622787950715
2015-09-30,0.005967758128220115
2015-10-31,0.007132352926596335
2015-11-30,0.03141587047469302
2015-12-31,0.03176351589215613
2016-01-31,0.009107424552297967
2016-02-29,-0.007743391854801192
2016-03-31,-0.035300087540620605
2016-04-30,0.005350729662976831
2016-05-31,0.0022629002856793404
2016-06-30,0.004217141250673243
2016-07-31,-0.0039897148984103445
2016-08-31,-0.016379678384025386
2016-09-30,0.018105822887438238
2016-10-31,-0.02890633890460229
2016-11-30,0.010819643337004584
2016-12-31,-0.011482602499538051
2017-01-31,0.02677782831061302
2017-02-28,0.0029259987475312938
2017-03-31,0.01997585137984888
2017-04-30,0.021590979733126722
2017-05-31,-0.005472885741433282
2017-06-30,-0.006493988501289651
2017-07-31,0.011745867274789698
2017-08-31,-0.008945286627005465
2017-09-30,0.02312420227287466
2017-10-31,0.013916422797996954
2017-11-30,-0.008148671539541514
2017-12-31,-0.007304218569428725
2018-01-31,0.0034958109899972914
2018-02-28,-0.009399766211479657
2018-03-31,-0.0005683105479589012
2018-04-30,-0.0009696256555299957
2018-05-31,-0.009512608213022538
2018-06-30,0.019359973387424366
2018-07-31,-0.0013886954346281997
2018-08-31,0.0003612636675471221
2018-09-30,0.012208737509539425
2018-10-31,-0.003137487943184555
2018-11-30,0.011377021739075016
2018-12-31,-0.0037926460939220704
2019-01-31,-0.009925977391282028
2019-02-28,0.011841672276533903
2019-03-31,0.006713710872992682
2019-04-30,0.004039440631794481
