month,signal_month,candidate_id,construction,candidate_return,n_stocks
2002-03-31,2002-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05693783414540147,922.0
2002-04-30,2002-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.00920859922457513,918.0
2002-05-31,2002-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.017581552916234415,934.0
2002-06-30,2002-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.07057214791971557,933.0
2002-07-31,2002-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0893705957519218,919.0
2002-08-31,2002-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0035224183211790905,946.0
2002-09-30,2002-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.06915163761036629,943.0
2002-10-31,2002-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.051741853220214996,931.0
2002-11-30,2002-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04760744884301228,923.0
2002-12-31,2002-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.04061107578203551,945.0
2003-01-31,2002-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.027941901812973787,935.0
2003-02-28,2003-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.020898050096240434,943.0
2003-03-31,2003-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.02125062224521598,936.0
2003-04-30,2003-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.07465965143190284,930.0
2003-05-31,2003-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.070224328291988,943.0
2003-06-30,2003-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.020814642911284244,940.0
2003-07-31,2003-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03437249612287266,936.0
2003-08-31,2003-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.039971473952193574,938.0
2003-09-30,2003-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.018218723167448946,941.0
2003-10-31,2003-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.08006243568775669,914.0
2003-11-30,2003-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.023072438589348678,937.0
2003-12-31,2003-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.023889998271994506,954.0
2004-01-31,2003-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.016527547936329757,937.0
2004-02-29,2004-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.028302734938830506,926.0
2004-03-31,2004-02-29,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.005320190200120755,930.0
2004-04-30,2004-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.012594305476708782,920.0
2004-05-31,2004-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.012926808255846247,998.0
2004-06-30,2004-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.027248293920100076,999.0
2004-07-31,2004-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.04391246473817516,991.0
2004-08-31,2004-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.00901114025016113,997.0
2004-09-30,2004-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04233902188853953,991.0
2004-10-31,2004-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.019221768267582113,990.0
2004-11-30,2004-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.059644550778033295,982.0
2004-12-31,2004-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.036014535646099244,975.0
2005-01-31,2004-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.02034988839981491,961.0
2005-02-28,2005-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.037471923910300214,952.0
2005-03-31,2005-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.014397354647327628,945.0
2005-04-30,2005-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.04523284331846905,951.0
2005-05-31,2005-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.053332264890284704,973.0
2005-06-30,2005-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.01809795429571067,957.0
2005-07-31,2005-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05861134933618228,956.0
2005-08-31,2005-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.010827103311185342,963.0
2005-09-30,2005-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.007565991840936034,972.0
2005-10-31,2005-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.024628552430450777,954.0
2005-11-30,2005-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05026818317932573,929.0
2005-12-31,2005-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0020899018182972263,927.0
2006-01-31,2005-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05255619944160198,930.0
2006-02-28,2006-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.014756238808453271,913.0
2006-03-31,2006-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.030720907448980518,905.0
2006-04-30,2006-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0025302007871638352,902.0
2006-05-31,2006-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0499900559562258,906.0
2006-06-30,2006-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0003025336080099081,891.0
2006-07-31,2006-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.03835511806288419,900.0
2006-08-31,2006-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.02106230371504983,890.0
2006-09-30,2006-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.020568854395696518,893.0
2006-10-31,2006-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.039053014112399774,893.0
2006-11-30,2006-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.020343315422103592,906.0
2006-12-31,2006-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.010410311438942674,890.0
2007-01-31,2006-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.029542877478031172,880.0
2007-02-28,2007-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.002469919364484809,867.0
2007-03-31,2007-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.009813805722203427,854.0
2007-04-30,2007-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03802807068212101,853.0
2007-05-31,2007-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03668196196323125,837.0
2007-06-30,2007-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.01539635125971475,834.0
2007-07-31,2007-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.030914659892401018,826.0
2007-08-31,2007-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0026937039644098185,848.0
2007-09-30,2007-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.022282768495318895,849.0
2007-10-31,2007-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.014880259019989515,855.0
2007-11-30,2007-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.05529266779651918,836.0
2007-12-31,2007-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0022612238632788327,834.0
2008-01-31,2007-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.06827466301488999,822.0
2008-02-29,2008-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.008946096232086219,825.0
2008-03-31,2008-02-29,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.01906134949822122,817.0
2008-04-30,2008-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05756369623957899,812.0
2008-05-31,2008-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0534316798795923,839.0
2008-06-30,2008-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0713273436192215,833.0
2008-07-31,2008-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.016976246271012747,821.0
2008-08-31,2008-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.024800399366344966,803.0
2008-09-30,2008-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.12205917258497656,807.0
2008-10-31,2008-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.1958618936701135,817.0
2008-11-30,2008-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.09925861477503435,782.0
2008-12-31,2008-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04482319746154099,790.0
2009-01-31,2008-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.05792003501869423,788.0
2009-02-28,2009-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.08113336079039797,772.0
2009-03-31,2009-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.09587715458721968,774.0
2009-04-30,2009-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.1472378082977541,761.0
2009-05-31,2009-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0516076194897557,750.0
2009-06-30,2009-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0029973905262983577,748.0
2009-07-31,2009-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.07879903024417845,749.0
2009-08-31,2009-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.02789723062235383,754.0
2009-09-30,2009-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.057209925931370746,756.0
2009-10-31,2009-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.023888246972026135,753.0
2009-11-30,2009-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.050669073333325015,761.0
2009-12-31,2009-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04180802240410084,772.0
2010-01-31,2009-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.03305236456447163,773.0
2010-02-28,2010-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04275110114007431,770.0
2010-03-31,2010-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.06321870470562262,775.0
2010-04-30,2010-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.024997057377625965,758.0
2010-05-31,2010-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.064404057381243,791.0
2010-06-30,2010-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.05333741586724614,781.0
2010-07-31,2010-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0706630810798983,780.0
2010-08-31,2010-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.04452240408948044,804.0
2010-09-30,2010-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.11569494112172421,796.0
2010-10-31,2010-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.041708326236337155,806.0
2010-11-30,2010-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.028452169938176262,808.0
2010-12-31,2010-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05644808564085331,794.0
2011-01-31,2010-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.012245895580717814,794.0
2011-02-28,2011-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04379502318778302,795.0
2011-03-31,2011-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.01854518462223645,801.0
2011-04-30,2011-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.039386640787206176,795.0
2011-05-31,2011-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0045167610027284436,824.0
2011-06-30,2011-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.010217873903741861,810.0
2011-07-31,2011-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.03444695232665998,799.0
2011-08-31,2011-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.055152631316909215,778.0
2011-09-30,2011-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.07651515689995543,781.0
2011-10-31,2011-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.1333105216102405,772.0
2011-11-30,2011-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.004313052499669721,746.0
2011-12-31,2011-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.006475134647022051,747.0
2012-01-31,2011-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.06730836112659165,747.0
2012-02-29,2012-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.042843247367152726,736.0
2012-03-31,2012-02-29,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.02513634951446436,735.0
2012-04-30,2012-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.011904854049143413,730.0
2012-05-31,2012-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.06820914788045968,763.0
2012-06-30,2012-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.026957825298038078,758.0
2012-07-31,2012-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.004685827737530709,759.0
2012-08-31,2012-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03200445441763718,759.0
2012-09-30,2012-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.022013068780268756,753.0
2012-10-31,2012-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.019260445781013012,748.0
2012-11-30,2012-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.022138078280006385,752.0
2012-12-31,2012-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.01753390348384451,763.0
2013-01-31,2012-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05862809282170691,761.0
2013-02-28,2013-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.008937222146191354,784.0
2013-03-31,2013-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04171543613152282,775.0
2013-04-30,2013-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.015955737429948057,763.0
2013-05-31,2013-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.036889428838731815,785.0
2013-06-30,2013-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.012800187675023583,779.0
2013-07-31,2013-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0668062983607364,766.0
2013-08-31,2013-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.023988247927515412,756.0
2013-09-30,2013-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05453875512067979,749.0
2013-10-31,2013-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03849433731289214,751.0
2013-11-30,2013-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03101966083832309,758.0
2013-12-31,2013-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.024234459361779464,750.0
2014-01-31,2013-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.031430816560590505,743.0
2014-02-28,2014-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.06300186677736139,730.0
2014-03-31,2014-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0017581150553294535,735.0
2014-04-30,2014-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.010708454505639573,731.0
2014-05-31,2014-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.021277854645437837,742.0
2014-06-30,2014-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.029032008497901093,742.0
2014-07-31,2014-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.023759219968864525,749.0
2014-08-31,2014-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04761139214066113,732.0
2014-09-30,2014-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.027646816480331696,736.0
2014-10-31,2014-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.031229466368973578,735.0
2014-11-30,2014-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03361266591627225,730.0
2014-12-31,2014-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0055153423759538205,726.0
2015-01-31,2014-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.026288010668198365,725.0
2015-02-28,2015-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.06520214655403161,713.0
2015-03-31,2015-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0064166935372519125,714.0
2015-04-30,2015-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0015956153600900475,704.0
2015-05-31,2015-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.008784094119571154,717.0
2015-06-30,2015-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.018059796240329655,721.0
2015-07-31,2015-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.005134547878144016,719.0
2015-08-31,2015-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.05612005317796081,713.0
2015-09-30,2015-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.03245567399043255,705.0
2015-10-31,2015-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.07360046256672913,697.0
2015-11-30,2015-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.002674340367099578,706.0
2015-12-31,2015-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.030904958335304145,710.0
2016-01-31,2015-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.06186206938690864,703.0
2016-02-29,2016-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.023287882893616392,681.0
2016-03-31,2016-02-29,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0679973929880031,685.0
2016-04-30,2016-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.00947327437321828,690.0
2016-05-31,2016-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.009979561538406895,694.0
2016-06-30,2016-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.006209086778565716,689.0
2016-07-31,2016-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05286327850062828,686.0
2016-08-31,2016-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.006509719996641103,687.0
2016-09-30,2016-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0037997295464929845,680.0
2016-10-31,2016-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.026677369829629448,668.0
2016-11-30,2016-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.06483608093638327,671.0
2016-12-31,2016-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.007966952828132038,668.0
2017-01-31,2016-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.01964356079259741,656.0
2017-02-28,2017-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.031786462104486275,660.0
2017-03-31,2017-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.00498797503757446,662.0
2017-04-30,2017-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.015646864889956622,655.0
2017-05-31,2017-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0041434777469679844,686.0
2017-06-30,2017-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.010629589061778794,690.0
2017-07-31,2017-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.009778709864507152,683.0
2017-08-31,2017-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.001949795015846768,675.0
2017-09-30,2017-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.036324364934054075,678.0
2017-10-31,2017-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.014996122729858324,670.0
2017-11-30,2017-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.04431099421609298,652.0
2017-12-31,2017-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.010808203642880505,650.0
2018-01-31,2017-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.05243460035748537,647.0
2018-02-28,2018-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.0404303973902871,664.0
2018-03-31,2018-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.011627062229127919,662.0
2018-04-30,2018-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.01435141917591378,653.0
2018-05-31,2018-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.031676180738810115,671.0
2018-06-30,2018-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0139415817231313,667.0
2018-07-31,2018-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03322402345519792,663.0
2018-08-31,2018-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.0325801859297385,645.0
2018-09-30,2018-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.008442812679029148,648.0
2018-10-31,2018-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.08799934880800694,651.0
2018-11-30,2018-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.015997358725305992,647.0
2018-12-31,2018-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.09689639414237083,650.0
2019-01-31,2018-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.09813584293301647,645.0
2019-02-28,2019-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.039317739826942755,636.0
2019-03-31,2019-02-28,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.001128004286231636,641.0
2019-04-30,2019-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.03984215499118011,633.0
2019-05-31,2019-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.08274516024290958,659.0
2019-06-30,2019-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.07903441176061242,660.0
2019-07-31,2019-06-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.010303983548414993,659.0
2019-08-31,2019-07-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.031529740681376865,639.0
2019-09-30,2019-08-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.018135806664126806,628.0
2019-10-31,2019-09-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.017466752272469466,634.0
2019-11-30,2019-10-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.038559377863181095,621.0
2019-12-31,2019-11-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.02412231349834141,623.0
2020-01-31,2019-12-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.023528171011614633,618.0
2020-02-29,2020-01-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.08631365537920414,619.0
2020-03-31,2020-02-29,guru_buffett_quality_compounder,jkp_tercile_vw_cap,-0.15375314529282114,616.0
2020-04-30,2020-03-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.14984246147824373,616.0
2020-05-31,2020-04-30,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.07232630650634049,640.0
2020-06-30,2020-05-31,guru_buffett_quality_compounder,jkp_tercile_vw_cap,0.018830797706489502,635.0
