eom,n_factors,book_return_vw_cap,book_return_vw,book_return_ew,book_id
2004-07-31,119,-0.050117582720332364,-0.041644580534489974,-0.05785488466753734,jkp119_significant_metadata_long_only
2004-08-31,119,-0.006309660047129471,-0.0029891650298094785,-0.013190136460084954,jkp119_significant_metadata_long_only
2004-09-30,119,0.03494185503413942,0.016994965992136082,0.041605257567538426,jkp119_significant_metadata_long_only
2004-10-31,119,0.02115597129574197,0.01608306526923902,0.01804405645523015,jkp119_significant_metadata_long_only
2004-11-30,119,0.06446460123764332,0.04788183386218569,0.08649884464264083,jkp119_significant_metadata_long_only
2004-12-31,119,0.03629054206328558,0.033120280612303495,0.05662502699072707,jkp119_significant_metadata_long_only
2005-01-31,119,-0.02838091301577049,-0.027265852592496552,-0.031216418850894365,jkp119_significant_metadata_long_only
2005-02-28,119,0.022709992567921448,0.024022696520200504,0.012666870664481614,jkp119_significant_metadata_long_only
2005-03-31,119,-0.015961132926456668,-0.01760190286995343,-0.025295684402898973,jkp119_significant_metadata_long_only
2005-04-30,119,-0.03915685847659368,-0.028234297444068635,-0.05533707662439696,jkp119_significant_metadata_long_only
2005-05-31,119,0.0482745073151932,0.03772403735549888,0.046846643023092306,jkp119_significant_metadata_long_only
2005-06-30,119,0.02241364642879428,0.0081241281418056,0.0319886062041052,jkp119_significant_metadata_long_only
2005-07-31,119,0.04968729258068854,0.039364799964482326,0.06008641035313546,jkp119_significant_metadata_long_only
2005-08-31,119,-0.011189202117451318,-0.010164684119359982,-0.011869702387392255,jkp119_significant_metadata_long_only
2005-09-30,119,0.006916106240005365,0.005437367323603556,0.004040288915270848,jkp119_significant_metadata_long_only
2005-10-31,119,-0.027860491983031276,-0.023814863432369573,-0.033229585608875116,jkp119_significant_metadata_long_only
2005-11-30,119,0.039711073459488114,0.03525693290407155,0.03417069512439919,jkp119_significant_metadata_long_only
2005-12-31,119,0.003767922606876278,-0.001999749434813881,0.006682241273590944,jkp119_significant_metadata_long_only
2006-01-31,119,0.04899984550273794,0.032756855047597185,0.07175751641102106,jkp119_significant_metadata_long_only
2006-02-28,119,-0.003570195603405342,-0.00357697236297019,0.002318805626937371,jkp119_significant_metadata_long_only
2006-03-31,119,0.024187782665624866,0.01580524909307831,0.039622604905683305,jkp119_significant_metadata_long_only
2006-04-30,119,0.006515583281568268,0.005955931830441875,0.005958800291047815,jkp119_significant_metadata_long_only
2006-05-31,119,-0.04119519159799945,-0.03574701832376487,-0.04943700648828556,jkp119_significant_metadata_long_only
2006-06-30,119,-0.004458056116565159,-0.0029519394322530907,-0.009991006780448336,jkp119_significant_metadata_long_only
2006-07-31,119,-0.024385408344799044,-0.005462976581181497,-0.032705062694087225,jkp119_significant_metadata_long_only
2006-08-31,119,0.0205851715806558,0.021122286002512116,0.017801584184968997,jkp119_significant_metadata_long_only
2006-09-30,119,0.014008357371490811,0.01789593893786446,0.008065660228721135,jkp119_significant_metadata_long_only
2006-10-31,119,0.03719964405977843,0.033276744367027274,0.04384088520478136,jkp119_significant_metadata_long_only
2006-11-30,119,0.02269770479710133,0.01762665663279493,0.022286948381711528,jkp119_significant_metadata_long_only
2006-12-31,119,0.004355551940979303,0.00805715808166945,0.012776816623617859,jkp119_significant_metadata_long_only
2007-01-31,119,0.021411627814994016,0.013495386829713053,0.02234097659163921,jkp119_significant_metadata_long_only
2007-02-28,119,-0.005539806937953296,-0.019447652754195,-0.000838598639333769,jkp119_significant_metadata_long_only
2007-03-31,119,0.007338908887960912,0.007885735397515515,0.0012624957263809636,jkp119_significant_metadata_long_only
2007-04-30,119,0.031654248884510114,0.03613345097555034,0.020493339589230615,jkp119_significant_metadata_long_only
2007-05-31,119,0.03414525746131574,0.033035853326287605,0.02222002529991969,jkp119_significant_metadata_long_only
2007-06-30,119,-0.019135883999877482,-0.0191195615808922,-0.010569712723880183,jkp119_significant_metadata_long_only
2007-07-31,119,-0.046982990240310704,-0.03627183133603005,-0.05189617864636294,jkp119_significant_metadata_long_only
2007-08-31,119,0.00023642004066208214,0.009446291341452327,-0.015323080521970525,jkp119_significant_metadata_long_only
2007-09-30,119,0.02272302961619121,0.031242825795371406,0.011455925744521091,jkp119_significant_metadata_long_only
2007-10-31,119,0.01698442213197964,0.018256381213532024,0.009949069013097523,jkp119_significant_metadata_long_only
2007-11-30,119,-0.05604985975605863,-0.047858957253507035,-0.08050286966648769,jkp119_significant_metadata_long_only
2007-12-31,119,-0.010655543586884843,-0.006257561075639119,-0.014258571514422749,jkp119_significant_metadata_long_only
2008-01-31,119,-0.06003195701284895,-0.06385465648416966,-0.05369726748864222,jkp119_significant_metadata_long_only
2008-02-29,119,-0.024836480100420565,-0.02636030584107544,-0.023737871032259442,jkp119_significant_metadata_long_only
2008-03-31,119,-0.015428484050294927,-0.00958276210669097,-0.023666295968773947,jkp119_significant_metadata_long_only
2008-04-30,119,0.04955467415327687,0.04492442621354191,0.02404068232906382,jkp119_significant_metadata_long_only
2008-05-31,119,0.03691944098703068,0.021911253459950104,0.033709718236382614,jkp119_significant_metadata_long_only
2008-06-30,119,-0.0866063530190337,-0.08015054708917933,-0.09088151801119261,jkp119_significant_metadata_long_only
2008-07-31,119,-0.003775141282824615,-0.007300183033155354,0.008685826631351543,jkp119_significant_metadata_long_only
2008-08-31,119,0.020863046011234745,0.017285355161218544,0.02576993431207257,jkp119_significant_metadata_long_only
2008-09-30,119,-0.10992926686938143,-0.0929728459066834,-0.10850134207641221,jkp119_significant_metadata_long_only
2008-10-31,119,-0.20021662843696267,-0.16791606330728262,-0.20537446950621244,jkp119_significant_metadata_long_only
2008-11-30,119,-0.09841106547762023,-0.07757963103925655,-0.13423737146416917,jkp119_significant_metadata_long_only
2008-12-31,119,0.04136460654890779,0.02317158689812458,0.032836075148059835,jkp119_significant_metadata_long_only
2009-01-31,119,-0.0752682139135676,-0.07835547708118959,-0.04154003478100069,jkp119_significant_metadata_long_only
2009-02-28,119,-0.10308821743553079,-0.10038733220043962,-0.11202226239577343,jkp119_significant_metadata_long_only
2009-03-31,119,0.09524227905204663,0.08865884514716764,0.1319618833369994,jkp119_significant_metadata_long_only
2009-04-30,119,0.1489567078525543,0.09745169413716272,0.2101351968181333,jkp119_significant_metadata_long_only
2009-05-31,119,0.049413773049857806,0.0505738148777117,0.0931452575987146,jkp119_significant_metadata_long_only
2009-06-30,119,0.009050659926010013,0.007597609918576265,0.03543127864091073,jkp119_significant_metadata_long_only
2009-07-31,119,0.08782336716050007,0.07720754977425706,0.09001063885828679,jkp119_significant_metadata_long_only
2009-08-31,119,0.039099705799134264,0.03251782753194251,0.06613189858446064,jkp119_significant_metadata_long_only
2009-09-30,119,0.05470582587975046,0.04045120119258749,0.07008831437629076,jkp119_significant_metadata_long_only
2009-10-31,119,-0.042547756924628886,-0.023660276120424848,-0.054361930519722705,jkp119_significant_metadata_long_only
2009-11-30,119,0.046863404976270895,0.056263339353615556,0.021996789300900873,jkp119_significant_metadata_long_only
2009-12-31,119,0.0571229772294589,0.03035751126636376,0.06609641784614302,jkp119_significant_metadata_long_only
2010-01-31,119,-0.03349623232510864,-0.03563794332040725,-0.008790249024616009,jkp119_significant_metadata_long_only
2010-02-28,119,0.04582133283332179,0.035329076888224634,0.03997103504354121,jkp119_significant_metadata_long_only
2010-03-31,119,0.0719559632440103,0.06451612426712264,0.0803706020177821,jkp119_significant_metadata_long_only
2010-04-30,119,0.03911678927132915,0.02317005141963998,0.0737838990703447,jkp119_significant_metadata_long_only
2010-05-31,119,-0.07386673655574884,-0.07828947139311614,-0.07748604502270139,jkp119_significant_metadata_long_only
2010-06-30,119,-0.06431264846307545,-0.05798701982710025,-0.0730704817194661,jkp119_significant_metadata_long_only
2010-07-31,119,0.06979497494937215,0.06949743466985692,0.05604331044552301,jkp119_significant_metadata_long_only
2010-08-31,119,-0.05356271473544806,-0.04881164370453135,-0.06425695089939971,jkp119_significant_metadata_long_only
2010-09-30,119,0.11017091579274263,0.09787030566955428,0.10781556626513397,jkp119_significant_metadata_long_only
2010-10-31,119,0.03962786379795368,0.03886247451401359,0.04392802345563584,jkp119_significant_metadata_long_only
2010-11-30,119,0.020734080838368852,0.007126333477043716,0.024489873574920263,jkp119_significant_metadata_long_only
2010-12-31,119,0.06913936884803795,0.06760156301736744,0.08015920339184757,jkp119_significant_metadata_long_only
2011-01-31,119,0.014721194016500681,0.017985512591315138,0.019652104672639524,jkp119_significant_metadata_long_only
2011-02-28,119,0.04353369360295471,0.035426673919557776,0.04529052831805236,jkp119_significant_metadata_long_only
2011-03-31,119,0.01680866386156813,0.005694410145948373,0.014072036120677285,jkp119_significant_metadata_long_only
2011-04-30,119,0.031021887927791005,0.030422498785135938,0.01616207752154487,jkp119_significant_metadata_long_only
2011-05-31,119,-0.008229110217084553,-0.011426109378264283,-0.017808341128712938,jkp119_significant_metadata_long_only
2011-06-30,119,-0.016780982697456842,-0.016471923972166253,-0.02034391170230566,jkp119_significant_metadata_long_only
2011-07-31,119,-0.03505512944302324,-0.02470032387218433,-0.023433506102707398,jkp119_significant_metadata_long_only
2011-08-31,119,-0.06861487965887719,-0.057800093430984925,-0.08487239390825148,jkp119_significant_metadata_long_only
2011-09-30,119,-0.09057728849030564,-0.07245108677395176,-0.10066957877002815,jkp119_significant_metadata_long_only
2011-10-31,119,0.12962004060757212,0.11080745089071224,0.11671451964625448,jkp119_significant_metadata_long_only
2011-11-30,119,-0.0035310701701785252,-0.0009460842662412106,-0.013647327164018366,jkp119_significant_metadata_long_only
2011-12-31,119,0.0009367274252822482,0.010190620266957044,0.0024291844547911505,jkp119_significant_metadata_long_only
2012-01-31,119,0.06081215174051688,0.04956061863247278,0.08607734364568355,jkp119_significant_metadata_long_only
2012-02-29,119,0.04114037239514168,0.04358549802935552,0.040210852270453935,jkp119_significant_metadata_long_only
2012-03-31,119,0.025373991198779155,0.032833300636505594,0.034606189718832066,jkp119_significant_metadata_long_only
2012-04-30,119,-0.009126059436665543,-0.007997190441864812,-0.01020827247000524,jkp119_significant_metadata_long_only
2012-05-31,119,-0.06692869978760192,-0.060008954553855,-0.06417121725684045,jkp119_significant_metadata_long_only
2012-06-30,119,0.03547958142598932,0.04157201498223154,0.041389819939607206,jkp119_significant_metadata_long_only
2012-07-31,119,-0.003795277523063583,0.007486478451104023,-0.009096930725525764,jkp119_significant_metadata_long_only
2012-08-31,119,0.030407782230087232,0.024885572625607238,0.026152738674575685,jkp119_significant_metadata_long_only
2012-09-30,119,0.027219341881547714,0.02828731948176483,0.037988253757980754,jkp119_significant_metadata_long_only
2012-10-31,119,-0.011669674049202031,-0.017625023255047507,-0.016309618753766787,jkp119_significant_metadata_long_only
2012-11-30,119,0.014999293353639729,0.006816072240700075,0.005263981190192962,jkp119_significant_metadata_long_only
2012-12-31,119,0.023303383438992555,0.012293796748851626,0.026247476906953764,jkp119_significant_metadata_long_only
2013-01-31,119,0.06634460704932407,0.056053020355167515,0.07396246703077784,jkp119_significant_metadata_long_only
2013-02-28,119,0.01354257477034141,0.013585332236886226,0.013835164292302622,jkp119_significant_metadata_long_only
2013-03-31,119,0.04679467866901899,0.040951067054342837,0.04424413709503653,jkp119_significant_metadata_long_only
2013-04-30,119,0.00886839449540746,0.015942683722572466,0.001097132941007378,jkp119_significant_metadata_long_only
2013-05-31,119,0.03401688934553885,0.027688130308409522,0.04820637333585797,jkp119_significant_metadata_long_only
2013-06-30,119,-0.008415696922487162,-0.01158236353535461,0.004934046639055775,jkp119_significant_metadata_long_only
2013-07-31,119,0.06641655880414016,0.05719439553388087,0.07484287824509615,jkp119_significant_metadata_long_only
2013-08-31,119,-0.026700137274384608,-0.02858631321611672,-0.020799545998033787,jkp119_significant_metadata_long_only
2013-09-30,119,0.04897897472095326,0.037502278122379995,0.05530606477613203,jkp119_significant_metadata_long_only
2013-10-31,119,0.03600718792338618,0.0424306401962826,0.030595923426633774,jkp119_significant_metadata_long_only
2013-11-30,119,0.02946024702126208,0.03142921689938588,0.04108757091323727,jkp119_significant_metadata_long_only
2013-12-31,119,0.028803359864362624,0.026854990012261513,0.027291656718264178,jkp119_significant_metadata_long_only
2014-01-31,119,-0.027661709120992212,-0.03302366814940548,-0.0033784121994655525,jkp119_significant_metadata_long_only
2014-02-28,119,0.05288691043345518,0.04674541610892044,0.04720538391936456,jkp119_significant_metadata_long_only
2014-03-31,119,0.002132031555010757,0.005831178223939567,0.005062894692599179,jkp119_significant_metadata_long_only
2014-04-30,119,-0.013930734928972715,-0.002473511244659116,-0.032195765790112414,jkp119_significant_metadata_long_only
2014-05-31,119,0.017348159827966798,0.019831067733619246,0.0029632005904577656,jkp119_significant_metadata_long_only
2014-06-30,119,0.03791662348603288,0.025980442456515443,0.04283438746148131,jkp119_significant_metadata_long_only
2014-07-31,119,-0.03336472990304169,-0.01959501138310948,-0.041824067096298496,jkp119_significant_metadata_long_only
2014-08-31,119,0.04638069831142604,0.042173784930318876,0.04171541229063826,jkp119_significant_metadata_long_only
2014-09-30,119,-0.03291104301129716,-0.01953344401284597,-0.04352813606444027,jkp119_significant_metadata_long_only
2014-10-31,119,0.031146461545028113,0.024559082979372357,0.029314526640142016,jkp119_significant_metadata_long_only
2014-11-30,119,0.02224541842745181,0.02699328018240161,0.004531846692795029,jkp119_significant_metadata_long_only
2014-12-31,119,0.00748346273120268,0.0001153591434335208,0.018248925924934357,jkp119_significant_metadata_long_only
2015-01-31,119,-0.02861615196989872,-0.030665230252022672,-0.03109693728494782,jkp119_significant_metadata_long_only
2015-02-28,119,0.06333389715170838,0.05946748940551019,0.06276311417258924,jkp119_significant_metadata_long_only
2015-03-31,119,-0.000950854015413184,-0.011554640393608645,0.0005120923582946388,jkp119_significant_metadata_long_only
2015-04-30,119,-0.002897829669734701,0.006112785789445888,0.0006189548075614026,jkp119_significant_metadata_long_only
2015-05-31,119,0.015190045719717176,0.014692376961513667,0.009850149181506018,jkp119_significant_metadata_long_only
2015-06-30,119,-0.012764187650401276,-0.01647495458920883,-0.003054159261502132,jkp119_significant_metadata_long_only
2015-07-31,119,0.0014570103885056015,0.012969563133485363,-0.02762341267684188,jkp119_significant_metadata_long_only
2015-08-31,119,-0.05540266345793505,-0.06013930154854686,-0.042580798042736866,jkp119_significant_metadata_long_only
2015-09-30,119,-0.038808543916720825,-0.02825741587360251,-0.04857761614381928,jkp119_significant_metadata_long_only
2015-10-31,119,0.06570197684398744,0.0761236001118957,0.05434414672618494,jkp119_significant_metadata_long_only
2015-11-30,119,0.00988112733490826,0.005882598702688319,0.020051650193217124,jkp119_significant_metadata_long_only
2015-12-31,119,-0.034516176304398134,-0.021628909709629895,-0.04399755677152541,jkp119_significant_metadata_long_only
2016-01-31,119,-0.06926010813922183,-0.05684255649729432,-0.08256538680213038,jkp119_significant_metadata_long_only
2016-02-29,119,0.011396697619092582,0.0002941759330877419,0.007410855770690664,jkp119_significant_metadata_long_only
2016-03-31,119,0.07715353764104356,0.07082309282555782,0.08166501527839368,jkp119_significant_metadata_long_only
2016-04-30,119,0.014434648243456452,0.007283529761167196,0.0322223474518287,jkp119_significant_metadata_long_only
2016-05-31,119,0.014861513034086499,0.016679484211829475,0.003532487489952126,jkp119_significant_metadata_long_only
2016-06-30,119,-0.0007387047684036448,0.0032645280229991196,0.0018850522644918168,jkp119_significant_metadata_long_only
2016-07-31,119,0.046494841201638104,0.040757561591261746,0.05733022705662409,jkp119_significant_metadata_long_only
2016-08-31,119,0.007834625793675368,0.0039058803853007085,0.02018959246365684,jkp119_significant_metadata_long_only
2016-09-30,119,0.005734152921893362,0.003730913842033439,0.016103657855189225,jkp119_significant_metadata_long_only
2016-10-31,119,-0.02845459549721476,-0.021746430286880825,-0.046816184623043836,jkp119_significant_metadata_long_only
2016-11-30,119,0.07375212845141563,0.04998468000029359,0.0906686362748566,jkp119_significant_metadata_long_only
2016-12-31,119,0.012889935191569717,0.017980688288967168,0.02310696934780885,jkp119_significant_metadata_long_only
2017-01-31,119,0.01921256273901236,0.01710266992646391,0.015785237856402245,jkp119_significant_metadata_long_only
2017-02-28,119,0.026382592934705986,0.03391233162108421,0.014892390521300829,jkp119_significant_metadata_long_only
2017-03-31,119,0.0014312239099196027,0.0024877256762649512,0.002724491483891605,jkp119_significant_metadata_long_only
2017-04-30,119,0.0090767041578954,0.010384196976903206,0.004427996391320995,jkp119_significant_metadata_long_only
2017-05-31,119,-5.708827455034292e-05,0.00923419423971227,-0.01822358299456852,jkp119_significant_metadata_long_only
2017-06-30,119,0.014588955543434578,0.007031902334054559,0.030361686688384487,jkp119_significant_metadata_long_only
2017-07-31,119,0.01544958415675824,0.019934779515850338,0.002017349109894568,jkp119_significant_metadata_long_only
2017-08-31,119,-0.007488354367952323,0.0011036005535408737,-0.017303747946287213,jkp119_significant_metadata_long_only
2017-09-30,119,0.04010061546208343,0.02781691210218675,0.06674314080065948,jkp119_significant_metadata_long_only
2017-10-31,119,0.014862136069118972,0.02186099101575944,0.0028061211282876413,jkp119_significant_metadata_long_only
2017-11-30,119,0.0368582591724387,0.032934116344369886,0.034698500420070284,jkp119_significant_metadata_long_only
2017-12-31,119,0.009550578068320648,0.010785276822797053,0.012221607793852379,jkp119_significant_metadata_long_only
2018-01-31,119,0.043693776183265594,0.05517761023298396,0.030478095637116127,jkp119_significant_metadata_long_only
2018-02-28,119,-0.03931429619425537,-0.03845128615186541,-0.03972445999338504,jkp119_significant_metadata_long_only
2018-03-31,119,-0.004025305094472717,-0.02022582036798049,0.010273261782719277,jkp119_significant_metadata_long_only
2018-04-30,119,0.002233721737087673,0.0037441817583100836,0.005196455324425638,jkp119_significant_metadata_long_only
2018-05-31,119,0.028274074724805198,0.025495647343556936,0.047027663199725886,jkp119_significant_metadata_long_only
2018-06-30,119,0.006650031192180763,0.005136729681247761,0.011009837978243755,jkp119_significant_metadata_long_only
2018-07-31,119,0.025721363774634135,0.032253228922366796,0.008356503097461776,jkp119_significant_metadata_long_only
2018-08-31,119,0.03139743681085695,0.036112001318083,0.03233470147986501,jkp119_significant_metadata_long_only
2018-09-30,119,-0.007558120409882788,0.0010126857391639752,-0.017116671491633862,jkp119_significant_metadata_long_only
2018-10-31,119,-0.08779755542069767,-0.0747809757059007,-0.0964984304086184,jkp119_significant_metadata_long_only
2018-11-30,119,0.017992178821752743,0.016806779604730395,-0.003459789124850338,jkp119_significant_metadata_long_only
2018-12-31,119,-0.10374555848369174,-0.0944271546889589,-0.12388857685691232,jkp119_significant_metadata_long_only
2019-01-31,119,0.10027575468504113,0.08157092809442479,0.12850594885359623,jkp119_significant_metadata_long_only
2019-02-28,119,0.04228410683295127,0.03499454913324049,0.0483956773869453,jkp119_significant_metadata_long_only
2019-03-31,119,-0.002939109200375915,0.010244502382920243,-0.01914345830197821,jkp119_significant_metadata_long_only
2019-04-30,119,0.035729982221900373,0.03672965645644891,0.024547708159542762,jkp119_significant_metadata_long_only
2019-05-31,119,-0.07439701342766941,-0.06998869737053277,-0.08283215987067928,jkp119_significant_metadata_long_only
2019-06-30,119,0.07275612286868789,0.06940832004830592,0.05486972259465694,jkp119_significant_metadata_long_only
2019-07-31,119,0.009588448146604733,0.011829386162277881,-0.005900498265130597,jkp119_significant_metadata_long_only
2019-08-31,119,-0.038296067927589356,-0.025218502269239197,-0.05090540381821389,jkp119_significant_metadata_long_only
2019-09-30,119,0.020409382316204375,0.0181426021130937,0.025260721846103167,jkp119_significant_metadata_long_only
2019-10-31,119,0.012198238403452745,0.019049461437683206,0.0030058050353351956,jkp119_significant_metadata_long_only
2019-11-30,119,0.039322967887321744,0.03610074943883364,0.03174524731258263,jkp119_significant_metadata_long_only
2019-12-31,119,0.025109892634799517,0.029745321937051605,0.0416052985755136,jkp119_significant_metadata_long_only
2020-01-31,119,-0.019113312971222346,-0.004905692940282716,-0.01847292898004399,jkp119_significant_metadata_long_only
2020-02-29,119,-0.0857705747004065,-0.08337656056963429,-0.07994626091716728,jkp119_significant_metadata_long_only
2020-03-31,119,-0.18624483157815502,-0.13569716923235411,-0.2249118327459611,jkp119_significant_metadata_long_only
2020-04-30,119,0.14851426955541971,0.1378320291674058,0.18894572226656858,jkp119_significant_metadata_long_only
2020-05-31,119,0.06701802700642942,0.051446157365003006,0.07000409337354269,jkp119_significant_metadata_long_only
2020-06-30,119,0.021727804613199585,0.028052040202440582,0.06825274790655556,jkp119_significant_metadata_long_only
2020-07-31,119,0.04871671714021716,0.05523798073974029,0.0432422234519962,jkp119_significant_metadata_long_only
2020-08-31,119,0.04484897503434325,0.07491875119399405,0.046034788720807865,jkp119_significant_metadata_long_only
2020-09-30,119,-0.02584425493633879,-0.0381232016565985,-0.028457961788999703,jkp119_significant_metadata_long_only
2020-10-31,119,0.002743665297508739,-0.020125300626816323,0.012657432210538996,jkp119_significant_metadata_long_only
2020-11-30,119,0.14980290956468395,0.1269308277001351,0.1967643092002259,jkp119_significant_metadata_long_only
2020-12-31,119,0.05584514748517377,0.04687934184329123,0.08904116550744964,jkp119_significant_metadata_long_only
2021-01-31,119,0.016716375075543115,0.004906264056317529,0.10346780109604117,jkp119_significant_metadata_long_only
2021-02-28,119,0.0555574241971053,0.0320614359171124,0.09066555769833173,jkp119_significant_metadata_long_only
2021-03-31,119,0.039034514958048994,0.03750064490208207,0.032178493302052205,jkp119_significant_metadata_long_only
2021-04-30,119,0.03687176147640886,0.046449795893739536,0.018407396024159917,jkp119_significant_metadata_long_only
