formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
2001-01-31,2001-02-28,ok,-0.021846629512615855,-0.021759690786095263,2.6263958289972535,1000,993,0.011899634070706704,0.011899634070706704,99,99,0.18501585930767503,0.10763151068673485,2.0,-0.02447302534161311
2001-02-28,2001-03-31,ok,-0.05077470309732431,-0.05073488861004148,2.1334632736236077,1000,980,0.007765883309244544,0.007765883309244544,98,98,0.18437650497363248,0.10402035813260221,2.0,-0.05290816637094792
2001-03-31,2001-04-30,ok,0.006875534989785618,0.006918823576327618,1.5917068568015922,1000,972,0.005601525173655307,0.005601525173655307,97,97,0.16691172163846002,0.08869399023269015,2.0,0.005283828132984026
2001-04-30,2001-05-31,ok,0.01915040433078477,0.019174695322043776,1.3514387298580708,1000,992,0.0038157384949732065,0.0038157384949732065,99,99,0.16077877925277284,0.08757831612527435,2.0,0.0177989656009267
2001-05-31,2001-06-30,ok,-0.05140732609223124,-0.05140033373821294,2.581180327175718,1000,984,0.0012585230414510272,0.0012585230414510272,98,98,0.3002534068351745,0.1454294652472906,2.0,-0.05398850641940696
2001-06-30,2001-07-31,ok,-0.03380084432344764,-0.03380084432344764,2.2726541322407803,1000,982,0.0,0.0,98,98,0.22688567811585894,0.11601906562637192,2.0,-0.03607349845568842
2001-07-31,2001-08-31,ok,-0.09471504504114142,-0.0947148858432956,2.3579186618883927,1000,991,0.002275236880330419,0.002275236880330419,99,99,0.18558485879193734,0.10464963852167691,2.0,-0.09707296370302981
2001-08-31,2001-09-30,ok,-0.0943152274140857,-0.09426680994981301,2.1412594793424238,1000,984,0.008867667449208168,0.008867667449208168,98,98,0.2922292341196102,0.13908429655100912,1.9999999999999996,-0.09645648689342812
2001-09-30,2001-10-31,ok,0.10561142739718286,0.10563336599128219,1.747582970447363,1000,971,0.005092524164189553,0.005092524164189553,97,97,0.23737903754051276,0.17640800054978287,2.0,0.1038638444267355
2001-10-31,2001-11-30,ok,0.0771199874307205,0.07718963701581774,2.0475554970615275,1000,992,0.020570315551935194,0.020570315551935194,99,99,0.25053673232259926,0.17049299151264627,1.9999999999999998,0.07507243193365898
2001-11-30,2001-12-31,ok,0.019701331265846042,0.0197007921817998,3.1250771149271586,1000,991,0.0017474822695460973,0.0017474822695460973,99,99,0.1969210461817681,0.11124389808510181,2.0,0.016576254150918884
2001-12-31,2002-01-31,ok,-0.05640778571628074,-0.05640580668009832,2.047469090586162,1000,991,0.0007118835188572868,0.0007118835188572868,99,99,0.13863610614409416,0.10130058548141178,2.0,-0.0584552548068669
2002-01-31,2002-02-28,ok,0.0754111830730382,0.07541743039404257,2.878195556152151,1000,989,0.0024308642040429783,0.0024308642040429783,98,98,0.20505900459444334,0.12542258323725392,2.0,0.07253298751688604
2002-02-28,2002-03-31,ok,-0.0042400543400842455,-0.00424005434008424,2.288774876182557,1000,986,0.0,0.0,98,98,0.16978083124789645,0.11198716666526264,2.0,-0.006528829216266803
2002-03-31,2002-04-30,ok,-0.05725472737665966,-0.05725371775865787,2.7810074496117707,1000,991,0.00032652587380426173,0.00032652587380426173,99,99,0.18135582782407023,0.10327565819872031,2.0,-0.060035734826271434
2002-04-30,2002-05-31,ok,-0.01681321071844455,-0.016813210718444552,2.4915410711717634,1000,989,0.0,0.0,98,98,0.1182866662153377,0.08538890869149604,2.0,-0.019304751789616312
2002-05-31,2002-06-30,ok,-0.015120871752092955,-0.015087766870952165,1.7047922671531184,1000,991,0.01261618945914588,0.01261618945914588,99,99,0.13671467325258838,0.08540784495759153,2.0,-0.016825664019246074
2002-06-30,2002-07-31,ok,0.022802065326112425,0.022814011817894612,2.0734867697022623,1000,983,0.003963666815592958,0.003963666815592958,98,98,0.09038838674240535,0.06325510718455887,2.0,0.020728578556410162
2002-07-31,2002-08-31,ok,-0.002382371652844438,-0.002382371652844436,1.7944826769165512,1000,988,0.0,0.0,98,98,0.10059433386175312,0.05482045219757562,2.0,-0.004176854329760989
2002-08-31,2002-09-30,ok,-0.07771555766203553,-0.08029958498309991,1.8590819544561166,1000,990,0.0,0.02213583387291116,99,99,0.2797496536961037,0.13257386016879158,2.0,-0.07957463961649164
2002-09-30,2002-10-31,ok,0.0334134036933305,0.033413403693330505,2.1447567036497297,1000,979,0.0,0.0,97,97,0.10256233413659761,0.055528291224293216,2.0,0.031268646989680765
2002-10-31,2002-11-30,ok,0.02643175725741467,0.026433423899001416,2.2482017490030923,1000,989,0.000714683356238811,0.000714683356238811,98,98,0.2303458887700073,0.13032068917477174,2.0,0.02418355550841158
2002-11-30,2002-12-31,ok,0.0694676839411061,0.06946768394110613,2.151548774081882,1000,994,0.0,0.0,99,99,0.20239060326875136,0.11507804933786495,2.0,0.06731613516702421
2002-12-31,2003-01-31,ok,0.0047525075578759846,0.004750350335301581,2.6899398192865576,1000,994,0.0011548300719508488,0.0011548300719508488,99,99,0.19664053456480007,0.08996079136862878,2.0,0.002062567738589427
2003-01-31,2003-02-28,ok,-0.03257400489432942,-0.03256979764564348,1.8826519811995777,1000,993,0.002415182942553105,0.002415182942553105,99,99,0.2663010760867314,0.12625571711854489,2.0,-0.034456656875529
2003-02-28,2003-03-31,ok,0.02147782152847293,0.02147782152847293,1.8703299429167317,1000,991,0.0,0.0,99,99,0.19905506777897872,0.10436968044799926,2.0,0.0196074915855562
2003-03-31,2003-04-30,ok,0.06094473329648452,0.06094347823372847,2.119580388732393,1000,996,0.005397942756975896,0.005397942756975896,99,99,0.18596213156003366,0.08879509601940577,2.0,0.05882515290775213
2003-04-30,2003-05-31,ok,0.009281538947786182,0.009236625517165146,3.5188020961253366,1000,996,0.02586408243259128,0.02586408243259128,99,99,0.20753052878751274,0.1208114194849236,2.0,0.005762736851660845
2003-05-31,2003-06-30,ok,-0.005278778536080407,-0.00527877853608041,2.7004135204010415,1000,992,0.0,0.0,99,99,0.225719670442591,0.10579185531021058,1.9999999999999998,-0.00797919205648145
2003-06-30,2003-07-31,ok,0.015844334236098687,0.015844334236098684,1.9425123511408415,1000,991,0.0,0.0,99,99,0.18742278404964705,0.08396189556899258,2.0,0.013901821884957845
2003-07-31,2003-08-31,ok,0.004276898033621851,0.004276898033621849,2.2123781015450747,1000,995,0.0,0.0,99,99,0.13559039922405258,0.08515665276877246,1.9999999999999998,0.0020645199320767763
2003-08-31,2003-09-30,ok,0.02411425641575197,0.02411507984674896,2.2597729730567275,1000,990,0.0004759716745624028,0.0004759716745624028,99,99,0.1522807592298956,0.10415210480975491,2.0,0.021854483442695243
2003-09-30,2003-10-31,ok,0.030039274932901417,0.03003927493290142,2.4809741506747915,1000,993,0.0,0.0,99,99,0.1680693857832882,0.11862249856432142,1.9999999999999998,0.027558300782226625
2003-10-31,2003-11-30,ok,0.01367183177785467,0.013671831777854667,2.6596039179044357,1000,991,0.0,0.0,99,99,0.20079672119727143,0.09707821573808631,2.0,0.011012227859950235
2003-11-30,2003-12-31,ok,0.035751657812697644,0.035751657812697644,2.0864379161117403,1000,994,0.0,0.0,99,99,0.1916234189574123,0.10381580627967125,2.0,0.033665219896585906
2003-12-31,2004-01-31,ok,0.028818633777310063,0.028817266103452133,2.376480614142806,1000,992,0.000982524323230071,0.000982524323230071,99,99,0.20971134334313452,0.09997191089406815,2.0,0.026442153163167257
2004-01-31,2004-02-29,ok,0.014071249766361338,0.014071249766361342,2.0233686183776616,1000,994,0.0,0.0,99,99,0.10706314814812114,0.07033787425608465,2.0,0.012047881147983677
2004-02-29,2004-03-31,ok,-0.015326483544883298,-0.015326483544883298,2.1749470394207426,1000,990,0.0,0.0,99,99,0.2318677940846932,0.12391236468305625,1.9999999999999998,-0.01750143058430404
2004-03-31,2004-04-30,ok,0.016600838817262452,0.01663224865691061,2.409861636759138,1000,994,0.019754616130916645,0.019754616130916645,99,99,0.1483355919518577,0.10609065916159564,2.0,0.014190977180503314
2004-04-30,2004-05-31,ok,0.020105120577519692,0.02011170437521013,2.714175320922812,1000,988,0.005459202065041991,0.005459202065041991,98,98,0.15163968923014315,0.10339957940315307,2.0,0.01739094525659688
2004-05-31,2004-06-30,ok,-0.015092333181157576,-0.015090518483905907,2.2911496700709915,1000,993,0.0011105858333334635,0.0011105858333334635,99,99,0.18591544510343874,0.11300953982967216,2.0000000000000004,-0.01738348285122857
2004-06-30,2004-07-31,ok,-0.004406570970383217,-0.004406570970383212,2.3011652319524414,1000,989,0.0,0.0,98,98,0.13911012688025087,0.09974601844327975,2.0,-0.006707736202335658
2004-07-31,2004-08-31,ok,0.002679775518103626,0.0026797755181036252,2.4524587541666207,1000,987,0.0,0.0,98,98,0.2246642851815359,0.14302125260807352,2.0,0.0002273167639370052
2004-08-31,2004-09-30,ok,-0.012148522568981315,-0.01213942873320418,1.6489428658350418,1000,990,0.0038370615093376937,0.0038370615093376937,99,99,0.1965998578870811,0.11942619405276944,2.0,-0.013797465434816357
2004-09-30,2004-10-31,ok,0.007370770136917447,0.0072816511284356285,1.9182437834677346,1000,991,0.0037256993699480044,0.0043049277771362,99,99,0.20059914086925085,0.13359416699048204,1.9999999999999996,0.005452526353449711
2004-10-31,2004-11-30,ok,-0.011125575055473078,-0.011076673916331676,2.3110547567687845,1000,994,0.015866690182155235,0.015866690182155235,99,99,0.1834418604881067,0.10747589411410245,2.0,-0.013436629812241863
2004-11-30,2004-12-31,ok,0.01598993565767958,0.01598993565767958,2.1423042995783383,1000,990,0.0,0.0,99,99,0.12901499738188377,0.09290363044115843,1.9999999999999998,0.013847631358101242
2004-12-31,2005-01-31,ok,-0.008959522872366281,-0.008949422388668502,2.6048091953019186,1000,993,0.003040482750687868,0.003040482750687868,99,99,0.18325884277182716,0.09004466151983155,2.0,-0.0115643320676682
2005-01-31,2005-02-28,ok,0.024622951860196755,0.024630730854919826,2.0300627094522152,1000,991,0.0023701994890530697,0.0023701994890530697,99,99,0.15467965000447118,0.0909816775123259,2.0,0.02259288915074454
2005-02-28,2005-03-31,ok,0.02273383194691684,0.02273769696192494,2.615735799975158,1000,990,0.0009102720226326053,0.0009102720226326053,99,99,0.1979212668582274,0.09141721782642559,1.9999999999999998,0.020118096146941683
2005-03-31,2005-04-30,ok,-0.016072539962933133,-0.0160589684755402,2.4312457961880556,1000,991,0.003274972826481459,0.003274972826481459,99,99,0.23392475391577452,0.1088373035872197,2.0,-0.018503785759121188
2005-04-30,2005-05-31,ok,0.04719207378059938,0.047199190154348106,1.887039240827325,1000,996,0.0014856730164362112,0.0014856730164362112,99,99,0.23793160317656717,0.13187980397080562,2.0,0.045305034539772054
2005-05-31,2005-06-30,ok,-0.0049469191797901465,-0.004943401882058533,3.1646998567092615,1000,990,0.0007771316243079325,0.0007771316243079325,99,99,0.09929250160285495,0.06928379860574693,2.0,-0.008111619036499408
2005-06-30,2005-07-31,ok,0.028536129224609824,0.028542193749966187,2.1801354759659297,1000,993,0.0012724560126667506,0.0012724560126667506,99,99,0.12243600966870732,0.0617704808441858,1.9999999999999998,0.026355993748643895
2005-07-31,2005-08-31,ok,-0.02522752731741093,-0.025240121816185176,2.780302812970115,1000,992,0.005810361689009874,0.005810361689009874,99,99,0.1556501820632697,0.08583651690369953,2.0,-0.028007830130381044
2005-08-31,2005-09-30,ok,-0.034273634645862736,-0.03419430615337666,2.177733710758707,1000,986,0.013927052753877114,0.013927052753877114,98,98,0.15102396670058144,0.0929709964505883,2.0,-0.036451368356621446
2005-09-30,2005-10-31,ok,0.03359937997236323,0.033601335098134566,2.196174010802741,1000,986,0.00035834416630001523,0.00035834416630001523,98,98,0.1616275301923625,0.08759607277473654,1.9999999999999998,0.03140320596156049
2005-10-31,2005-11-30,ok,0.012423427499722446,0.012423427499722448,1.7348910560898474,1000,990,0.0,0.0,99,99,0.12491049937380172,0.08360010779628138,1.9999999999999998,0.0106885364436326
2005-11-30,2005-12-31,ok,0.0023882575485386776,0.002393769646569444,2.590215442607315,1000,991,0.000872167409930884,0.000872167409930884,99,99,0.11671938544804977,0.08061951680786317,2.0000000000000004,-0.00020195789406863727
2005-12-31,2006-01-31,ok,-0.02523687226965146,-0.025118859507244982,2.423985607778627,1000,994,0.01691696708808488,0.01691696708808488,99,99,0.12948789830701996,0.07946754254124225,2.0,-0.027660857877430087
2006-01-31,2006-02-28,ok,0.03485683741798163,0.03487243243174496,2.361642711015459,1000,986,0.003839548271187398,0.003839548271187398,98,98,0.14229638629671257,0.08795685891995268,2.0,0.03249519470696617
2006-02-28,2006-03-31,ok,-0.004864027117854147,-0.004864027117854146,2.291716538065599,1000,991,0.0,0.0,99,99,0.09198715925369005,0.06754649531775395,2.0,-0.0071557436559197465
2006-03-31,2006-04-30,ok,-0.003318116637427885,-0.0032213763134188705,2.323547106031865,1000,987,0.013590941838859956,0.013590941838859956,98,98,0.10304614953607527,0.06613477849658744,2.0,-0.00564166374345975
2006-04-30,2006-05-31,ok,0.021624282450303702,0.02168521883661226,2.537022914480915,1000,989,0.007262978105907383,0.007262978105907383,98,98,0.16962377242747734,0.10201031781366002,2.0,0.019087259535822788
2006-05-31,2006-06-30,ok,0.00013071476309216198,0.0002284843929166573,2.2218696520106995,1000,983,0.012313555393513103,0.012313555393513103,98,98,0.13603658297855506,0.08004445092478057,1.9999999999999996,-0.0020911548889185378
2006-06-30,2006-07-31,ok,-0.015108445480804866,-0.015058539149296054,2.147969915441421,1000,989,0.006275947121329421,0.006275947121329421,98,98,0.1507461211553327,0.07304890492960028,2.0,-0.017256415396246286
2006-07-31,2006-08-31,ok,0.02381633364953343,0.023822646757108677,2.260001071640017,1000,990,0.0007369959812337306,0.0007369959812337306,99,99,0.193750363118774,0.10361022626066012,2.0,0.02155633257789341
2006-08-31,2006-09-30,ok,0.03248819265980367,0.032533469758919034,1.6516212803813464,1000,996,0.0055939089591509105,0.0055939089591509105,99,99,0.18248446523245665,0.11382024669548324,2.0000000000000004,0.030836571379422324
2006-09-30,2006-10-31,ok,0.005404696728877414,0.005407842456852261,2.5166065747854858,1000,994,0.00038588419711057533,0.00038588419711057533,99,99,0.1432800764270886,0.07277945039505143,2.0,0.002888090154091928
2006-10-31,2006-11-30,ok,0.01640075478777004,0.016417481399369473,2.1663941881526236,1000,991,0.0019710831486482346,0.0019710831486482346,99,99,0.10226430544120531,0.06583483178773311,1.9999999999999998,0.014234360599617416
2006-11-30,2006-12-31,ok,0.0038340772767703826,0.00393527177197186,2.224484978438653,1000,989,0.01253648354825021,0.01253648354825021,98,98,0.17378429286194313,0.0881573502597091,1.9999999999999998,0.0016095922983317295
2006-12-31,2007-01-31,ok,0.02565252530281396,0.025670793219975466,2.578668912291348,1000,993,0.002110434052853483,0.002110434052853483,99,99,0.11747191858244489,0.06863283012316634,2.0,0.02307385639052261
2007-01-31,2007-02-28,ok,0.023362279686188328,0.023414147873661046,2.2561918921689275,1000,994,0.002389617893927015,0.0030402108497018985,99,99,0.1459658166732541,0.08040349062367631,2.0,0.0211060877940194
2007-02-28,2007-03-31,ok,-0.0012333861765990665,-0.0012165937425187552,2.7219740310094007,1000,989,0.0019723319333226352,0.0019723319333226352,98,98,0.13251136529006174,0.0605478946533586,2.0,-0.003955360207608467
2007-03-31,2007-04-30,ok,0.013024445878802091,0.013098057857337907,2.24865923538571,1000,991,0.008465038930061777,0.008465038930061777,99,99,0.06513411143697882,0.05119269329875449,1.9999999999999998,0.010775786643416382
2007-04-30,2007-05-31,ok,-0.024440923106920177,-0.024436869645097885,2.9762997257695547,1000,988,0.0005009221233687625,0.0005009221233687625,98,98,0.14605896400982743,0.08750842966910875,2.0,-0.02741722283268973
2007-05-31,2007-06-30,ok,-0.006869480108731636,-0.006852870710250819,2.0989053317867543,1000,989,0.0021196271670261787,0.0021196271670261787,98,98,0.13762801953903137,0.07195590553422418,2.0,-0.008968385440518391
2007-06-30,2007-07-31,ok,-0.011253372718841208,-0.01122377512641433,2.429285121764581,1000,988,0.003735183294659582,0.003735183294659582,98,98,0.12222035159068592,0.08101575457605892,2.0,-0.013682657840605789
2007-07-31,2007-08-31,ok,0.008913701058430487,0.00896890647350054,2.2718553648136846,1000,984,0.006564258629019134,0.006564258629019134,98,98,0.20881957470103615,0.1042483381803442,1.9999999999999998,0.006641845693616803
2007-08-31,2007-09-30,ok,-0.017611373021367793,-0.017590195405212273,2.144621881569963,1000,984,0.003163671370708025,0.003163671370708025,98,98,0.1949432877878814,0.10403226485233734,2.0,-0.019755994902937755
2007-09-30,2007-10-31,ok,-0.050279436432598815,-0.050010799820162925,2.6311092999494803,1000,993,0.0039081849811555425,0.0071869080157420245,99,99,0.16181494850216074,0.09553002449742927,2.0,-0.052910545732548296
2007-10-31,2007-11-30,ok,-0.05532996429108424,-0.05524845416845837,2.188951742974674,1000,983,0.012004436321923748,0.012004436321923748,98,98,0.1291232654870328,0.07844034863460594,2.0,-0.05751891603405892
2007-11-30,2007-12-31,ok,-0.05121341855268619,-0.05113115590145462,2.1602868412777845,1000,979,0.016423199758959287,0.016423199758959287,97,97,0.1269003902201945,0.09065596587690872,1.9999999999999996,-0.05337370539396398
2007-12-31,2008-01-31,ok,0.07158518366535525,0.07162340490892354,1.9092973353700782,1000,983,0.007864453409109372,0.007864453409109372,98,98,0.1271486289790898,0.06809885235236812,2.0,0.06967588632998517
2008-01-31,2008-02-29,ok,-0.04352164814544032,-0.043476687745036,2.5224287932003406,1000,989,0.016966188831816338,0.016966188831816338,98,98,0.15734320838087873,0.08242301283466821,2.0,-0.04604407693864066
2008-02-29,2008-03-31,ok,0.02805802957479835,0.028084242446978425,2.1774647376953116,1000,985,0.007012539374017421,0.007012539374017421,98,98,0.11735673683495547,0.06551544099977794,2.0,0.025880564837103038
2008-03-31,2008-04-30,ok,0.057341847231382304,0.05750575428040004,1.8588726353369822,1000,990,0.003194987879279885,0.004493185801167822,99,99,0.13615409215267835,0.07746786291143315,1.9999999999999998,0.05548297459604532
2008-04-30,2008-05-31,ok,-0.04435235589556857,-0.044352355895568574,3.011064844676495,1000,988,0.0,0.0,98,98,0.11175910033749457,0.08115980344373319,1.9999999999999998,-0.04736342074024506
2008-05-31,2008-06-30,ok,-0.07348449805012766,-0.073478594573136,1.9224212656984132,1000,990,0.0024716995952382237,0.0024716995952382237,99,99,0.10700056035944613,0.0717565286760325,2.0,-0.07540691931582608
2008-06-30,2008-07-31,ok,0.05168868285768233,0.0516953604449354,1.6917114377883653,1000,980,0.00231860668508954,0.00231860668508954,98,98,0.13151773305096467,0.08345986620838639,2.0,0.04999697141989396
2008-07-31,2008-08-31,ok,0.026282298948653037,0.02628820883871501,1.9197488273906609,1000,984,0.0023049493221439237,0.0023049493221439237,98,98,0.11528210451259664,0.08542745427841293,2.0,0.024362550121262375
2008-08-31,2008-09-30,ok,-0.09463122134567488,-0.09157785626109692,1.9654929480546595,1000,994,0.005730552960343761,0.0073167123415309844,99,99,0.11484838989517875,0.07783239715468036,2.0,-0.09659671429372954
2008-09-30,2008-10-31,ok,-0.05256354063646876,-0.052554403688368556,2.5237856570688546,1000,979,0.005768275315764741,0.005768275315764741,97,97,0.16185250399459084,0.07893619792454334,1.9999999999999998,-0.05508732629353762
2008-10-31,2008-11-30,ok,-0.05629967579479161,-0.056281697179002506,2.4241805723628627,1000,976,0.03942678901118459,0.03942678901118459,97,97,0.09263598862963868,0.05529753013362552,1.9999999999999998,-0.05872385636715447
2008-11-30,2008-12-31,ok,-0.017611151401665782,-0.017603828615228963,1.8234995279881003,1000,977,0.126254938565844,0.126254938565844,97,97,0.1834921399302242,0.07530039735270681,2.0,-0.019434650929653883
2008-12-31,2009-01-31,ok,-0.022126227127840403,-0.022125288672507973,1.7775130337493688,1000,986,0.028888609641972644,0.028888609641972644,98,98,0.0787633121327896,0.046636563836874464,2.0,-0.023903740161589773
2009-01-31,2009-02-28,ok,-0.04152826508406717,-0.04152251918681443,2.129209933520502,1000,989,0.019543868206561787,0.019543868206561787,98,98,0.0931045834929185,0.051018784277782524,2.0,-0.043657475017587676
2009-02-28,2009-03-31,ok,0.02291383785032981,0.022913837850329806,2.356388985674138,1000,983,0.0,0.0,98,98,0.24703946390364256,0.10051398932860182,2.0,0.020557448864655672
2009-03-31,2009-04-30,ok,0.05859691979978965,0.05863082920070473,1.0284576166683883,1000,991,0.13563760366045735,0.13563760366045735,99,99,0.2712752073209147,0.11218441718034525,2.0,0.05756846218312126
2009-04-30,2009-05-31,ok,0.07369699532497644,0.07369714183745078,3.4834516053949236,1000,996,0.00430919042233816,0.00430919042233816,99,99,0.12296319443219904,0.07605829342209008,2.0,0.07021354371958151
2009-05-31,2009-06-30,ok,0.049676617407428125,0.049676617407428125,2.583508138340239,1000,996,0.0,0.0,99,99,0.11910341624541172,0.08399777031017097,2.0,0.047093109269087885
2009-06-30,2009-07-31,ok,0.007851254187666934,0.007851254187666933,2.5306174988202654,1000,994,0.0,0.0,99,99,0.13747579420811581,0.10059009872824894,2.0,0.005320636688846669
2009-07-31,2009-08-31,ok,0.016967251373050347,0.01696741447635462,1.3538183257652716,1000,998,0.0007030314839186952,0.0007030314839186952,99,99,0.131378051170884,0.08890963770729969,2.0,0.015613433047285075
2009-08-31,2009-09-30,ok,0.030192026989284547,0.030192085163694007,3.0059469730138506,1000,995,0.0003681924649688463,0.0003681924649688463,99,99,0.11124494209499312,0.07433611903300963,2.0,0.027186080016270694
2009-09-30,2009-10-31,ok,0.006873902156457544,0.0068739507665035535,2.4454795909289273,1000,992,0.0006076255751136258,0.0006076255751136258,99,99,0.19367692450558793,0.09511959758348869,1.9999999999999996,0.0044284225655286166
2009-10-31,2009-11-30,ok,0.004213144237493348,0.00421337488497447,2.1142657778218665,1000,994,0.02883093514092538,0.02883093514092538,99,99,0.09669188558176592,0.07300589081545145,1.9999999999999998,0.0020988784596714816
2009-11-30,2009-12-31,ok,0.012390853442524614,0.012391214636439522,3.401663838221584,1000,990,0.0029128541524909065,0.0029128541524909065,99,99,0.16454341241071835,0.08836046545710297,1.9999999999999998,0.008989189604303031
2009-12-31,2010-01-31,ok,0.055568547577684445,0.05522672291258779,2.3024820434507935,1000,990,0.0024890563293078812,0.00479827113502139,99,99,0.14249806286957997,0.0884422021471183,2.0,0.05326606553423365
2010-01-31,2010-02-28,ok,0.0065726077940985485,0.00657260779409855,1.814762462744411,1000,991,0.0,0.0,99,99,0.1342120287545294,0.09030772147762624,2.0,0.004757845331354137
2010-02-28,2010-03-31,ok,0.029290146594538987,0.029291640477364985,2.377859750466885,1000,992,0.010984432544201861,0.010984432544201861,99,99,0.1578289733743718,0.09897577642857312,1.9999999999999996,0.0269122868440721
2010-03-31,2010-04-30,ok,-0.009274406774671132,-0.009274309943046243,2.6659964715835756,1000,993,0.00043617849046922736,0.00043617849046922736,99,99,0.0953966705844479,0.054880910436204744,1.9999999999999998,-0.011940403246254706
2010-04-30,2010-05-31,ok,0.02381219925608478,0.023812199256084788,2.4488231339693862,1000,994,0.0,0.0,99,99,0.22374393407318663,0.12985039199302728,2.0,0.021363376122115394
2010-05-31,2010-06-30,ok,0.010942777556028958,0.010942777556028951,2.310873991173923,1000,991,0.0,0.0,99,99,0.13549421791531596,0.0864625350486297,2.0,0.008631903564855034
2010-06-30,2010-07-31,ok,0.009005825313053745,0.009006082761486327,1.7211033778234914,1000,992,0.0009065085654168502,0.0009065085654168502,99,99,0.15326665628945912,0.08966265172626668,2.0,0.0072847219352302536
2010-07-31,2010-08-31,ok,-0.00210695692547753,-0.0021062847485793196,2.6986060874899978,1000,990,0.002667368643707072,0.002667368643707072,99,99,0.11288493206371034,0.08234205645543433,2.0,-0.004805563012967528
