case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,0.11893839999999997,0.09977248895994488,0.019165911040055092,1000.0
zero_cost_0,2009-09-30,0.017064100000000006,0.06538945647355146,-0.048325356473551455,1000.0
zero_cost_0,2009-10-31,-0.16558160000000002,-0.13373984612519046,-0.03184175387480956,1000.0
zero_cost_0,2009-11-30,0.06886083306719996,0.06852558127387376,0.00033525179332620503,1000.0
zero_cost_0,2009-12-31,-0.01338530000000001,0.06773679944851388,-0.0811220994485139,1000.0
zero_cost_0,2010-01-31,-0.006083500000000041,-0.0043329145252726286,-0.0017505854747274126,1000.0
zero_cost_0,2010-02-28,0.028847913875999952,0.030598838831213417,-0.0017509249552134648,1000.0
zero_cost_0,2010-03-31,0.042855399999999946,0.11346810510631859,-0.07061270510631865,1000.0
zero_cost_0,2010-04-30,0.05762990000000001,0.07386778669830492,-0.016237886698304907,1000.0
zero_cost_0,2010-05-31,-0.1884957,-0.09132179389054917,-0.09717390610945081,1000.0
zero_cost_0,2010-06-30,-0.057635599999999995,-0.09853500159035515,0.040899401590355156,1000.0
zero_cost_0,2010-07-31,0.09288083174399993,0.0763300813754828,0.016550750368517123,1000.0
zero_cost_0,2010-08-31,-0.048044500000000004,-0.05120295012133926,0.0031584501213392582,1000.0
zero_cost_0,2010-09-30,0.0806499,0.1462762013172208,-0.0656263013172208,1000.0
zero_cost_0,2010-10-31,-0.013393062069199992,0.013983949777407939,-0.02737701184660793,1000.0
zero_cost_0,2010-11-30,0.08950719999999995,0.006861673475807746,0.08264552652419221,1000.0
zero_cost_0,2010-12-31,0.010111500000000042,0.10851796498557777,-0.09840646498557773,1000.0
zero_cost_0,2011-01-31,0.035550499999999985,0.034123040629758614,0.0014274593702413713,1000.0
zero_cost_0,2011-02-28,0.08406745826759995,0.005661152268373218,0.07840630599922674,10.0
zero_cost_0,2011-03-31,0.1257625,-0.01643416893543294,0.14219666893543292,100.0
zero_cost_0,2011-04-30,0.035747399999999964,0.007615529130119815,0.02813187086988015,100.0
zero_cost_0,2011-05-31,0.011314100000000039,-0.038167974170070444,0.049482074170070486,1000.0
zero_cost_0,2011-06-30,-0.03678036996699998,-0.025446516942864195,-0.011333853024135785,1000.0
zero_cost_0,2011-07-31,-0.048246247078999965,0.004777017131950754,-0.053023264210950716,1000.0
zero_cost_0,2011-08-31,-0.08038749999999997,-0.10443766307639168,0.024050163076391712,1000.0
zero_cost_0,2011-09-30,-0.08254736744989999,-0.146552911392006,0.064005543942106,1000.0
zero_cost_0,2011-10-31,0.07984973877849998,0.1950714247732122,-0.11522168599471223,1000.0
zero_cost_0,2011-11-30,-0.09370229999999999,-0.05209709669508476,-0.041605203304915225,10.0
zero_cost_0,2011-12-31,7.699999999999005e-05,-0.07746115401484766,0.07753815401484765,10.0
zero_cost_0,2012-01-31,0.10710919999999999,0.15562630587438026,-0.04851710587438027,10.0
zero_cost_0,2012-02-29,0.052543199999999984,0.15793947835120725,-0.10539627835120727,1.0
zero_cost_0,2012-03-31,-0.012647999999999989,0.023538224256503166,-0.036186224256503155,1000.0
zero_cost_0,2012-04-30,0.030980866294,-0.03705323516012496,0.06803410145412496,1000.0
zero_cost_0,2012-05-31,-0.08749129999999998,-0.09078731431324459,0.0032960143132446107,10.0
zero_cost_0,2012-06-30,0.019261400000000005,0.007261910398608327,0.011999489601391678,10.0
zero_cost_0,2012-07-31,-0.006170999999999972,-0.01486330116339261,0.00869230116339264,1000.0
zero_cost_0,2012-08-31,0.07617445820149994,0.036241190698291716,0.03993326750320823,10.0
zero_cost_0,2012-09-30,-0.11782719999999998,0.0033243366976723294,-0.12115153669767231,100.0
zero_cost_0,2012-10-31,0.045701899999999976,-0.0013687909223173778,0.04707069092231735,1.0
zero_cost_0,2012-11-30,0.00527349999999999,0.04032059048304064,-0.03504709048304065,10.0
zero_cost_0,2012-12-31,0.03830826698080001,0.022523265830753612,0.0157850011500464,10.0
zero_cost_0,2013-01-31,0.0431864,0.044134869796092206,-0.0009484697960922064,10.0
zero_cost_0,2013-02-28,-0.008335299999999999,-0.07913396399621239,0.07079866399621239,10.0
zero_cost_0,2013-03-31,0.06086359999999998,0.030763243452156166,0.030100356547843817,100.0
zero_cost_0,2013-04-30,-0.03558509999999997,0.012545083557231003,-0.04813018355723097,10.0
zero_cost_0,2013-05-31,-0.03136610000000001,0.041788694294339596,-0.0731547942943396,10.0
zero_cost_0,2013-06-30,-0.0474286,-0.038802773895496814,-0.008625826104503187,100.0
zero_cost_0,2013-07-31,0.06341450000000001,0.11415674192048064,-0.05074224192048063,100.0
zero_cost_0,2013-08-31,-0.052207400000000015,0.043191736667337596,-0.09539913666733761,100.0
zero_cost_0,2013-09-30,0.0869991,0.06440609075949821,0.022593009240501782,100.0
zero_cost_0,2013-10-31,-0.0322761,-0.010871191511437292,-0.02140490848856271,100.0
zero_cost_0,2013-11-30,0.01989740000000001,0.024756949086511805,-0.0048595490865117955,100.0
zero_cost_0,2013-12-31,0.00024048034179998767,0.024237698471382362,-0.023997218129582373,100.0
zero_cost_0,2014-01-31,-0.07177925897910001,-0.0008520019255845624,-0.07092725705351545,100.0
zero_cost_0,2014-02-28,0.05409099999999999,0.06829193032926816,-0.014200930329268162,100.0
zero_cost_0,2014-03-31,-0.028242000000000003,-0.017224437710757837,-0.011017562289242167,100.0
zero_cost_0,2014-04-30,-0.027686213804099993,-0.04826711415469398,0.020580900350593987,100.0
zero_cost_0,2014-05-31,0.06811439999999998,0.009468995087927874,0.058645404912072104,100.0
zero_cost_0,2014-06-30,0.11097979999999995,0.08435904794029439,0.026620752059705557,100.0
zero_cost_0,2014-07-31,-0.05694209999999997,-0.03872533592405862,-0.018216764075941347,100.0
zero_cost_0,2014-08-31,0.02605989999999994,0.06463301130555145,-0.03857311130555151,100.0
zero_cost_0,2014-09-30,-0.060045693517300006,-0.059460613918617504,-0.0005850795986825016,100.0
zero_cost_0,2014-10-31,-0.01492310000000003,0.021513896321795213,-0.03643699632179524,1000.0
zero_cost_0,2014-11-30,0.000663000000000031,-0.012399846324163785,0.013062846324163817,1000.0
zero_cost_0,2014-12-31,0.03269610000000001,0.0016559787844492011,0.03104012121555081,1000.0
zero_cost_0,2015-01-31,0.009082495610000012,-0.044870010840281915,0.05395250645028193,1000.0
zero_cost_0,2015-02-28,0.06783765112319998,0.09009952185610573,-0.022261870732905753,1000.0
zero_cost_0,2015-03-31,-0.008522999999999973,0.011419798992413712,-0.019942798992413684,100.0
zero_cost_0,2015-04-30,0.03477250000000001,-0.003636090563915256,0.03840859056391527,100.0
zero_cost_0,2015-05-31,-0.01220329999999996,0.005105808418616136,-0.017309108418616097,1000.0
zero_cost_0,2015-06-30,0.01003205415040002,-0.013382003192116873,0.023414057342516892,1000.0
zero_cost_0,2015-07-31,0.015556099999999982,-0.06569664931731757,0.08125274931731755,1000.0
zero_cost_0,2015-08-31,-0.07627929999999995,-0.05373677642236996,-0.022542523577629994,1000.0
zero_cost_0,2015-09-30,-0.02066838735999999,-0.09263215397877972,0.07196376661877973,100.0
zero_cost_0,2015-10-31,0.060494999999999986,0.06603241657701121,-0.005537416577011227,100.0
zero_cost_0,2015-11-30,0.05913569999999998,-0.006163982433650124,0.0652996824336501,100.0
zero_cost_0,2015-12-31,-0.06511710000000001,-0.04029716089948815,-0.024819939100511862,100.0
zero_cost_0,2016-01-31,-0.05059847646549996,-0.11235298061007334,0.06175450414457338,100.0
zero_cost_0,2016-02-29,0.009855599999999987,0.013756268230234063,-0.003900668230234076,100.0
zero_cost_0,2016-03-31,0.13054099999999996,0.08907677003193658,0.041464229968063385,100.0
zero_cost_0,2016-04-30,0.1143415,0.06977337100982585,0.04456812899017415,100.0
zero_cost_0,2016-05-31,0.039012699999999984,0.014269042637217899,0.024743657362782084,100.0
zero_cost_0,2016-06-30,-0.012245025401599953,-0.020916720062261845,0.008671694660661892,1000.0
zero_cost_0,2016-07-31,0.00445630000000001,0.03135828275181682,-0.026901982751816808,100.0
zero_cost_0,2016-08-31,0.01922299999999998,0.01214963939753531,0.007073360602464669,100.0
zero_cost_0,2016-09-30,0.012042499999999989,0.029626786774371788,-0.0175842867743718,100.0
zero_cost_0,2016-10-31,-0.03230169999999999,-0.06217275195442377,0.02987105195442378,100.0
zero_cost_0,2016-11-30,0.13300757841599994,0.08888132353094717,0.04412625488505277,100.0
zero_cost_0,2016-12-31,0.03412270000000002,0.006008035683731445,0.028114664316268575,100.0
zero_cost_0,2017-01-31,0.034842200000000004,-0.0017583610353549114,0.03660056103535492,100.0
zero_cost_0,2017-02-28,0.023621299999999974,0.03500749373562918,-0.01138619373562921,1000.0
zero_cost_0,2017-03-31,0.0383725,-0.009422870022155262,0.04779537002215526,1000.0
zero_cost_0,2017-04-30,-0.004721400000000009,-0.0038713399341397826,-0.0008500600658602267,1000.0
zero_cost_0,2017-05-31,-0.04020449999999998,-0.01633081357555203,-0.023873686424447954,1000.0
zero_cost_0,2017-06-30,0.053925400000000005,0.02377779402478256,0.030147605975217446,1000.0
zero_cost_0,2017-07-31,0.010792699999999971,0.02075961466496623,-0.00996691466496626,1000.0
zero_cost_0,2017-08-31,-0.03904769999999999,-0.018076559772154374,-0.020971140227845617,1000.0
zero_cost_0,2017-09-30,0.02841909999999995,0.021461583485016193,0.006957516514983757,1000.0
zero_cost_0,2017-10-31,-0.029382399999999975,0.02240631133692656,-0.051788711336926536,1000.0
zero_cost_0,2017-11-30,0.01322680000000001,0.028544076710553885,-0.015317276710553874,1000.0
zero_cost_0,2017-12-31,-0.023171799999999982,0.013448252881108838,-0.03662005288110882,1000.0
zero_cost_0,2018-01-31,0.05271939999999999,0.039978232079824365,0.012741167920175628,1000.0
zero_cost_0,2018-02-28,-0.051514052284999994,-0.03304776367700514,-0.018466288607994853,1000.0
zero_cost_0,2018-03-31,-0.02182820376000001,-0.011093576952886663,-0.010734626807113349,1000.0
zero_cost_0,2018-04-30,-0.009687450210400041,0.012861868032154234,-0.022549318242554274,1000.0
zero_cost_0,2018-05-31,-0.00785142030499998,0.010076282799127487,-0.017927703104127467,1000.0
zero_cost_0,2018-06-30,0.03314979999999997,0.024668290387835565,0.008481509612164408,1000.0
zero_cost_0,2018-07-31,0.01658875131140001,0.02171631268932428,-0.005127561377924271,1000.0
zero_cost_0,2018-08-31,0.02476900000000001,0.03888520151004901,-0.014116201510049001,1000.0
zero_cost_0,2018-09-30,-0.041409100000000004,-0.026241604970458417,-0.015167495029541588,1000.0
zero_cost_0,2018-10-31,-0.08249568809279997,-0.08619767431493468,0.003701986222134704,1000.0
zero_cost_0,2018-11-30,0.04997639999999996,0.015540511048820111,0.034435888951179855,1000.0
zero_cost_0,2018-12-31,-0.10000769999999998,-0.14449143069164228,0.0444837306916423,1000.0
zero_cost_0,2019-01-31,0.05681243939339994,0.15194698092713166,-0.09513454153373171,1000.0
zero_cost_0,2019-02-28,0.02399509999999999,0.036782355212275165,-0.012787255212275174,1000.0
zero_cost_0,2019-03-31,0.02197389999999998,-0.03983115485695195,0.061805054856951924,1000.0
zero_cost_0,2019-04-30,0.003846231724099991,0.045000956283833805,-0.04115472455973381,1000.0
zero_cost_0,2019-05-31,0.000916300000000044,-0.08233027284258605,0.0832465728425861,1000.0
zero_cost_0,2019-06-30,0.09942199999999998,0.05557627915012655,0.04384572084987343,1000.0
zero_cost_0,2019-07-31,0.025729199999999935,-0.002571550052109447,0.028300750052109382,1000.0
zero_cost_0,2019-08-31,0.00199859999999999,-0.05867738224023045,0.060675982240230436,1000.0
zero_cost_0,2019-09-30,-0.076018,-0.003155741435304382,-0.07286225856469562,1000.0
zero_cost_0,2019-10-31,0.01581730000000001,0.010903806220510643,0.004913493779489367,1000.0
zero_cost_0,2019-11-30,0.0762278,0.048040485714916766,0.028187314285083233,1000.0
zero_cost_0,2019-12-31,0.0858804,0.002238368182475136,0.08364203181752486,1000.0
zero_cost_0,2020-01-31,0.06944748316679994,-0.00039337666380059595,0.06984085983060054,1000.0
zero_cost_0,2020-02-29,-0.011311299999999951,-0.05114640411168995,0.03983510411169,1000.0
zero_cost_0,2020-03-31,-0.17361630886999999,-0.13902506247692728,-0.034591246393072705,1000.0
zero_cost_0,2020-04-30,0.05031660000000002,0.1459491899770652,-0.0956325899770652,1000.0
zero_cost_0,2020-05-31,0.019325700000000022,0.09943631409923004,-0.08011061409923001,1000.0
zero_cost_0,2020-06-30,0.1719212,0.024724417892997452,0.14719678210700254,1000.0
zero_cost_0,2020-07-31,-0.09837080000000001,0.03900801180443149,-0.1373788118044315,1000.0
zero_cost_0,2020-08-31,0.06784619999999998,0.015788631240068407,0.052057568759931575,1000.0
zero_cost_0,2020-09-30,0.05651000000000002,-0.00873127302794246,0.06524127302794248,1000.0
zero_cost_0,2020-10-31,-0.09824139999999999,0.010551829338385344,-0.10879322933838534,1000.0
zero_cost_0,2020-11-30,0.3260501,0.16094595018540098,0.16510414981459903,1000.0
zero_cost_0,2020-12-31,0.14254199999999997,0.07411484927017893,0.06842715072982104,1000.0
zero_cost_0,2021-01-31,0.2305893,0.025919229571519712,0.2046700704284803,1000.0
zero_cost_0,2021-02-28,-0.07228879999999997,0.03878592208717766,-0.11107472208717764,1000.0
zero_cost_0,2021-03-31,0.018968799999999994,-0.05418616799145086,0.07315496799145085,1000.0
zero_cost_0,2021-04-30,-0.08729869999999998,0.002202950171352245,-0.08950165017135223,1000.0
zero_cost_0,2021-05-31,0.1489944,-0.011833553513247155,0.16082795351324716,1000.0
zero_cost_0,2021-06-30,0.15504850000000003,0.026244144191748718,0.1288043558082513,1000.0
zero_cost_0,2021-07-31,-0.07415999999999999,-0.0557175519383884,-0.01844244806161159,1000.0
zero_cost_0,2021-08-31,0.05074899999999997,0.005277878783908796,0.04547112121609117,1000.0
zero_cost_0,2021-09-30,-0.08761859999999999,0.00045940857402744734,-0.08807800857402744,1000.0
zero_cost_0,2021-10-31,0.0389004,0.039209163733502875,-0.0003087637335028731,1000.0
zero_cost_0,2021-11-30,-0.02571290000000002,-0.058161421597468746,0.03244852159746872,1000.0
zero_cost_0,2021-12-31,-0.13286320000000001,-0.02046350631282066,-0.11239969368717935,1000.0
zero_cost_0,2022-01-31,-0.13728869999999999,-0.1176700047173739,-0.01961869528262608,1000.0
zero_cost_0,2022-02-28,0.03436449999999999,0.007986894468361106,0.026377605531638884,1000.0
zero_cost_0,2022-03-31,0.06282499999999998,0.005447563929174836,0.05737743607082514,1000.0
zero_cost_0,2022-04-30,-0.1270897,-0.1161312006730438,-0.010958499326956195,1000.0
zero_cost_0,2022-05-31,0.0017915000000000387,-0.04187190750509931,0.043663407505099346,1000.0
zero_cost_0,2022-06-30,-0.098493,-0.08317880062218681,-0.015314199377813184,1000.0
zero_cost_0,2022-07-31,0.11220996684339994,0.09198393712761303,0.02022602971578691,1000.0
zero_cost_0,2022-08-31,-0.011674599999999983,-0.002295296247516918,-0.009379303752483064,1000.0
zero_cost_0,2022-09-30,-0.10142190000000004,-0.07467956582030288,-0.026742334179697153,1000.0
zero_cost_0,2022-10-31,0.0449937263552,0.04279742850098812,0.0021962978542118816,100.0
zero_cost_0,2022-11-30,0.02925020000000001,0.012310073054673932,0.01694012694532608,1000.0
zero_cost_0,2022-12-31,-0.10949739999999997,-0.07096127083852433,-0.03853612916147564,1000.0
zero_cost_0,2023-01-31,0.17763169999999998,0.1032693206843903,0.07436237931560967,1000.0
zero_cost_0,2023-02-28,0.008981500000000007,0.017275102832609114,-0.008293602832609107,100.0
zero_cost_0,2023-03-31,0.011639800000000013,0.06525622930991726,-0.053616429309917245,100.0
zero_cost_0,2023-04-30,-0.003038700000000003,-0.06849471156672378,0.06545601156672377,100.0
zero_cost_0,2023-05-31,0.16291170000000002,0.04942533679741662,0.1134863632025834,100.0
zero_cost_0,2023-06-30,0.05543069999999997,0.08479552101859764,-0.029364821018597664,100.0
zero_cost_0,2023-07-31,0.11428839999999994,0.045438383443677816,0.06885001655632213,100.0
zero_cost_0,2023-08-31,-0.006767700000000029,-0.03746602025257806,0.03069832025257803,100.0
zero_cost_0,2023-09-30,-0.06336979999999995,-0.06725019653309605,0.0038803965330961032,100.0
zero_cost_0,2023-10-31,-0.0486754,-0.09007597448626312,0.041400574486263116,100.0
zero_cost_0,2023-11-30,0.10979679999999994,0.15489756649367267,-0.04510076649367273,100.0
zero_cost_0,2023-12-31,0.06740949999999997,0.09493023385820752,-0.027520733858207552,100.0
zero_cost_0,2024-01-31,0.05652519999999999,-0.06209738050069799,0.11862258050069799,100.0
zero_cost_0,2024-02-29,0.17689370000000004,0.0633044334791674,0.11358926652083265,1000.0
zero_cost_0,2024-03-31,0.02340569999999999,0.022485929566966267,0.0009197704330337238,1000.0
zero_cost_0,2024-04-30,-0.13069409999999998,-0.059278014749872994,-0.07141608525012699,1000.0
