missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,-0.006530192407420188,-0.006530192407420186,2.0,1000,1000,0.0,0.0,100,100,0.1309176442417462,0.07252906440114729,2.0
zero,1999-08-31,1999-09-30,ok,-0.03408704347196444,-0.034067319903310335,0.9649903918190073,1000,1000,0.002661750155748837,0.002661750155748837,100,100,0.16753313841695705,0.09177855957147009,2.0000000000000004
zero,1999-09-30,1999-10-31,ok,-0.09847973563229694,-0.09850370135033588,0.5841704306791191,1000,1000,0.0033462326220250627,0.0033462326220250627,100,100,0.15562339225367788,0.08785269432459913,2.0000000000000004
zero,1999-10-31,1999-11-30,ok,-0.0928515874083228,-0.09283851585062117,0.8380001083029975,1000,1000,0.0017149773946033646,0.0017149773946033646,100,100,0.17974392174737472,0.08856548841644951,2.0
zero,1999-11-30,1999-12-31,ok,-0.1858370451753097,-0.18582558293616702,1.2218967442277335,1000,1000,0.0025884453102619034,0.0025884453102619034,100,100,0.15055690278985503,0.08966358331480313,1.9999999999999996
zero,1999-12-31,2000-01-31,ok,-0.0038324526384480046,-0.0038431392502334123,1.395883794408782,1000,1000,0.0012303260172002637,0.0012303260172002637,100,100,0.21046435729707316,0.11780137986576211,2.0
zero,2000-01-31,2000-02-29,ok,-0.012262384107205995,-0.012332581143007339,0.9596338035417329,1000,1000,0.008171948288866198,0.008171948288866198,100,100,0.16815961130482612,0.10667052289947233,2.0
zero,2000-02-29,2000-03-31,ok,-0.21175583448566318,-0.21175583448566324,2.2980806419503033,1000,1000,0.0,0.0,100,100,0.19018484802035662,0.10059946554731199,1.9999999999999998
zero,2000-03-31,2000-04-30,ok,-0.14703889599645364,-0.14705583666874092,1.5275728187633897,1000,1000,0.001843381097640157,0.001843381097640157,100,100,0.17109632321043758,0.10903727235736409,2.0
zero,2000-04-30,2000-05-31,ok,-0.14198625016911295,-0.14204396712812523,1.095366651174326,1000,1000,0.0060348137821296215,0.0060348137821296215,100,100,0.1789913246227027,0.1042569970843992,2.0
zero,2000-05-31,2000-06-30,ok,0.16985086332205357,0.1698301324023251,1.0330896311339517,1000,1000,0.002768552314167052,0.002768552314167052,100,100,0.21993070807809073,0.134204793712886,1.9999999999999998
zero,2000-06-30,2000-07-31,ok,-0.052324465808464934,-0.0522478887026444,0.9280533890543843,1000,1000,0.05818242727460975,0.05818242727460975,100,100,0.22105700000376394,0.12352380773713768,1.9999999999999998
zero,2000-07-31,2000-08-31,ok,0.19488148348968634,0.1949569373251752,0.5847498561234717,1000,1000,0.009884173273097404,0.009884173273097404,100,100,0.23579619564009363,0.13102023417627887,2.0000000000000004
zero,2000-08-31,2000-09-30,ok,-0.0666865698617236,-0.06666371929680329,1.1134122901335144,1000,1000,0.0022433305439167875,0.0022433305439167875,100,100,0.152063119022727,0.09620155740466887,1.9999999999999996
zero,2000-09-30,2000-10-31,ok,-0.11580608568671373,-0.11580126653269757,1.6696459592699993,1000,1000,0.001817788529409193,0.001817788529409193,100,100,0.19634547748325198,0.14866433165720913,2.0
zero,2000-10-31,2000-11-30,ok,-0.22735503866633563,-0.2274114076246235,1.3374266723538093,1000,1000,0.005675489155039886,0.005675489155039886,100,100,0.210247029432973,0.11379378264381522,2.0
zero,2000-11-30,2000-12-31,ok,0.020443517698267608,0.020167280195025145,1.3434868706646705,1000,1000,0.03207757523485215,0.03207757523485215,100,100,0.23110752797711895,0.09994498320798102,2.0
zero,2000-12-31,2001-01-31,ok,-0.14172707422693018,-0.14242363069274466,1.3427465257096145,1000,1000,0.06642728073760146,0.06642728073760146,100,100,0.21510485848471683,0.0921668627085698,2.0
