missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure
zero,1999-07-31,1999-08-31,ok,0.17576394452842026,0.17576394452842026,1.9999999999999996,1000,956,0.0,0.0,95,95,0.21088883865918348,0.09882796142289779,1.9999999999999996
zero,1999-08-31,1999-09-30,ok,0.03612796948584659,0.03612796948584658,2.5549070110223626,1000,946,0.0,0.0,94,94,0.27302453839415447,0.15107374422090664,2.0000000000000004
zero,1999-09-30,1999-10-31,ok,0.08009592541228792,0.08009592541228792,2.8076196447526005,1000,949,0.0,0.0,94,94,0.17212765314206546,0.11186003178537077,2.0
zero,1999-10-31,1999-11-30,ok,0.09737555638457186,0.09737555638457188,2.915588001128264,1000,939,0.0,0.0,93,93,0.21139534721620865,0.10960155715540536,2.0000000000000004
zero,1999-11-30,1999-12-31,ok,0.2926805397525984,0.2926870685948329,2.5320528914004807,1000,931,0.0020959685130926575,0.0020959685130926575,93,93,0.20047463394912335,0.0976267914649466,2.0
zero,1999-12-31,2000-01-31,ok,-0.0345148332737145,-0.0345148332737145,2.533260487826211,1000,918,0.0,0.0,91,91,0.13421008012729546,0.07630572302606725,2.0
zero,2000-01-31,2000-02-29,ok,0.39041292020358703,0.3904045440829594,2.5077156852681632,1000,931,0.0009751013536473696,0.0009751013536473696,93,93,0.10457531739758351,0.05912883419877704,2.0
zero,2000-02-29,2000-03-31,ok,-0.2765337743692065,-0.2765337743692064,2.3958345755224615,1000,904,0.0,0.0,90,90,0.16902340453472892,0.06833636623743707,1.9999999999999998
zero,2000-03-31,2000-04-30,ok,-0.1438825659679162,-0.14388256596791618,3.5939940327367994,1000,952,0.0,0.0,95,95,0.10116720128295331,0.053911919607581404,2.0
zero,2000-04-30,2000-05-31,ok,-0.042263980782694985,-0.042263980782695,3.1220689147056175,1000,965,0.0,0.0,96,96,0.11913945358841714,0.07314404572710517,2.0
