missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,0.08054423982189982,0.08047303216759145,2.0,1000,725,0.009185713920067264,0.009185713920067264,72,72,0.14261274354046233,0.10684390137999972,2.0,0.07854423982189981
zero,1999-08-31,1999-09-30,ok,0.08627915584845534,0.08627915584845533,2.1694434610372846,1000,721,0.0,0.0,72,72,0.20187575057320845,0.1363165569468157,2.0,0.08410971238741806
zero,1999-09-30,1999-10-31,ok,0.017302056563668684,0.017255517341449797,2.874915444599604,1000,720,0.006498076266254211,0.006498076266254211,72,72,0.16508496985040835,0.14315989242843102,2.0,0.01442714111906908
zero,1999-10-31,1999-11-30,ok,0.11731905841588303,0.11734139556483952,2.476313413539697,1000,704,0.002930615187160801,0.002930615187160801,70,70,0.2328168642733103,0.1669457664683905,2.0,0.11484274500234333
zero,1999-11-30,1999-12-31,ok,0.4060018454334877,0.40598389698103904,2.7925618926581146,1000,689,0.0023842258831924777,0.0023842258831924777,68,68,0.19113238163566076,0.10772835328437898,1.9999999999999998,0.4032092835408296
zero,1999-12-31,2000-01-31,ok,-0.06692836059988339,-0.06692836059988336,1.8185861999317803,1000,685,0.0,0.0,68,68,0.18671144190736386,0.15930896268067535,2.0,-0.06874694679981516
zero,2000-01-31,2000-02-29,ok,0.510388303712498,0.5103719525457301,2.4059762766029418,1000,679,0.0019035118472603444,0.0019035118472603444,67,67,0.24416266711281237,0.133671494072893,2.0,0.507982327435895
zero,2000-02-29,2000-03-31,ok,-0.2368791742298661,-0.23687917422986607,1.958476645092921,1000,660,0.0,0.0,66,66,0.13796026200039896,0.11707472040317835,2.0,-0.238837650874959
zero,2000-03-31,2000-04-30,ok,-0.17572474704287933,-0.17572474704287935,2.5411055344636804,1000,676,0.0,0.0,67,67,0.14078955803931448,0.10319633422103885,2.0,-0.178265852577343
zero,2000-04-30,2000-05-31,ok,-0.125324056790789,-0.12533736600108622,3.395470992231717,1000,703,0.0013915945521930484,0.0013915945521930484,70,70,0.2798764037332152,0.20473162866656278,2.0000000000000004,-0.12871952778302073
zero,2000-05-31,2000-06-30,ok,0.11574557025165229,0.11574557025165229,2.1898214070563244,1000,708,0.0,0.0,70,70,0.22191758806225528,0.12700776425773666,2.0,0.11355574884459596
zero,2000-06-30,2000-07-31,ok,-0.07410152044072836,-0.07411715782404364,1.9139766127423647,1000,687,0.0016384517304361221,0.0016384517304361221,68,68,0.1454380562266383,0.10691795282576944,2.0,-0.07601549705347073
zero,2000-07-31,2000-08-31,ok,0.16379122753055347,0.16379122753055353,2.7015813680557295,1000,690,0.0,0.0,69,69,0.20371294958926486,0.1677643438285504,1.9999999999999996,0.16108964616249774
zero,2000-08-31,2000-09-30,ok,-0.041934373284651036,-0.04195629870300204,1.4874173412744356,1000,683,0.0021525052376791484,0.0021525052376791484,68,68,0.1910337899288165,0.1568586803087924,2.0,-0.04342179062592547
zero,2000-09-30,2000-10-31,ok,-0.17160584184999708,-0.171605841849997,2.815988594447577,1000,689,0.0,0.0,68,68,0.3443904128759359,0.17971478495062107,2.0,-0.17442183044444465
zero,2000-10-31,2000-11-30,ok,-0.24677579832993363,-0.24677579832993363,3.3691440946220133,1000,708,0.0,0.0,70,70,0.2643481532824079,0.15372348770044544,2.0,-0.25014494242455565
zero,2000-11-30,2000-12-31,ok,0.113941261397777,0.113941261397777,2.5707327986316777,1000,728,0.0,0.0,72,72,0.2584639619877702,0.13733004876973864,2.0,0.11137052859914531
zero,2000-12-31,2001-01-31,ok,-0.14457808494626526,-0.14457808494626528,2.4681899080351215,1000,721,0.0,0.0,72,72,0.12991573144334043,0.08551859545900001,2.0,-0.14704627485430039
zero,2001-01-31,2001-02-28,ok,-0.1662643583737753,-0.1664118873556556,2.584757971211294,1000,721,0.02019285270741132,0.02019285270741132,72,72,0.16326420706756264,0.09629433474179269,2.0000000000000004,-0.1688491163449866
zero,2001-02-28,2001-03-31,ok,0.027449766481028474,0.02744976648102847,3.147188176032765,1000,740,0.0,0.0,74,74,0.20809723335326616,0.1210718854380926,2.0,0.024302578304995708
zero,2001-03-31,2001-04-30,ok,0.00034071348380551543,0.0003407134838055099,2.949281800437577,1000,754,0.0,0.0,75,75,0.20198546300828313,0.1147778304346663,1.9999999999999996,-0.0026085683166320616
zero,2001-04-30,2001-05-31,ok,-0.014942654894823075,-0.014942654894823075,2.405628385818063,1000,760,0.0,0.0,76,76,0.11428489184136698,0.07411361189102653,2.0,-0.017348283280641138
zero,2001-05-31,2001-06-30,ok,0.029920309189229017,0.029921922530047957,2.172585061744358,1000,757,0.0002903781171599344,0.0002903781171599344,75,75,0.1307028917877027,0.07649303634058027,2.0,0.02774772412748466
zero,2001-06-30,2001-07-31,ok,-0.06490845290335812,-0.06499860603389372,2.067792502685094,1000,746,0.01570190815272546,0.01570190815272546,74,74,0.10353229421726562,0.06804379417080395,2.0,-0.06697624540604322
zero,2001-07-31,2001-08-31,ok,0.021367116085956574,0.02135151070731929,2.7226362392419245,1000,757,0.002604368931455136,0.002604368931455136,75,75,0.1585863328031073,0.09428094793452393,2.0000000000000004,0.01864447984671465
zero,2001-08-31,2001-09-30,ok,-0.024829595989690256,-0.02485793172136692,2.1247994590928427,1000,763,0.0051896944462763266,0.0051896944462763266,76,76,0.12894437835698405,0.08474780116868146,1.9999999999999998,-0.0269543954487831
zero,2001-09-30,2001-10-31,ok,-0.13350195942299076,-0.13352041620597585,2.8526608747011872,1000,776,0.004284304314087237,0.004284304314087237,77,77,0.2216211557890506,0.11600305294434186,1.9999999999999996,-0.13635462029769194
zero,2001-10-31,2001-11-30,ok,0.0148149704030244,0.014801548937623381,3.5972525669071027,1000,765,0.003836896912813571,0.003836896912813571,76,76,0.17885705423734022,0.10766522419386099,2.0,0.011217717836117297
zero,2001-11-30,2001-12-31,ok,0.009290265640847365,0.009290265640847369,2.2504028738782327,1000,770,0.0,0.0,77,77,0.17696733121947314,0.12795016480613597,1.9999999999999998,0.007039862766969133
zero,2001-12-31,2002-01-31,ok,0.02109107252839166,0.021067015104809256,1.9701689354917877,1000,764,0.008653749490072794,0.008653749490072794,76,76,0.14096104703068807,0.07905588060437357,1.9999999999999996,0.01912090359289987
zero,2002-01-31,2002-02-28,ok,-0.03871692028240595,-0.038722475034864534,1.824291357621858,1000,775,0.0021613822796065687,0.0021613822796065687,77,77,0.15684127686509625,0.09673794027597585,2.0,-0.04054121164002781
zero,2002-02-28,2002-03-31,ok,0.003032798945186351,0.0030327989451863486,1.8153518075463841,1000,791,0.0,0.0,79,79,0.19664261294255234,0.10876064570874305,2.0,0.0012174471376399667
zero,2002-03-31,2002-04-30,ok,0.05494429717990684,0.054936754677060114,2.2463544441407444,1000,790,0.002439360558454266,0.002439360558454266,79,79,0.14942697967305255,0.07915796066009984,2.0,0.0526979427357661
