formation_month,training_start,training_end,training_months,eligible_candidates,cluster_count,selected_1,selected_1_mean_rankic,selected_1_rankicir,selected_1_orientation,selected_2,selected_2_mean_rankic,selected_2_rankicir,selected_2_orientation
2010-09-30,2005-09-30,2010-08-31,60,51,7,product__ret_1_0__turnover_126d,0.017832386062193093,0.32584748064409325,1,product__prc_highprc_252d__turnover_126d,0.020173092241832277,0.32242332042817234,1
2010-10-31,2005-10-31,2010-09-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02036585840909375,0.324932812119982,1,product__ret_1_0__turnover_126d,0.016837257556235077,0.3043758635151482,1
2010-11-30,2005-11-30,2010-10-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.02169913258036713,0.3423816489211229,1,product__ret_1_0__turnover_126d,0.018277662005929538,0.3321433417098444,1
2010-12-31,2005-12-31,2010-11-30,60,51,7,product__ret_1_0__turnover_126d,0.01774715366981204,0.3172415337717506,1,product__prc_highprc_252d__turnover_126d,0.019672934749423155,0.30834675471437906,1
2011-01-31,2006-01-31,2010-12-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.019968453640654197,0.3125894511802085,1,product__ret_1_0__turnover_126d,0.017502806841947546,0.3122880641138046,1
2011-02-28,2006-02-28,2011-01-31,60,51,7,product__ret_1_0__turnover_126d,0.018831798132228347,0.3421051905272275,1,product__prc_highprc_252d__turnover_126d,0.02054734502452828,0.3234239416992765,1
2011-03-31,2006-03-31,2011-02-28,60,51,7,product__ret_1_0__turnover_126d,0.019580432089609103,0.3601505926805213,1,product__prc_highprc_252d__turnover_126d,0.022143570630335802,0.34963275426096957,1
2011-04-30,2006-04-30,2011-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.021570319893546862,0.33888511117704107,1,product__ret_1_0__turnover_126d,0.01733859264804705,0.32504463306366776,1
2011-05-31,2006-05-31,2011-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.020939064022773592,0.329571645860056,1,product__ret_1_0__turnover_126d,0.0174064902429441,0.3263010820805725,1
2011-06-30,2006-06-30,2011-05-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.021738407283418797,0.3384357326842185,1,product__ret_1_0__turnover_126d,0.01741726412709307,0.32643691952049114,1
2011-07-31,2006-07-31,2011-06-30,60,51,7,product__ret_1_0__turnover_126d,0.01857262079741506,0.3490181807029704,1,product__prc_highprc_252d__turnover_126d,0.022121624002878638,0.34391877235640705,1
2011-08-31,2006-08-31,2011-07-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022691174329078762,0.35570378528290053,1,product__ret_1_0__turnover_126d,0.018470425094715796,0.3469108326555822,1
2011-09-30,2006-09-30,2011-08-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.021272371640882536,0.3326648118750021,1,product__ret_1_0__turnover_126d,0.017087632313485476,0.32288037237511474,1
2011-10-31,2006-10-31,2011-09-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.021311041736226652,0.3332328281398998,1,product__ret_1_0__turnover_126d,0.01743669661191545,0.3304657448919237,1
2011-11-30,2006-11-30,2011-10-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.02264629915670031,0.3672162570378023,1,product__ret_1_0__turnover_126d,0.017378559185484175,0.32926322449386825,1
2011-12-31,2006-12-31,2011-11-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02150720352209874,0.3489026188599231,1,product__ret_1_0__turnover_126d,0.01811375705553348,0.3445659364021783,1
2012-01-31,2007-01-31,2011-12-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022043604861399405,0.3563027717276936,1,product__ret_1_0__turnover_126d,0.018116571287409698,0.34461411285142074,1
2012-02-29,2007-02-28,2012-01-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022542869619735686,0.3645987195770662,1,product__ret_1_0__turnover_126d,0.017461305705137865,0.32828592390736433,1
2012-03-31,2007-03-31,2012-02-29,60,51,7,product__prc_highprc_252d__turnover_126d,0.022799165807460067,0.3680985383886945,1,product__turnover_126d__rvol_21d,-0.01481515570208673,0.3371280918921702,-1
2012-04-30,2007-04-30,2012-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.023650517829516184,0.3815936652693594,1,product__ret_1_0__turnover_126d,0.016931437553249426,0.32064861781868054,1
2012-05-31,2007-05-31,2012-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02414021295280405,0.3884270350234315,1,product__ret_1_0__turnover_126d,0.016870176657866474,0.31951866289275915,1
2012-06-30,2007-06-30,2012-05-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022243794927990727,0.3575185109532545,1,product__ret_1_0__turnover_126d,0.017085349208962448,0.32447889645997713,1
2012-07-31,2007-07-31,2012-06-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02250299261778453,0.3611437776874405,1,product__ret_1_0__turnover_126d,0.015181991801941911,0.28967507762617856,1
2012-08-31,2007-08-31,2012-07-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022924958144581026,0.36506796161053595,1,product__turnover_126d__rvol_21d,-0.013517712734161753,0.2936512855719311,-1
2012-09-30,2007-09-30,2012-08-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.023386778658857986,0.37481204900599385,1,product__turnover_126d__rvol_21d,-0.014687502304415467,0.3204929502572731,-1
2012-10-31,2007-10-31,2012-09-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02202148073033568,0.3538703411756963,1,product__turnover_126d__rvol_21d,-0.01436887084166035,0.3144133423425255,-1
2012-11-30,2007-11-30,2012-10-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.021118325292048545,0.3417703016754388,1,product__turnover_126d__rvol_21d,-0.01576205358357831,0.34150562020723607,-1
2012-12-31,2007-12-31,2012-11-30,60,51,7,product__turnover_126d__rvol_21d,-0.016530753952884645,0.35711916395582116,-1,product__prc_highprc_252d__turnover_126d,0.019311804561735244,0.31344676420328976,1
2013-01-31,2008-01-31,2012-12-31,60,51,7,product__turnover_126d__rvol_21d,-0.01644244912508536,0.3548322650226933,-1,product__prc_highprc_252d__turnover_126d,0.019603039396091315,0.3191733338481869,1
2013-02-28,2008-02-29,2013-01-31,60,51,7,product__turnover_126d__rvol_21d,-0.016253132256878335,0.3506004073563629,-1,product__prc_highprc_252d__turnover_126d,0.01812559505851394,0.29963865005553886,1
2013-03-31,2008-03-31,2013-02-28,60,51,7,product__turnover_126d__rvol_21d,-0.015782722442582508,0.34160129804502626,-1,product__prc_highprc_252d__turnover_126d,0.017439664144375373,0.2906548825032586,1
2013-04-30,2008-04-30,2013-03-31,60,51,7,product__turnover_126d__rvol_21d,-0.014837687596677201,0.31968097416289487,-1,product__prc_highprc_252d__turnover_126d,0.015444627238748404,0.2567109836966044,1
2013-05-31,2008-05-31,2013-04-30,60,51,7,product__turnover_126d__rvol_21d,-0.014370784316297947,0.31509523667519695,-1,product__prc_highprc_252d__turnover_126d,0.01514418767993195,0.25371996330183066,1
2013-06-30,2008-06-30,2013-05-31,60,51,7,product__turnover_126d__rvol_21d,-0.01586275911628084,0.3523853765458338,-1,mean__prc_highprc_252d__rvol_21d,-0.032167315397185356,0.2909719361408509,-1
2013-07-31,2008-07-31,2013-06-30,60,51,7,product__turnover_126d__rvol_21d,-0.014052248170390386,0.30604622588704616,-1,mean__prc_highprc_252d__rvol_21d,-0.027010303959194938,0.2525502134850717,-1
2013-08-31,2008-08-31,2013-07-31,60,51,7,product__turnover_126d__rvol_21d,-0.0141785049590287,0.30808926465424513,-1,product__ret_6_1__turnover_126d,0.011940049086199982,0.25192877507690015,1
2013-09-30,2008-09-30,2013-08-31,60,51,7,product__turnover_126d__rvol_21d,-0.015424886559775364,0.34022223215446334,-1,product__ret_6_1__turnover_126d,0.013130768336506105,0.2834432037536473,1
2013-10-31,2008-10-31,2013-09-30,60,51,7,product__turnover_126d__rvol_21d,-0.015823295526085118,0.35057331705567096,-1,product__prc_highprc_252d__turnover_126d,0.014643958164270365,0.27266354717717317,1
2013-11-30,2008-11-30,2013-10-31,60,51,7,product__turnover_126d__rvol_21d,-0.01598208410235884,0.3528186206438496,-1,product__ret_6_1__rvol_21d,0.011780986359642994,0.20798654862588586,1
2013-12-31,2008-12-31,2013-11-30,60,51,7,product__turnover_126d__rvol_21d,-0.014603056968725913,0.32293729271342975,-1,product__ret_1_0__prc_highprc_252d,0.009675389560830316,0.1956465825586637,1
2014-01-31,2009-01-31,2013-12-31,60,51,7,product__turnover_126d__rvol_21d,-0.014920867860544468,0.3336227330427455,-1,product__ret_6_1__rvol_21d,0.014265792726870112,0.2592615674931513,1
2014-02-28,2009-02-28,2014-01-31,60,51,7,product__turnover_126d__rvol_21d,-0.01419738816043052,0.32113802494071436,-1,product__ret_6_1__rvol_21d,0.014015386579839698,0.2545096381613417,1
2014-03-31,2009-03-31,2014-02-28,60,51,7,product__turnover_126d__rvol_21d,-0.013079112878572855,0.3041119198945612,-1,product__ret_6_1__rvol_21d,0.011951518631930953,0.2150130199231027,1
2014-04-30,2009-04-30,2014-03-31,60,51,7,product__turnover_126d__rvol_21d,-0.012820544046960317,0.29720303705449586,-1,product__prc_highprc_252d__rvol_21d,0.013925127890448596,0.24205600937965036,1
2014-05-31,2009-05-31,2014-04-30,60,51,7,product__turnover_126d__rvol_21d,-0.013883899094396532,0.33479289582715566,-1,product__prc_highprc_252d__turnover_126d,0.014322340998201403,0.29960447945780105,1
2014-06-30,2009-06-30,2014-05-31,60,51,7,product__turnover_126d__rvol_21d,-0.014083952911353179,0.3410756964348673,-1,product__prc_highprc_252d__turnover_126d,0.012998941457340714,0.2773637678827451,1
2014-07-31,2009-07-31,2014-06-30,60,51,7,product__turnover_126d__rvol_21d,-0.014514613063996162,0.35313744865401203,-1,product__prc_highprc_252d__turnover_126d,0.014655299090274328,0.321641084882064,1
2014-08-31,2009-08-31,2014-07-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.015159766099705319,0.33891258022310394,1,difference__ret_12_1__ret_6_1,0.029809168195059393,0.21385453949327451,1
2014-09-30,2009-09-30,2014-08-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.015096683425470632,0.3371661445385202,1,difference__ret_12_1__ret_6_1,0.03251027336270466,0.23845859689205862,1
2014-10-31,2009-10-31,2014-09-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.016766714977540103,0.3136777427341229,1,product__ret_12_1__turnover_126d,0.01352924007085882,0.2984176358589484,1
2014-11-30,2009-11-30,2014-10-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.01929591184098719,0.33122792361372033,1,product__ret_12_1__turnover_126d,0.013546470579030632,0.2987945084960159,1
2014-12-31,2009-12-31,2014-11-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.02074252189674857,0.3491080138707883,1,product__ret_12_1__turnover_126d,0.012429896886845955,0.2732004605340916,1
2015-01-31,2010-01-31,2014-12-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.017774562707316786,0.4113769630973091,1,difference__ret_12_1__ret_6_1,0.032557438254315105,0.24330988226407307,1
2015-02-28,2010-02-28,2015-01-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.017846283467656442,0.4133283449013281,1,product__ret_12_1__turnover_126d,0.012516741859687297,0.28200874712251656,1
2015-03-31,2010-03-31,2015-02-28,60,51,7,product__prc_highprc_252d__turnover_126d,0.019090908536302107,0.44566778692031106,1,product__ret_12_1__turnover_126d,0.013859257201450249,0.3043166091738705,1
2015-04-30,2010-04-30,2015-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.018532102678780422,0.42519503019182947,1,product__ret_12_1__turnover_126d,0.011855374117238329,0.24114126790473134,1
2015-05-31,2010-05-31,2015-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.01978816748800478,0.44048332366351534,1,product__ret_12_1__turnover_126d,0.014288477356963042,0.26509890039499756,1
2015-06-30,2010-06-30,2015-05-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.02059353728938838,0.4547509696190603,1,product__ret_12_1__turnover_126d,0.014582705758072837,0.2698654425766113,1
2015-07-31,2010-07-31,2015-06-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02257063410496675,0.4719605421830067,1,product__ret_12_1__turnover_126d,0.01683167347268651,0.2991699596194274,1
2015-08-31,2010-08-31,2015-07-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.023475781333573555,0.4970162931169473,1,difference__ret_12_1__ret_6_1,0.03267050931284701,0.2472310312849356,1
2015-09-30,2010-09-30,2015-08-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.023097091682402798,0.4942956903775491,1,product__ret_12_1__prc_highprc_252d,-0.01941953948036377,0.2805437587233466,-1
2015-10-31,2010-10-31,2015-09-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.02138418896543253,0.4531684128302938,1,product__ret_12_1__prc_highprc_252d,-0.0173213349382369,0.2464685019968481,-1
2015-11-30,2010-11-30,2015-10-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.01974183237402383,0.4260158294882192,1,product__ret_12_1__prc_highprc_252d,-0.01887628849574696,0.2681318934023913,-1
2015-12-31,2010-12-31,2015-11-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.021199714956490676,0.46723199671300397,1,product__ret_12_1__prc_highprc_252d,-0.02185987718515229,0.3117515262960537,-1
2016-01-31,2011-01-31,2015-12-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.019868159101177965,0.433649832778406,1,product__ret_12_1__prc_highprc_252d,-0.02321340381885541,0.33706810326921666,-1
2016-02-29,2011-02-28,2016-01-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.01952335187822246,0.4239834315561408,1,product__ret_12_1__prc_highprc_252d,-0.023032886531777565,0.33394684333882857,-1
2016-03-31,2011-03-31,2016-02-29,60,51,7,product__prc_highprc_252d__turnover_126d,0.017430305317432615,0.371247927981705,1,product__ret_12_1__prc_highprc_252d,-0.021121055817118563,0.3056226765834666,-1
2016-04-30,2011-04-30,2016-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.01843692988184505,0.3959383009536521,1,product__ret_12_1__prc_highprc_252d,-0.01901534683974099,0.2770463746317738,-1
2016-05-31,2011-05-31,2016-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.019258658763079913,0.4104840130194325,1,product__ret_12_1__prc_highprc_252d,-0.017187952460290694,0.25071445257597585,-1
2016-06-30,2011-06-30,2016-05-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.01698287552948207,0.36733288600463443,1,mean__ret_1_0__rvol_21d,-0.027592744629385983,0.2512068963803962,-1
2016-07-31,2011-07-31,2016-06-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.01705999651362501,0.36854690167487286,1,mean__ret_1_0__rvol_21d,-0.02825646960801462,0.25771174212708464,-1
2016-08-31,2011-08-31,2016-07-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.0221726823105727,0.3911806646857246,1,product__turnover_126d__rvol_21d,-0.013727930115542386,0.3059198587656358,-1
2016-09-30,2011-09-30,2016-08-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.023747724707330473,0.42734569785871557,1,product__turnover_126d__rvol_21d,-0.013308323229189073,0.2959888565926502,-1
2016-10-31,2011-10-31,2016-09-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.023060067089236146,0.4175206954104269,1,product__prc_highprc_252d__turnover_126d,0.01749809854669059,0.3813440809369508,1
2016-11-30,2011-11-30,2016-10-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.022297647795415685,0.4056260817229681,1,product__prc_highprc_252d__turnover_126d,0.017363706827335273,0.37682877612998017,1
2016-12-31,2011-12-31,2016-11-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.023221728834260498,0.42842318389866496,1,product__turnover_126d__rvol_21d,-0.013411108253174382,0.2998582446864496,-1
2017-01-31,2012-01-31,2016-12-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.02193967000902413,0.4067092363903988,1,product__turnover_126d__rvol_21d,-0.012687018977323208,0.28419717417354,-1
2017-02-28,2012-02-29,2017-01-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.02138675221360396,0.39730785939903174,1,product__turnover_126d__rvol_21d,-0.011703525028443348,0.2609432868017113,-1
2017-03-31,2012-03-31,2017-02-28,60,51,7,product__prc_highprc_252d__rvol_21d,0.02061419719886448,0.38414221839222934,1,product__turnover_126d__rvol_21d,-0.011663868068532106,0.26026049021338576,-1
2017-04-30,2012-04-30,2017-03-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.02158402987419524,0.39848873879840474,1,product__turnover_126d__rvol_21d,-0.012389814370149575,0.27504490867287795,-1
2017-05-31,2012-05-31,2017-04-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.022442926655226517,0.41382927795455204,1,product__turnover_126d__rvol_21d,-0.013186519740603218,0.29596117122693594,-1
2017-06-30,2012-06-30,2017-05-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.022466102433833127,0.41434607233312887,1,product__turnover_126d__rvol_21d,-0.01551921688291091,0.3583056516653738,-1
2017-07-31,2012-07-31,2017-06-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.021860188908264144,0.40081292163509735,1,product__turnover_126d__rvol_21d,-0.013211429860577934,0.2955713565527682,-1
2017-08-31,2012-08-31,2017-07-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.021012368896659615,0.38915308738874343,1,product__turnover_126d__rvol_21d,-0.011812547573887664,0.26682214995390746,-1
2017-09-30,2012-09-30,2017-08-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.022261691501237944,0.4064892069164696,1,mean__ret_1_0__turnover_126d,-0.02106341559421376,0.23143343926992233,-1
2017-10-31,2012-10-31,2017-09-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.02348834738108646,0.4216722350344335,1,product__turnover_126d__rvol_21d,-0.012454805186458185,0.27327709850928666,-1
2017-11-30,2012-11-30,2017-10-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.022207173736872404,0.39858055414708793,1,mean__ret_1_0__rvol_21d,-0.02350511480473955,0.2301267040359585,-1
2017-12-31,2012-12-31,2017-11-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.02182674582315822,0.39107133481398554,1,mean__ret_1_0__rvol_21d,-0.023313727224345573,0.22758824028462127,-1
2018-01-31,2013-01-31,2017-12-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.020287835231482858,0.3619185032747355,1,mean__ret_1_0__rvol_21d,-0.024743619027217407,0.24400719425559142,-1
2018-02-28,2013-02-28,2018-01-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.01684318126238917,0.34657280239209426,1,mean__ret_1_0__rvol_21d,-0.021811838043785517,0.21585426948287692,-1
2018-03-31,2013-03-31,2018-02-28,60,51,7,product__prc_highprc_252d__turnover_126d,0.01688920551243171,0.3473542460409662,1,mean__ret_1_0__rvol_21d,-0.023328450519244044,0.2312278335775121,-1
2018-04-30,2013-04-30,2018-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.017817085562572544,0.37208367546678583,1,mean__ret_1_0__rvol_21d,-0.0215379695356864,0.21347574403937122,-1
2018-05-31,2013-05-31,2018-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.015364061169928873,0.324132065170441,1,mean__ret_1_0__rvol_21d,-0.020637159244195305,0.20212736241713664,-1
2018-06-30,2013-06-30,2018-05-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.014888323538815956,0.31423784386685827,1,mean__ret_1_0__rvol_21d,-0.019288127528117104,0.19023173425097017,-1
2018-07-31,2013-07-31,2018-06-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.015204242539400777,0.32306692286084715,1,mean__ret_1_0__rvol_21d,-0.023679684102028135,0.2239344476898148,-1
2018-08-31,2013-08-31,2018-07-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.01656902051763417,0.31837852136280903,1,mean__ret_1_0__rvol_21d,-0.024903086277437734,0.2374528676584225,-1
2018-09-30,2013-09-30,2018-08-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.017264393080954777,0.3307266739870882,1,mean__ret_1_0__rvol_21d,-0.02765890075495036,0.27492562266813336,-1
2018-10-31,2013-10-31,2018-09-30,60,51,7,mean__ret_1_0__rvol_21d,-0.03074441923585556,0.29651403730592546,-1,product__prc_highprc_252d__turnover_126d,0.014565803026694114,0.2899723967087117,1
2018-11-30,2013-11-30,2018-10-31,60,51,7,mean__ret_1_0__rvol_21d,-0.03288446081673104,0.315107556706735,-1,product__prc_highprc_252d__turnover_126d,0.014114181894095358,0.27996482295962116,1
2018-12-31,2013-12-31,2018-11-30,60,51,7,mean__ret_1_0__rvol_21d,-0.03519869738659078,0.3390495997514082,-1,product__prc_highprc_252d__turnover_126d,0.01544000598571462,0.3118324443687474,1
2019-01-31,2014-01-31,2018-12-31,60,51,7,mean__ret_1_0__rvol_21d,-0.03604099688157857,0.3489446940851576,-1,product__prc_highprc_252d__turnover_126d,0.015196177535655579,0.30711690903783656,1
2019-02-28,2014-02-28,2019-01-31,60,51,7,mean__ret_1_0__rvol_21d,-0.036795544392883545,0.35996489240236784,-1,product__prc_highprc_252d__turnover_126d,0.015175507051715508,0.3067373956474847,1
2019-03-31,2014-03-31,2019-02-28,60,51,7,mean__ret_1_0__rvol_21d,-0.033578370669400184,0.3435976697276251,-1,product__prc_highprc_252d__turnover_126d,0.012939742156921556,0.2516023053272309,1
2019-04-30,2014-04-30,2019-03-31,60,51,7,mean__ret_1_0__rvol_21d,-0.0334667600245175,0.3426985823955092,-1,product__prc_highprc_252d__turnover_126d,0.012981809687737428,0.2522898481082477,1
2019-05-31,2014-05-31,2019-04-30,60,51,7,mean__ret_1_0__rvol_21d,-0.038712193195509934,0.3767134592989032,-1,difference__ret_1_0__prc_highprc_252d,-0.032286436434161195,0.2570781949251067,-1
2019-06-30,2014-06-30,2019-05-31,60,51,7,mean__ret_1_0__rvol_21d,-0.042532696322440715,0.42568010267068157,-1,product__prc_highprc_252d__turnover_126d,0.012486062773926306,0.24206190484336815,1
2019-07-31,2014-07-31,2019-06-30,60,51,7,mean__ret_1_0__rvol_21d,-0.04078927907060356,0.41239578833607077,-1,product__prc_highprc_252d__turnover_126d,0.0133747502029813,0.2557086430466881,1
2019-08-31,2014-08-31,2019-07-31,60,51,7,mean__ret_1_0__rvol_21d,-0.043178016305909665,0.43005485638728624,-1,product__prc_highprc_252d__turnover_126d,0.01442893833012355,0.2786718547783845,1
2019-09-30,2014-09-30,2019-08-31,60,51,7,mean__ret_1_0__rvol_21d,-0.04486771706133084,0.4355496328008781,-1,product__prc_highprc_252d__turnover_126d,0.014649478798963023,0.28354385134045584,1
2019-10-31,2014-10-31,2019-09-30,60,51,7,mean__ret_1_0__rvol_21d,-0.04256487145269221,0.4083646602880239,-1,product__prc_highprc_252d__turnover_126d,0.015442450045845277,0.29963434417846324,1
2019-11-30,2014-11-30,2019-10-31,60,51,7,mean__ret_1_0__turnover_126d,-0.03935053254083358,0.3836797564387743,-1,product__prc_highprc_252d__turnover_126d,0.014360971082926203,0.28339999703138596,1
2019-12-31,2014-12-31,2019-11-30,60,51,7,mean__ret_1_0__turnover_126d,-0.040075382566538066,0.391873822973298,-1,product__prc_highprc_252d__turnover_126d,0.012597759340251058,0.24503578388022793,1
2020-01-31,2015-01-31,2019-12-31,60,51,7,mean__ret_1_0__turnover_126d,-0.04419757133084316,0.4249603494727187,-1,product__ret_6_1__prc_highprc_252d,-0.015496473025181279,0.2265335058012583,-1
2020-02-29,2015-02-28,2020-01-31,60,51,7,mean__ret_1_0__turnover_126d,-0.03954213453142379,0.3718829813328458,-1,product__prc_highprc_252d__turnover_126d,0.011835827562223152,0.23034092175497345,1
2020-03-31,2015-03-31,2020-02-29,60,51,7,mean__ret_1_0__turnover_126d,-0.03868412256807723,0.3620498216120402,-1,product__prc_highprc_252d__turnover_126d,0.012264702885631097,0.2369304520795554,1
2020-04-30,2015-04-30,2020-03-31,60,51,7,mean__ret_1_0__turnover_126d,-0.03692728052860561,0.347966665216891,-1,product__ret_6_1__prc_highprc_252d,-0.016440030670179444,0.2595579839104371,-1
2020-05-31,2015-05-31,2020-04-30,60,51,7,mean__ret_1_0__rvol_21d,-0.036560115818660546,0.3139468867359653,-1,product__ret_6_1__prc_highprc_252d,-0.014994720378293656,0.24787755891391094,-1
2020-06-30,2015-06-30,2020-05-31,60,51,7,mean__ret_1_0__rvol_21d,-0.033071650917798234,0.2720110684456654,-1,product__ret_1_0__prc_highprc_252d,0.010620219702542073,0.21916073602991157,1
2020-07-31,2015-07-31,2020-06-30,60,51,7,mean__ret_1_0__rvol_21d,-0.0341884107099274,0.2800517416649099,-1,product__ret_1_0__prc_highprc_252d,0.012923421077989784,0.26817183099571,1
2020-08-31,2015-08-31,2020-07-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.01303233466124524,0.27029414217795666,1,mean__ret_1_0__rvol_21d,-0.03207365189273046,0.26146053734288216,-1
2020-09-30,2015-09-30,2020-08-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.012618375809750256,0.26257268574049375,1,mean__ret_1_0__rvol_21d,-0.030487598546168105,0.24898462811926447,-1
2020-10-31,2015-10-31,2020-09-30,60,51,7,mean__ret_1_0__rvol_21d,-0.03054419928447233,0.24948539256934713,-1,product__ret_1_0__prc_highprc_252d,0.01146474555428603,0.2378768502213528,1
2020-11-30,2015-11-30,2020-10-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.012051954337253293,0.247743517138823,1,mean__ret_1_0__rvol_21d,-0.028341582694544634,0.22669348095260464,-1
2020-12-31,2015-12-31,2020-11-30,60,51,7,product__ret_1_0__prc_highprc_252d,0.012828009816699912,0.2685373562302308,1,mean__ret_1_0__rvol_21d,-0.021922798507642376,0.17192398999639613,-1
2021-01-31,2016-01-31,2020-12-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.013349643008848314,0.27883284638883565,1,identity__ret_1_0,-0.02606882813843461,0.17884588525037914,-1
2021-02-28,2016-02-29,2021-01-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.013026139237003758,0.27239075496439924,1,identity__ret_1_0,-0.027732935067729936,0.1898706760647116,-1
2021-03-31,2016-03-31,2021-02-28,60,51,7,product__ret_1_0__prc_highprc_252d,0.011981558320775477,0.25184858519690173,1,product__prc_highprc_252d__turnover_126d,0.010927668141518656,0.20614026893565413,1
2021-04-30,2016-04-30,2021-03-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.012235558178747049,0.2593836112964222,1,product__prc_highprc_252d__turnover_126d,0.011774364900846575,0.2191393748972708,1
2021-05-31,2016-05-31,2021-04-30,60,51,7,product__ret_1_0__prc_highprc_252d,0.012775103063514598,0.2694761124400113,1,product__prc_highprc_252d__rvol_21d,0.014928077629039978,0.23294744751541618,1
2021-06-30,2016-06-30,2021-05-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.01397467361757833,0.2898836793547897,1,identity__ret_1_0,-0.029940841156230413,0.20373678745768267,-1
2021-07-31,2016-07-31,2021-06-30,60,51,7,product__ret_1_0__prc_highprc_252d,0.015748402221577185,0.31432447391428037,1,mean__ret_1_0__rvol_21d,-0.028935329607501965,0.22295521232369292,-1
2021-08-31,2016-08-31,2021-07-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.015750424269642335,0.31436135688476374,1,mean__ret_1_0__rvol_21d,-0.02971533580015944,0.23056591116659797,-1
2021-09-30,2016-09-30,2021-08-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.01496348756885465,0.29854438856498766,1,mean__ret_1_0__rvol_21d,-0.030491859484547402,0.2378796440945922,-1
