missing_return_policy,formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,net_return
zero,1999-07-31,1999-08-31,ok,-0.012455720834370304,-0.0124408543279425,1.9999999999999998,1000,991,0.001917763987075155,0.001917763987075155,99,99,0.20618698275782824,0.0983560960689757,1.9999999999999998,-0.014455720834370304
zero,1999-08-31,1999-09-30,ok,0.049628429156720076,0.049423355985996974,3.9213431333928934,1000,954,0.007194883845181963,0.008309956812928933,95,95,0.1558348515991458,0.10456744845927257,1.9999999999999998,0.04570708602332718
zero,1999-09-30,1999-10-31,ok,0.07811236409237284,0.0780967434499609,3.3989198759106536,1000,945,0.005828105025925397,0.005828105025925397,94,94,0.33800502178301844,0.17870241514878948,2.0,0.07471344421646219
zero,1999-10-31,1999-11-30,ok,0.18638957770574352,0.18634191855778104,3.2132396501265923,1000,929,0.006252840194501465,0.006252840194501465,92,92,0.1325620758583141,0.10416944107691123,2.0,0.18317633805561692
zero,1999-11-30,1999-12-31,ok,0.05417294113854854,0.054466593596314276,3.2793842078614523,1000,920,0.0454008978870967,0.0454008978870967,92,92,0.20038593501093915,0.1374759858595288,1.9999999999999998,0.05089355693068709
zero,1999-12-31,2000-01-31,ok,0.09177739053831821,0.09168711398335914,2.809426796274588,1000,920,0.010393340428168312,0.010393340428168312,92,92,0.17547211628378753,0.10329208468713294,2.0,0.08896796374204362
zero,2000-01-31,2000-02-29,ok,0.01781223529791488,0.017812235297914883,3.6136042996864637,1000,870,0.0,0.0,87,87,0.1725689025725138,0.094538119082325,2.0,0.014198630998228415
zero,2000-02-29,2000-03-31,ok,0.07256164407530565,0.07256589312298606,3.269289225791056,1000,847,0.003675289219694053,0.003675289219694053,84,84,0.29246567895044323,0.16561489693098708,2.0,0.06929235484951458
zero,2000-03-31,2000-04-30,ok,-0.015573512412913855,-0.015467155587242735,3.2607264859638505,1000,871,0.01374983306484039,0.01374983306484039,87,87,0.1858689039010316,0.12078439731024986,2.0,-0.018834238898877705
zero,2000-04-30,2000-05-31,ok,-0.1107267833514007,-0.11079847224590052,3.403182591407974,1000,898,0.007495702059790979,0.007495702059790979,89,89,0.21960923158860313,0.1201838242333079,2.0,-0.11412996594280866
zero,2000-05-31,2000-06-30,ok,0.013283196880122479,0.013167297406536467,2.8483122915544645,1000,971,0.015478027989584317,0.015478027989584317,97,97,0.19786927951281605,0.11302284675062887,2.0,0.010434884588568014
zero,2000-06-30,2000-07-31,ok,0.013291090748382745,0.013315320745378136,3.8090210222841385,1000,896,0.002538767497420765,0.002538767497420765,89,89,0.20091247899837544,0.10233616112990707,2.0,0.009482069726098606
zero,2000-07-31,2000-08-31,ok,0.10248569237190434,0.10250588937201263,3.205438358732456,1000,908,0.002018892453848215,0.002018892453848215,90,90,0.1324211587519352,0.06670347249354727,2.0,0.09928025401317189
zero,2000-08-31,2000-09-30,ok,-0.1333256582862732,-0.1332487610633222,2.971402707480639,1000,912,0.010026509740579713,0.010026509740579713,91,91,0.33619453886132483,0.1592009557127962,2.0,-0.13629706099375385
zero,2000-09-30,2000-10-31,ok,-0.06887210047242226,-0.06887654031830533,3.559668990203646,1000,963,0.0004255171442457449,0.0004255171442457449,96,96,0.1972955901913498,0.14562122439853492,1.9999999999999998,-0.0724317694626259
