formation_month,training_start,training_end,training_months,training_observations,eligible_candidates,selected_factors,model_r2,high_risk_count,finite_scores,factor_1,factor_1_rankicir,factor_1_mean_rankic,factor_1_coefficient,factor_2,factor_2_rankicir,factor_2_mean_rankic,factor_2_coefficient,factor_3,factor_3_rankicir,factor_3_mean_rankic,factor_3_coefficient,factor_4,factor_4_rankicir,factor_4_mean_rankic,factor_4_coefficient,factor_5,factor_5_rankicir,factor_5_mean_rankic,factor_5_coefficient
2003-08-31,1998-08-31,2003-07-31,60,54662,51,5,0.002696111205402363,168,965,difference__ret_1_0__resff3_6_1,0.3805336612204632,0.04225248264763464,0.008786019264085405,difference__ret_1_0__ret_12_1,0.29466716522845215,0.050490394584212034,0.0039209382511562925,difference__ret_12_1__prc_highprc_252d,0.24665935499779953,-0.0415320057285502,-0.007103943470119162,difference__ret_1_0__ret_6_1,0.22777048936397182,0.03680131495211895,-0.004785096540163461,product__prc_highprc_252d__resff3_6_1,0.22104120259266355,-0.015843493926317523,-0.0038401485677043547
2003-09-30,1998-09-30,2003-08-31,60,54696,51,5,0.003100445016896103,164,964,difference__ret_1_0__resff3_6_1,0.39977931711760145,0.04597307097244366,0.00043918221040590124,difference__ret_1_0__ret_12_1,0.3031420596600995,0.0521842644917779,0.0060700347020989694,difference__ret_12_1__prc_highprc_252d,0.25073154382918156,-0.042279653000536425,-0.008227596133947064,identity__resff3_6_1,0.23259764948138636,-0.03155029991322016,-0.009414760131592727,difference__ret_1_0__ret_6_1,0.23147001204296688,0.037468450631402625,-0.004754600940765815
2003-10-31,1998-10-31,2003-09-30,60,54728,51,5,0.0031918172364175934,163,965,difference__ret_1_0__resff3_6_1,0.3914921158612141,0.04480349431458881,-0.004451931533078392,difference__ret_1_0__ret_12_1,0.32551112088535317,0.05645175387634592,0.007306681609530206,difference__ret_1_0__ret_6_1,0.2566853699464018,0.04209324673311996,-0.0011831294589007785,difference__ret_12_1__prc_highprc_252d,0.2501029547156967,-0.04214381976542265,-0.0076216010052658125,identity__resff3_6_1,0.22867483552188286,-0.031066224672419485,-0.010624509310097396
2003-11-30,1998-11-30,2003-10-31,60,54761,51,5,0.0031590106840575505,166,968,difference__ret_1_0__resff3_6_1,0.39626153710676193,0.04518988758633425,-0.004044186888562936,difference__ret_1_0__ret_12_1,0.3240659074007975,0.05622222744174172,0.007924552643673002,difference__ret_1_0__ret_6_1,0.255604280787555,0.04193381264413756,-0.0020091839927428292,identity__resff3_6_1,0.24165494009893712,-0.03249448271960811,-0.010822837623130315,difference__ret_12_1__prc_highprc_252d,0.233962543612654,-0.03926944234004139,-0.006892400227436043
2003-12-31,1998-12-31,2003-11-30,60,54798,51,5,0.0024273144382181977,164,964,difference__ret_1_0__resff3_6_1,0.38083083663533546,0.04346902068297199,0.008934446636523118,difference__ret_1_0__ret_12_1,0.2817489335259107,0.04935059486804053,0.005618771042687605,difference__ret_1_0__ret_6_1,0.21476141466175744,0.03560868017643682,-0.005923965502252532,difference__ret_12_1__prc_highprc_252d,0.20474422459974484,-0.03469278362581508,-0.00498691698334924,product__prc_highprc_252d__resff3_6_1,0.20373848626370575,-0.014768366598549876,-0.003825796701187477
2004-01-31,1999-01-31,2003-12-31,60,54836,51,5,0.0021882113222140287,165,966,difference__ret_1_0__resff3_6_1,0.40377864564927624,0.045710427550890234,0.009184055941487228,difference__ret_1_0__ret_12_1,0.28277800486780746,0.04954167788459551,0.009367374449826885,identity__ret_1_0,0.22811029447479594,0.04064950850454126,-0.00018299610987801478,difference__ret_1_0__ret_6_1,0.22641304792031774,0.037486786936417056,-0.007017629885607313,product__prc_highprc_252d__resff3_6_1,0.2029295386275622,-0.014713802159581834,-0.003493913599601458
2004-02-29,1999-02-28,2004-01-31,60,54876,51,5,0.0034794507784432493,163,964,difference__ret_1_0__resff3_6_1,0.4193156364604351,0.04757720979929629,-0.04591271177326702,difference__ret_1_0__ret_12_1,0.2767024708358574,0.04853206730192376,0.009191291224249675,difference__ret_1_0__ret_6_1,0.23050921225574117,0.038133465731165786,-0.006763259868952083,identity__resff3_6_1,0.22920343017200454,-0.03034706543351794,-0.040352527506586196,identity__ret_1_0,0.22238610344095935,0.03952683590514246,0.03683409452264226
2004-03-31,1999-03-31,2004-02-29,60,54916,51,5,0.002688033457981076,168,966,difference__ret_1_0__resff3_6_1,0.4077988537336453,0.04648803427891469,-0.0018370406801266196,difference__ret_1_0__ret_12_1,0.2637824099704261,0.046409884221860126,0.009794710524713878,identity__resff3_6_1,0.22966930628380855,-0.030411001358185585,-0.003618614424225234,difference__ret_3_1__resff3_6_1,0.22671271818511515,0.03447639570943072,0.005461310672343277,product__prc_highprc_252d__resff3_6_1,0.2188612792587812,-0.015736137140589145,-0.003743989655734494
2004-04-30,1999-04-30,2004-03-31,60,54983,51,5,0.002871003447832865,161,962,difference__ret_1_0__resff3_6_1,0.4027085454017473,0.04599741573680339,-0.0030653384388210363,difference__ret_1_0__ret_12_1,0.2600465235602884,0.045945921865437875,0.010583570474651973,identity__resff3_6_1,0.23944847642228503,-0.03169284367756256,-0.0044148131929123155,difference__ret_3_1__resff3_6_1,0.23046092501119317,0.035159115456441264,0.005572291758970247,product__prc_highprc_252d__resff3_6_1,0.22753598125450264,-0.016381774744215892,-0.0039012742049370857
2004-05-31,1999-05-31,2004-04-30,60,55036,51,5,0.0028168438828954923,163,965,difference__ret_1_0__resff3_6_1,0.4151513377623496,0.047185382351961756,-0.0015890031209743936,difference__ret_1_0__ret_12_1,0.2759652825699451,0.04895856590812418,0.011674739449651172,identity__resff3_6_1,0.2472755194412946,-0.03243816090222771,-0.00780857520956708,product__prc_highprc_252d__resff3_6_1,0.23899185062659312,-0.017072205676427588,-0.003658117498527466,difference__ret_1_0__prc_highprc_252d,0.22812048650177938,0.04043304468287856,-0.0038077960332982574
2004-06-30,1999-06-30,2004-05-31,60,55096,51,5,0.0026791871732155803,162,961,difference__ret_1_0__resff3_6_1,0.41500416017384806,0.04715436970445932,-0.001771617107549199,difference__ret_1_0__ret_12_1,0.27021391637345077,0.0476970641996065,0.0105834770488263,identity__resff3_6_1,0.2595494858740772,-0.03455291163858977,-0.007938498218547179,product__prc_highprc_252d__resff3_6_1,0.2591679157284125,-0.01868306516906413,-0.0037601993278120337,difference__ret_1_0__prc_highprc_252d,0.23558765918952043,0.04189668414441143,-0.002854555479102432
2004-07-31,1999-07-31,2004-06-30,60,55167,51,5,0.002491497091696382,159,956,difference__ret_1_0__resff3_6_1,0.38614168183811065,0.04425631271328276,-0.002009952755490056,product__prc_highprc_252d__resff3_6_1,0.29644397327843464,-0.021331967450233993,-0.004118168869623322,difference__ret_1_0__ret_12_1,0.2511348337632736,0.04457329565123329,0.009471119336996498,identity__resff3_6_1,0.24560273858249,-0.032762355831880516,-0.00773239733876662,difference__ret_1_0__prc_highprc_252d,0.23340580259449387,0.04147620935249736,-0.0017617764100811217
2004-08-31,1999-08-31,2004-07-31,60,55233,51,5,0.0018255558367348268,158,954,product__prc_highprc_252d__resff3_6_1,0.3644972481889771,-0.025516817657610172,-0.005223172284966285,difference__ret_1_0__resff3_6_1,0.3569303340086128,0.04209151012883142,0.007066825810761677,product__ret_6_1__prc_highprc_252d,0.26570146844698617,-0.025334735347383466,2.1184618838506778e-05,difference__ret_1_0__prc_highprc_252d,0.2354361920436399,0.041793097259704884,0.002389211072289385,product__ret_6_1__ret_12_1,0.22887150628164898,-0.019674641166745617,0.0006504992033237621
2004-09-30,1999-09-30,2004-08-31,60,55300,51,5,0.0021783345385653075,161,957,difference__ret_1_0__resff3_6_1,0.3823692545906245,0.045521380159717614,0.0058434009668525124,product__prc_highprc_252d__resff3_6_1,0.3631271175964387,-0.02544080896060732,-0.005227693350824056,product__ret_6_1__prc_highprc_252d,0.2695352828022388,-0.02566889474388232,0.00026888215164347774,difference__ret_1_0__prc_highprc_252d,0.2425847149651997,0.04313297633622267,-0.00010817759691480723,difference__ret_1_0__ret_12_1,0.23883867877744464,0.04354295279486666,0.004899926039648551
2004-10-31,1999-10-31,2004-09-30,60,55377,51,5,0.0024971694792788046,161,955,difference__ret_1_0__resff3_6_1,0.3985828158728676,0.04694134343528913,0.005058311739650072,product__prc_highprc_252d__resff3_6_1,0.3516470673134719,-0.024829805041436424,-0.006010298423625589,product__ret_6_1__prc_highprc_252d,0.2451246085215901,-0.02377047587714682,0.0008991701781068033,difference__ret_3_1__resff3_6_1,0.24499422071523866,0.03704387527918558,0.0053567884231150616,difference__ret_1_0__prc_highprc_252d,0.2371384194062078,0.04225996363038247,0.0035962331906191835
2004-11-30,1999-11-30,2004-10-31,60,55477,51,5,0.0026276013426359546,163,957,difference__ret_1_0__resff3_6_1,0.40748985346121486,0.048263468854296256,0.007732534732045493,product__prc_highprc_252d__resff3_6_1,0.38674659812787554,-0.02665242013314192,-0.0057995302127568284,product__ret_6_1__prc_highprc_252d,0.2882415996675952,-0.026900099876555776,-0.00012641122283517042,difference__ret_3_1__resff3_6_1,0.2707555505793031,0.040459810805343145,0.005461085277627394,identity__resff3_6_1,0.2360165996251832,-0.03188922480827709,0.000641083168162418
2004-12-31,1999-12-31,2004-11-30,60,55597,51,5,0.0029213873992373074,163,953,difference__ret_1_0__resff3_6_1,0.4327382810099909,0.05039475002148083,0.007891662379685747,product__prc_highprc_252d__resff3_6_1,0.37902714718526914,-0.026041751352183836,-0.00508750712886266,product__ret_6_1__prc_highprc_252d,0.29951895472869056,-0.02785149386873181,-0.0005321206902823465,difference__ret_3_1__resff3_6_1,0.2748110356430542,0.04096607281345414,0.005451352531109716,product__ret_6_1__ret_12_1,0.2692524137323539,-0.022630467750367787,-0.000326811464303563
2005-01-31,2000-01-31,2004-12-31,60,55725,51,5,0.0030178125924876786,167,954,difference__ret_1_0__resff3_6_1,0.4378055207391699,0.05107911584336379,0.0077811400160417545,product__prc_highprc_252d__resff3_6_1,0.3881497276120526,-0.027081286411535357,-0.004753889418810762,product__ret_6_1__prc_highprc_252d,0.3178929435317504,-0.030066124564871045,-0.0009014153539112249,product__ret_6_1__ret_12_1,0.28983652307268426,-0.02438798730802466,-0.0005551945764974591,difference__ret_3_1__resff3_6_1,0.284173434701973,0.04242677835000514,0.005660638665678756
2005-02-28,2000-02-29,2005-01-31,60,55858,51,5,0.005011494239084091,168,955,difference__ret_1_0__resff3_6_1,0.429935216782472,0.05053521142964898,0.006367431157960547,product__prc_highprc_252d__resff3_6_1,0.3584392274604862,-0.025217503486124268,-0.0042434437609617385,difference__ret_3_1__resff3_6_1,0.34369732722305957,0.04822285730287216,0.00579235098334838,product__ret_6_1__ret_12_1,0.32164201942792753,-0.026089882891851428,-0.0028193929230464427,mean__ret_1_0__ret_3_1,0.3113386097836347,0.05319445670225539,0.007217132729570769
2005-03-31,2000-03-31,2005-02-28,60,56020,51,5,0.00326100339524249,165,953,difference__ret_1_0__resff3_6_1,0.4064442165942486,0.045555268839061344,0.006316604207733529,product__prc_highprc_252d__resff3_6_1,0.3896779794153357,-0.027035497701103015,-0.005304548376331313,difference__ret_3_1__resff3_6_1,0.3194097964002303,0.04297990899464289,0.006925830089040534,product__ret_6_1__ret_12_1,0.30835301330711246,-0.024140047486135928,-0.0017616085234125995,product__ret_6_1__prc_highprc_252d,0.29396946989258355,-0.02816882836803529,0.0004645146651861154
2005-04-30,2000-04-30,2005-03-31,60,56156,51,5,0.003098904127973756,165,955,difference__ret_1_0__resff3_6_1,0.3976491593431556,0.0446548030181249,0.006180404541180704,product__prc_highprc_252d__resff3_6_1,0.38531956228930325,-0.026788942802439628,-0.004754227543257595,product__ret_6_1__prc_highprc_252d,0.33423543828926283,-0.031034455514233648,-0.00042893841367939994,difference__ret_3_1__resff3_6_1,0.30740471003671804,0.04112695282353875,0.006426330623618668,product__ret_6_1__ret_12_1,0.3060091691111921,-0.023917079720200858,-0.0014290379183631908
2005-05-31,2000-05-31,2005-04-30,60,56260,51,5,0.003046058799117124,166,960,difference__ret_1_0__resff3_6_1,0.41851242896963814,0.04674703247690549,0.006733356835650187,product__prc_highprc_252d__resff3_6_1,0.395178117405385,-0.02728474407171907,-0.004553647964687688,product__ret_6_1__prc_highprc_252d,0.3559925081839206,-0.032454836037645554,-0.0010307700574243284,difference__ret_3_1__resff3_6_1,0.29064461272984043,0.03849118212309598,0.005536337894932768,product__ret_6_1__ret_12_1,0.28499052801154856,-0.0222712155735395,-0.0007882292525979697
2005-06-30,2000-06-30,2005-05-31,60,56362,51,5,0.0025425027439526238,165,958,difference__ret_1_0__resff3_6_1,0.40977970727392604,0.04536856702689265,0.0066145052399417615,product__prc_highprc_252d__resff3_6_1,0.3871647335048532,-0.026744867633282203,-0.004484165860181908,product__ret_6_1__prc_highprc_252d,0.33906099370814335,-0.03074062057183246,3.600065174348168e-05,product__ret_6_1__ret_12_1,0.28188747970175465,-0.02209697201450767,-0.0019407851471125676,difference__ret_3_1__resff3_6_1,0.27279557996490356,0.03477034660383127,0.0040573724295380085
2005-07-31,2000-07-31,2005-06-30,60,56494,51,5,0.002462140322663564,165,952,difference__ret_1_0__resff3_6_1,0.390235710322717,0.04260305195700926,0.005583199388618866,product__prc_highprc_252d__resff3_6_1,0.3833724734253095,-0.02652503915673204,-0.004858096439805922,product__ret_6_1__prc_highprc_252d,0.32237958348014395,-0.029365123389510153,0.00037244355263669603,difference__ret_3_1__resff3_6_1,0.291738290138267,0.03696373560962296,0.00479869836115438,product__ret_12_1__prc_highprc_252d,0.25810294096436986,-0.026167906842434186,-0.0018966827255843012
2005-08-31,2000-08-31,2005-07-31,60,56601,51,5,0.002410304061099544,162,949,difference__ret_1_0__resff3_6_1,0.37256441744135915,0.04056865918974029,0.005075768631789225,product__prc_highprc_252d__resff3_6_1,0.3638359537959925,-0.025319820391008614,-0.004751820171519078,product__ret_6_1__prc_highprc_252d,0.305941203199817,-0.028032161611284946,0.0007354790988565233,difference__ret_3_1__resff3_6_1,0.2957575575717803,0.03748178260256885,0.005096243572925942,product__ret_6_1__ret_12_1,0.29276113528316255,-0.02188909884588207,-0.002308692725201078
2005-09-30,2000-09-30,2005-08-31,60,56712,51,5,0.002014649870493268,161,954,product__prc_highprc_252d__resff3_6_1,0.3404015740485953,-0.023536546613435905,-0.004370654958388942,difference__ret_1_0__resff3_6_1,0.3374128666954287,0.03670649593468386,0.004509975998428615,product__ret_6_1__ret_12_1,0.29478540113301555,-0.02204396778140512,-0.002442405984768239,product__ret_6_1__prc_highprc_252d,0.2732615490537736,-0.025027764924422904,0.0008704781614392272,difference__ret_3_1__resff3_6_1,0.2653254740612947,0.03372197495679751,0.004561848222758977
2005-10-31,2000-10-31,2005-09-30,60,56817,51,5,0.001970587584185224,163,952,difference__ret_1_0__resff3_6_1,0.33606842051425545,0.0365927203654459,0.004669213069503643,product__prc_highprc_252d__resff3_6_1,0.32994728973344156,-0.022776716845500984,-0.004240694746599379,product__ret_6_1__ret_12_1,0.307700584003411,-0.022980760957345317,-0.0028479469143549273,difference__ret_3_1__resff3_6_1,0.26111428420724025,0.03316216718050925,0.004282136714586961,product__ret_6_1__prc_highprc_252d,0.25653623369395345,-0.023386065072392232,0.0014266960294379131
2005-11-30,2000-11-30,2005-10-31,60,56907,51,5,0.0020571123308245065,162,953,difference__ret_1_0__resff3_6_1,0.3378471197114437,0.03674881000723595,0.006052650342322014,product__prc_highprc_252d__resff3_6_1,0.3002147219355993,-0.020626192853121082,-0.0025508884676060826,product__ret_6_1__ret_12_1,0.2897610729402494,-0.020742297218507802,-0.0021787185064737168,difference__ret_1_0__ret_12_1,0.28099944941491384,0.04334138718812965,0.0010358407939015791,difference__ret_3_1__ret_12_1,0.2739029955244813,0.031311587383208175,0.004113047846691683
2005-12-31,2000-12-31,2005-11-30,60,56975,51,5,0.002148183909430723,164,949,difference__ret_1_0__resff3_6_1,0.352854722371354,0.038470026613526435,0.0061415261329766475,difference__ret_1_0__ret_12_1,0.29559864268647573,0.04571072869992124,0.0011989610996877063,product__prc_highprc_252d__resff3_6_1,0.28476687809929446,-0.019123081445799852,-0.0021198654802977003,difference__ret_3_1__ret_12_1,0.28458147473406037,0.032585778861115994,0.004209067991065486,product__ret_6_1__ret_12_1,0.2690574588749432,-0.019456443671038142,-0.002112560410206542
2006-01-31,2001-01-31,2005-12-31,60,57033,51,5,0.002762379360178757,164,952,difference__ret_1_0__resff3_6_1,0.3689886718243175,0.04005584234833435,0.006711469591677112,difference__ret_3_1__ret_12_1,0.34050022653813833,0.03830806974921526,0.006091503190085099,difference__ret_1_0__ret_12_1,0.3336585225341875,0.05061792759603509,0.0012977747902219604,product__prc_highprc_252d__resff3_6_1,0.31967991190694395,-0.02071251168935397,-0.0037756789763398074,difference__ret_3_1__ret_6_1,0.2888978555022852,0.03226845418562872,-0.0012694863174592958
2006-02-28,2001-02-28,2006-01-31,60,57094,51,5,0.0023779469380229568,163,953,difference__ret_1_0__resff3_6_1,0.3743983111435724,0.03564729120853153,0.00674002229223777,difference__ret_3_1__ret_12_1,0.364380102978371,0.040084114695638946,0.007720238598770385,difference__ret_1_0__ret_12_1,0.31241421034454897,0.0450991718038055,-0.00031611118373285645,difference__ret_3_1__ret_6_1,0.28664234294706853,0.032035509310329925,-0.0019199907652711057,product__prc_highprc_252d__resff3_6_1,0.28532681996154347,-0.017474034475948082,-0.0030559600594273705
2006-03-31,2001-03-31,2006-02-28,60,57142,51,5,0.0024302689040166525,163,951,difference__ret_1_0__resff3_6_1,0.40251747231177787,0.03787620586260181,0.006432997163009918,difference__ret_3_1__ret_12_1,0.3362309474287764,0.03628705640955797,0.00505405164639782,difference__ret_1_0__ret_12_1,0.31609548119309455,0.04562190185245295,-0.001141282980997649,difference__ret_12_1__prc_highprc_252d,0.29730797357605315,-0.03584048397126942,-0.0026181907461132804,product__prc_highprc_252d__resff3_6_1,0.2805288045728633,-0.017137252934099616,-0.002934604747524369
2006-04-30,2001-04-30,2006-03-31,60,57170,51,5,0.00261775106776041,161,951,difference__ret_1_0__resff3_6_1,0.39227004457301967,0.036923346570048504,0.007355387291975255,difference__ret_3_1__ret_12_1,0.36805410892161167,0.03854139403718093,0.00750262892465344,difference__ret_1_0__ret_12_1,0.31365352543542613,0.0452927747441817,-0.0008076725000013967,product__prc_highprc_252d__resff3_6_1,0.310793268011287,-0.018653489102542845,-0.003489877083567662,difference__ret_3_1__ret_6_1,0.30024245497877805,0.03150565118242839,-0.0017550166494388936
2006-05-31,2001-05-31,2006-04-30,60,57203,51,5,0.002525160843664387,161,947,difference__ret_1_0__resff3_6_1,0.35919006795344743,0.03322947579015432,0.004740753453226953,difference__ret_3_1__ret_12_1,0.33323985639010895,0.03610658996824332,0.00641551435960488,difference__ret_3_1__resff3_6_1,0.2976405204135695,0.03664307778776081,0.004747355979177989,product__prc_highprc_252d__resff3_6_1,0.28416953300931874,-0.01677819370274567,-0.0035211864839688354,difference__ret_3_1__ret_6_1,0.2700167679750306,0.029194739932762493,-0.004271018425412327
2006-06-30,2001-06-30,2006-05-31,60,57232,51,5,0.002520555367217625,160,948,difference__ret_1_0__resff3_6_1,0.3436890926286076,0.03205198509968637,0.004647598842859025,difference__ret_3_1__ret_12_1,0.34016844233960913,0.03679637119888982,0.006352878131773283,product__prc_highprc_252d__resff3_6_1,0.30684712895991795,-0.018206294462984763,-0.003539623230220961,difference__ret_3_1__resff3_6_1,0.2897976489124111,0.03576411297148454,0.004522346763602982,difference__ret_3_1__ret_6_1,0.2785147521319216,0.030042241804313526,-0.003953030382794452
2006-07-31,2001-07-31,2006-06-30,60,57268,51,5,0.0017103859318781112,164,956,difference__ret_1_0__resff3_6_1,0.31077442682137874,0.02928869115422223,0.000975410343617787,product__prc_highprc_252d__resff3_6_1,0.29240605089285654,-0.017305613714591845,-0.003093702271436235,difference__ret_3_1__ret_12_1,0.2683339975027675,0.029064934579674188,0.0013318117990062633,difference__ret_3_1__resff3_6_1,0.24136897080810332,0.03026257741630582,0.004059034748200022,difference__ret_1_0__ret_12_1,0.22100893279538503,0.032305271056047795,0.0031799461941704604
2006-08-31,2001-08-31,2006-07-31,60,57294,51,5,0.0014895414075674074,164,957,difference__ret_1_0__resff3_6_1,0.2986518910190981,0.028197950305804447,0.0033970492239739692,difference__ret_3_1__resff3_6_1,0.23722267787423726,0.02965941388927619,0.001901899983897897,difference__ret_3_1__ret_12_1,0.22768591918380238,0.024548665483581002,0.0023076941177555843,product__prc_highprc_252d__resff3_6_1,0.22604473848398193,-0.012904442969720702,-0.0023158067088739596,mean__ret_1_0__ret_3_1,0.22495646626500548,0.03297584500993401,0.0019056582235471191
2006-09-30,2001-09-30,2006-08-31,60,57324,51,5,0.0017619243386058914,162,956,difference__ret_1_0__resff3_6_1,0.30457194032049695,0.028630056685517165,0.006407300710977525,mean__ret_1_0__ret_3_1,0.29178840432033487,0.04060029728442957,0.007566452994284213,difference__ret_3_1__resff3_6_1,0.2655862609831266,0.03326406403692108,0.0009252903315238218,identity__ret_1_0,0.24829544659452993,0.032017115813956,-0.005263735271365813,difference__ret_3_1__ret_6_1,0.22290533560483583,0.023702540158857015,-0.0011526190989778582
2006-10-31,2001-10-31,2006-09-30,60,57328,51,5,0.0018139749487569024,164,949,difference__ret_3_1__resff3_6_1,0.29066518227334526,0.03618040684511722,0.0036283126416679296,mean__ret_1_0__ret_3_1,0.2752073984629669,0.03650706590453632,0.0018985994002507205,difference__ret_1_0__resff3_6_1,0.2747174776388453,0.025451824353280174,0.0022113996344628887,difference__ret_3_1__ret_12_1,0.25024338396161316,0.026451049850840028,0.0015715529612503702,product__prc_highprc_252d__resff3_6_1,0.248967423139971,-0.013404924307629629,-0.0028523759855531823
2006-11-30,2001-11-30,2006-10-31,60,57336,51,5,0.001534628210989597,161,940,difference__ret_1_0__resff3_6_1,0.2638252366377457,0.02477391276156801,0.0033767021971190013,difference__ret_3_1__resff3_6_1,0.25154166722992527,0.029431554663933133,0.002006572279638839,mean__ret_1_0__ret_3_1,0.24534192615551498,0.031081935588985525,0.000990892310492019,difference__ret_3_1__ret_12_1,0.23704851751706857,0.02484218551976729,0.0022861025505672176,product__prc_highprc_252d__resff3_6_1,0.2167905963356145,-0.012195673490601583,-0.0028137223236412248
2006-12-31,2001-12-31,2006-11-30,60,57334,51,5,0.0014901564393207112,158,943,difference__ret_1_0__resff3_6_1,0.29057769083660323,0.02796975861052992,0.003931778267382523,difference__ret_3_1__resff3_6_1,0.25868101976768426,0.030336471198778987,0.0023029789565382243,mean__ret_1_0__ret_3_1,0.24253425921838973,0.030658698505704185,0.002442792079667654,identity__ret_1_0,0.2313767500482278,0.027496767314023732,-0.0014646114228957848,product__prc_highprc_252d__resff3_6_1,0.229495993571988,-0.012948572032583835,-0.0030206208494768603
2007-01-31,2002-01-31,2006-12-31,60,57339,51,5,0.0013097524701769503,162,942,difference__ret_1_0__resff3_6_1,0.27365214172258845,0.026094217130029976,0.002789759005032652,mean__ret_1_0__ret_3_1,0.24724784723530435,0.031274526157162155,0.002090040302097738,identity__ret_1_0,0.23749405538387108,0.02829825046516299,-0.00023297651645621343,difference__ret_3_1__resff3_6_1,0.23169975072766305,0.02719382693969892,0.002324024708243166,product__prc_highprc_252d__resff3_6_1,0.21400123678980185,-0.01210216070890441,-0.0027788146835038526
2007-02-28,2002-02-28,2007-01-31,60,57336,51,5,0.0009151745397558697,165,945,difference__ret_1_0__resff3_6_1,0.2611536799145749,0.024865423743835168,0.002765292770289961,identity__ret_1_0,0.25387954303291277,0.030169170211309868,-0.00016122371606946365,mean__ret_1_0__ret_3_1,0.25089548057772204,0.03175813938861502,0.0021765754034442416,difference__ret_3_1__resff3_6_1,0.1999914674276859,0.023168991754054978,0.0013835884400494073,product__ret_1_0__prc_highprc_252d,0.19562281331654185,0.012241772180796976,0.0013269210584188334
2007-03-31,2002-03-31,2007-02-28,60,57334,51,5,0.0008428194420191382,163,945,difference__ret_1_0__resff3_6_1,0.2460930032784601,0.023679884690969377,0.0037970455460279774,difference__ret_3_1__resff3_6_1,0.21349518841859594,0.02453393900037744,0.0009408205202523731,identity__ret_1_0,0.20297995448714842,0.024156333278025265,-0.000678310233087466,mean__ret_1_0__ret_3_1,0.19965588431218476,0.02522188449711712,0.0009865016597733758,difference__ret_3_1__ret_12_1,0.1980887025968163,0.020231844142927797,0.001669984972688379
2007-04-30,2002-04-30,2007-03-31,60,57316,51,5,0.0009000925156538164,166,943,difference__ret_3_1__resff3_6_1,0.2379231786635034,0.026708298150376317,0.0033318261134934134,mean__ret_1_0__ret_3_1,0.22693441369400702,0.027987814900783736,0.0017400603815882038,product__ret_1_0__ret_6_1,0.22623784855306037,0.012306882454373813,0.0012327826265690295,difference__ret_1_0__resff3_6_1,0.21481112775654407,0.020313783656118224,0.0015416360884186317,difference__ret_3_1__ret_6_1,0.21081158723574267,0.020255586856695918,-0.0008746183039180113
2007-05-31,2002-05-31,2007-04-30,60,57285,51,5,0.000647207714884579,167,939,product__ret_1_0__ret_6_1,0.24537155825022547,0.013274826343440512,0.0008238561436616457,product__ret_1_0__prc_highprc_252d,0.2323283714540506,0.014508882431171833,0.0016390572955655867,difference__ret_3_1__ret_6_1,0.2185787324977683,0.021008266090263693,-0.000570980781438562,product__ret_1_0__ret_3_1,0.21833635366102871,0.011016641160497687,-0.0003751229014131853,difference__ret_3_1__resff3_6_1,0.21213138718394697,0.023698099822284314,0.003968502492653626
2007-06-30,2002-06-30,2007-05-31,60,59074,51,5,0.0003181095153552693,178,984,product__ret_1_0__ret_6_1,0.29765725496037876,0.015544159267198994,0.0015586937247233938,product__ret_1_0__prc_highprc_252d,0.25573571672057865,0.015852476754475767,0.0017695429027841075,product__ret_1_0__ret_3_1,0.2520772748489253,0.012955894389938454,-0.0008041410748030423,product__ret_3_1__ret_6_1,0.22741965639453793,0.011549645942766135,0.0012287992271645942,product__ret_3_1__prc_highprc_252d,0.22092566497536242,0.011471076313585125,0.0002269500105067845
2007-07-31,2002-07-31,2007-06-30,60,59066,51,5,0.0004344746536849575,178,978,product__ret_1_0__ret_6_1,0.33081967711405147,0.01696716080923189,0.001690352896535672,product__ret_1_0__ret_3_1,0.28468916244958037,0.014321463690709314,-0.0004863033696551007,product__ret_1_0__prc_highprc_252d,0.271501382524532,0.016587862305665273,0.0017042355820562941,product__ret_3_1__ret_6_1,0.26388381642112085,0.01331357612578929,0.0016606993721323354,product__ret_3_1__prc_highprc_252d,0.25802399079826976,0.013304531595526834,0.00039588642931115273
2007-08-31,2002-08-31,2007-07-31,60,59049,51,5,0.00032856030948857917,176,979,product__ret_3_1__ret_6_1,0.2902514370152646,0.014534069199673061,0.001684320688719509,product__ret_1_0__ret_6_1,0.28647504349646985,0.015040979768864624,0.0013699236189658203,product__ret_3_1__prc_highprc_252d,0.2705089359488285,0.013794920949263113,0.00041183950159457517,product__ret_1_0__ret_3_1,0.2623756951979608,0.013380170348563425,-0.0005909281547864564,product__ret_1_0__prc_highprc_252d,0.22135236092010854,0.014043008823640096,0.0013789122934813798
2007-09-30,2002-09-30,2007-08-31,60,57186,51,5,0.0003830905635340276,165,940,product__ret_3_1__ret_6_1,0.33699708464520983,0.016193393464073173,0.002925470049930396,product__ret_3_1__prc_highprc_252d,0.30704968380971426,0.015132089065796038,0.0004209097124894974,product__ret_1_0__ret_6_1,0.2988095939023759,0.015538495723259988,0.0015326023631429871,product__ret_1_0__ret_3_1,0.28577022621515114,0.014434151995880131,1.5426371476987916e-06,product__ret_3_1__resff3_6_1,0.2469751848267095,0.011507757039329772,-0.0011911087115942275
